Gene = Cd160
index = 233
Annotated 5SS: [  129 20561 23814 27075]
Annotated 3SS: [20415 23486 26942 28731]
SMsplice 5SS: [  129  3783 13671 20561 23814]
SMsplice 3SS: [ 3676 13520 20415 23486 28731]
top_k =  500
Partition function (log Z): -22.716803699982634

Sorted 5' Splice Sites (High to Low Probability):
Position 129: 0.8258708786597431
Position 3783: 0.6542710196424524
Position 817: 0.32406254552768854
Position 5161: 0.25605652910749044
Position 1136: 0.15196887700018277
Position 8358: 0.13069336061823292
Position 110: 0.11767764785305289
Position 851: 0.06773321792264093
Position 5702: 0.037352945658982076
Position 2708: 0.022146821091370814
Position 6367: 0.020326207056577793
Position 2582: 0.01886962686642277
Position 3952: 0.016074962015561224
Position 1955: 0.013807083218899247
Position 4476: 0.01235539531603044
Position 1463: 0.011662037968952963
Position 7351: 0.007609964678976139
Position 125: 0.007566158681811818
Position 112: 0.006949789314335642
Position 3234: 0.006047218554925931
Position 1958: 0.003981702093296046
Position 4341: 0.003908874123049788
Position 939: 0.003486550963216656
Position 1260: 0.003340104937582356
Position 2066: 0.0020628091583297565
Position 4566: 0.001987816198996076
Position 5678: 0.0018601614649289635
Position 5137: 0.0009431680796552657
Position 453: 0.0009120821238128275
Position 234: 0.00041971361987336694
Position 353: 0.0004063490730074589
Position 890: 0.00028407962316526436
Position 4457: 0.00016403611498152983
Position 842: 0.0001342898434784525
Position 400: 0.00012203955062592761
Position 3810: 9.429793703358267e-05
Position 136: 7.953862998434287e-05
Position 86: 6.966103849406789e-05
Position 475: 4.59899150980804e-05
Position 182: 4.128587778570385e-05
Position 3960: 3.429163094224087e-05
Position 293: 3.4209703973426316e-05
Position 253: 2.9762827302954516e-05
Position 787: 2.7464196468910693e-05
Position 1074: 2.3382875418986695e-05
Position 302: 1.707788870470658e-05
Position 1667: 1.54665907416349e-05
Position 802: 1.1503133776344933e-05
Position 439: 7.951967388775466e-06
Position 25: 7.833797134420896e-06
Position 1078: 7.812393920490415e-06
Position 1105: 6.756384425392967e-06
Position 75: 6.3100147902624305e-06
Position 409: 4.440806395035797e-06
Position 634: 2.341313163914854e-06
Position 274: 2.334042742282174e-06
Position 1184: 1.1734063429316896e-06
Position 665: 9.968662302039791e-07
Position 423: 9.045869569584563e-07
Position 1088: 1.1016097894517507e-07
Position 623: 2.894371694389486e-09
Position 701: 1.9316795714607824e-09
Position 637: 8.177636220966741e-10
Position 42: 3.827007228124424e-11
Position 512: 9.804020133562335e-15
Position 520: 3.601755266381439e-15
Position 510: 1.3959830802557145e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 3676: 0.6817975128096226
Position 5071: 0.26590521090219893
Position 8269: 0.22489101527074715
Position 10459: 0.20944442243812197
Position 698: 0.18686994461359097
Position 10107: 0.14023175943967386
Position 5638: 0.133819195799655
Position 13431: 0.10591442032921577
Position 574: 0.08790288452126509
Position 8415: 0.07181921924635813
Position 629: 0.054600740852860465
Position 938: 0.050120975959107104
Position 999: 0.04180394846802011
Position 6288: 0.03965653769686797
Position 8493: 0.03492363785708534
Position 7863: 0.03403591657744918
Position 742: 0.03379951572141291
Position 4280: 0.03362584742437606
Position 1310: 0.018699512803724908
Position 5747: 0.01802525922635969
Position 6366: 0.01699537156011138
Position 7248: 0.015347256009699092
Position 6701: 0.01405704941206733
Position 1015: 0.014044136222656935
Position 1851: 0.012767993387069085
Position 3128: 0.011866347461499475
Position 816: 0.011049504295685552
Position 6336: 0.00943576650922142
Position 4319: 0.009408713326766852
Position 2485: 0.009338016995259659
Position 4880: 0.008820851605413614
Position 5579: 0.008077156314241263
Position 4720: 0.007990725624331575
Position 974: 0.00770858990784758
Position 1088: 0.007666436261069661
Position 1774: 0.0074913175459809436
Position 2364: 0.006738068382725582
Position 2556: 0.0061932040510041635
Position 2559: 0.006148359757199993
Position 2361: 0.005448702093386531
Position 3848: 0.0051737840582124295
Position 872: 0.0051397452304899685
Position 2303: 0.005023840162403302
Position 5341: 0.0038032585457602537
Position 5515: 0.003798916524929956
Position 750: 0.0036307704623577217
Position 4218: 0.0032521519924551615
Position 5106: 0.003188295451795132
Position 2392: 0.0027512572455572937
Position 5419: 0.0025367595292910107
Position 4979: 0.0023326384083472654
Position 959: 0.0021958438469373925
Position 474: 0.002074910525385727
Position 4476: 0.0020623410046688366
Position 501: 0.001752195519471671
Position 1197: 0.0016432030491244688
Position 3527: 0.001614815962052271
Position 669: 0.0014812715657563974
Position 1109: 0.001443655708589651
Position 1004: 0.0011052939952329397
Position 4353: 0.0009977965007257046
Position 539: 0.0009682017795902912
Position 4804: 0.0009354871794329638
Position 332: 0.0008449509439218906
Position 882: 0.0006529009789599293
Position 1259: 0.0006147049318582761
Position 1161: 0.0005943658494852783
Position 4396: 0.0005067301317352737
Position 1894: 0.0004957613782945074
Position 4177: 0.00048092803646069356
Position 1907: 0.00047766110398823306
Position 4103: 0.00045352523342233434
Position 588: 0.00044505350526121616
Position 3872: 0.00040990446932986626
Position 2400: 0.00039116177785257977
Position 701: 0.0003651046221654023
Position 634: 0.0003468490096427934
Position 2452: 0.0002963052873791211
Position 2658: 0.00029004044907992996
Position 2016: 0.00027610200306615396
Position 189: 0.0002515599851666357
Position 2418: 0.0002163333826025579
Position 2135: 0.00019336874090954712
Position 711: 0.0001919878133896293
Position 2421: 0.0001913138415565025
Position 644: 0.00017627882354147477
Position 849: 0.00017367806216395538
Position 874: 0.00015119494498290717
Position 3148: 0.00012918373546436787
Position 746: 0.00012750198624110975
Position 543: 0.00012085321269652791
Position 2194: 7.917718660961791e-05
Position 1577: 7.536622317473525e-05
Position 252: 6.907054384827861e-05
Position 293: 6.840622243914764e-05
Position 258: 3.1298569089132234e-05
Position 3766: 1.952490576042505e-05
Position 752: 1.4782046213077968e-05
Position 1113: 1.2317908470459314e-05
Position 591: 9.7724607817732e-06
Position 1094: 7.78848047970713e-06
Position 784: 7.749544771236476e-06
Position 548: 5.730503321975267e-06
Position 654: 5.147366450520912e-06
Position 906: 4.6031614348218395e-06
Position 725: 3.2721132927569674e-06
Position 1859: 2.9697041027221887e-06
Position 1883: 2.7455087534402997e-06
Position 2686: 2.7449855384225714e-06
Position 1135: 2.1276120890625435e-06
Position 483: 1.707467153089925e-06
Position 451: 1.655618016581627e-06
Position 1866: 1.462228495898245e-06
Position 1873: 1.2949247373777557e-06
Position 1810: 1.2506625847538358e-06
Position 599: 1.011169400874031e-06
Position 1438: 1.0048574856161774e-06
Position 1599: 7.190577844305424e-07
Position 605: 4.5454531517760847e-07
Position 351: 4.5056219138364535e-07
Position 423: 2.896417949881372e-07
Position 828: 2.8609025958385243e-07
Position 225: 9.518929776144437e-10
Position 601: 6.719612185696364e-10
Position 264: 5.98845784051922e-10
Position 237: 1.0799116580959446e-10
Position 400: 9.603405842407847e-12
Position 444: 5.119177028333759e-12
Position 109: 2.366944520930772e-12
Position 274: 8.666554272785919e-13
