Gene = Cfap99
index = 260
Annotated 5SS: [  161  9023 12922 14049 16857 19464 21489 21745 22823 23146 25789 34495
 34869 36614 38456]
Annotated 3SS: [ 8893 12776 13953 16743 19285 21407 21669 22750 23056 25583 34352 34716
 36407 38292 38610]
SMsplice 5SS: [  161  2968  9023 12922 14049 15558 16857 19464 21489 21745 22823 23146
 25789 34869 38456]
SMsplice 3SS: [ 2890  8893 12776 13953 15280 16743 19285 21407 21669 22750 23056 25583
 34716 38292 38610]
top_k =  500
Partition function (log Z): 5.222938125789639

Sorted 5' Splice Sites (High to Low Probability):
Position 23146: 0.9958029749334071
Position 19464: 0.9883131983139151
Position 9023: 0.9853866590092096
Position 161: 0.901351318399705
Position 14049: 0.8927653470385163
Position 21745: 0.886976344369849
Position 22823: 0.8640215022049929
Position 2968: 0.7684168741594718
Position 12922: 0.7531565254698818
Position 25789: 0.7385400754519408
Position 16857: 0.6544079177154334
Position 15558: 0.582568598354954
Position 21489: 0.4882497104179197
Position 20178: 0.3869201584376511
Position 12130: 0.2724277769973272
Position 8306: 0.2449685254866662
Position 19109: 0.22830723046740442
Position 23820: 0.2004680276945338
Position 9791: 0.1771852853459886
Position 9320: 0.17550142216158449
Position 30540: 0.17280218200243003
Position 6425: 0.1713856298763209
Position 3519: 0.1569382951496367
Position 22965: 0.14524208501106056
Position 179: 0.09161286410470222
Position 5099: 0.08365371234163493
Position 21541: 0.06702428013339913
Position 9487: 0.06368511585877026
Position 13533: 0.06303742839402296
Position 12928: 0.057934068522147386
Position 19903: 0.05118879343028202
Position 10604: 0.04372851270586806
Position 20804: 0.04335319473041291
Position 3615: 0.04243380440052355
Position 25349: 0.042390870310009834
Position 10097: 0.033807685217206195
Position 1648: 0.030888583143368807
Position 13425: 0.03009313868611463
Position 7370: 0.029273732608275788
Position 14173: 0.026939973109204686
Position 13513: 0.0248629858787476
Position 25906: 0.0232310036409326
Position 21559: 0.02235654658999009
Position 18290: 0.01937474213356906
Position 7396: 0.01867255382788289
Position 5403: 0.016777269510894824
Position 18247: 0.014713308546960359
Position 20710: 0.014101104828336078
Position 27582: 0.013463802660191631
Position 9028: 0.011297889474617052
Position 24135: 0.010869404264190585
Position 1923: 0.010141886430963995
Position 14035: 0.009947335251434623
Position 28443: 0.008830412891197235
Position 1513: 0.008770768992792395
Position 28718: 0.008169795268808707
Position 14073: 0.008068259636912588
Position 16703: 0.007589270990771529
Position 20122: 0.007456398319383019
Position 3471: 0.007327996338468255
Position 17657: 0.006003141359694791
Position 16861: 0.005790676141930054
Position 173: 0.005508929677416153
Position 15444: 0.005492231641466151
Position 17814: 0.005369149663828099
Position 9361: 0.005171899922099624
Position 1173: 0.004885153978177452
Position 2200: 0.004864710622094191
Position 1753: 0.004549876818223038
Position 22640: 0.004380145935210055
Position 7946: 0.004341492153496934
Position 23785: 0.00415297689329353
Position 873: 0.003966553319784152
Position 21534: 0.003501910680881755
Position 2184: 0.0034468793679343327
Position 16034: 0.0033705180919524785
Position 15522: 0.0031037027404760705
Position 22907: 0.00309713224602677
Position 20954: 0.0030907032998542133
Position 22686: 0.002858946505002336
Position 1853: 0.0025344329737452304
Position 17008: 0.002472305636407126
Position 21638: 0.0023135870510311634
Position 10649: 0.002203690072978817
Position 23126: 0.0021057768811475093
Position 24482: 0.0018662780678979675
Position 712: 0.0016234011945018756
Position 17014: 0.0016120486057708203
Position 533: 0.0015548959557918855
Position 15322: 0.0014215803683360756
Position 16693: 0.001389925733746944
Position 22794: 0.0012372234580723604
Position 22182: 0.0010807494285165532
Position 22777: 0.001049105903701748
Position 598: 0.0010310834963416398
Position 14522: 0.0009015567819879361
Position 4614: 0.0008961601340144924
Position 580: 0.0008429680928816257
Position 4741: 0.0008250303092608617
Position 317: 0.0007495816990654847
Position 15358: 0.0007320076233914145
Position 129: 0.0007292882286164752
Position 20114: 0.0007103791350367961
Position 1736: 0.0006559794866854233
Position 16872: 0.0006269375867120392
Position 9372: 0.00060582227292711
Position 3796: 0.0005132363527155769
Position 3559: 0.000476369751430377
Position 74: 0.0004721976679196681
Position 1652: 0.0004718510295892788
Position 3442: 0.0004616284777732634
Position 473: 0.0004106075114544939
Position 1309: 0.0004069958533023769
Position 15691: 0.00038886574615900715
Position 22781: 0.0003141618080421335
Position 445: 0.0003100205907160575
Position 7011: 0.00030826641935142654
Position 3300: 0.00030168720486819676
Position 20796: 0.0002949136651905659
Position 797: 0.0002818737633790428
Position 475: 0.0002096091443346155
Position 601: 0.00019828454635220007
Position 7064: 0.0001416235465309794
Position 6429: 0.0001399025011286053
Position 3080: 9.421017353102997e-05
Position 3109: 9.070089124776249e-05
Position 38: 1.503715743298836e-06
Position 3482: 5.517541990919262e-07
Position 23303: 3.2611930415138996e-07
Position 886: 1.40807308422245e-07
Position 322: 8.609088959935053e-08
Position 90: 3.020993499004942e-08
Position 324: 1.0553775324176983e-08
Position 232: 1.8375606089800125e-09
Position 30: 1.3542142644586764e-09
Position 242: 1.1934871931269829e-09
Position 479: 4.883621232540345e-10
Position 437: 1.0613727686674329e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 8893: 0.9925593134250545
Position 19285: 0.9883066092968605
Position 23056: 0.9871482305720007
Position 22750: 0.869294227095616
Position 21407: 0.8436326706096684
Position 13953: 0.8256695689819585
Position 12776: 0.8059868977408914
Position 31467: 0.767132341710043
Position 2890: 0.6185820888702016
Position 21669: 0.6122086294887185
Position 15280: 0.5868344119203126
Position 25583: 0.5794906603417996
Position 16743: 0.34067270450411746
Position 20062: 0.2859567378579186
Position 8217: 0.24496852548666623
Position 11967: 0.23985415182588
Position 16751: 0.23177853394172393
Position 9202: 0.21510020273185737
Position 18949: 0.1890176073010255
Position 30394: 0.17929031833117387
Position 25632: 0.16962268498367292
Position 9642: 0.14665197414020534
Position 3380: 0.1377642786834979
Position 23723: 0.13085268177795095
Position 2902: 0.13065697788853217
Position 6276: 0.1268387732067228
Position 16578: 0.09334202076615128
Position 13167: 0.09045234014667519
Position 4903: 0.08365371234163496
Position 22890: 0.07461876549961868
Position 31947: 0.06970717690012958
Position 19995: 0.06198098846823091
Position 3441: 0.05726611051689989
Position 13979: 0.05397045868169688
Position 7269: 0.047946286436158676
Position 22887: 0.04769273687793138
Position 6226: 0.04268844980093859
Position 10503: 0.04050796540312465
Position 20746: 0.03787308074639189
Position 20023: 0.037042248317328406
