Gene = Prap1
index = 848
Annotated 5SS: [  74 1704 2808 3386]
Annotated 3SS: [1636 2754 3278 3486]
SMsplice 5SS: [  74 2808 3386]
SMsplice 3SS: [2754 3278 3486]
top_k =  500
Partition function (log Z): -4.343112152015059

Sorted 5' Splice Sites (High to Low Probability):
Position 3386: 0.8684740334566541
Position 74: 0.8226238260245288
Position 2808: 0.6588338086779786
Position 615: 0.5158435723572639
Position 1704: 0.38189962854907955
Position 3145: 0.21546719800131248
Position 1942: 0.12740798717610105
Position 3150: 0.07350564306529221
Position 322: 0.05578782959642918
Position 2010: 0.04627235221882989
Position 1853: 0.031076260010555273
Position 2099: 0.030405222956378285
Position 3053: 0.026958007634013473
Position 2389: 0.026475368669666145
Position 1592: 0.02632180803246296
Position 1985: 0.026129940522666168
Position 2680: 0.01808142788094935
Position 143: 0.01798453782854272
Position 3403: 0.007859695164349794
Position 1840: 0.00458878114181238
Position 926: 0.002915534278768406
Position 1421: 0.0027802387473219426
Position 3642: 0.002411191674061134
Position 1989: 0.001502963242802933
Position 1491: 0.001444659895205565
Position 510: 0.0012760714262800787
Position 1831: 0.0010232723657940966
Position 1501: 0.0006569081282502486
Position 82: 0.0005418011490488117
Position 1550: 0.00046033418217673145
Position 2138: 0.00040650277410513936
Position 1020: 0.00038347646622450925
Position 3008: 0.00036046480552082735
Position 1887: 0.0002582985717776532
Position 63: 0.0002318849145081037
Position 3547: 0.0002156567155470621
Position 166: 0.0002153891585328672
Position 1406: 0.00020869961223506542
Position 176: 0.00017931744782182757
Position 160: 0.00012451075246797022
Position 3632: 0.00011150970622164282
Position 716: 0.00011083586195774332
Position 662: 0.00010354193770231848
Position 607: 6.114066259603815e-05
Position 256: 5.9075625045871316e-05
Position 3154: 4.587291299745096e-05
Position 1723: 4.182311202181529e-05
Position 182: 3.5790169946228024e-05
Position 587: 2.701695239501681e-05
Position 1341: 2.388419416492702e-05
Position 1315: 2.306650788373215e-05
Position 957: 2.1917196726893172e-05
Position 1323: 2.1799490040933375e-05
Position 548: 2.024625737451154e-05
Position 217: 9.726545219080188e-06
Position 1454: 8.409232102882087e-06
Position 524: 6.54502023464237e-06
Position 1456: 6.354491820369651e-06
Position 155: 5.226591359531053e-06
Position 157: 3.2235635137775708e-06
Position 484: 4.580956826291247e-07
Position 826: 2.87560539235948e-07
Position 507: 2.789863031703563e-07
Position 1253: 2.7215773902179614e-07
Position 592: 2.359583312968882e-07
Position 1268: 1.9762609929223612e-07
Position 458: 3.6411982428059035e-08
Position 636: 8.752272752371569e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 3486: 0.9602878578250233
Position 3278: 0.7605624761626697
Position 2754: 0.5571313100205548
Position 465: 0.386022957572228
Position 1636: 0.35050197965222935
Position 2908: 0.19431352347630032
Position 1490: 0.16752028898630952
Position 1805: 0.111863051820391
Position 2612: 0.0957031571861136
Position 3354: 0.0520280789496748
Position 2963: 0.042984756912414615
Position 3315: 0.03760783767239485
Position 2796: 0.02778172957708088
Position 1966: 0.027610538281211964
Position 3003: 0.027178117268802846
Position 2644: 0.023390903051306495
Position 3324: 0.02313295222885555
Position 2936: 0.02186605244667384
Position 470: 0.0197186511602738
Position 2271: 0.01703335489033679
Position 2009: 0.011608681771418126
Position 484: 0.007184503382071905
Position 2981: 0.006915137459331191
Position 2546: 0.005722831760027142
Position 3641: 0.005104774042310361
Position 3087: 0.00493385849034763
Position 2051: 0.004790053864698316
Position 3545: 0.003610819894500564
Position 1356: 0.003384558572414396
Position 1420: 0.002939626171779438
Position 3599: 0.0028231288951394867
Position 1759: 0.002581128465065188
Position 1308: 0.002558119896788107
Position 3293: 0.0024416816988379656
Position 3535: 0.002415935774860184
Position 1862: 0.0023754448795785437
Position 1843: 0.0023357534003623647
Position 3140: 0.0020803561769898184
Position 2723: 0.0017649704682932798
Position 2305: 0.0017553820073548925
Position 2315: 0.001480888618680554
Position 2246: 0.001436505932976737
Position 3734: 0.0011798136918210926
Position 2019: 0.0011357654633881976
Position 892: 0.0011272289959348262
Position 187: 0.0010120383584910778
Position 3740: 0.0008287369999122253
Position 249: 0.0007668348917930565
Position 3357: 0.0007022635817423286
Position 547: 0.0006716948890361569
Position 1925: 0.0005482822542493375
Position 3568: 0.0005195304184248471
Position 2341: 0.00044518767258898846
Position 3767: 0.0004369735669797509
Position 728: 0.00043552926829306445
Position 749: 0.0004257390108517992
Position 1512: 0.0003711712168431992
Position 3131: 0.00032114638902581885
Position 1397: 0.0003154315773794101
Position 1510: 0.0002586831880272471
Position 505: 0.00023287851382904146
Position 536: 0.00021173652228254235
Position 427: 0.0001537175000998962
Position 207: 0.00013153508640369595
Position 201: 0.00012949468906370225
Position 3650: 0.00011892306371608525
Position 1152: 0.00010561311849414976
Position 1766: 0.00010015905697348008
Position 1933: 9.896080937489229e-05
Position 569: 9.220498033903429e-05
Position 1505: 8.04626111973318e-05
Position 3771: 7.717712156970872e-05
Position 1394: 6.694815349206159e-05
Position 572: 6.630181661011473e-05
Position 538: 6.587728534322751e-05
Position 601: 6.063629096249167e-05
Position 182: 5.5390472718508736e-05
Position 1728: 5.296979456504381e-05
Position 532: 4.6627692370932884e-05
Position 956: 4.381392244068031e-05
Position 1372: 4.346466686067454e-05
Position 3573: 4.3326922802074465e-05
Position 141: 2.907233728436826e-05
Position 1245: 2.8579255890725698e-05
Position 1534: 2.531244340827778e-05
Position 2088: 2.1068587392782484e-05
Position 1683: 2.079882733877837e-05
Position 276: 1.9772564643691673e-05
Position 203: 1.6262636235695182e-05
Position 847: 1.5944544500909816e-05
Position 1537: 1.406721540622635e-05
Position 1978: 1.2223033289143328e-05
Position 903: 1.1498602472255535e-05
Position 714: 9.455464765430836e-06
Position 1763: 9.40270018307725e-06
Position 707: 9.398109496707181e-06
Position 583: 7.831639612584857e-06
Position 1591: 4.918073464748835e-06
Position 421: 3.353820585339959e-06
Position 417: 3.3407927411461044e-06
Position 389: 2.6476981531337986e-06
Position 1274: 1.9518443069468804e-06
Position 2055: 1.9198558659740095e-06
Position 262: 1.7906112235321277e-06
Position 1876: 1.2799779562136244e-06
Position 915: 1.1783781925132345e-06
Position 252: 9.00132306611761e-07
Position 945: 8.70494692723093e-07
Position 205: 7.80235120681137e-07
Position 413: 5.435877071305111e-07
Position 190: 5.33073451414373e-07
Position 267: 4.6349719921474725e-07
Position 254: 4.5889303513498275e-07
Position 215: 3.13585346889587e-07
Position 270: 2.429143639704867e-07
Position 732: 1.804680867726559e-07
Position 309: 7.385661990797679e-08
Position 217: 6.065676292569382e-08
Position 280: 5.7995395331961616e-08
Position 296: 4.372526060267513e-08
Position 292: 3.950018368424926e-08
Position 284: 3.510064895854864e-08
Position 272: 2.8312345969787625e-08
Position 312: 2.5944713405687154e-08
Position 610: 1.8340185521258845e-08
Position 264: 1.78476088071834e-08
Position 607: 1.758112283390515e-08
Position 300: 1.6485981861756147e-08
Position 286: 1.609787874209764e-08
Position 409: 1.5152193346544007e-08
Position 757: 1.4674815329871843e-08
Position 991: 1.3587561061564684e-08
Position 854: 1.1933636811304716e-08
