Gene = Krtcap2
index = 612
Annotated 5SS: [ 550  967 1163 3175]
Annotated 3SS: [ 811 1098 3107 3604]
SMsplice 5SS: [142]
SMsplice 3SS: [3107]
top_k =  500
Partition function (log Z): -9.774788040698652

Sorted 5' Splice Sites (High to Low Probability):
Position 3175: 0.39887851512420847
Position 1163: 0.2932720914467913
Position 628: 0.29121929298856153
Position 142: 0.2598721018601623
Position 262: 0.17538717077686192
Position 49: 0.09336970743211215
Position 550: 0.08709629718508713
Position 3008: 0.07641575807583134
Position 149: 0.06671941054035625
Position 750: 0.05268446971813911
Position 1070: 0.051290869467619536
Position 213: 0.039539581127397916
Position 200: 0.03742641178394661
Position 24: 0.032718950843456
Position 967: 0.028218222168308875
Position 28: 0.02605884758118037
Position 204: 0.018735918342644545
Position 746: 0.013215692220406555
Position 1130: 0.013004568485497912
Position 710: 0.007772316846090351
Position 40: 0.0036707948027670575
Position 1784: 0.0030894265713093966
Position 818: 0.002958962168368957
Position 185: 0.002614586428735145
Position 1820: 0.002065036978594301
Position 226: 0.0020560739052158886
Position 543: 0.001884245057718644
Position 3179: 0.0017952932845098448
Position 3451: 0.0016930389569108234
Position 721: 0.0013866144986068745
Position 3201: 0.001349166542696228
Position 1024: 0.0012297169272057144
Position 683: 0.0010389379427346072
Position 441: 0.0010323123964082633
Position 1840: 0.000997499291433263
Position 163: 0.0008155303674847562
Position 619: 0.0008045960171097002
Position 1466: 0.000662360637122825
Position 362: 0.0006548626588367064
Position 182: 0.00037734550427664655
Position 1481: 0.00034186499110233664
Position 639: 0.0002953621886034515
Position 602: 0.00027547504648347025
Position 223: 0.00027007838141011544
Position 590: 0.00021169696089273264
Position 474: 0.00021040533326412944
Position 605: 0.00014262121958495387
Position 697: 0.00013156786433204658
Position 307: 0.00011403325544214194
Position 429: 9.065350911842319e-05
Position 15: 9.05917612287067e-05
Position 732: 5.1769357198015895e-05
Position 298: 4.773725517360895e-05
Position 641: 2.675543528902693e-05
Position 450: 2.243701701354306e-05
Position 743: 1.8817384729813555e-05
Position 700: 1.8064737580902667e-05
Position 91: 1.4042354678591552e-05
Position 121: 6.689971857486511e-06
Position 456: 5.631584496028026e-06
Position 716: 3.0049313111067494e-06
Position 596: 1.0529663276079749e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 3107: 0.6600849548910263
Position 3604: 0.33033116598825885
Position 811: 0.23277738023822633
Position 515: 0.22313881747510167
Position 879: 0.09086455108234509
Position 2871: 0.08678676906152953
Position 814: 0.08265757484509012
Position 3665: 0.05333655904961754
Position 3314: 0.05249193498291374
Position 3509: 0.049014755275808806
Position 622: 0.04167007590636015
Position 1702: 0.03919805473883011
Position 1098: 0.02429080882098563
Position 1243: 0.02252944660979328
Position 1406: 0.015231085258844848
Position 479: 0.01337779811743421
Position 1783: 0.011565556831684545
Position 2967: 0.01032282916276805
Position 407: 0.00848051281856534
Position 3758: 0.007446507136329525
Position 1411: 0.005018635750009149
Position 3797: 0.00445279594600047
Position 3348: 0.0036520094305069733
Position 2514: 0.0036158378280380685
Position 3560: 0.002692659653630529
Position 3780: 0.002582547813966081
Position 670: 0.002514628954507652
Position 787: 0.0017962111773420148
Position 3380: 0.0015459509583103336
Position 3358: 0.0013334085265838957
Position 3563: 0.0012742013672157868
Position 409: 0.0011786367146254465
Position 3517: 0.0011645304784632024
Position 424: 0.0011147031764475338
Position 3644: 0.0009350537305181067
Position 924: 0.0009020394829334395
Position 3672: 0.0008991769089538332
Position 654: 0.0007737806275898936
Position 1074: 0.0007119235694366453
Position 1929: 0.0005579579101192627
Position 2588: 0.00039830860727444617
Position 2666: 0.00037315728494926524
Position 3000: 0.00035918865635796253
Position 2567: 0.0003589890127452734
Position 2398: 0.00031539890677975886
Position 2456: 0.00028876923538056543
Position 1451: 0.00026405337289886455
Position 338: 0.00016577783924352587
Position 370: 6.839350692403146e-05
Position 432: 5.85692146522616e-05
Position 584: 5.581344866236078e-05
Position 633: 5.573452587056808e-05
Position 434: 4.740136651078428e-05
Position 127: 4.71375862488513e-05
Position 384: 4.4964955124279335e-05
Position 690: 3.254339531621618e-05
Position 438: 2.6041957676257083e-05
Position 293: 2.4341842569915788e-05
Position 381: 1.969601941574509e-05
Position 130: 1.730219289852981e-05
Position 255: 1.6208049181485888e-05
Position 441: 1.610397065222053e-05
Position 271: 1.546776436452979e-05
Position 110: 1.2322568324411154e-05
Position 261: 1.1499007207762175e-05
Position 247: 1.1118775685905233e-05
Position 1135: 9.834816868754995e-06
Position 303: 7.845184251186552e-06
Position 341: 7.152363177972081e-06
Position 312: 6.3044820574255205e-06
Position 141: 5.60612792159625e-06
Position 117: 5.549324699792291e-06
Position 887: 1.7050829440965888e-06
Position 323: 2.7689996161789864e-07
Position 357: 2.3466899670826622e-07
Position 446: 8.64792632543543e-08
Position 316: 6.193501401239743e-08
Position 320: 4.2898695527101494e-08
Position 314: 3.800196097168592e-08
Position 200: 3.720919133721147e-08
Position 234: 1.2115980811721892e-08
Position 219: 1.2073311494045803e-08
Position 208: 1.1456127602237493e-08
Position 190: 5.678256195874135e-09
Position 223: 1.51822438568283e-10
Position 212: 1.4969543331996194e-10
