Gene = Gatc
index = 424
Annotated 5SS: [ 337 5712]
Annotated 3SS: [5607 6583]
SMsplice 5SS: [ 337 5712]
SMsplice 3SS: [5607 7379]
top_k =  500
Partition function (log Z): -5.952502711408824

Sorted 5' Splice Sites (High to Low Probability):
Position 5712: 0.9627892351884432
Position 337: 0.7906066965403571
Position 323: 0.16685776431438568
Position 3551: 0.11267730164638598
Position 1488: 0.09242083598699116
Position 4623: 0.09091923777664405
Position 116: 0.02894355148029178
Position 303: 0.027650692250847066
Position 6075: 0.026157075380345486
Position 6584: 0.01873449600641613
Position 1045: 0.012502206043693034
Position 7583: 0.008479210780683444
Position 3538: 0.0074987365499988076
Position 1037: 0.006677266781126134
Position 48: 0.006590139803961359
Position 50: 0.006467315660484699
Position 6742: 0.0057862640861885565
Position 1762: 0.00550413681230794
Position 1986: 0.005375408744455629
Position 607: 0.005217698271216508
Position 6607: 0.005155017605482699
Position 319: 0.004934161631473791
Position 188: 0.0048649731513361865
Position 7014: 0.004680571130713864
Position 1942: 0.0041651384562958645
Position 1302: 0.004100882686653855
Position 2823: 0.003609583251870295
Position 3777: 0.0032762255911134995
Position 574: 0.0024969527072601317
Position 380: 0.0021371454236919847
Position 3099: 0.00213203091009511
Position 3338: 0.0016908357678357133
Position 698: 0.0016906534519140395
Position 6519: 0.0016361607192293347
Position 1261: 0.0015108053878508268
Position 4856: 0.0014560571590255388
Position 880: 0.001135568711339252
Position 806: 0.0011153840348621371
Position 2256: 0.0010514245666610807
Position 3772: 0.0010195165477760568
Position 2856: 0.0009384822984500223
Position 3040: 0.0009301642330521788
Position 1748: 0.0009251539564430672
Position 560: 0.000922426321683864
Position 2076: 0.0009037159997401429
Position 1829: 0.000819029285002069
Position 2049: 0.0007949771367548995
Position 938: 0.0007663355242788771
Position 2593: 0.0006025379974660668
Position 218: 0.0004713404188653205
Position 34: 0.0002949771773099151
Position 31: 0.00029168194311922975
Position 150: 8.610805876709054e-05
Position 176: 2.356145081481204e-05
Position 155: 2.1233769570276843e-05
Position 171: 1.5200314606458386e-05
Position 1095: 1.4382973819439753e-05
Position 6097: 7.96207141698921e-06
Position 5756: 7.57992384929412e-06
Position 354: 7.28263620728096e-06
Position 178: 5.616057605774604e-06
Position 6512: 5.486264556052726e-06
Position 497: 5.0449545476111465e-06
Position 242: 4.6789023184467586e-06
Position 6689: 2.4507802216138275e-06
Position 1238: 2.094311300503395e-06
Position 884: 1.6512376497190353e-06
Position 373: 4.2716349083217417e-07
Position 305: 3.005787639635831e-07
Position 408: 2.554282144832659e-07
Position 290: 2.1011738637144544e-07
Position 403: 1.734783728054203e-07
Position 966: 8.327869547133179e-10
Position 908: 3.7575963999730345e-10
Position 489: 5.023279061546276e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 5607: 0.9698323298249039
Position 7379: 0.3083533278612122
Position 6915: 0.23016477677540534
Position 6583: 0.17101503165823834
Position 3449: 0.08821956837338929
Position 1377: 0.0660405380351726
Position 6734: 0.0433540430241517
Position 4503: 0.03947237173249532
Position 6716: 0.03933552181746424
Position 3397: 0.028896416758702973
Position 6634: 0.026262668134475833
Position 5840: 0.02552236170146617
Position 7436: 0.021804839444247087
Position 6631: 0.020610110070506667
Position 4500: 0.01515065712414393
Position 6415: 0.014079277295045345
Position 163: 0.01297514353378012
Position 231: 0.012867227001047362
Position 6291: 0.012395842906871403
Position 4430: 0.01097149167265304
Position 5949: 0.01063049288746794
Position 1238: 0.010447986361498952
Position 7582: 0.010226529636001987
Position 280: 0.009993209333548223
Position 6494: 0.009770099556704017
Position 4557: 0.009332288673022557
Position 1828: 0.00923726928731855
Position 5560: 0.00851388678655267
Position 1675: 0.008102961012885573
Position 7400: 0.007884552753316206
Position 5926: 0.00752864545672307
Position 4537: 0.0074089808350025575
Position 1006: 0.007401688992775633
Position 6132: 0.007399242712738414
Position 4434: 0.006905502417928704
Position 1151: 0.0068099881579236545
Position 1340: 0.0065354993501649935
Position 480: 0.006226060389209766
Position 6986: 0.006208552218813456
Position 7869: 0.006205249114131646
Position 927: 0.005968452988609136
Position 6601: 0.0054662275021291635
Position 7383: 0.005254124974859399
Position 3689: 0.004772134064234496
Position 440: 0.004696537091736329
Position 5527: 0.004642234811746448
Position 1200: 0.004184755258462414
Position 238: 0.0037361610327573077
Position 5639: 0.003715773115066439
Position 6363: 0.0036559084060113016
Position 1036: 0.003264974261942295
Position 966: 0.00312132437360044
Position 6267: 0.002935176792680397
Position 762: 0.002878934318882267
Position 7770: 0.002832171691728723
Position 3278: 0.002642619156883405
Position 7932: 0.0026036461153387393
Position 766: 0.0025248993095977747
Position 5915: 0.002476901368891873
Position 7121: 0.0024742022772898907
Position 6342: 0.0023873983802493197
Position 6183: 0.0023282781265567356
Position 6756: 0.002255803565761909
Position 2947: 0.0021962260322403076
Position 6418: 0.002051805490451814
Position 6176: 0.001965967282686733
Position 7672: 0.0019220171920493073
Position 2685: 0.0018266749245076644
Position 2721: 0.0018230046499830338
Position 7035: 0.0017952105744083304
Position 6056: 0.001779478391191904
Position 3416: 0.0017125152704847598
Position 2981: 0.0016323559544229324
Position 5475: 0.0015779032023454825
Position 4638: 0.001513954207655798
Position 2647: 0.0013667264722571808
Position 6116: 0.0013028448914742493
Position 5982: 0.001277869984033682
Position 5392: 0.0012452880509753938
Position 7065: 0.0011901521526320351
Position 7124: 0.0011047330252446138
Position 2149: 0.0010862140446364847
Position 7655: 0.001061100507783907
Position 4376: 0.0010466993117297547
Position 7102: 0.0010418953419600628
Position 1975: 0.0010296532428715323
Position 4467: 0.0010224093739142517
Position 6775: 0.0009735911248089318
Position 1168: 0.0009485678329404927
Position 1592: 0.0009064237857193462
Position 979: 0.0008791513848379715
Position 6463: 0.0008271767044212762
Position 2512: 0.0006174006107768495
Position 5711: 0.0006007647632615835
Position 6147: 0.0005850288536324756
Position 5891: 0.000566648166226001
Position 7831: 0.00045099893539309716
Position 6046: 0.0004362889570279179
Position 7513: 0.00041913835951904794
Position 5775: 0.0004007741187418162
Position 7804: 0.0003996991227313932
Position 5814: 0.00039561777501882626
Position 6457: 0.00037104560489349724
Position 168: 0.00034845854620452844
Position 1306: 0.00033778224932686765
Position 1869: 0.000332326170829445
Position 1652: 0.0003177386465017107
Position 6965: 0.0003132651994780797
Position 5847: 0.0002734419357957676
Position 7708: 0.00023299904968911416
Position 504: 0.00021770923215837492
