Gene = Ssr3
index = 1033
Annotated 5SS: [ 219 1299 4892 9632]
Annotated 3SS: [ 1171  4792  9499 10588]
SMsplice 5SS: [ 219 1299 4892]
SMsplice 3SS: [1171 4792 9499]
top_k =  500
Partition function (log Z): -9.639847532686893

Sorted 5' Splice Sites (High to Low Probability):
Position 1299: 0.9699523969721916
Position 4892: 0.9437035267750753
Position 219: 0.6165931184447009
Position 361: 0.11754506004524129
Position 7193: 0.09653589282632709
Position 532: 0.07947769680013704
Position 9091: 0.03987719448961288
Position 12092: 0.03442041077887401
Position 643: 0.02980806002309389
Position 3088: 0.029186624582295928
Position 811: 0.02782387312204462
Position 1644: 0.024836586008458804
Position 6615: 0.024464027184375823
Position 200: 0.022370093159767512
Position 5143: 0.02185572198155389
Position 515: 0.019201764880023085
Position 193: 0.016579171570122907
Position 9632: 0.016501531208121423
Position 9171: 0.014550141049720066
Position 7759: 0.013349874838778373
Position 9418: 0.012312898289318275
Position 9689: 0.010986558369131628
Position 6223: 0.010693996802903113
Position 823: 0.010569582872264392
Position 12160: 0.009668986064593038
Position 1074: 0.009236872328154516
Position 202: 0.0073205875160537
Position 10730: 0.007051914430121296
Position 240: 0.006903877109194853
Position 7467: 0.006895761458315927
Position 831: 0.006631316932189081
Position 169: 0.0060554897361833095
Position 855: 0.004576730682167
Position 8384: 0.0044389683680616234
Position 5455: 0.00418217498271489
Position 157: 0.003972174271176895
Position 9293: 0.00371774232407921
Position 337: 0.003250766760811773
Position 652: 0.003218575206319393
Position 3837: 0.0029627447910999197
Position 4058: 0.002918628301387184
Position 4065: 0.0022337100258999583
Position 1240: 0.0020603825169165776
Position 3238: 0.0019634747290685956
Position 659: 0.0017286803890972163
Position 3734: 0.0016872609642107133
Position 5522: 0.0013538698611053294
Position 5291: 0.001290743969553992
Position 5479: 0.0012448840680645754
Position 3217: 0.0012016161258117065
Position 700: 0.0011867993868693424
Position 4291: 0.0011834945075284817
Position 1479: 0.0011503547507578714
Position 841: 0.0011289483862876094
Position 178: 0.0011041374235604313
Position 637: 0.0010073988121562507
Position 629: 0.0009823418075044215
Position 8928: 0.0009258114564759003
Position 6370: 0.0009174242152095543
Position 8644: 0.000738976124913582
Position 1474: 0.000715734037266745
Position 946: 0.0007115810234681159
Position 6762: 0.00070305582319499
Position 254: 0.0006441965663310035
Position 4900: 0.0006122431576900536
Position 5224: 0.0005963172474330596
Position 13: 0.0005893857182221813
