Gene = Lrif1
index = 643
Annotated 5SS: [  171 11207 12704]
Annotated 3SS: [ 9726 12421 13468]
SMsplice 5SS: [  171 12704]
SMsplice 3SS: [12421 12793]
top_k =  500
Partition function (log Z): -11.610054883164267

Sorted 5' Splice Sites (High to Low Probability):
Position 171: 0.9534116970500525
Position 12704: 0.5679667469012412
Position 11671: 0.22908879733884696
Position 10679: 0.14388989329301094
Position 781: 0.12965219819632562
Position 692: 0.10765157412485066
Position 11499: 0.09175732675999626
Position 1034: 0.0724248483817185
Position 11207: 0.0342981771922067
Position 12578: 0.023108723521920817
Position 1019: 0.022292132147849034
Position 3758: 0.017241745791330077
Position 10826: 0.014125463376221462
Position 8922: 0.009943506461404848
Position 6867: 0.006324176560330632
Position 565: 0.005921327525674327
Position 7383: 0.005374500097070879
Position 12927: 0.003909372131995191
Position 575: 0.0034971708836310984
Position 8012: 0.0024035627348597405
Position 42: 0.0023542207878772307
Position 597: 0.0013080539220053757
Position 463: 0.0008039178135102507
Position 547: 0.0006155968747904639
Position 74: 0.0005029800672896596
Position 776: 0.0004559300245457315
Position 479: 0.00028206523738772397
Position 223: 0.00027733019602489743
Position 266: 0.00017611361122334186
Position 374: 9.779416606063735e-05
Position 156: 9.232982507620377e-05
Position 765: 8.018188071317535e-05
Position 65: 7.545994126007905e-05
Position 175: 6.964829052031505e-05
Position 4438: 5.587505925403695e-05
Position 535: 5.438354774637692e-05
Position 237: 3.487549820177177e-05
Position 665: 3.123679926030661e-05
Position 610: 2.8229389179889426e-05
Position 247: 2.701822153597155e-05
Position 878: 2.586537313806159e-05
Position 836: 2.563814861902804e-05
Position 119: 2.5237023782154508e-05
Position 612: 2.3105163402114315e-05
Position 214: 2.023173040994206e-05
Position 283: 1.8675205013477552e-05
Position 584: 1.7131603194795455e-05
Position 825: 1.636751099832322e-05
Position 34: 1.042726450416607e-05
Position 887: 9.773123146853391e-06
Position 111: 9.20888947131835e-06
Position 868: 8.127664819238632e-06
Position 2289: 5.783622514083842e-06
Position 181: 2.8426835877990517e-06
Position 339: 2.3718992204995028e-06
Position 188: 1.8405585360573657e-06
Position 360: 1.664909110581673e-06
Position 721: 1.5274368419575116e-06
Position 852: 2.4900168407917216e-07
Position 226: 1.4453726046801452e-08
Position 130: 3.684025832352346e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 12421: 0.924075155541423
Position 12793: 0.40113014969804067
Position 11400: 0.3359239318543919
Position 691: 0.1367215928481657
Position 10604: 0.09873856916985921
Position 13468: 0.09257549065091066
Position 920: 0.06733996168854894
Position 10460: 0.0599355804560468
Position 453: 0.039810048752766274
Position 10930: 0.0342981771922067
Position 12823: 0.032635606999188854
Position 421: 0.03011859799491
Position 13967: 0.02895813611822816
Position 14474: 0.021102209505803802
Position 985: 0.01671048646807996
Position 6542: 0.014713748851356689
Position 8815: 0.009943506461404848
Position 11770: 0.009717907594597546
Position 3634: 0.009176417699844532
Position 13790: 0.00895341492630641
Position 7124: 0.00641059192368817
Position 14279: 0.0063720669904375
Position 6591: 0.0061295450778945035
Position 3567: 0.005470900326411234
