Gene = Lrrc34
index = 646
Annotated 5SS: [  200  2675  4422  4586  5131 11628 13325 16077 16588 17897]
Annotated 3SS: [ 2553  4299  4520  5046 11498 13228 15921 16431 17769 22966]
SMsplice 5SS: [  200  2675  4422  4586  5131  7730 11628 13325 17897]
SMsplice 3SS: [ 2553  4299  4520  5046  7624 11498 13228 17769 22966]
top_k =  500
Partition function (log Z): 9.514270746825026

Sorted 5' Splice Sites (High to Low Probability):
Position 17897: 0.997810906285093
Position 11628: 0.9939584793456906
Position 4422: 0.9698527668506679
Position 2675: 0.9117351182099458
Position 5131: 0.7963949340396239
Position 7730: 0.7929408787681648
Position 200: 0.7791143173587429
Position 13325: 0.571059930584527
Position 4586: 0.4989045470661266
Position 4613: 0.45074464658231256
Position 4915: 0.43852600968112393
Position 16077: 0.41312061922323373
Position 1647: 0.3446442628565828
Position 16997: 0.1283977851218714
Position 299: 0.11957058047072386
Position 20392: 0.11229573563883008
Position 16588: 0.10921570594654233
Position 9927: 0.08656758388875548
Position 138: 0.08136850447686646
Position 19055: 0.06984374101288211
Position 7354: 0.06143038265022835
Position 4852: 0.060551840934417414
Position 6513: 0.03563834333333442
Position 21213: 0.03278007853331571
Position 9922: 0.03275148300002079
Position 12295: 0.03156650805116866
Position 21110: 0.025436646397847894
Position 10156: 0.023045818427781802
Position 18874: 0.020959619863898278
Position 15269: 0.017206939702593047
Position 13312: 0.016888838917208535
Position 4438: 0.01609009924714517
Position 12560: 0.01590655505157539
Position 4609: 0.015065837870729133
Position 8702: 0.014674147853254877
Position 5167: 0.014167771098784919
Position 3578: 0.01412647428660857
Position 13912: 0.013820512190247094
Position 2077: 0.013271133233495595
Position 772: 0.012751191804820624
Position 12991: 0.012479469337842242
Position 240: 0.011863270722578978
Position 16543: 0.011575047167179942
Position 8136: 0.010194828620908225
Position 6173: 0.009004854897477875
Position 2149: 0.008399576872858255
Position 7662: 0.007664355917037669
Position 12963: 0.007530347730861487
Position 4675: 0.007314293408076248
Position 16980: 0.006999939834796758
Position 15686: 0.0067420184549123515
Position 15672: 0.0066921752364714196
Position 6309: 0.006686660545275795
Position 6648: 0.006421654469018225
Position 10580: 0.005857627847094485
Position 7930: 0.005455445576610864
Position 2317: 0.005224413310643338
Position 12058: 0.00517929567862555
Position 8470: 0.005112118099795862
Position 13806: 0.004703115831813486
Position 8259: 0.00453946276122353
Position 10526: 0.004169102671878051
Position 4534: 0.0037602413172489755
Position 120: 0.003671007378393652
Position 9444: 0.003338949508660342
Position 4645: 0.003178569304422487
Position 4830: 0.0031748887184664394
Position 9440: 0.0030247317904056855
Position 4607: 0.0029444333632890167
Position 23060: 0.002934601224630284
Position 2829: 0.0025612130249333368
Position 21130: 0.002526994350895314
Position 3259: 0.002475241867235152
