Gene = Resp18
index = 896
Annotated 5SS: [ 214 2803 4019 4248 4459]
Annotated 3SS: [2697 3885 4204 4368 6053]
SMsplice 5SS: [  87 2803 4019 4248 4459]
SMsplice 3SS: [2697 3885 4204 4368 6053]
top_k =  500
Partition function (log Z): 1.6026938834843303

Sorted 5' Splice Sites (High to Low Probability):
Position 2803: 0.9746038659128865
Position 4459: 0.9198140495058286
Position 87: 0.8723196041036018
Position 4019: 0.7209142575363445
Position 4248: 0.6090325306750768
Position 4827: 0.2842618947906992
Position 214: 0.226077163896506
Position 4014: 0.16411304110256475
Position 3143: 0.12577127228738158
Position 422: 0.06795824332261773
Position 4310: 0.036923098772100864
Position 4034: 0.03435246811551379
Position 4749: 0.028920684267801224
Position 4065: 0.017689021940852152
Position 4500: 0.014579884767505626
Position 2827: 0.011742114123472196
Position 3279: 0.011476466758296533
Position 3205: 0.01101952780774068
Position 2476: 0.01058638059896676
Position 4054: 0.005575002002957815
Position 3962: 0.00539928414682998
Position 2392: 0.005093906930635145
Position 4769: 0.005008316190267386
Position 232: 0.004864478825237432
Position 2178: 0.004412194306486897
Position 115: 0.003917074600065051
Position 3291: 0.0034684427786631686
Position 156: 0.003411315573710002
Position 2980: 0.003182130933704619
Position 5752: 0.00291495576120233
Position 3602: 0.002843571469937366
Position 238: 0.0026843570329432133
Position 2838: 0.0026390412688153597
Position 4535: 0.0025961812400023803
Position 684: 0.002561916263303262
Position 3201: 0.002304810656403915
Position 4737: 0.0022982861345553587
Position 759: 0.002228766136474098
Position 5997: 0.0020475783851156147
Position 1805: 0.0018413910535927793
Position 281: 0.0016234669384087126
Position 3990: 0.0015597712935068373
Position 3933: 0.0014494491766873113
Position 4741: 0.001394882004532946
Position 2122: 0.0012907690742038425
Position 1720: 0.001197668410134091
Position 1857: 0.0008711610074386574
Position 3449: 0.0007852356883437462
Position 441: 0.0007360643981418934
Position 320: 0.0007091926892945764
Position 1930: 0.0007007875940348569
Position 3701: 0.0005719949473707525
Position 3259: 0.0005653328447146411
Position 3574: 0.0004873168273469854
Position 4085: 0.00047345836681399997
Position 935: 0.00044205900342464844
Position 3598: 0.00036661078748386714
Position 4384: 0.0003646346536145829
Position 4293: 0.00036333844842874655
Position 3017: 0.00034202740427066454
Position 2793: 0.0003082553589423745
Position 350: 0.00027605901739681353
Position 4697: 0.00027422663644811884
Position 3146: 0.00027296796768585396
Position 1199: 0.00025092707434839785
Position 971: 0.00024219514152575846
Position 3725: 0.0002378778411857312
Position 504: 0.00023536388687140825
Position 669: 0.00023223615068683674
Position 5499: 0.00022189428101825428
Position 429: 0.00021052683643765007
Position 245: 0.00020561473426990566
Position 2562: 0.0001828783645880819
Position 4049: 0.00017592511057294837
Position 895: 0.00015550869571962173
Position 4762: 0.00015310197629274359
Position 2511: 0.00013656047809186157
Position 383: 0.0001340182449007508
Position 5883: 0.00012674888707541596
Position 2538: 0.00011723487236067725
Position 1070: 0.00011501959241769539
Position 3120: 0.00011129611398442831
Position 1939: 0.00010979748967645187
Position 181: 0.0001059181256803899
Position 5387: 0.00010129123631769365
Position 5338: 9.636688731613538e-05
Position 392: 9.086153528264416e-05
Position 856: 8.767831694280968e-05
Position 3098: 8.090122336187091e-05
Position 3498: 7.486786795804802e-05
Position 2993: 5.387924214292243e-05
Position 4516: 5.030354684440081e-05
Position 2832: 4.942226537304996e-05
Position 3459: 4.385049678223697e-05
Position 3060: 3.807642549722169e-05
Position 3480: 3.2537931185883275e-05
Position 4101: 3.076356126537929e-05
Position 2857: 2.5151870221027962e-05
Position 2701: 1.0025447945116851e-05
Position 91: 9.049452261069684e-06
Position 14: 6.770597709684948e-06
Position 4031: 6.760017761148746e-06
Position 3356: 3.8568961566031e-06
Position 21: 8.975388838902833e-07
Position 52: 8.445124747368657e-07
Position 487: 4.404323941040129e-07
Position 578: 1.5710214101283854e-07
Position 675: 1.50806499625979e-07
Position 178: 1.3129502215436923e-07
Position 385: 1.0728778433383752e-07
Position 582: 9.99091021093199e-08
Position 119: 5.2913660280595483e-08
Position 4414: 4.9692567005850494e-08
Position 1273: 2.436993479378394e-08
Position 4463: 7.593585559564427e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 2697: 0.9783853770887919
Position 3885: 0.9536757488955948
Position 4368: 0.7765012552189516
Position 4204: 0.7585937947306932
Position 6053: 0.7184540580356095
Position 4589: 0.3188433093014218
Position 178: 0.18446551372678247
Position 3043: 0.0749744726767073
Position 4622: 0.06565841472786686
Position 2923: 0.057780223800970684
Position 4965: 0.04026070722093715
Position 4884: 0.03996598669386955
Position 4247: 0.029039515124351288
Position 4663: 0.022911565237869098
Position 4852: 0.0215061717199066
Position 5687: 0.015332551998525255
Position 2907: 0.014872897561680596
Position 5808: 0.010274273927639228
Position 5019: 0.009413803827592925
Position 2361: 0.007954523008039666
Position 5850: 0.007278349302230669
Position 4151: 0.007154658338818575
Position 4685: 0.0069755495604411286
Position 3011: 0.006375346362710426
Position 2678: 0.005182071027473888
Position 5170: 0.005138669421474936
Position 4414: 0.004832429825243814
Position 4630: 0.004193570091192331
Position 5643: 0.0037629449692836623
Position 2015: 0.0036687316935910073
Position 5711: 0.0035798355504498016
Position 3573: 0.003189410244231448
Position 4314: 0.00280785647106592
Position 2232: 0.002680122285338037
Position 4207: 0.002467722574508438
Position 6162: 0.002433405076233285
Position 1709: 0.0023384363512102776
Position 4370: 0.0022706654281369203
Position 3900: 0.00226403602905885
Position 2242: 0.0022602241906419817
Position 5257: 0.0022265146772805773
Position 295: 0.0021839146433235736
Position 3186: 0.0021389736609557126
Position 5139: 0.00190293253003033
Position 2301: 0.0017625384156549687
Position 4914: 0.001744044795698907
Position 4716: 0.001735848818019718
Position 2107: 0.001653909292274729
Position 3865: 0.0016351982478340788
Position 570: 0.0014370934774878765
Position 2742: 0.0013543478256122909
Position 5335: 0.0013270988487386064
Position 4774: 0.0012607900402003271
Position 6021: 0.0012115080716874295
Position 6120: 0.0011644431770722772
Position 4667: 0.0010297455396537864
Position 4746: 0.0010156463265864435
Position 1634: 0.0010071272214574006
Position 2664: 0.0010051569949159232
Position 3355: 0.0009696404683242643
Position 149: 0.0009415094237791337
Position 5649: 0.0009258840938115378
Position 2705: 0.0008839148214335916
Position 3932: 0.0007948144163377388
Position 2789: 0.0007809906924359473
Position 6105: 0.0007330646921358012
Position 1756: 0.0007318736760428714
Position 5743: 0.0007124451203150463
Position 3435: 0.0007054934621669622
Position 4778: 0.0006860274327274942
Position 2193: 0.000679642979522968
Position 2637: 0.0006681445188996646
Position 2957: 0.0006410788233395815
Position 3962: 0.0006323181924272443
Position 4642: 0.0006321526663429557
Position 765: 0.0006076880992207233
Position 4594: 0.0005919521108712074
Position 3204: 0.0005735672669600366
Position 3045: 0.0005617095868652194
Position 4111: 0.0005080467833652817
Position 5906: 0.0004958043999346324
Position 4211: 0.0004874315509585012
Position 2765: 0.00044494564128971917
Position 2059: 0.00044294617223362753
Position 4378: 0.0004254887460229439
Position 4280: 0.0004216652942499183
Position 4741: 0.00041947344814857463
Position 4675: 0.00041548925261496736
Position 2757: 0.0004100942697785876
Position 5056: 0.000395208351539986
Position 325: 0.00038256666710068273
Position 390: 0.0003800321598886348
Position 1415: 0.0003334374716120512
Position 4705: 0.00031441959232033923
Position 2121: 0.000294288256140478
Position 5232: 0.00027584565492440067
Position 4175: 0.0002683329308183365
Position 683: 0.0002394850651619025
Position 625: 0.00023016921760847964
Position 3403: 0.00020662757919402895
Position 3050: 0.00020424331940473576
Position 3274: 0.0001928133745329964
Position 3973: 0.00018848804865203984
Position 3256: 0.00017870535378348773
Position 1023: 0.00016389546883110727
Position 1162: 0.0001636315335474753
Position 3909: 0.0001607535117066285
Position 186: 0.00015493406699093352
Position 2030: 0.00015013244289925642
Position 655: 0.00014066882705250554
Position 4425: 0.0001399330235200471
Position 5487: 0.00012831588033629588
Position 2407: 0.0001280769595209371
Position 2011: 0.0001266061479555313
Position 2650: 0.000123890787882976
Position 4383: 0.00011997375902911584
Position 2510: 0.00011398254884320063
Position 2726: 0.000108155858892547
Position 5066: 0.00010641790688050955
Position 4052: 0.00010573518659775811
Position 1523: 0.00010561451596301772
Position 3103: 9.46839410726744e-05
Position 1682: 9.108927041748965e-05
Position 3060: 8.206701837932417e-05
Position 2979: 7.998940655377583e-05
Position 3547: 7.86000002092141e-05
Position 280: 7.84377411385054e-05
Position 2249: 6.627486734265828e-05
Position 1437: 6.156060462721945e-05
Position 278: 6.017598393406758e-05
Position 4678: 5.6662651770534225e-05
Position 3327: 5.343919080402491e-05
Position 1561: 5.1666443546509366e-05
Position 190: 5.071655021081653e-05
Position 3837: 4.602362054249344e-05
Position 218: 4.556248307366979e-05
Position 356: 4.4717788810609176e-05
Position 1135: 3.83899793441721e-05
Position 3521: 3.835791979540807e-05
Position 4391: 3.1240293386040464e-05
Position 668: 3.114645591085484e-05
Position 2936: 2.9575956024953444e-05
Position 336: 2.8190574778367577e-05
Position 3528: 2.578665222850173e-05
Position 4157: 2.56908333603813e-05
Position 803: 2.5318465866871495e-05
Position 3440: 2.4973256197308258e-05
Position 3468: 2.0523591186205692e-05
Position 3167: 1.9852465655661893e-05
Position 2882: 1.6344695421643612e-05
Position 5857: 1.5863187750965173e-05
Position 2961: 1.53777407786607e-05
Position 3949: 1.4088653171364554e-05
Position 4534: 9.591445713369433e-06
Position 3782: 4.961136578315615e-06
Position 5777: 4.277104050032539e-06
Position 2474: 1.6191259312670954e-06
Position 4458: 1.5652661669895638e-06
Position 303: 3.5443116970174873e-07
Position 2875: 3.1850982599302343e-07
Position 254: 1.1796820335596083e-07
Position 2931: 6.871230609784625e-08
Position 3017: 6.85268680540245e-08
Position 2963: 6.309240405373696e-08
Position 196: 4.33247811527568e-08
Position 3170: 3.8722263376577046e-08
Position 2939: 2.4006335147922308e-08
Position 3208: 1.774156229910638e-08
Position 346: 1.609345847844235e-08
Position 309: 1.552229373523718e-08
Position 397: 1.2018067145476552e-08
Position 261: 8.709323472764978e-09
Position 598: 6.113263028869261e-09
Position 3092: 4.731053579492816e-09
Position 3067: 4.708676649135425e-09
Position 2972: 4.124840174075695e-09
Position 632: 3.2797065727182535e-09
Position 508: 2.7525800587546542e-09
Position 578: 2.6512036445362297e-09
Position 690: 2.5915913850098348e-09
Position 221: 1.9423562065685266e-09
Position 102: 1.7016469085352218e-09
Position 259: 1.5862501208081307e-09
Position 664: 1.5581199861786706e-09
Position 312: 1.4717623238375416e-09
Position 338: 1.4129215693670791e-09
Position 415: 6.6917300047959e-10
Position 275: 5.115469826923977e-10
Position 364: 3.966540957564277e-10
Position 401: 2.3479842621343764e-10
Position 223: 2.166147245349278e-10
Position 245: 1.8855045965192265e-10
Position 263: 1.2751560110820862e-10
Position 367: 1.2621739809955686e-10
Position 273: 1.139971222258285e-10
Position 81: 1.0103771602638693e-10
Position 113: 6.363653652092333e-11
Position 107: 4.215018510116737e-11
Position 125: 3.178338365099695e-11
Position 91: 1.819172985123356e-12
Position 115: 4.0485855730302095e-14
