Gene = Ncstn
index = 734
Annotated 5SS: [  195  1584  7391  7881  8523 10019 10330 10675 11331 11545 12820 14034
 14234 14610 15007 15465]
Annotated 3SS: [ 1478  7266  7758  8376  9867 10219 10521 11225 11466 12646 13930 14137
 14521 14851 15251 15998]
SMsplice 5SS: [  195  1584  7170  7391  7881  8523 10019 10330 10675 11331 11545 12820
 14034 14234 15007 15465]
SMsplice 3SS: [ 1478  7054  7266  7758  8376  9933 10188 10521 11225 11466 12646 13930
 14137 14851 15251 15566]
top_k =  500
Partition function (log Z): 29.052471191080464

Sorted 5' Splice Sites (High to Low Probability):
Position 12820: 0.9954716212679223
Position 11331: 0.9948777664098061
Position 7391: 0.9857192189791875
Position 8523: 0.9822289905719124
Position 15465: 0.979962185055465
Position 195: 0.9671630738653568
Position 7881: 0.9584540552397997
Position 14234: 0.9531049600435095
Position 14034: 0.9386187468343207
Position 10330: 0.9214905923839491
Position 10675: 0.8934455290409774
Position 10019: 0.8574529259248677
Position 11545: 0.7885007629954831
Position 7170: 0.7031820799915204
Position 1584: 0.6970696953846313
Position 15007: 0.5601114325284361
Position 14610: 0.40539401330680636
Position 3598: 0.3143293662398406
Position 13210: 0.3012552771667368
Position 13481: 0.2406811783586072
Position 15017: 0.18875812451616736
Position 16257: 0.13646861848831632
Position 15771: 0.11604545092871663
Position 2358: 0.07079105893573139
Position 11652: 0.06836735306363609
Position 15883: 0.06443220654120338
Position 7589: 0.06340040249705985
Position 485: 0.05958646110060323
Position 11656: 0.047737294715409405
Position 14981: 0.044485161561630994
Position 11847: 0.04130979720452615
Position 10721: 0.038164515369760205
Position 11600: 0.03616876965017175
Position 13117: 0.02435214173021873
Position 13214: 0.022578516454705846
Position 7160: 0.02100974092702653
Position 15683: 0.017460952093102215
Position 975: 0.017144225547514217
Position 14298: 0.016577962949166827
Position 2043: 0.014619796119898536
Position 1015: 0.013658503637561964
Position 643: 0.013495011978239112
Position 16172: 0.013352280326968592
Position 862: 0.012356716207534523
Position 13007: 0.011672728560066754
Position 8511: 0.01150587325441594
Position 15108: 0.011385694418889753
Position 3360: 0.008728572290004228
Position 10042: 0.008321151877328953
