Gene = Smr3a
index = 994
Annotated 5SS: [  66 2234 5553]
Annotated 3SS: [2166 5479 5721]
SMsplice 5SS: [  66 2234]
SMsplice 3SS: [2166 5479]
top_k =  500
Partition function (log Z): -7.681263734679225

Sorted 5' Splice Sites (High to Low Probability):
Position 66: 0.9951550249573122
Position 2234: 0.5656757561814928
Position 2677: 0.14386493580639134
Position 5005: 0.07129502562189655
Position 3664: 0.028178623260973524
Position 1017: 0.01606816148149987
Position 5342: 0.01540677087864896
Position 1838: 0.015336888807514647
Position 1352: 0.01433623014459943
Position 5253: 0.012691349303900128
Position 574: 0.005734655368231871
Position 2580: 0.0051928003928904225
Position 2859: 0.005048728767742024
Position 5484: 0.003476077931019995
Position 1833: 0.0027203222080947856
Position 5133: 0.0025737159219629533
Position 3318: 0.0025380062364475185
Position 2006: 0.0022796320796421733
Position 5778: 0.0015227911770311635
Position 4510: 0.0013887926539383328
Position 4001: 0.001162160098229979
Position 181: 0.0010521379780041816
Position 5565: 0.0010447867238910682
Position 1392: 0.0010315039023081332
Position 1683: 0.000915615253335147
Position 1973: 0.0006669748498550474
Position 252: 0.0005826039032161485
Position 924: 0.0005644346267231784
Position 568: 0.0004807822224448782
Position 70: 0.00036408019402663175
Position 5417: 0.00036134367093510584
Position 1885: 0.0002691984405097017
Position 682: 0.0002472211752650426
Position 1660: 0.0002042947401930401
Position 2013: 0.00018656316604560977
Position 1153: 0.0001787752116954124
Position 2016: 0.0001455413856609335
Position 2087: 0.00012608187570075933
Position 1147: 0.00012460006949451333
Position 1032: 0.00012296020259304849
Position 57: 0.00010241212926988991
Position 991: 0.00010014448318735152
Position 973: 8.174403705220994e-05
Position 866: 8.081417426463276e-05
Position 1287: 8.004405367910502e-05
Position 840: 7.647582374914301e-05
Position 1132: 7.432040064394251e-05
Position 462: 6.696774306166824e-05
Position 1667: 6.229648432942654e-05
Position 2238: 4.110901982507543e-05
Position 4732: 3.799459809134371e-05
Position 277: 6.426311894441543e-06
Position 291: 4.2096726171786035e-06
Position 100: 4.02069384119088e-06
Position 215: 1.9044783860511272e-06
Position 55: 1.2006071728479718e-06
Position 934: 1.0084178098079463e-06
Position 1591: 9.853779186173454e-07
Position 3132: 8.470535935142571e-07
Position 260: 8.210576685278727e-07
Position 1643: 7.542387364026417e-07
Position 327: 7.530597586713953e-07
Position 1261: 6.885161452195386e-07
Position 970: 6.345189080414931e-07
Position 1585: 5.74781469996995e-07
Position 628: 5.525423548648619e-07
Position 107: 5.129142892092001e-07
Position 109: 4.481549735440475e-07
Position 1167: 3.649094933182992e-07
Position 132: 3.3456873903709273e-07
Position 116: 2.2997794359989973e-07
Position 479: 1.5755318913626513e-07
Position 829: 1.4192791229505837e-07
Position 1052: 5.174573542246981e-08
Position 746: 6.776963193215618e-10
Position 783: 5.553308960946072e-10
Position 698: 5.455557127286109e-10
Position 789: 5.305282483997479e-10
Position 483: 1.5016318837059197e-10
Position 391: 1.4093975446114407e-10
Position 578: 4.656909794043483e-11
Position 416: 4.310105708286835e-11
Position 587: 2.1142192583683513e-11
Position 604: 5.662672566487657e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 5479: 0.561629960242294
Position 2166: 0.43006396904099764
Position 2133: 0.12356234046804837
Position 4809: 0.11640281887075594
Position 4867: 0.08556220152752433
Position 2579: 0.07785720171205521
Position 2568: 0.06760389241024516
Position 5308: 0.04773350070748188
Position 5630: 0.04321939173153073
Position 5669: 0.041795622548343396
Position 3518: 0.029187329085314427
Position 1721: 0.028250147675871532
Position 912: 0.02160033393849288
Position 5235: 0.02123773035006217
Position 1925: 0.018739906498502396
Position 5685: 0.013926790932972895
Position 2617: 0.012234907439323341
Position 5594: 0.012039928631774593
Position 5860: 0.011215107012217321
Position 2402: 0.009518946286458439
Position 4075: 0.008150644827448249
Position 4852: 0.007258937740999878
Position 4376: 0.006516797931331235
Position 3554: 0.006074849738910229
Position 1446: 0.005879060906549451
Position 4628: 0.0054978860792515545
Position 1216: 0.004898519985211857
Position 2476: 0.004504427237777746
Position 2222: 0.003903325740232692
Position 990: 0.003849613607500348
Position 1051: 0.003729413407357276
Position 2004: 0.00371481912594306
Position 3281: 0.0036439120409773604
Position 1258: 0.003493178844045217
Position 2204: 0.0034668984223863116
Position 2439: 0.003269216316058778
Position 325: 0.0030911362169877376
Position 3729: 0.00303818269370532
Position 2662: 0.0028861034019122917
Position 1320: 0.0028766749955545334
Position 5209: 0.0028052348759132458
Position 3252: 0.0026699365884532396
Position 858: 0.0025910514594218222
Position 5750: 0.0025723489622283655
Position 5558: 0.002501234767936133
Position 3749: 0.002306402966379202
Position 3216: 0.002238625895910179
Position 602: 0.0022320108332759695
Position 353: 0.0019369682609455929
Position 4393: 0.001893745466363233
Position 1422: 0.0018489910360730887
Position 5721: 0.0018165751992509313
Position 5046: 0.001629431662952942
Position 1755: 0.0014709599504246574
Position 3864: 0.0013834487613735354
Position 4597: 0.0013138342163305518
Position 1518: 0.0012819132617440407
Position 2168: 0.0012075938772403002
Position 2726: 0.001147238466765448
Position 1127: 0.0011393881305925484
Position 675: 0.0011045667440635852
Position 4662: 0.0010405352685232058
Position 3796: 0.0009631970018707182
Position 4500: 0.0009629826630122658
Position 3024: 0.0009005579583914087
Position 4822: 0.000826676659612622
Position 4525: 0.0007947787142155486
Position 2972: 0.0007799891390723138
Position 4159: 0.0007403670813516138
Position 273: 0.0006968231250933758
Position 3131: 0.0006885678194150861
Position 2054: 0.0006684531856747364
Position 4996: 0.0006624174859044208
Position 640: 0.0005926611025656632
Position 2310: 0.0005705573460134446
Position 2838: 0.0005063976963265455
Position 4353: 0.00043738159019038466
Position 1725: 0.00041019889282797504
Position 1196: 0.00038279803817103415
Position 1806: 0.00038145998728319097
Position 5496: 0.0003513717101100119
Position 3404: 0.00034389086390309827
Position 3357: 0.0003257132846419175
Position 5316: 0.0003037770870841538
Position 2595: 0.00029750833879878627
Position 4776: 0.00027116727389564103
Position 755: 0.00026221152618600247
Position 704: 0.00026001392444471947
Position 141: 0.00025485055288555823
Position 3322: 0.0002155704335057898
Position 4644: 0.00020930948090101934
Position 391: 0.000202683423371878
Position 3608: 0.0001977489668134306
Position 3926: 0.00018198761921040064
Position 970: 0.0001792171180860548
Position 4215: 0.00016381037575894256
Position 2019: 0.00015875340026344373
Position 1973: 0.00015062094478348917
Position 523: 0.00013111801385337136
Position 1080: 0.00011566652206054296
Position 3708: 0.00010950877803956939
Position 1890: 0.00010689090940802443
Position 546: 9.455228471043233e-05
Position 1186: 9.332381589917533e-05
Position 3318: 9.121768099838723e-05
Position 3156: 8.413733517126494e-05
Position 3325: 8.373816326968617e-05
Position 1539: 8.059558754460736e-05
Position 181: 7.940371439916451e-05
Position 2408: 6.390654199575529e-05
Position 2292: 6.203812585291054e-05
Position 1935: 5.791691039717261e-05
Position 1379: 4.749328899616064e-05
Position 1951: 4.208143834117045e-05
Position 1482: 3.604170472290793e-05
Position 610: 3.379284920915577e-05
Position 1272: 3.0469492965456923e-05
Position 2065: 2.6169999772154207e-05
Position 744: 2.219957033419298e-05
Position 1065: 1.9580242184922343e-05
Position 1677: 1.8911696713481262e-05
Position 1337: 1.766013991554448e-05
Position 1287: 1.3536363583615931e-05
Position 866: 9.647760799867715e-06
Position 479: 9.454148715733273e-06
Position 1991: 5.401380563490674e-06
Position 2487: 2.717473286963885e-06
Position 2749: 2.4284162885193258e-06
Position 1017: 7.775412124116096e-07
Position 2525: 4.909943243997836e-07
Position 1274: 2.0004577801666646e-07
Position 1099: 1.7051170386475793e-07
Position 241: 1.4270625792174105e-07
Position 1342: 1.2221148642415161e-07
Position 779: 1.0164517116144292e-07
Position 916: 6.223045650434668e-08
Position 487: 3.757152577459647e-08
Position 708: 1.737478501738383e-08
Position 277: 1.5291176828796478e-08
Position 493: 9.590361881457176e-09
Position 1560: 4.5270468974374845e-09
Position 550: 2.9516491024930016e-09
Position 205: 2.4346291126089945e-09
Position 552: 2.4260890132983e-09
Position 829: 1.97591137977182e-09
Position 578: 4.019934578171604e-10
