Gene = Chek1
index = 261
Annotated 5SS: [   96   862  2862  3898  4055  7155  8328 10233 12234 12976 13338 14617]
Annotated 3SS: [  779  2637  3832  3984  6965  8222 10136 12124 12797 13205 14514 16227]
SMsplice 5SS: [   96   862  7155 10233 12234 12976 13338 14617]
SMsplice 3SS: [  779  6965 10136 12124 12797 13205 14514 17409]
top_k =  500
Partition function (log Z): 6.961188702539976

Sorted 5' Splice Sites (High to Low Probability):
Position 13338: 0.998290080238598
Position 7155: 0.9591794249865442
Position 14617: 0.9360700597080409
Position 12234: 0.9355996534331151
Position 10233: 0.9081714275337659
Position 12976: 0.8365059644691782
Position 96: 0.7864737091547989
Position 862: 0.6648216746644158
Position 4055: 0.41743302195906823
Position 3898: 0.3801497418565535
Position 8328: 0.36874811508426775
Position 14829: 0.22064057686686453
Position 2343: 0.2072752306716638
Position 7626: 0.19039620866738574
Position 12547: 0.14682201084937913
Position 15311: 0.14645594492441463
Position 993: 0.1420068128286678
Position 8366: 0.13981996989138237
Position 17516: 0.13798832301388445
Position 15273: 0.13207261338939763
Position 5417: 0.11045692800924291
Position 2862: 0.0987510811347371
Position 16303: 0.09038964245441582
Position 7680: 0.0889255087548923
Position 10560: 0.08807933388925068
Position 8502: 0.0833860745826819
Position 3946: 0.05872115668570398
Position 1187: 0.0508896525652452
Position 10468: 0.048259109924623185
Position 3902: 0.045965142214740545
Position 404: 0.04572610374623257
Position 648: 0.04254233170592589
Position 8059: 0.03996438885817142
Position 1398: 0.03739502545644842
Position 5809: 0.03174779848980174
Position 849: 0.0286574143061654
Position 7372: 0.02757999635418029
Position 276: 0.02539851691627167
Position 9685: 0.020739672467785793
Position 665: 0.020511831954628253
Position 6499: 0.0182898726359166
Position 8655: 0.015882563437834896
Position 14838: 0.013427107433139135
Position 15307: 0.013185467927612955
Position 726: 0.01313842997603888
Position 12608: 0.012789609379844498
Position 9965: 0.01237737781920067
Position 16351: 0.012163887642373267
Position 2290: 0.012132716810768076
Position 5378: 0.011410823295586878
Position 13904: 0.011279499605276046
Position 17909: 0.010175967564901179
Position 14417: 0.01006608032674198
Position 8362: 0.00909890577808806
Position 4479: 0.00893107895151984
Position 202: 0.008845931268930804
Position 2128: 0.008166854149233283
Position 17120: 0.008008178939998509
Position 11309: 0.007709759983924019
Position 644: 0.006784215622988321
Position 10210: 0.006421292600050968
Position 412: 0.0060793164950702265
Position 16506: 0.005116220896959629
Position 8380: 0.004998941451701906
Position 8351: 0.004624618664068015
Position 7001: 0.004524382715867688
Position 37: 0.004166816811943092
Position 8617: 0.0039544443598502855
Position 10272: 0.0037554433973878564
Position 4: 0.003595388008257501
Position 12956: 0.002989723709491392
Position 13871: 0.0028875339533088983
Position 12944: 0.0028094894854553375
Position 289: 0.0021750376860524777
Position 3597: 0.0020290168221738353
Position 367: 0.002011459894875963
Position 15035: 0.0020092776190951222
Position 2552: 0.0019358871482764608
Position 7734: 0.0019095147850612577
Position 107: 0.0014952783132129032
Position 938: 0.001197437947366464
Position 552: 0.0010862649715098953
Position 391: 0.0009732017728682919
Position 629: 0.0008799048270889479
Position 1230: 0.0008517760368449938
Position 956: 0.0007513160303067781
Position 16137: 0.0007479288225507334
Position 1402: 0.0007083957564641264
Position 16547: 0.0006442433539886847
Position 12155: 0.0005675661836445834
Position 14380: 0.0005329182987394445
Position 117: 0.00038962208487603605
Position 2268: 0.00029432722822483084
Position 634: 0.00028804713627205407
Position 315: 0.00028390156943035273
Position 16159: 0.00026537443043431614
Position 7657: 0.0002496682793467513
Position 14213: 0.00021211989986484077
Position 657: 0.00021209598219964828
Position 436: 0.00019227778416031516
Position 681: 0.00017853036945298187
Position 13327: 0.000155320394665299
Position 14328: 0.00014633890278674977
Position 13342: 0.00013497456521814204
Position 12937: 0.00012857984412747287
Position 2256: 0.00012303585185547867
Position 153: 8.558460699845863e-05
Position 380: 8.376587933327129e-05
Position 623: 8.323765301527952e-05
Position 13347: 7.63127344642547e-05
Position 830: 6.288580586253623e-05
Position 12217: 6.020938755822315e-05
Position 2301: 5.7080191928852405e-05
Position 236: 5.4898783539609614e-05
Position 184: 4.9834976152978054e-05
Position 559: 4.1139488242805845e-05
Position 604: 4.015447181801836e-05
Position 752: 2.4903855078148538e-05
Position 14596: 2.0310521310507685e-05
Position 1052: 1.8587835038759985e-05
Position 986: 1.0768831572767915e-05
Position 55: 9.889439953575923e-06
Position 160: 9.702620260128857e-06
Position 445: 7.867100835064819e-06
Position 589: 7.536777457278046e-06
Position 6: 7.203784338648736e-06
Position 779: 5.8868579112765705e-06
Position 181: 5.672066653153329e-07
Position 158: 5.618253176135447e-07
Position 243: 5.413623252729231e-07
Position 71: 5.441064655944104e-08
Position 735: 2.119307696771868e-08
Position 356: 1.972556314368167e-08
Position 385: 6.093210751653148e-09
Position 684: 1.182827050833058e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 13205: 0.9734305908541818
Position 14514: 0.9456890780268862
Position 6965: 0.9382345665797994
Position 12124: 0.9306533731414909
Position 10136: 0.9047295841142822
Position 12797: 0.8403420196471328
Position 8222: 0.5959237088726046
Position 17409: 0.523657865645173
Position 779: 0.4998236909407655
Position 3984: 0.3572376429382376
Position 3832: 0.32158975490625596
Position 15172: 0.3019559668316187
Position 7485: 0.2829737095303309
Position 14703: 0.2518344326726305
Position 16227: 0.23543196437264938
Position 3812: 0.2234416648715726
Position 18045: 0.18958166520924466
Position 2207: 0.179379464990381
Position 897: 0.14362107138331626
Position 10356: 0.10107553397877066
Position 16388: 0.09793003807861782
Position 12462: 0.09715245035401689
Position 2637: 0.09215440125189084
Position 5318: 0.07341877641363594
Position 752: 0.05932621065631809
Position 12449: 0.05920712737270084
Position 725: 0.05402592575764915
Position 1090: 0.040934248291376506
Position 17697: 0.03920513884939964
Position 5219: 0.036938976641871624
Position 8478: 0.03458992437727045
Position 17247: 0.03323448622115139
Position 5683: 0.03174779848980175
Position 6849: 0.030831758997918714
Position 2234: 0.029405663864706808
Position 17029: 0.024783702466540984
Position 7905: 0.024062482651285626
Position 1142: 0.0204292026560656
Position 10157: 0.018336594033213246
Position 6368: 0.0182898726359166
Position 312: 0.017648474280850996
Position 7261: 0.016752003718142824
Position 662: 0.014463812503172595
Position 14807: 0.014121257967167018
Position 9584: 0.013591011945236677
Position 9829: 0.013497610265978585
Position 15082: 0.012658556140077252
