Gene = Gatb
index = 423
Annotated 5SS: [  201  1896 27855 30461 31019 37347 39429 42541 44895 62939 70930 78297]
Annotated 3SS: [ 1744 27740 30261 30895 37232 39343 42495 44704 62804 70850 78161 79604]
SMsplice 5SS: [  513  1896  7719 16802 17398 17664 19642 27855 30461 31019 32185 37347
 39429 42541 44895 47066 62939]
SMsplice 3SS: [ 1744  7646 16659 17326 17498 19483 27740 30334 30895 32072 37232 39343
 42495 44704 46946 62804 78161]
top_k =  500
Partition function (log Z): -40.68197778083982

Sorted 5' Splice Sites (High to Low Probability):
Position 1896: 0.9888224194174035
Position 17664: 0.8794565052770429
Position 17398: 0.8065162050405871
Position 8892: 0.5601782648855905
Position 7719: 0.5147899513835626
Position 19642: 0.48604115133465553
Position 16802: 0.45351246244984467
Position 12059: 0.4304504618913794
Position 513: 0.39979824301918426
Position 9991: 0.39721985824780287
Position 201: 0.32295482940520504
Position 16806: 0.32202409948126703
Position 7771: 0.29796910545988964
Position 9407: 0.29521974173183607
Position 12742: 0.24003876782167888
Position 16779: 0.21152005745433997
Position 19616: 0.17127617107737853
Position 23494: 0.15052829929521377
Position 17403: 0.11629480377978098
Position 18921: 0.11154451425222285
Position 24274: 0.10168477352696834
Position 10976: 0.08651677928139656
Position 3639: 0.08590272454502972
Position 22790: 0.08201672771863344
Position 389: 0.08015547664554948
Position 19484: 0.08010584224040428
Position 17698: 0.07035310701853513
Position 6524: 0.06947759612192037
Position 23345: 0.05925339565003334
Position 11584: 0.057364927087126094
Position 3651: 0.05453676157295018
Position 9449: 0.05356083536534637
Position 9710: 0.048275406680943704
Position 7752: 0.04497386871947781
Position 8916: 0.04065532532742818
Position 10125: 0.039006140968987225
Position 1235: 0.03529621974768877
Position 20925: 0.032175327306870186
Position 408: 0.02830567250181985
Position 6931: 0.02742081910973202
Position 22610: 0.027270930208932516
Position 732: 0.027139077916808224
Position 21419: 0.02616870188950852
Position 19417: 0.024628994573076643
Position 23567: 0.017556805005790103
Position 8826: 0.01718011678757434
Position 4092: 0.0158164601382023
Position 278: 0.015057678035632932
Position 18824: 0.010497298868645434
Position 3150: 0.010189036052417767
Position 600: 0.010004406671351967
Position 1589: 0.00902238895039006
Position 9403: 0.008311432334312493
Position 18708: 0.007712310296810255
Position 152: 0.007296049188769454
Position 817: 0.0072621651111224855
Position 4087: 0.007242254728066769
Position 237: 0.006343537012590453
Position 3899: 0.005745217016464799
Position 11096: 0.0055086541821519
Position 107: 0.005290460077956962
Position 284: 0.0051584691072572054
Position 4058: 0.005076343832887808
Position 299: 0.00494081963055645
Position 23907: 0.00475605607905046
Position 1901: 0.004752405242996183
Position 416: 0.004455049508278684
Position 17385: 0.004435487755763098
Position 489: 0.004420094262140204
Position 2182: 0.00417626083867676
Position 214: 0.0041415633832866785
Position 286: 0.0038737522558106915
Position 426: 0.0037933424316813286
Position 226: 0.003752150037255925
Position 157: 0.003605850693857764
Position 296: 0.003604954375583479
Position 92: 0.0032332695949089606
Position 8543: 0.003184177200784567
Position 517: 0.003047594382266067
Position 3162: 0.0023571546370702934
Position 17668: 0.0023457375043248055
Position 19597: 0.0022544060131446148
Position 9749: 0.002213211607769361
Position 747: 0.0021908732354607224
Position 17570: 0.0021173839620379103
Position 50: 0.0019947735675571103
Position 1267: 0.0018592214170408967
Position 736: 0.0016227010555323886
Position 19098: 0.0016106709560209913
Position 10443: 0.0014129630408021136
Position 484: 0.0013212898541061942
Position 1404: 0.0008555493736645027
Position 1337: 0.0006777283864864055
Position 672: 0.0006600546938842014
Position 308: 0.0005747492716749481
Position 724: 0.0005285699306967977
Position 1201: 0.0004958545664813857
Position 18665: 0.0004736220858597001
Position 18440: 0.0003960938001752036
Position 721: 0.00038785013201659245
Position 19941: 0.00026164169140012786
Position 17703: 8.918691411953771e-05
Position 7765: 5.981051893033167e-05
Position 22343: 5.524457741528079e-05
Position 306: 9.608885139666181e-06
Position 1827: 3.968870003177344e-06
Position 3081: 2.0961572171787947e-06
Position 3578: 8.822769978272645e-07
Position 231: 8.121128827617341e-07
Position 3179: 7.216755643245434e-07
Position 2382: 6.864027191621408e-07
Position 3190: 5.503102484266047e-07
Position 381: 4.816619535527573e-07
Position 3067: 4.7368748877512366e-07
Position 2438: 4.2953962869519906e-07
Position 3631: 3.372741311959881e-07
Position 574: 2.4188089540751524e-07
Position 577: 1.924660470903123e-07
Position 439: 4.431186977458154e-08
Position 533: 3.98019941611189e-08
Position 482: 3.306825200776813e-08
Position 436: 3.1661786575131925e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 1744: 0.9407071025968183
Position 17326: 0.9310666241307632
Position 17498: 0.9297467107418382
Position 7646: 0.8374646648765538
Position 19483: 0.755551045083265
Position 16659: 0.6717465768520298
Position 8742: 0.5035597792040216
Position 12018: 0.43045046189137814
Position 23877: 0.3893243323134172
Position 9844: 0.32818670054591165
Position 16711: 0.31531004253342193
Position 12638: 0.2400387678216793
Position 23953: 0.22123484098148066
Position 25414: 0.17507908929726318
Position 23372: 0.1718171200792969
Position 9292: 0.15909340516398424
Position 9271: 0.1336140947251049
Position 19348: 0.10752243877373664
Position 18769: 0.09500474173679921
Position 10916: 0.09203178715088925
Position 8767: 0.07067011814555299
Position 22658: 0.06500387296229897
Position 9340: 0.06459023016898528
Position 23176: 0.061851612708885076
Position 25554: 0.061130754656619504
Position 6436: 0.05977447576990783
Position 11399: 0.05692613559199706
Position 9926: 0.05132360427111666
Position 9618: 0.04995044838717857
Position 3436: 0.04693971894890345
Position 22383: 0.04655915407687767
Position 1790: 0.0393654359376748
Position 3549: 0.03866180848802394
Position 20809: 0.03490573057217632
Position 24788: 0.030971590487718414
Position 9748: 0.030059136734063657
Position 3613: 0.029413995764361586
Position 22577: 0.02672874156291973
Position 8844: 0.02422000576962972
Position 17596: 0.024083766384463016
Position 9824: 0.02345441582055808
Position 3948: 0.022915978506114817
Position 6840: 0.01976145664508256
Position 8667: 0.018466776530119113
Position 18463: 0.014306885811840591
Position 3499: 0.014022478794500306
Position 21280: 0.01373119125978948
Position 20413: 0.013157680057158202
Position 3023: 0.013133727636253695
Position 21372: 0.012971410804946681
Position 24402: 0.011770667724228736
Position 7596: 0.01161412325470741
Position 18570: 0.01038598277695102
Position 18807: 0.009500814558371215
Position 23858: 0.008823099941949415
Position 21042: 0.00843708427506891
Position 18742: 0.008078840599801632
Position 3280: 0.007859096535910338
Position 6387: 0.006463858155205505
Position 6710: 0.0062302783702846455
Position 3793: 0.005442081610531335
Position 20385: 0.005290428805586673
Position 22238: 0.005046175250722681
Position 1683: 0.004690852510185344
Position 389: 0.004453500288011047
Position 20441: 0.0042853166900603595
Position 7617: 0.004159278949367729
Position 18598: 0.004138984478421669
Position 8386: 0.003800003294301427
Position 7626: 0.0035081929965008578
Position 1425: 0.003218550179336898
Position 9987: 0.0032021418451387666
Position 3745: 0.0031742376959972957
Position 19018: 0.0031353634330358172
Position 2070: 0.002899660536944837
Position 20721: 0.0026965438660032375
Position 24541: 0.002689300185831597
Position 18323: 0.0025567714998941202
Position 6347: 0.0025354621599533492
Position 1020: 0.0023014976623147785
Position 392: 0.002290961491598669
Position 1839: 0.00203505147406407
Position 1821: 0.0019847652036128227
Position 19704: 0.0017843572241132786
Position 3638: 0.0017368400204848475
Position 21878: 0.001564840464030395
Position 3838: 0.0015525633339877106
Position 19831: 0.0014949377117732363
Position 6589: 0.0014290840943647835
Position 18843: 0.0012852304011141014
Position 17867: 0.0011281523024220426
Position 7536: 0.0010467279185588727
Position 10296: 0.001024337087707065
Position 1001: 0.0009906678871744775
Position 1664: 0.0008952781804315277
Position 3466: 0.0008342365952453273
Position 1705: 0.0008322494419685128
Position 18054: 0.0007555015623576171
Position 2120: 0.0007158915013233196
Position 6329: 0.000703800036853692
Position 424: 0.0006585031736679954
Position 448: 0.0006514685848746732
Position 1378: 0.0006396730272357452
Position 17892: 0.0005767822548596954
Position 19910: 0.0005641685947107339
Position 21905: 0.0005610638195988997
Position 361: 0.0005154535616120075
Position 18178: 0.000509671990952091
Position 8566: 0.00048120125775354567
Position 11260: 0.00043879149512917915
Position 19913: 0.000418908875599664
Position 658: 0.0004110205477905988
Position 10396: 0.0003886259530950482
Position 9299: 0.00033244927495403785
Position 1111: 0.00031270504527745505
Position 1770: 0.00029134749667888787
Position 3974: 0.0002906310989500282
Position 2026: 0.0002897066026018294
Position 3850: 0.0002849424139251059
Position 18251: 0.0002453819758584505
Position 436: 0.00022411743201187947
Position 3806: 0.00021989631122397917
Position 18919: 0.00021585149373743465
Position 3149: 0.00019688881809772857
Position 18114: 0.00018098478507607482
Position 3556: 0.00017732089666238585
Position 1477: 0.00017422596713812663
Position 1827: 0.00017058570689488993
