Gene = Gtf3c1
index = 527
Annotated 5SS: [  324  3950  8437  8832 11320 14642 26679 28955 30480 31298 33724 35096
 37306 38198 38632 38927 39787 40469 40757 44373 44822 45204 45522 48724
 50295 51937 53314 55918 56718 59384 60441 61307 62266 63907 64455 65334]
Annotated 3SS: [ 3739  8259  8687 11222 14517 26516 28838 30163 31094 33586 34941 37201
 38012 38361 38780 39688 40371 40578 44233 44685 45124 45332 48565 50151
 51854 53200 55854 56623 59210 60152 61046 61975 63407 64414 65140 66046]
SMsplice 5SS: [  324  3950  8437  8832 11320 14642 26679 28955 31298 33724 35096 37306
 38198 38927 39793 40469 44373 44822 45204 48724 50295 50872 51937 53314
 55918 56718 59384 61307 62266 65334]
SMsplice 3SS: [ 3739  8259  8687 11222 14517 26516 28838 31094 33586 34941 37201 38012
 38780 39688 40371 44233 44685 45124 48565 50178 50784 51854 53200 55854
 56623 59210 61046 62140 65140 66046]
top_k =  500
Partition function (log Z): 56.06122625408709

Sorted 5' Splice Sites (High to Low Probability):
Position 48724: 0.9998496799123369
Position 14642: 0.9997882024106466
Position 8832: 0.9987982557259106
Position 33724: 0.9959464112019916
Position 3950: 0.981052749124385
Position 26679: 0.9773236381898464
Position 8437: 0.9741434432731945
Position 44822: 0.9736971424114894
Position 51937: 0.9668382291141021
Position 35096: 0.9618408378778147
Position 31298: 0.945212450559711
Position 44373: 0.945052511889806
Position 59384: 0.9034981896708519
Position 61307: 0.8976725433726276
Position 55918: 0.8879868593497064
Position 28955: 0.8720019777133621
Position 45204: 0.8689821108485913
Position 62266: 0.8600218236150752
Position 38927: 0.8493482292294957
Position 11320: 0.8392114984123586
Position 40469: 0.8297249216801412
Position 38198: 0.8102395951107579
Position 50295: 0.7880747087449811
Position 56718: 0.7642390507495043
Position 50872: 0.7124356109923132
Position 53314: 0.6941540021669477
Position 65334: 0.6673213062324705
Position 17860: 0.6247696303849422
Position 21114: 0.6172950778991998
Position 38632: 0.5161430333961992
Position 39793: 0.5114344932480942
Position 60441: 0.4912972580290646
Position 324: 0.46150527100103317
Position 40757: 0.4232620555915821
Position 14428: 0.4059267493170457
Position 21774: 0.4049145800917616
Position 12567: 0.3839206017553389
