Gene = Znhit6
index = 1205
Annotated 5SS: [  765  1936  2127  2299  6401 16653 18449 19970 24348]
Annotated 3SS: [ 1869  2019  2212  6296 16583 18367 19891 24225 27702]
SMsplice 5SS: [  765  2127  4601  6401 18449 19970 24348]
SMsplice 3SS: [ 2019  4490  6296 18367 19891 24225 27940]
top_k =  500
Partition function (log Z): -12.404159544380942

Sorted 5' Splice Sites (High to Low Probability):
Position 2127: 0.992592565649046
Position 6401: 0.9153128329201784
Position 765: 0.7644902632600079
Position 4601: 0.7220701224103991
Position 2299: 0.3503491949096433
Position 1936: 0.18414217831702093
Position 535: 0.1751133364060369
Position 541: 0.15911748812523382
Position 7094: 0.15039400554915316
Position 2838: 0.1088064065276771
Position 553: 0.09484141330487303
Position 7547: 0.09309722801628528
Position 6654: 0.09289416030102178
Position 8025: 0.06855793180205377
Position 5186: 0.05865409756640796
Position 8051: 0.05142911629611948
Position 703: 0.045806046497852755
Position 836: 0.04314725748613798
Position 53: 0.03819033781398973
Position 128: 0.03327434223574694
Position 1262: 0.032235663813892354
Position 62: 0.02282841759616361
Position 4381: 0.020303685732348975
Position 952: 0.01453415470367463
Position 6577: 0.014350580160129018
Position 176: 0.013222447521656947
Position 4815: 0.012782412115912772
Position 10742: 0.011660918386728862
Position 942: 0.009333253578436927
Position 187: 0.009042563413203291
Position 2455: 0.00895302239122679
Position 8792: 0.007951783806874052
Position 4946: 0.006457130277571844
Position 6875: 0.006388198116181955
Position 433: 0.0062143888263398745
Position 1870: 0.005161550245489119
Position 343: 0.004780124535719312
Position 7543: 0.004727274819804039
Position 505: 0.004599002871433926
Position 1856: 0.0036524234613131332
Position 2656: 0.0035358891803909426
Position 221: 0.0031929350068348457
Position 9490: 0.0029652445544251227
Position 7585: 0.0021592756241142204
Position 355: 0.0020286424422816004
Position 6421: 0.002024429710740538
Position 399: 0.0019502742830131436
Position 1088: 0.0014509040212914053
Position 1989: 0.0011603175051500003
Position 415: 0.00111065327481333
Position 366: 0.0010790812555229816
Position 6628: 0.001062189871778796
Position 890: 0.0009699124392706622
Position 1255: 0.0007598643489877904
Position 403: 0.0005685314521130829
Position 733: 0.0004577272882826974
Position 520: 0.00040021007206126485
Position 6557: 0.0003334527037925404
Position 6463: 0.00032857248913634494
Position 831: 0.00028352038536937215
Position 6613: 0.0002701190966022237
Position 2419: 0.00021820569743776427
Position 571: 0.00018215131121291866
Position 6838: 0.00017474054127930913
Position 2511: 0.00016927389676379758
Position 857: 0.00016200469634723846
Position 622: 0.0001592021938117555
Position 94: 0.0001331310264497116
Position 4018: 0.00013199111132494848
Position 460: 0.00012906834872850425
Position 2955: 0.00012683942340442576
Position 490: 0.00011969895191994833
Position 479: 0.00011068493221419535
Position 2479: 9.634225432282655e-05
Position 487: 8.532827085861195e-05
Position 2254: 2.9689977715443803e-05
Position 83: 1.198081995413734e-05
Position 2303: 8.4999586258681e-06
Position 86: 9.383703159248416e-09
Position 36: 8.263207153162215e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 2019: 0.9341085802604299
Position 6296: 0.8921091469672496
Position 4490: 0.6626981950404159
Position 10974: 0.3781089024625076
Position 2212: 0.3012201768867148
Position 618: 0.2695196758894651
Position 6983: 0.2494401139038405
Position 627: 0.09585841526700523
Position 7937: 0.09403042950290987
Position 12386: 0.08699484561615514
Position 7656: 0.08621925836307866
Position 6478: 0.07921225977285841
Position 1869: 0.07701961804328118
Position 7354: 0.07152826988250362
Position 8147: 0.06847532046717734
Position 16232: 0.06451190902216856
Position 1731: 0.06387745385791462
Position 8571: 0.059128890346164364
Position 5081: 0.05440076177646199
Position 8289: 0.041173362382876916
Position 2709: 0.040012468901585406
Position 2219: 0.03901428565279692
Position 7179: 0.037215600784484215
Position 4213: 0.03654108438866379
Position 6311: 0.03426894495646047
Position 6499: 0.032629464979021076
Position 1935: 0.027310882073056406
Position 1988: 0.024255578166773796
Position 4196: 0.023638860036670966
Position 6528: 0.021736808131976742
Position 2737: 0.018927579585203896
Position 2508: 0.018722586403414003
Position 649: 0.018683434898778734
Position 1167: 0.018669855561754288
Position 1855: 0.018081204519773575
Position 7056: 0.017739915606098257
Position 10647: 0.01667796312145013
Position 1753: 0.015159365689459232
Position 870: 0.014479287788702706
Position 4708: 0.01415289548325153
Position 7511: 0.011450383482065115
Position 664: 0.011440023742409842
Position 1192: 0.011182988064443712
Position 7989: 0.010935830915499182
Position 4287: 0.009114482648672421
Position 1849: 0.008681870345792564
Position 2361: 0.00846743054137975
Position 6654: 0.008143131024963274
Position 2599: 0.008067326974299896
Position 600: 0.007645311217206217
Position 9429: 0.007524450535701577
