Gene = Fpgt
index = 415
Annotated 5SS: [ 105 2013 3292]
Annotated 3SS: [1844 3198 5333]
SMsplice 5SS: [105]
SMsplice 3SS: [1844]
top_k =  500
Partition function (log Z): -9.690728183218194

Sorted 5' Splice Sites (High to Low Probability):
Position 105: 0.6999620678901911
Position 2013: 0.5673172528444836
Position 5523: 0.41052726841728815
Position 469: 0.3125390687705544
Position 3292: 0.2420953640173532
Position 2765: 0.22521048647222983
Position 1653: 0.07690165500064136
Position 1258: 0.07589643696047867
Position 5757: 0.06758186478883979
Position 6591: 0.05421498274215181
Position 5440: 0.05267976381702324
Position 3759: 0.02616956528507553
Position 2817: 0.017204819860179636
Position 1405: 0.01581921274693496
Position 3273: 0.014906110012746816
Position 289: 0.01242478139903319
Position 493: 0.010448288156985945
Position 1129: 0.007530588477598703
Position 6973: 0.006799840039317809
Position 2030: 0.0037483870971405067
Position 1629: 0.002843945805515665
Position 1744: 0.0025288478950725294
Position 204: 0.002520084726619343
Position 523: 0.0024885592960256077
Position 15: 0.0022052897913314726
Position 3412: 0.0019825426607038782
Position 998: 0.0014192210141168306
Position 480: 0.0014005304135677626
Position 1970: 0.0012765355260750504
Position 195: 0.0010751363584777741
Position 178: 0.0010290690730135183
Position 1691: 0.0009202307059746706
Position 311: 0.0008001666461682671
Position 1695: 0.0007925607970559391
Position 5788: 0.0007283644122064585
Position 2435: 0.0005045757362580603
Position 333: 0.0005043990732878776
Position 1699: 0.00045601046870885967
Position 1253: 0.0004008705713691692
Position 255: 0.000353305091507218
Position 3472: 0.0003413869278673337
Position 1930: 0.0003365852865084236
Position 1683: 0.0003186276238449281
Position 802: 0.0003171359246254311
Position 2775: 0.00018110766079482924
Position 1018: 0.00014326907949327144
Position 425: 0.00013966931289130348
Position 123: 0.0001339847382538287
Position 1718: 9.740832166079259e-05
Position 1982: 9.078926577360615e-05
Position 1790: 6.888217206023856e-05
Position 354: 5.9551932323648974e-05
Position 1297: 4.752121024433502e-05
Position 1133: 4.003023040093752e-05
Position 330: 3.663194765570288e-05
Position 364: 3.476909450835211e-05
