Gene = 4933424G06Rik
index = 69
Annotated 5SS: [  160  4347  8914 10761 19412 27839 30124 32034]
Annotated 3SS: [ 4283  8826 10676 19309 27739 29972 31823 43251]
SMsplice 5SS: [  160  1178  4347 10761 19412 27839 30124 30323 32034]
SMsplice 3SS: [ 1069  4283 10676 19309 27739 29972 30231 31823 43251]
top_k =  500
Partition function (log Z): -7.952321210386229

Sorted 5' Splice Sites (High to Low Probability):
Position 32034: 0.9687453592062565
Position 27839: 0.9459032994501209
Position 10761: 0.8998577251743018
Position 30124: 0.899162369869046
Position 30323: 0.8078805270726057
Position 160: 0.7298071821218413
Position 4347: 0.7199187992651614
Position 19416: 0.6327231948321838
Position 1178: 0.5212148228501733
Position 8958: 0.5201046831882676
Position 19592: 0.3672768001197804
Position 4973: 0.327483238062765
Position 13248: 0.30482794340806924
Position 4411: 0.22488958520152222
Position 6441: 0.17755254341154497
Position 1279: 0.16961516191595158
Position 262: 0.1367644461731511
Position 36656: 0.11836197195009855
Position 31738: 0.10975366090807775
Position 1363: 0.09764183369390225
Position 6430: 0.09358672550086723
Position 30639: 0.09279617097356212
Position 42754: 0.07676084069307132
Position 14578: 0.07443686836174095
Position 234: 0.06097375806852914
Position 2389: 0.05776764512057694
Position 27871: 0.05409669550184241
Position 28531: 0.046231556224288234
Position 2803: 0.04621526057016516
Position 28652: 0.044713267094552075
Position 772: 0.04401732184920207
Position 11714: 0.04048725311572327
Position 2734: 0.04026892386344166
Position 6133: 0.0350415528723391
Position 30205: 0.03470211544876869
Position 31000: 0.031903764758471634
Position 30074: 0.026973344809812557
Position 30068: 0.02358380448071504
Position 29728: 0.02090578851629222
Position 6108: 0.0174326269672111
Position 10851: 0.016303354760579595
Position 4522: 0.016029487573732383
Position 2695: 0.015331334343018607
Position 2582: 0.014408016232885174
Position 2933: 0.011349666784051514
Position 30427: 0.011319858963324082
Position 1129: 0.011281801808248731
Position 30390: 0.010372402658893883
Position 2676: 0.008618046918799199
Position 31589: 0.0084277708809136
Position 11152: 0.008386749932453317
Position 559: 0.008274712218729963
Position 940: 0.00809723593834032
Position 5564: 0.007905050392881252
Position 4982: 0.007002725178658763
Position 4070: 0.005709224264976165
Position 913: 0.005330118471467063
Position 31617: 0.005117600693924258
Position 1416: 0.005084210122868004
Position 10897: 0.0036791839045643396
Position 539: 0.003613733579426978
Position 1001: 0.0034237116150659386
Position 28981: 0.003170234420174314
Position 1456: 0.0027926946722470485
Position 172: 0.002341042284225905
Position 989: 0.0022463758004231736
Position 993: 0.002209261259822823
Position 588: 0.0021780591711756158
Position 150: 0.0020429469022275695
Position 4053: 0.0018704287922286032
Position 2821: 0.00175831175555527
Position 2560: 0.0017433673173240225
Position 2697: 0.0012873782412072359
Position 63: 0.0011562169691023672
Position 34743: 0.0010089779860216626
Position 2993: 0.0009469800680991967
Position 4038: 0.0009420690452316333
Position 3983: 0.0009358410630719307
Position 963: 0.0008814111750971636
Position 884: 0.000829189670419958
Position 952: 0.0007172552525918006
Position 4793: 0.0007125856235405738
Position 33578: 0.0006580650038176834
Position 499: 0.00044047699517094427
Position 597: 0.0004329800342889724
Position 277: 0.0004125674108457153
Position 406: 0.00038471040516369645
Position 545: 0.0002944875381706126
Position 337: 0.00029048681449120566
Position 350: 0.00027910364715208843
Position 743: 0.00021084213945110503
Position 957: 0.0002079898341827112
Position 362: 0.0001723411783387476
Position 608: 0.00013933799741523055
Position 28: 0.0001243511560312486
Position 30327: 0.00011915738078537618
Position 87: 0.00010889688283183111
Position 179: 9.88003838698065e-05
Position 4284: 9.769232343717664e-05
Position 1114: 9.356208082142439e-05
Position 102: 9.112919319800123e-05
Position 5063: 8.641693258366754e-05
Position 2422: 8.111267687784363e-05
Position 89: 6.280860154269719e-05
Position 977: 6.027751017414573e-05
Position 140: 5.4750422411146916e-05
Position 854: 4.5366257544206955e-05
Position 652: 4.509990725416111e-05
Position 1450: 4.4467286720333e-05
Position 548: 4.354673618766738e-05
Position 4798: 3.898196014975895e-05
Position 309: 3.617743550198462e-05
Position 712: 3.0474323110211004e-05
Position 1292: 2.9610461067769616e-05
Position 759: 2.7874266246069328e-05
Position 5126: 2.6893888195454222e-05
Position 480: 2.2505885407170557e-05
