Gene = Rabif
index = 883
Annotated 5SS: [162]
Annotated 3SS: [11427]
SMsplice 5SS: [ 162 6574 8527]
SMsplice 3SS: [ 6518  8425 11427]
top_k =  500
Partition function (log Z): -8.507292642414573

Sorted 5' Splice Sites (High to Low Probability):
Position 162: 0.9816201729620808
Position 6574: 0.8269720913856452
Position 8527: 0.7895287629846188
Position 4363: 0.3485428133702646
Position 1113: 0.1426053771498848
Position 751: 0.09894224973768175
Position 6161: 0.08619105372153633
Position 4561: 0.044549766233346805
Position 1411: 0.03434947054603979
Position 4780: 0.03198377680759606
Position 1585: 0.026909689970611647
Position 11578: 0.025774043347107683
Position 2969: 0.025597586621416646
Position 7576: 0.02489866746939551
Position 8583: 0.022576826408313117
Position 11512: 0.01913293994211114
Position 12199: 0.01728311945055909
Position 788: 0.01704761099000595
Position 3510: 0.01443106297867948
Position 9835: 0.012294697037675112
Position 96: 0.011482670465928413
Position 890: 0.011292051400172908
Position 9120: 0.011216837293145855
Position 11591: 0.01098015571154107
Position 3251: 0.010754773919909977
Position 8590: 0.009475026158797306
Position 6789: 0.008595655754034712
Position 3023: 0.006728055439115364
Position 1129: 0.006082872963375204
Position 6787: 0.004945050012545345
Position 9131: 0.004540367391866647
Position 3199: 0.0038309072916922616
Position 123: 0.003747318195888536
Position 9346: 0.003457699883906741
Position 11486: 0.00195629687820866
Position 6625: 0.001955288521501238
Position 512: 0.001500373396219952
Position 772: 0.0013513841892223725
Position 8529: 0.0012401113411404955
Position 109: 0.0012065245987435246
Position 6795: 0.000709840648864778
Position 6793: 0.0006945654859351677
Position 290: 0.0006148099783110078
Position 514: 0.00021271518896804871
Position 673: 0.00021014451548207147
Position 683: 0.0001926055600905142
Position 395: 0.0001713248064227818
Position 68: 0.00016884139458924448
Position 313: 0.00014129143814933578
Position 240: 0.00013839621670516883
Position 928: 0.00012184575534078144
Position 930: 0.00010921652448757912
Position 334: 8.93426347531648e-05
Position 2219: 8.075254785365687e-05
Position 2424: 7.757224114505398e-05
Position 2676: 7.279334082136326e-05
Position 536: 5.7774513224148726e-05
Position 802: 5.5551746847287285e-05
Position 800: 5.547139646179844e-05
Position 287: 5.3150301736653795e-05
Position 534: 5.1327497663309297e-05
Position 804: 4.485506745226115e-05
Position 501: 4.37219147527407e-05
Position 2509: 4.061526612625542e-05
Position 2950: 3.707341131453186e-05
Position 436: 3.198629964520136e-05
Position 806: 2.7345842554875966e-05
Position 798: 2.6388174538232505e-05
Position 648: 2.083494908975153e-05
Position 936: 1.9494169080291943e-05
Position 934: 1.926394235701991e-05
Position 345: 1.7735450197314638e-05
Position 932: 1.7086919231299337e-05
Position 808: 1.663976361841532e-05
Position 1124: 1.6583670784817425e-05
Position 938: 1.463603018642609e-05
Position 810: 1.3860551408451864e-05
Position 353: 1.3344926853921684e-05
Position 915: 1.0695037362804547e-05
Position 812: 1.0692616546236982e-05
Position 101: 1.0592217369109757e-05
Position 170: 1.0532905140624699e-05
Position 112: 1.041208259124939e-05
Position 700: 1.0124104332885974e-05
Position 940: 9.68059537443255e-06
Position 831: 8.971971442832432e-06
Position 814: 8.151021246441669e-06
Position 20: 6.5639269700911655e-06
Position 942: 6.006516985526401e-06
Position 222: 3.0966464880724613e-06
Position 66: 2.898309073973274e-06
Position 8549: 2.677094167196316e-06
Position 380: 2.2769150743673976e-06
Position 189: 1.4172469177186753e-06
Position 474: 1.026084851036571e-06
Position 365: 3.688679018277531e-07
Position 403: 6.017878579717815e-08
Position 7: 1.1233253474498318e-08
Position 197: 5.753517139919848e-09
Position 269: 4.312269908239032e-09
Position 332: 3.1328745738081684e-09
Position 232: 2.8592119208700033e-09
Position 22: 1.1749391036927367e-09
Position 10: 2.9497521002725044e-10
Position 397: 7.950054896928615e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 8425: 0.8640275479308739
Position 6518: 0.660887693822399
Position 11427: 0.6227021508964525
Position 4265: 0.340708905351787
Position 1009: 0.14822218909635945
Position 6472: 0.12213732150000776
Position 630: 0.11039941478807416
Position 8851: 0.08515837019482243
Position 6059: 0.07965602801211845
Position 12440: 0.07893531034717914
Position 6448: 0.04855905597506934
Position 12615: 0.03333716162744222
Position 11985: 0.028485291988299438
Position 1307: 0.026919497936237907
Position 4560: 0.025421853741319705
Position 6663: 0.022443582170154203
Position 1440: 0.022310867120270493
Position 12094: 0.02217659833613266
Position 8440: 0.020024263605679795
Position 2845: 0.01882287695494246
Position 7463: 0.01757316227079979
Position 3123: 0.01549707907234154
Position 4408: 0.014037720963214302
Position 9289: 0.013342605054148615
Position 11499: 0.01334060242640138
Position 11587: 0.01327250457087988
Position 11326: 0.013156133225598842
Position 4514: 0.011843746655280698
Position 3406: 0.011730360058914752
Position 13569: 0.010585601615848952
Position 511: 0.010036640696714474
Position 4198: 0.009431116287824344
Position 11818: 0.009264026798096557
Position 9760: 0.008953252844079594
Position 10714: 0.008778276931562728
Position 13073: 0.008170763287590041
Position 7469: 0.0075869747175568904
Position 6125: 0.006736216267692472
Position 4460: 0.006567182367457677
Position 13951: 0.006369652482981892
Position 2891: 0.006136197828469233
Position 600: 0.005864510501157261
Position 9655: 0.005849137958776806
Position 12468: 0.005647705438146716
Position 12761: 0.005447125368216663
Position 4424: 0.0051632530016418945
Position 12732: 0.005023615463687545
Position 11447: 0.004944884326357651
Position 1263: 0.004936984289548733
Position 4681: 0.004345994065110024
Position 13596: 0.0038213832011457123
Position 2940: 0.0037578926875918425
Position 8910: 0.0035527004528883087
Position 4136: 0.0035162215265504386
Position 1444: 0.003076508378830172
Position 11893: 0.002971244884521484
Position 13328: 0.0027532739174464084
Position 11454: 0.0027138283984070814
Position 4443: 0.0026010708924984957
Position 10678: 0.0025186377909630657
Position 582: 0.0022730319102099573
Position 9221: 0.0020663253742214706
Position 3491: 0.0018602095090295096
Position 2849: 0.0018044284874983664
Position 4625: 0.0016787762270916145
Position 5649: 0.001539210569267359
Position 10975: 0.0014752933457080845
Position 10221: 0.0014661785907388004
Position 378: 0.0012971713355731257
Position 2621: 0.0012385017420132286
Position 10520: 0.0011678364502876032
Position 1053: 0.0009769011828255829
Position 1024: 0.0009267470620633244
Position 1217: 0.0008723842706482698
Position 9999: 0.0008353636195615269
Position 641: 0.0007361609263828511
Position 635: 0.0007050785773181978
Position 632: 0.0006836646058667895
Position 2109: 0.0006674250868738522
Position 7633: 0.0005387026075758804
Position 3410: 0.0005230147810827337
Position 239: 0.0004993648530585757
Position 1291: 0.0004541277352312319
Position 2495: 0.0003828885709986824
Position 6924: 0.00035946872792907774
Position 7241: 0.0003578724461187273
Position 2618: 0.00031144769244444284
Position 428: 0.0002601294310927325
Position 9259: 0.00023361662581306442
Position 2315: 0.0002316437692700895
Position 7164: 0.00019680389417801533
Position 545: 0.00018123455160421628
Position 1410: 0.00017374662724176446
Position 6665: 0.00016515285827374077
Position 7200: 0.0001636397717754327
Position 5052: 9.462989110451612e-05
Position 161: 8.209554050986872e-05
Position 409: 8.010311665706704e-05
Position 772: 6.618463408551459e-05
Position 4850: 6.04853613570328e-05
Position 5194: 3.206759993467112e-05
Position 2986: 2.8321795450274248e-05
Position 5396: 2.477513552761609e-05
Position 700: 2.335676665971751e-05
Position 3743: 1.9274370575906524e-05
Position 2258: 1.5059011039966834e-05
Position 3625: 1.3074949422440853e-05
Position 857: 1.2772823802030585e-05
Position 1633: 1.1503258999521843e-05
Position 990: 1.0811679622436289e-05
Position 683: 8.418257959676633e-06
Position 830: 7.6850437788214e-06
Position 1242: 6.023521012758154e-06
Position 2122: 4.8898861313295705e-06
Position 1103: 4.168332236826942e-06
Position 1288: 4.159851505591135e-06
Position 2039: 4.134181306662543e-06
Position 523: 3.7036356279665965e-06
Position 791: 3.5784516189982586e-06
Position 1658: 3.3234699503469075e-06
Position 722: 1.9764463047122235e-06
Position 1327: 1.933153890100143e-06
Position 380: 1.313690576494703e-06
Position 484: 1.121769497996929e-06
Position 391: 1.0369410311574476e-06
Position 187: 6.9258558381058e-07
Position 1465: 9.906257222221699e-08
Position 1514: 8.715791475093007e-08
Position 1343: 8.588608173263832e-08
Position 345: 3.641143303697819e-09
Position 294: 2.4572401050825212e-09
Position 449: 1.6583234305975523e-09
Position 454: 1.6136548486979534e-09
Position 339: 1.6070730580745503e-09
Position 467: 7.671395505255639e-10
Position 212: 2.0721061882145725e-13
Position 165: 9.959054944837899e-14
Position 189: 9.386467853121197e-14
