Gene = Cxcl17
index = 310
Annotated 5SS: [  185 10030 10738]
Annotated 3SS: [ 9948 10635 12441]
SMsplice 5SS: [  185 10030]
SMsplice 3SS: [ 9948 12441]
top_k =  500
Partition function (log Z): -8.180003453960067

Sorted 5' Splice Sites (High to Low Probability):
Position 185: 0.9936948978811623
Position 10030: 0.8818381169277064
Position 10738: 0.4149847171748285
Position 6593: 0.09865619294487282
Position 6326: 0.08376999255684897
Position 9073: 0.062190098655109834
Position 361: 0.059139716130953014
Position 1633: 0.056335939914845964
Position 827: 0.04005846876121266
Position 516: 0.03401635336968537
Position 1032: 0.03305664082284561
Position 1027: 0.0270530191176233
Position 10800: 0.02392302953390109
Position 12104: 0.01669364773785463
Position 12586: 0.005552797427113506
Position 10175: 0.00545739585220993
Position 10056: 0.004466670268945563
Position 11831: 0.004133234385011101
Position 10034: 0.0023816535965415766
Position 802: 0.0009133087924216349
Position 10006: 0.0008533651696995856
Position 4949: 0.000683318170983019
Position 337: 0.00065106259543465
Position 1986: 0.0006474097536858278
Position 454: 0.0005329127280625501
Position 1023: 0.00016810046105150998
Position 1321: 0.0001568638667460675
Position 411: 0.00013821636043775536
Position 524: 8.629846697429762e-05
Position 482: 7.458706119511694e-05
Position 64: 1.1913476821773903e-05
Position 163: 6.616306618035886e-06
Position 145: 6.245193950962349e-06
Position 793: 5.495957467755282e-06
Position 9134: 3.861108615714088e-06
Position 352: 2.4312260258418783e-06
Position 741: 2.169521001381311e-06
Position 156: 1.7389663171681692e-06
Position 510: 7.053699927901279e-07
Position 438: 5.682775810184501e-07
Position 135: 3.7734815750809595e-07
Position 1010: 3.2184358649018703e-07
Position 245: 2.597806902624334e-07
Position 249: 1.3833477601168912e-07
Position 36: 5.82542434451357e-08
Position 13: 3.536262896836127e-08
Position 1444: 1.843545171454763e-08
Position 346: 8.703090110133996e-09
Position 538: 6.450993456848088e-09
Position 1494: 3.885143497740193e-09
Position 297: 2.5103661311030187e-09
Position 363: 2.042785488761745e-09
Position 300: 8.332898652354102e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 12441: 0.9204520835027015
Position 9948: 0.8802480857981667
Position 10635: 0.3401319205764667
Position 285: 0.09950770039205718
Position 10413: 0.09337363009938482
Position 6456: 0.07415147264551772
Position 9000: 0.06219395976372552
Position 1490: 0.052637155424297644
Position 6210: 0.05139184149428699
Position 12046: 0.031246155342687484
Position 909: 0.03027483151283036
Position 9910: 0.02021028081668861
Position 6419: 0.01876712252610832
Position 10619: 0.01720865382543837
Position 6110: 0.015927410104925398
Position 938: 0.013794491236003424
Position 10310: 0.012443538927796732
Position 906: 0.011059746388954848
Position 586: 0.010110226025452045
Position 633: 0.009446237369642977
Position 6113: 0.008545006327309009
Position 6016: 0.00804701665750506
Position 12695: 0.00785175664821972
Position 12094: 0.007202099189250577
Position 11766: 0.0065416381752112975
Position 10340: 0.0050728135339796615
Position 6437: 0.0044545348343853
Position 11719: 0.0027493575273476152
Position 11072: 0.0025861983930833203
Position 11912: 0.0025423691690597064
Position 974: 0.002530420254280733
Position 950: 0.0025127923307636016
Position 337: 0.0023024549400932027
Position 11044: 0.0021929329723530265
Position 281: 0.0019562091995999997
Position 11587: 0.0019077295693861254
Position 1340: 0.001724415780646912
Position 6349: 0.001637648097542592
Position 404: 0.0013090161828022266
Position 300: 0.0012632368475673393
Position 1115: 0.0012518731463060306
Position 10839: 0.0012512569185660054
Position 604: 0.0011936864935660407
Position 686: 0.001052660905522762
Position 1320: 0.0008158341839074259
Position 717: 0.0006135024043250187
Position 1788: 0.0005962044300897424
Position 503: 0.0005256270091405463
Position 663: 0.0005146347103075894
Position 4796: 0.0004943377963089518
Position 1416: 0.00041842390075884145
Position 640: 0.00034941158674711313
Position 711: 0.0003416115235817605
Position 1370: 0.00030042927542381863
Position 727: 0.0002843879328905451
Position 4996: 0.0002591083173080187
Position 1921: 0.00023973018098866433
Position 4752: 0.00020522140344477488
Position 384: 0.00018272923640438746
Position 964: 0.00017445123854776718
Position 7329: 0.00016274146684323705
Position 791: 0.00015525278237783497
Position 4224: 0.00013717308616072695
Position 5220: 0.00012352893315025897
Position 4318: 0.00012156069065907276
Position 2055: 0.00011992978589361913
Position 2340: 8.195729168126257e-05
Position 7027: 8.140951436330215e-05
Position 3944: 6.765283652447862e-05
Position 2099: 6.119677428747264e-05
Position 8329: 5.595103864897396e-05
Position 5805: 4.743246231730402e-05
Position 1892: 4.4633248620375593e-05
Position 5700: 4.1977335967086936e-05
Position 5392: 3.347977730511292e-05
Position 3107: 3.0402934243401415e-05
Position 5967: 2.772791228411307e-05
Position 1857: 2.7417594619190344e-05
Position 2239: 2.427119507775215e-05
Position 5312: 2.417783791932591e-05
