Gene = C130074G19Rik
index = 193
Annotated 5SS: [533]
Annotated 3SS: [8790]
SMsplice 5SS: [ 533 3561 7401]
SMsplice 3SS: [ 3456  7289 10285]
top_k =  500
Partition function (log Z): -9.319067753340049

Sorted 5' Splice Sites (High to Low Probability):
Position 533: 0.934935134161006
Position 3561: 0.6374640805827962
Position 7401: 0.5253157764919159
Position 8929: 0.1844762524730659
Position 4250: 0.13811522811041455
Position 2707: 0.12917770493888847
Position 4162: 0.11035328793637218
Position 2675: 0.09961594997263373
Position 502: 0.037400625869494775
Position 1300: 0.026211805370753873
Position 1741: 0.020082491258851358
Position 4280: 0.019082703219005678
Position 9137: 0.016742448327837764
Position 378: 0.013281426321717757
Position 523: 0.012621046047803713
Position 3592: 0.012467806048019168
Position 2753: 0.01083715172551518
Position 2671: 0.008629258972691704
Position 3138: 0.007290629059344265
Position 1151: 0.006195623396386667
Position 1608: 0.006149581375945637
Position 1285: 0.0041377175527531436
Position 1790: 0.004036313971253779
Position 3115: 0.0031087680773508337
Position 145: 0.0027603209184782545
Position 2087: 0.002588377993136424
Position 3813: 0.0025537413620232152
Position 1414: 0.0024357326965634882
Position 1336: 0.0019052538140662417
Position 1632: 0.0017042755777158624
Position 8711: 0.0016537177944623207
Position 8410: 0.0015958018215964695
Position 2345: 0.0015040307443039227
Position 1319: 0.0014032743362367246
Position 233: 0.0013116963793976544
Position 7559: 0.0009268605543558355
Position 3901: 0.0005356062704340375
Position 3876: 0.0004996721291224209
Position 638: 0.0004506313398107662
Position 309: 0.00044019250581809526
Position 711: 0.0003403502033380038
Position 706: 0.0003398977978838453
Position 3416: 0.00020786943765861013
Position 101: 0.0002035559533494289
Position 1348: 0.00016357179685983565
Position 184: 9.03192125459974e-05
Position 2183: 8.099268389588144e-05
Position 77: 8.01724229324247e-05
Position 689: 6.689554678549633e-05
Position 811: 4.0684272675341574e-05
Position 1037: 1.7515577576924257e-05
Position 6117: 1.6508757464368445e-05
Position 1280: 1.617585353631136e-05
Position 5669: 1.3340534933248648e-05
Position 4304: 1.2802019916388876e-05
Position 2722: 1.074145990719223e-05
Position 1002: 8.9342022901658e-06
Position 962: 6.455327079698569e-06
Position 1376: 4.949670379083798e-06
Position 1193: 4.447099262455156e-06
Position 537: 4.340791743498118e-06
Position 32: 3.301581878263642e-06
Position 46: 3.275015374624983e-06
Position 118: 3.2547314519704065e-06
Position 2726: 3.208950911087671e-06
Position 103: 2.39002261056408e-06
Position 3579: 2.2635946734971197e-06
Position 578: 2.074387747327455e-06
Position 1161: 1.9541304665234992e-06
Position 272: 1.5752959097303703e-06
Position 1344: 1.5235277841117303e-06
Position 428: 1.2670135704082663e-06
Position 173: 1.263901653298222e-06
Position 67: 1.216099059422028e-06
Position 757: 9.59490578226741e-07
Position 588: 8.341122901883805e-07
Position 332: 6.300179866377846e-07
Position 593: 3.1048492239979984e-10
Position 642: 3.985776035327602e-11
Position 1029: 7.554487718201014e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 3456: 0.5594169622826503
Position 7289: 0.5311905886995577
Position 10285: 0.4414316649392671
Position 8790: 0.3118774545815533
Position 4048: 0.2172935549250351
Position 8276: 0.1972167800458531
Position 2606: 0.17858682198283865
Position 4153: 0.0581803385926567
Position 3490: 0.03176854447134417
Position 1150: 0.030876295866300224
Position 3707: 0.03026634886129045
Position 4003: 0.026949024707613366
Position 3461: 0.02667220410074651
Position 3326: 0.02530363285886229
Position 7669: 0.02466944931786773
Position 2536: 0.02398001162667874
Position 3054: 0.0212911104538157
Position 9508: 0.020097617416943946
Position 1498: 0.017452301466734033
Position 10710: 0.015245043434585295
Position 9360: 0.01449255676213728
Position 2609: 0.013542527928737676
Position 6698: 0.012707066638098423
Position 8557: 0.011775884352808798
Position 2581: 0.011772119141315764
Position 7293: 0.011105816822290041
Position 8953: 0.010626885798604501
Position 3671: 0.00931659863277427
Position 2588: 0.008587415224791868
Position 1501: 0.007838359677573233
Position 5398: 0.007107648284912706
Position 2449: 0.006794203233813805
Position 10083: 0.0064083167507043935
Position 1204: 0.006354751402334374
Position 1454: 0.005128773010292219
Position 3374: 0.004848748927211677
Position 9687: 0.0047356113981113414
Position 2628: 0.003248973751500036
Position 1036: 0.0031516001222615326
Position 4012: 0.002598139790590299
Position 1121: 0.0024148097412810994
Position 5365: 0.002248691522514049
Position 8982: 0.002202684946413254
Position 5240: 0.0021881372163842453
Position 2290: 0.002013651711791011
Position 2657: 0.0019870650366853506
Position 3648: 0.0019487552022453701
Position 8070: 0.0019449624347348989
Position 7702: 0.0019429999468039963
Position 1641: 0.0018149625256907186
Position 933: 0.0015940990044908954
Position 451: 0.0013664648366478681
Position 2035: 0.0013142197894385542
Position 8676: 0.0012073122301572974
Position 5643: 0.0010867365498066909
Position 3487: 0.0010772632763899784
Position 3523: 0.0009117511440862438
Position 5530: 0.000902613789207183
Position 426: 0.0007393963424780001
Position 1857: 0.0007075091125222984
Position 1014: 0.0007059726373591749
Position 1662: 0.000668510961216038
Position 4574: 0.0005612749844491568
Position 1529: 0.0005481678189813451
Position 469: 0.0005162497952217219
Position 472: 0.0005096864286356143
Position 2644: 0.0004928219044164856
Position 2467: 0.0004759415741081252
Position 4786: 0.0004685257554714444
Position 212: 0.00044903731695329646
Position 1581: 0.0004021634697236747
Position 323: 0.0003638654213259862
Position 1994: 0.0003571715005445045
Position 4220: 0.0003353505088692465
Position 7137: 0.0002815614718465744
Position 3776: 0.0002789527033447339
Position 5312: 0.00020823778963886873
Position 5428: 0.00020724150422348313
Position 482: 0.0002011807190729021
Position 5215: 0.00017650599348581958
Position 5102: 0.00014871469958741354
Position 1050: 0.0001352888971106601
Position 1963: 0.0001304952776318663
Position 1629: 0.00011555938724510113
Position 1154: 0.00011403591061318417
Position 1185: 0.00010613303027740277
Position 2701: 9.338905441960829e-05
Position 3613: 8.920637028483545e-05
Position 3791: 8.816525091846174e-05
Position 1054: 8.397424080770228e-05
Position 2007: 7.954097600649764e-05
Position 2133: 7.381938232141398e-05
Position 256: 7.019070365369747e-05
Position 417: 6.731230865713908e-05
Position 1460: 6.724549127720033e-05
Position 2051: 6.641626120574111e-05
Position 319: 6.380836999719736e-05
Position 1509: 6.359345259261887e-05
Position 633: 6.145273673381428e-05
Position 2860: 5.928886898499655e-05
Position 1255: 5.8881022380397354e-05
Position 316: 3.789116913656869e-05
Position 2091: 3.109882379631531e-05
Position 676: 1.8851874014623096e-05
Position 6001: 1.6508757464368445e-05
Position 1252: 1.354803463060822e-05
Position 1212: 1.2003584594093598e-05
Position 1656: 1.1968699029540903e-05
Position 2013: 7.593864069903837e-06
Position 3206: 7.1301720943801684e-06
Position 2186: 5.6279800550845545e-06
Position 1861: 4.827218657067857e-06
Position 252: 4.515330958700265e-06
Position 1761: 4.156565094184344e-06
Position 862: 3.6913219097082304e-06
Position 1280: 3.473965635788747e-06
Position 282: 2.352826223685709e-06
Position 682: 1.381153996164525e-06
Position 1207: 7.73397930378481e-07
Position 1608: 6.795932900693227e-07
Position 1240: 6.742892521545326e-07
Position 1680: 5.090779031779335e-07
Position 661: 4.5234003279862835e-07
Position 2297: 3.96978228599503e-07
Position 1161: 2.8255753831073263e-07
Position 799: 2.445342390090591e-07
Position 877: 2.3487710111653838e-07
Position 751: 2.179351301900216e-07
Position 737: 2.152184843499384e-07
Position 968: 1.9307334397600313e-07
