Gene = Rfc1
index = 899
Annotated 5SS: [  147 16266 22713 24630 32695 33738 38272 39717 42013 44584 47781 50822
 56214 56960 58314 59981 60289 61296 61720 63293 63530 66723 69569 71428]
Annotated 3SS: [16139 22636 24506 32461 33659 38193 39625 41734 44475 47600 50716 55855
 56846 58198 59888 60150 61199 61620 63137 63411 66576 69354 71238 72523]
SMsplice 5SS: [  147 16266 22713 24630 33738 38272 39717 44584 47781 50826 56006 56960
 57571 58314 58803 59722 59981 60289 61296 61720 63293 63530 66723 69569
 71428]
SMsplice 3SS: [16139 22636 24506 33659 38193 39625 44475 47643 50716 55855 56846 57352
 58198 58663 59602 59888 60150 61199 61620 63137 63411 66576 69354 71238
 72523]
top_k =  500
Partition function (log Z): 46.220396474852556

Sorted 5' Splice Sites (High to Low Probability):
Position 22713: 0.9970031036750246
Position 59981: 0.9946827483615277
Position 69569: 0.9917450953962409
Position 38272: 0.9888981985631118
Position 66723: 0.9846558453868475
Position 44584: 0.9748639485189713
Position 39717: 0.9722316635749897
Position 61296: 0.9718677752842091
Position 16266: 0.9652739338790911
Position 33738: 0.9594873636844167
Position 60289: 0.9593300595249342
Position 147: 0.9454343730853723
Position 57571: 0.9400746160197697
Position 71428: 0.9046208169048771
Position 63530: 0.889279650012986
Position 47781: 0.8723172034307626
Position 24630: 0.85668432355492
Position 56960: 0.7525181576854697
Position 59722: 0.6746680731461181
Position 61720: 0.6734346027954232
Position 50826: 0.605305669849256
Position 63293: 0.574934373110526
Position 58314: 0.5392567228538706
Position 58803: 0.5295244600059197
Position 48165: 0.4567118097646158
Position 17660: 0.44959011876505767
Position 42013: 0.44359157380423275
Position 38892: 0.4032005712897385
Position 32695: 0.3962204299064456
Position 50822: 0.3878365124554772
Position 28506: 0.3607453356518227
Position 68322: 0.3576700514524228
Position 31254: 0.3267920858249956
Position 47292: 0.2977060530727252
Position 45900: 0.28787760745414387
Position 18219: 0.2810759466881668
Position 4414: 0.2658060653838912
Position 54628: 0.2574259246504862
Position 46117: 0.22872422382065058
Position 56214: 0.1936576811140132
Position 62007: 0.17025344725977837
Position 16933: 0.16971439739560892
Position 58400: 0.16960835399907853
Position 48709: 0.16754353966529817
Position 2654: 0.16150765639214287
Position 3883: 0.15403815110446809
Position 39105: 0.1429100394232678
Position 34484: 0.14263039903505012
Position 48805: 0.14246032588099095
Position 24635: 0.1403041248787262
Position 48720: 0.13519497821458834
Position 38510: 0.11818049761475033
Position 47368: 0.10271605662204215
Position 68328: 0.08362498256228072
Position 61655: 0.07988654266593866
Position 47718: 0.07892995392966785
Position 50512: 0.07801926968091139
Position 72227: 0.07467122107120187
Position 18359: 0.07407079526010583
Position 3069: 0.07371324595025838
Position 61105: 0.07335603602410067
Position 26410: 0.07317398092300997
Position 70009: 0.07034376393809462
Position 53193: 0.06944594329772126
Position 11705: 0.06937597038737157
Position 18309: 0.06654287810286902
Position 31267: 0.06643529269573174
Position 47346: 0.06577089549621687
Position 48462: 0.06512178974208477
Position 27312: 0.06509047972499546
Position 63892: 0.06489452767195257
Position 36875: 0.055442259612064684
Position 51148: 0.05249132058420991
Position 46211: 0.05241404600562239
Position 19087: 0.05224941651651108
Position 48608: 0.050605085030365086
Position 38549: 0.04985755004640116
Position 6235: 0.04930636960000993
Position 53620: 0.048329934776451054
Position 217: 0.046920112480261456
Position 34568: 0.04691633125949265
Position 70662: 0.04684997107607587
Position 72267: 0.04113549764816441
Position 52146: 0.040047401608298894
Position 19413: 0.0391122371452998
Position 72803: 0.038809572637642654
Position 66272: 0.03547987796764583
Position 16270: 0.03472606612091011
Position 67341: 0.033296405137989406
Position 72422: 0.03211646792114016
Position 18512: 0.03126909044459626
Position 58553: 0.029986831859541384
Position 50384: 0.029387424591691122
Position 57816: 0.028984502126945547
Position 71107: 0.027915854305047203
Position 52416: 0.027544383611724475
Position 61529: 0.02739386093548414
Position 16862: 0.0259925825512796
Position 47849: 0.02547230673948698
Position 48743: 0.025146870287203502
Position 57448: 0.02358983158714466
Position 44590: 0.022331230589272572
Position 38957: 0.02195622056202495
Position 19185: 0.02164468542354645
Position 47514: 0.0209329191236554
Position 49078: 0.019014148307940196
Position 39736: 0.018406147028300485
Position 60907: 0.01833485869097011
Position 69043: 0.01741760765985355
Position 71555: 0.016907782186196225
Position 71302: 0.016785817957867027
Position 72754: 0.016567589840278923
Position 61478: 0.015559600515038755
Position 71452: 0.015288156022305543
Position 33394: 0.01528621122859969
Position 19637: 0.014899170905456612
Position 43011: 0.014779767497690551
Position 67181: 0.013836797919237757
Position 17452: 0.013565681160505896
Position 37448: 0.01353992853943469
Position 57511: 0.013458792869581744
Position 24151: 0.013381552695707882
Position 45632: 0.01310393946132312
Position 39119: 0.012833589514291834
Position 43702: 0.012315682244796138
Position 49312: 0.012234693556764034
Position 39848: 0.011990568830404072
Position 60548: 0.011982200403328811
Position 30469: 0.01197847034331471
Position 71504: 0.011875064819458154
Position 45574: 0.011012277085089808
Position 71354: 0.010844019890938203
Position 61525: 0.010208932318743225
Position 59751: 0.009512828088760196
Position 70486: 0.00936411139485818
Position 60395: 0.009356616626551826
Position 69998: 0.009354697110908767
Position 52131: 0.00881709633468962
Position 41342: 0.00814497252062606
Position 60597: 0.008111937659887387
Position 22891: 0.007765163495424012
