Gene = Lor
index = 642
Annotated 5SS: [49]
Annotated 3SS: [1141]
SMsplice 5SS: [49]
SMsplice 3SS: [1141]
top_k =  500
Partition function (log Z): -8.440116918077585

Sorted 5' Splice Sites (High to Low Probability):
Position 49: 0.6939822015161731
Position 192: 0.1560386052646579
Position 144: 0.14911618979882177
Position 904: 0.11448008599938193
Position 1057: 0.017279662205811203
Position 501: 0.007595653931412686
Position 111: 0.004078077943873074
Position 298: 0.002734094440464977
Position 416: 0.0025135805573565607
Position 2622: 0.0019680099243771956
Position 1143: 0.0012065703973834717
Position 496: 0.0008752000415866881
Position 619: 0.0007529847589095558
Position 597: 0.000433544164453704
Position 757: 0.0003772428108962196
Position 1385: 0.00033507308008431344
Position 912: 0.00030806880408543587
Position 200: 0.000279722140973568
Position 366: 0.00022919575914492202
Position 40: 0.0001964395546068251
Position 76: 0.00010937816633333854
Position 1352: 9.629916781446646e-05
Position 151: 6.067451073908723e-05
Position 604: 4.465732115003678e-05
Position 722: 4.1042591355359914e-05
Position 918: 3.8463142918046796e-05
Position 956: 3.828836752356085e-05
Position 657: 3.637397313669731e-05
Position 216: 3.613018291556068e-05
Position 55: 3.5244591364591766e-05
Position 405: 6.096478708493192e-06
Position 223: 4.785600368329543e-06
Position 239: 4.101712960768424e-06
Position 53: 3.1491640526929868e-06
Position 475: 2.2465767695234254e-06
Position 85: 6.544346066154324e-08
Position 92: 5.52522033881741e-08
Position 218: 4.4044817176981055e-08
Position 189: 4.238627932319366e-08
Position 71: 2.8990564487827296e-08
Position 972: 2.1027772851500015e-08
Position 780: 1.90014122339221e-08
Position 804: 1.853812566799665e-08
Position 878: 1.1224400911132629e-08
Position 610: 8.300169026007324e-09
Position 789: 7.097642808220881e-09
Position 543: 4.0645698863378265e-09
Position 582: 1.2278590066116e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 1141: 0.821432012296579
Position 645: 0.13618095274621064
Position 143: 0.03993413635226813
Position 235: 0.020159101243057555
Position 837: 0.01870871016778613
Position 1237: 0.010432819041634614
Position 601: 0.009391384989055514
Position 709: 0.007203182892179889
Position 1164: 0.005513438503704307
Position 2471: 0.0053234354281509015
Position 363: 0.0045463798167727455
Position 940: 0.004530043276114969
Position 1091: 0.004323355660192304
Position 2793: 0.004273324871640347
Position 996: 0.0034952779342303395
Position 2351: 0.0033458194003839854
Position 320: 0.0030191732150990284
Position 2435: 0.0029117598279824485
Position 2265: 0.002909861987493886
Position 649: 0.0026928592237484674
Position 2835: 0.002536147944816884
Position 2135: 0.0022968770438193996
Position 745: 0.001997496256016392
Position 1361: 0.00197469821822764
Position 2586: 0.0018669895351359667
Position 943: 0.0018631699879056254
Position 789: 0.0018398321245946768
Position 2262: 0.0017314828052063388
Position 2737: 0.001563400552712476
Position 2235: 0.0015053561585010393
Position 1271: 0.001392519550455139
Position 2752: 0.001391075948180959
Position 1879: 0.0013871238415034321
Position 472: 0.0011402394422199537
Position 2755: 0.0011061002169405676
Position 291: 0.0010908381949657144
Position 255: 0.0010437878000377212
Position 2293: 0.0010361093344692194
