Gene = Pigg
index = 819
Annotated 5SS: [  470  1556  4864  6405  7429 14421 19584 20357 23953 26138 29496 31779]
Annotated 3SS: [ 1349  4653  6215  7286 14207 19365 20074 23494 25945 29185 31614 35227]
SMsplice 5SS: [  470  6405  7429 14421 20357 23953 26138 29496 31779]
SMsplice 3SS: [ 6294  7286 14207 20074 23752 25945 29185 31614 35280]
top_k =  500
Partition function (log Z): -1.0242432045624978

Sorted 5' Splice Sites (High to Low Probability):
Position 6405: 0.9944356997741383
Position 23953: 0.9730184521269876
Position 26138: 0.9440760530159561
Position 31779: 0.9034525668289943
Position 29496: 0.888659252272668
Position 14421: 0.8281166414338825
Position 7429: 0.80447636647926
Position 470: 0.7204287188248982
Position 20357: 0.6928680911115376
Position 10311: 0.4295345864459555
Position 3659: 0.32990543188722093
Position 1556: 0.3030242645602401
Position 4864: 0.30253879755520563
Position 31524: 0.2909991675017756
Position 15222: 0.2507650589570758
Position 8874: 0.234112748698164
Position 32399: 0.20988842032954938
Position 19584: 0.202725092019609
Position 24250: 0.2013842069571783
Position 14426: 0.16748200204900665
Position 4066: 0.16287474600538754
Position 25753: 0.15947939694159707
Position 364: 0.15916844506665073
Position 11989: 0.14285356817602476
Position 25683: 0.1297773498719578
Position 128: 0.11028677212914131
Position 15379: 0.08292359584396809
Position 8410: 0.07366496228895854
Position 25780: 0.06851495005783592
Position 27499: 0.06392726542594526
Position 34546: 0.06229850727084663
Position 29770: 0.04886213018514492
Position 7380: 0.047592873559101044
Position 33689: 0.04663102910824117
Position 1719: 0.04289394707139044
Position 32405: 0.040783052725972845
Position 11: 0.035221278541783634
Position 15102: 0.03418082893251443
Position 17209: 0.03398157423762913
Position 23614: 0.0318510232374507
Position 12002: 0.028562664729169494
Position 27050: 0.02810934831929917
Position 188: 0.02759907763472223
Position 7135: 0.026352783899395153
Position 7176: 0.025177639973119743
Position 31370: 0.025039902814626393
Position 10736: 0.021972707003326965
Position 7505: 0.02003462027689612
Position 8508: 0.018847425851749887
Position 24095: 0.017286548233754587
Position 2214: 0.017078187992820664
Position 26333: 0.016810863935090153
Position 23793: 0.016788873159068317
Position 35467: 0.015997789584054515
Position 4993: 0.014758711015120662
Position 5630: 0.014415218636512602
Position 19315: 0.012595759673252332
Position 10913: 0.011063143816367525
Position 30144: 0.010518546344349365
Position 179: 0.010503255944339167
Position 29526: 0.010468467633215168
Position 26666: 0.00963690026272995
Position 10891: 0.00914807176274107
Position 19473: 0.007181193278690537
Position 31328: 0.006915188229816399
Position 6703: 0.006534594062225392
Position 83: 0.006172251427824931
Position 12044: 0.005692784014717455
Position 6695: 0.005496769575423052
Position 11649: 0.005492546613526783
Position 6691: 0.004886468175858548
Position 30122: 0.0048526546244898015
Position 31404: 0.004774003474616111
Position 3326: 0.004640100621238276
Position 1452: 0.00463972539238704
Position 6699: 0.004620423569540711
Position 238: 0.0038780517936505103
Position 251: 0.003483109707900412
Position 19230: 0.0033251241340136826
Position 1817: 0.0032968560442867335
Position 4017: 0.0029966580368091206
Position 35176: 0.0024835907015643443
Position 7745: 0.0023290103027380307
Position 4024: 0.0022407036891062514
Position 35164: 0.0019588776740589934
Position 30245: 0.0017110796631759097
Position 29298: 0.0016900132919418355
Position 6817: 0.0016193907189075226
Position 257: 0.0014845694854201728
Position 749: 0.0012433875148057394
Position 2286: 0.000641937178479319
Position 1477: 0.0006348747957522198
Position 352: 0.0006067976474549007
Position 409: 0.0005080394432364864
Position 141: 0.0003890058431282581
Position 4012: 0.00034958192184986306
Position 7590: 0.00030688056405197314
Position 3755: 0.00030515375542516205
Position 3104: 0.0002891679631380297
Position 631: 0.00027916888327576887
Position 144: 0.0002744476019070004
Position 494: 0.0002496536059421889
Position 1484: 0.0002406720230965242
Position 1240: 0.00023391739325746199
Position 667: 0.00022955045927814971
Position 674: 0.00016172811844512413
Position 2237: 0.000151848100898317
Position 2304: 0.0001419678568089659
Position 232: 0.00013134693629312296
Position 373: 0.00013013128219158652
Position 35144: 0.00011086962657105297
Position 4109: 0.0001040800513071259
Position 902: 7.215302647883704e-05
Position 1129: 5.817696254841195e-05
Position 999: 4.348359669471246e-05
Position 71: 3.979216428012335e-05
Position 929: 3.957609638791014e-05
Position 283: 2.9247604852290937e-05
Position 240: 1.0198378273165361e-05
Position 26: 1.0145324411677389e-05
Position 1352: 3.211234076357592e-06
Position 1392: 3.0880398237473597e-06
Position 1607: 2.792537745190733e-06
