Gene = Utf1
index = 1173
Annotated 5SS: [641]
Annotated 3SS: [737]
SMsplice 5SS: [641 819]
SMsplice 3SS: [737 982]
top_k =  500
Partition function (log Z): -3.840118394974932

Sorted 5' Splice Sites (High to Low Probability):
Position 641: 0.9728827475775456
Position 819: 0.8094644080032027
Position 40: 0.06786993022080695
Position 1139: 0.04818163530380557
Position 175: 0.027322015151639973
Position 1110: 0.008885196243624435
Position 156: 0.0032565273258872937
Position 983: 0.002826397080869507
Position 811: 0.001114816473570401
Position 631: 0.000929127417433916
Position 1127: 0.0007394921225161196
Position 105: 0.0006709092917632554
Position 403: 0.0006002339108647593
Position 655: 0.0005087484602674994
Position 1144: 0.00044066811054469294
Position 609: 0.00040697945689605384
Position 241: 0.0004005343855618347
Position 275: 0.00036480834185377136
Position 547: 0.00032011767001989436
Position 324: 0.0003140913776391645
Position 480: 0.0003024184273570078
Position 243: 0.00026785825352118624
Position 926: 0.00025520165835640985
Position 378: 0.0002306456312976963
Position 126: 0.000216679913354693
Position 5: 0.00018052516906279776
Position 1094: 0.00014959955905930575
Position 395: 0.00012945307137557892
Position 668: 0.0001146562007583346
Position 169: 9.828191160209136e-05
Position 376: 9.108645159184979e-05
Position 183: 8.644111892845594e-05
Position 795: 6.653747108230186e-05
Position 966: 5.613511503339948e-05
Position 441: 3.3930061418812766e-05
Position 95: 3.236348811765475e-05
Position 712: 3.1603110834754076e-05
Position 1158: 1.3689332884757534e-05
Position 1075: 1.3152078319841022e-05
Position 423: 9.708782922903938e-06
Position 597: 6.603967805182584e-06
Position 575: 5.736072121503434e-06
Position 1215: 4.6750466506685976e-06
Position 7: 3.710235803522768e-06
Position 9: 2.7522180395919896e-06
Position 1049: 2.4889500039948633e-06
Position 58: 2.3218698220093065e-06
Position 431: 2.088117817890763e-06
Position 674: 1.93575571153627e-06
Position 994: 1.932606276047742e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 737: 0.9750490816544201
Position 982: 0.6989995255355709
Position 1049: 0.06417784977013485
Position 1287: 0.042834753256932374
Position 1018: 0.03598283138928763
Position 501: 0.021437653606963265
Position 1228: 0.019658414900656764
Position 582: 0.012998759038147768
Position 261: 0.010906254627281455
Position 739: 0.010581652346735703
Position 961: 0.010422090413504325
Position 133: 0.010244063121142797
Position 1072: 0.005140830903009548
Position 423: 0.004867848844095521
Position 350: 0.003923297627777712
Position 471: 0.0038227874713242273
Position 399: 0.0034402552764187535
Position 994: 0.0030821647724262598
Position 1215: 0.002237078811482616
Position 441: 0.002214185809592879
Position 613: 0.0013989819487169662
Position 315: 0.0008600014914846635
Position 789: 0.0006940909743320859
Position 234: 0.0006403880647215034
Position 1305: 0.0006019934186469847
Position 745: 0.0005590458581233046
Position 1090: 0.0005502816860335153
Position 1203: 0.00038350082405825365
Position 354: 0.00037721568108369934
Position 137: 0.00025576922475637555
Position 1241: 0.00024844589493557185
Position 477: 0.0002030196664782281
Position 450: 0.00020021810191267844
Position 104: 0.00016147182050199108
Position 403: 0.0001318429341900617
Position 818: 0.00010049452132094895
Position 545: 9.10726644222809e-05
Position 1158: 8.387153718131584e-05
Position 931: 5.452799143716092e-05
Position 837: 4.9835414175909924e-05
Position 877: 4.82615814854346e-05
Position 285: 3.7105068306522e-05
Position 811: 3.2927247140220864e-05
Position 1163: 2.5768038407187134e-05
Position 150: 1.9372610804599052e-05
Position 795: 1.507429612526029e-05
Position 855: 1.445212070970847e-05
Position 283: 1.3253276828483083e-05
Position 463: 1.3238789373488796e-05
Position 275: 8.922509619235141e-06
Position 943: 5.167158131882285e-06
Position 1109: 2.8097498235771326e-06
Position 1099: 2.6795634714836443e-06
Position 82: 2.6057276805784726e-06
Position 291: 1.373199418211898e-06
Position 694: 7.577015359471566e-07
Position 636: 3.726421462170389e-07
Position 686: 9.211660289072352e-08
