Gene = Cox20
index = 291
Annotated 5SS: [  79 2730 2876]
Annotated 3SS: [2614 2811 3350]
SMsplice 5SS: [  79 2730]
SMsplice 3SS: [2614 2811]
top_k =  500
Partition function (log Z): -5.882216093805106

Sorted 5' Splice Sites (High to Low Probability):
Position 79: 0.930253818429691
Position 2730: 0.7692228147513432
Position 1200: 0.15216847903963956
Position 548: 0.08277374319630854
Position 448: 0.054025919958318125
Position 746: 0.03665237996386122
Position 3002: 0.033073875191041095
Position 891: 0.03220158178299123
Position 2876: 0.031952947031831415
Position 3166: 0.01849257793867503
Position 644: 0.01793686242336913
Position 382: 0.017509902965525143
Position 1359: 0.011029738743371162
Position 2545: 0.01092879051609764
Position 1692: 0.009402513243379028
Position 2723: 0.007172228471508076
Position 1770: 0.006566434879044794
Position 2465: 0.003993092650059803
Position 3121: 0.003856673647040169
Position 2499: 0.0030582098985279826
Position 116: 0.002809079063683818
Position 171: 0.0024138772333994
Position 2734: 0.0006431110024240872
Position 2903: 0.0006212109972717828
Position 992: 0.0005526226837937735
Position 453: 0.0005391149239170115
Position 2914: 0.00045579130322701916
Position 1696: 0.00023352008260908876
Position 2859: 0.00023291536483989906
Position 1063: 0.00019573500506454508
Position 2193: 0.00013994983144243985
Position 106: 0.00011702250919412278
Position 248: 0.00010849918091883565
Position 674: 0.00010337720744748813
Position 84: 0.000103246961109885
Position 653: 5.469076653281266e-05
Position 679: 2.783692182738757e-05
Position 1365: 2.6197505455065593e-05
Position 401: 2.536252122043845e-05
Position 289: 2.5236547032527813e-05
Position 342: 1.2688887593375456e-05
Position 123: 1.2393831318421186e-05
Position 352: 7.94158716158342e-06
Position 336: 7.524050162373504e-06
Position 1600: 6.160084399070152e-06
Position 219: 5.090540047242985e-06
Position 142: 4.092019056848304e-06
Position 646: 2.9949131264440476e-06
Position 474: 2.9062285778677476e-06
Position 681: 2.399565101030185e-06
Position 751: 2.18341566812928e-06
Position 1774: 2.069580787175522e-06
Position 1782: 2.0052890307824216e-06
Position 34: 1.921591072879697e-06
Position 691: 1.5843541406344502e-06
Position 600: 1.3145568282839875e-06
Position 187: 3.372970227916067e-07
Position 228: 3.2061954064242276e-07
Position 386: 2.3007274885327485e-07
Position 463: 1.0793293993325446e-07
Position 409: 1.0217100432053807e-07
Position 118: 5.667233608276154e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 2811: 0.8931607909362956
Position 2614: 0.5519858658889326
Position 2587: 0.22849377651406647
Position 507: 0.053819887512716345
Position 3350: 0.05197036483926761
Position 431: 0.04434979161107368
Position 1149: 0.04244213395685175
Position 775: 0.04168050367871369
Position 1105: 0.041161689545021654
Position 3091: 0.035533071220396624
Position 531: 0.023250378548172516
Position 1080: 0.019640203666727456
Position 1548: 0.01535122186095248
Position 1192: 0.013039640764394725
Position 2868: 0.012586982417982968
Position 941: 0.01163062602299091
Position 2781: 0.011074259846414426
Position 1047: 0.009242054882999158
Position 2345: 0.008917908609614339
Position 3362: 0.007268591735897153
Position 2815: 0.007153627131103962
Position 2419: 0.006962874149236129
Position 3299: 0.006577294163858332
Position 1070: 0.0065697770635333285
Position 2639: 0.006433622044783867
Position 579: 0.006053707350878128
Position 292: 0.005243705025844578
Position 2134: 0.005072941924009346
Position 3165: 0.004126653887922648
Position 447: 0.003969552470153835
Position 1235: 0.0037723922487322525
Position 2288: 0.003672295499275738
Position 486: 0.003625618158795626
Position 2110: 0.0034171452005192253
Position 150: 0.0033254683779463793
Position 876: 0.003037154619810949
Position 163: 0.003009032433764494
Position 1571: 0.0029576118382038104
Position 2967: 0.0022943348029214206
Position 1599: 0.002245780925642322
Position 884: 0.0021497125466999195
Position 2844: 0.001848877106969432
Position 2984: 0.0017403837237306612
Position 170: 0.0016709190725535303
Position 803: 0.0015957293559854058
Position 3314: 0.0015931981050871262
Position 2690: 0.0014160840022836817
Position 2630: 0.0013953861521689714
Position 2756: 0.0013128130198336798
Position 2462: 0.0013054006833306412
Position 619: 0.001295172602281258
Position 1658: 0.0010675591058114042
Position 3458: 0.0010522839358961995
Position 583: 0.0010495605933544651
Position 946: 0.0010335175522888517
Position 2897: 0.00098311717655098
Position 2623: 0.0009499147711934582
Position 375: 0.0009009344368543812
Position 2185: 0.0008531203452898993
Position 3001: 0.0007515516223081534
Position 2443: 0.0007424693087313728
Position 368: 0.0006870310489399567
Position 2563: 0.0006430948466682355
Position 219: 0.0006038470700867414
Position 3381: 0.00047278310459634586
Position 1154: 0.00046353577649979643
Position 187: 0.0004605864181350994
Position 1014: 0.00045503651638867214
Position 246: 0.000444413853817434
Position 1695: 0.00040047830970261903
Position 2382: 0.0003995496008423556
Position 277: 0.0003751548392786394
Position 179: 0.0003233561318588922
Position 458: 0.0002629484242203536
Position 639: 0.00024128010492918271
Position 3535: 0.0002232960096001062
Position 784: 0.0002228891526324152
Position 559: 0.00021192002622359062
Position 296: 0.00020516541129074063
Position 1027: 0.00020163517663210454
Position 600: 0.00016618885785103004
Position 352: 0.0001615813057027793
Position 2847: 0.00013644959570022815
Position 434: 0.00013615017878778043
Position 452: 0.00013045957144009452
Position 2464: 0.00012184189062382283
Position 962: 0.00011499294186968328
Position 3437: 0.00011405021124364173
Position 1390: 0.00010619151772075873
Position 379: 8.018032989525594e-05
Position 1888: 7.682900623064788e-05
Position 901: 6.954712095213167e-05
Position 1486: 6.662031949655662e-05
Position 467: 6.436452036735794e-05
Position 840: 2.9161890319343512e-05
Position 819: 1.7294670996763402e-05
Position 740: 1.4356804991057209e-05
Position 628: 8.618685950077375e-06
Position 238: 6.628034330746341e-06
Position 228: 3.645292514803612e-06
Position 397: 3.5817805105715202e-06
Position 960: 3.466528203077975e-06
Position 307: 2.6587667924153156e-06
Position 327: 2.6239637809675925e-06
Position 761: 2.528182278333363e-06
Position 329: 1.9068756639633173e-06
Position 478: 1.8883429622451688e-06
Position 1162: 1.7259829463297923e-06
Position 252: 1.2306005963782842e-06
Position 956: 1.033548324685099e-06
Position 1305: 8.639126842655861e-07
Position 891: 7.449521837498762e-07
Position 401: 6.630586487894257e-07
Position 409: 6.120770595002232e-07
Position 653: 2.156606346735502e-07
Position 235: 1.257260946998883e-07
Position 688: 9.696549865273624e-08
Position 261: 9.516193582424381e-08
Position 233: 8.376738331509149e-08
Position 679: 2.867464701840322e-08
Position 643: 2.7253766888810983e-08
Position 386: 1.2646153908709413e-08
