Gene = Rrm1
index = 936
Annotated 5SS: [  349  1381  5033  6207  7560  8381  9369 12943 14860 15619 15945 17896
 18746 19157 19989 22087 24119 25372]
Annotated 3SS: [ 1291  4854  6105  7499  8340  9205 12800 14775 15456 15864 17693 18595
 18934 19911 21950 24022 25182 26599]
SMsplice 5SS: [  160  1381  5033  6207  8381 12943 14860 15619 15945 17896 18746 22087
 24119 25372]
SMsplice 3SS: [ 1291  4854  6105  8340 12800 14775 15456 15864 17693 18595 21950 24022
 25182 26599]
top_k =  500
Partition function (log Z): 20.146025147215482

Sorted 5' Splice Sites (High to Low Probability):
Position 22087: 0.9988076142775736
Position 1381: 0.9896578968776961
Position 6207: 0.9798448815806814
Position 14860: 0.978546252266552
Position 5033: 0.9684891489096806
Position 24119: 0.9251812088511173
Position 15619: 0.8828340957325125
Position 8381: 0.7206892750433151
Position 17896: 0.6826707649292318
Position 18746: 0.6821662966522548
Position 12943: 0.677121712353151
Position 160: 0.5724919534930403
Position 19989: 0.5136874346957
Position 25372: 0.505483168788484
Position 15945: 0.49095519848968283
Position 349: 0.44596192045015126
Position 21458: 0.33361734091089307
Position 735: 0.30584845957855195
Position 15952: 0.28293983220433994
Position 7560: 0.23806252535975791
Position 12904: 0.21286925953760572
Position 9373: 0.2128282353829776
Position 174: 0.17308681161326314
Position 23517: 0.17213288259230672
Position 3766: 0.15774229452732016
Position 25277: 0.1560252436863328
Position 22299: 0.13179656325141167
Position 17777: 0.1259976456493013
Position 14139: 0.11474374686739038
Position 16081: 0.09401666271817977
Position 26741: 0.09358184703775041
Position 21831: 0.09329537437468417
Position 24385: 0.08755126035952578
Position 5980: 0.07817218575780847
Position 740: 0.07152226916495334
Position 22600: 0.06109712881265388
Position 3962: 0.059138635831042945
Position 101: 0.058656738772932475
Position 6812: 0.04728095942094918
Position 24974: 0.045253745041104326
Position 11454: 0.04486791818369081
Position 645: 0.042220219984508714
Position 18861: 0.039401375064647484
Position 24970: 0.03902673328065507
Position 21413: 0.03667961912874949
Position 19157: 0.03289503345935877
Position 22481: 0.02823630975392314
Position 5219: 0.025597852725410607
Position 6331: 0.020716625497477777
Position 22284: 0.01936302176813002
Position 17207: 0.019305338760111916
Position 4339: 0.019123479707124382
Position 19827: 0.019093250366937452
Position 17745: 0.015593481022230484
Position 6739: 0.014746426047572179
Position 25346: 0.014003423738094116
Position 7460: 0.013818903817059663
Position 3522: 0.012095763263045109
Position 152: 0.012040234652779603
Position 1810: 0.011642299957760905
Position 148: 0.011631011261030617
Position 24618: 0.01107208381458673
Position 19186: 0.010902070399623624
Position 25361: 0.010811069431992391
Position 4426: 0.010730005898500292
Position 21827: 0.01022580992505743
Position 20001: 0.010083377915927828
Position 7667: 0.010076133939656047
Position 356: 0.009611032648655864
Position 5215: 0.009531640924524952
Position 1587: 0.009421702053554257
Position 13657: 0.008882700967317303
Position 4334: 0.008428031401228383
Position 129: 0.008072124768953514
Position 19705: 0.007725792505416554
Position 11151: 0.007426084344183714
Position 921: 0.007394155666796219
Position 5042: 0.00734470270843615
Position 18491: 0.007270761973875413
Position 2023: 0.0072609257814657685
Position 15178: 0.007254440595343365
Position 19996: 0.007216598741830179
Position 1385: 0.006673586180048318
Position 13744: 0.006256294892564497
Position 15910: 0.006135369810080853
Position 24197: 0.005834867047217069
Position 14849: 0.005609873281986096
Position 2263: 0.005032508864305154
Position 13073: 0.005024740005295116
Position 17807: 0.004959612853171649
Position 731: 0.004261066580625424
Position 105: 0.004038876294964637
Position 17050: 0.004006719777768403
Position 3869: 0.003910827682288557
Position 8375: 0.003681132567348138
Position 21800: 0.0035857903328540505
Position 14540: 0.003382122837204022
Position 13058: 0.0032713748507989904
Position 1844: 0.002808690797161139
Position 24234: 0.002447817543472387
Position 12957: 0.0022847363677437342
Position 24462: 0.002235412206062424
Position 12926: 0.0021467454142560715
Position 2370: 0.0020160100432899666
Position 23760: 0.0019900154022070267
Position 2165: 0.001925492333809518
Position 4298: 0.0019169429338626069
Position 5860: 0.0019101553896585732
Position 2140: 0.0017755274665977195
Position 728: 0.001674272341732168
Position 294: 0.0016646166259622463
Position 1394: 0.001602208031834732
Position 3516: 0.0015664771344246757
Position 17885: 0.0015485502477896422
Position 3771: 0.0015145887014458483
Position 20823: 0.0013952672847490624
Position 5716: 0.0013509112216561028
Position 3734: 0.0012566787992303323
Position 2258: 0.0012531548455509273
Position 5456: 0.0012478586102591404
Position 5404: 0.001121251888761447
Position 5281: 0.001067760145009204
Position 14218: 0.0010019939529746866
Position 9042: 0.000928611809392935
Position 678: 0.0008970471888746187
Position 214: 0.0007267999381773804
Position 336: 0.000689647851514161
Position 11355: 0.0006730505375843019
Position 3972: 0.0006392896036277715
Position 493: 0.0005754921041821705
Position 122: 0.0005400386027967422
Position 6418: 0.0005049375705358446
Position 110: 0.0004309694599091905
Position 6422: 0.0003955319795469449
Position 489: 0.0003394904336828337
Position 6758: 0.000323345576941524
Position 6211: 0.0002913134950574511
Position 5023: 0.0002546642076588549
Position 183: 0.00023169798288447154
Position 8873: 0.00022679418881249575
Position 909: 0.00020826564464679342
Position 8535: 0.00020731928029218537
Position 3258: 0.00019302646115618567
Position 5225: 0.0001851281680556361
Position 2581: 0.00014086804730833243
Position 5771: 0.00012719856775847345
Position 2757: 0.00012704420831099092
Position 46: 0.00011786713745531811
Position 4993: 9.837686310678187e-05
Position 5025: 9.367365742753328e-05
Position 5223: 9.232958848791625e-05
Position 87: 7.777880067194602e-05
Position 78: 7.699379243954907e-05
Position 5096: 7.593071147248134e-05
Position 968: 7.476688364614192e-05
Position 841: 6.50773099377414e-05
Position 258: 5.695349037360449e-05
Position 517: 5.5067002511907166e-05
Position 932: 3.3015752481906173e-05
Position 164: 3.0382489439327552e-05
Position 408: 2.5252711038860913e-05
Position 1398: 1.8037769409513735e-05
Position 897: 1.6257648884515188e-05
Position 1670: 1.3660326044854467e-05
Position 360: 1.0433970587063203e-05
Position 506: 9.058632403590223e-06
Position 508: 8.503073911210493e-06
Position 34: 7.076491162999688e-06
Position 1607: 6.866160465012412e-06
Position 255: 5.7563442141800995e-06
Position 233: 5.6479617928779914e-06
Position 23: 5.118285729907095e-06
Position 264: 4.879019972809357e-06
Position 25: 4.793781938981698e-06
Position 30: 3.7474054829853434e-06
Position 188: 3.1167714374718245e-06
Position 1423: 3.0999742601013955e-06
Position 1407: 2.879856150774667e-06
Position 1372: 1.660764711319745e-06
Position 6230: 1.6071126469854383e-06
Position 1577: 1.1002387046001477e-06
Position 1571: 1.0960880102663947e-06
Position 6189: 1.0698474281661246e-06
Position 70: 1.0101395630227796e-06
Position 1663: 9.583588392005828e-07
Position 6165: 8.456651601290693e-07
Position 1624: 6.589577270777082e-07
Position 1396: 4.3855109125601296e-07
Position 521: 2.575060633682645e-08
Position 542: 1.5249297809253083e-08
Position 1824: 9.956822329558632e-09
Position 1242: 1.3262383406212474e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 21950: 0.9988510616885669
Position 1291: 0.9916878995892761
Position 6105: 0.9881947060893932
Position 14775: 0.9850939918639835
Position 4854: 0.9395532601940849
Position 26599: 0.9374224924945251
Position 12800: 0.9027185685288496
Position 24022: 0.8367219958640846
Position 18595: 0.7055922074082408
Position 25182: 0.7023308549356002
