Gene = Blvrb
index = 182
Annotated 5SS: [  219 11443 11675 14718]
Annotated 3SS: [11277 11584 14588 17741]
SMsplice 5SS: [  219 11443 11675 14718]
SMsplice 3SS: [11277 11584 14588 17741]
top_k =  500
Partition function (log Z): -8.513494518070694

Sorted 5' Splice Sites (High to Low Probability):
Position 14718: 0.9674605261386088
Position 11675: 0.8338898860421066
Position 235: 0.5332861739946398
Position 11443: 0.5311385778465713
Position 311: 0.2561958207755276
Position 11084: 0.24963327487205014
Position 4796: 0.2476021709420588
Position 14527: 0.21920233468579567
Position 11718: 0.14450023343262808
Position 17511: 0.1434734383100394
Position 209: 0.12611804424816925
Position 3911: 0.0991533841626999
Position 17609: 0.09162028370027353
Position 11352: 0.0815407541870087
Position 5693: 0.07726565258586918
Position 8127: 0.0721039031782503
Position 15352: 0.06341631781742658
Position 9779: 0.0585695869014172
Position 4573: 0.05599290640604021
Position 1073: 0.03815581920014317
Position 6154: 0.02682597091048878
Position 16717: 0.02671537218584739
Position 1255: 0.02505905068784257
Position 13466: 0.020121486094683477
Position 2028: 0.01811736549632552
Position 2844: 0.01748487940464789
Position 11983: 0.01678682419840891
Position 690: 0.015449688846149986
Position 168: 0.014453774388411987
Position 12024: 0.012651098994498983
Position 17890: 0.011866895904117292
Position 762: 0.010753847664068833
Position 5539: 0.010627725516295225
Position 4915: 0.010466682181072908
Position 795: 0.009880336548631045
Position 15452: 0.00914772756606118
Position 2014: 0.008961819627491329
Position 6131: 0.008530077090613906
Position 384: 0.007618200905985031
Position 17857: 0.00632128286025611
Position 2681: 0.006300758152729431
Position 17913: 0.0061791085837813895
Position 15014: 0.00587957654669259
Position 2704: 0.0047746276400014165
Position 14870: 0.004516815406183352
Position 4791: 0.004024526186135461
Position 5709: 0.0035523881949374803
Position 4898: 0.0033453110646197957
Position 6615: 0.0029040239912077725
Position 4828: 0.0028589072103528683
Position 660: 0.0028045465844736797
Position 16875: 0.0026615048744953696
Position 16501: 0.00256695886865961
Position 17839: 0.0023872469980734724
Position 3142: 0.00231107035109488
Position 2758: 0.0019280496065792441
Position 6297: 0.001828294782082649
Position 397: 0.0012102247872043408
Position 2022: 0.0009704429941527547
Position 15998: 0.0007759378976252331
Position 3094: 0.0006769421209365236
Position 15212: 0.0005733604055880511
Position 339: 0.0002539521258392495
Position 473: 0.0001598188998312044
Position 14615: 0.00011688043275784528
Position 244: 9.42382810520227e-05
Position 582: 7.787205325762833e-05
Position 327: 6.0994226614946324e-05
Position 278: 5.513671252207664e-05
Position 275: 4.487603865116814e-05
Position 412: 3.506589204714504e-05
Position 457: 3.083398893457811e-05
Position 439: 2.2075601882883998e-05
Position 342: 1.8720430711822477e-05
Position 379: 1.587672208954449e-05
Position 470: 1.4912588919540256e-05
Position 608: 1.4049151397724497e-05
Position 98: 1.1626232557160315e-05
Position 388: 1.0894316821888704e-05
Position 834: 5.551156211954271e-06
Position 313: 5.292920333659818e-06
Position 263: 4.628667028680646e-06
Position 315: 3.307261011209819e-06
Position 28: 3.0580787726319307e-06
Position 494: 2.884458815190579e-06
Position 1017: 2.650392328091311e-06
Position 737: 2.631943501334659e-06
Position 482: 2.5505275712710676e-06
Position 485: 2.1771296587567203e-06
Position 146: 1.863743619878037e-06
Position 1004: 1.8277737569635734e-06
Position 942: 1.6821693612475963e-06
Position 570: 4.0369173571090426e-08
Position 479: 3.572610720616354e-08
Position 513: 3.1681424404401316e-08
Position 86: 8.763661018392203e-11
Position 48: 8.430084254721069e-11
Position 88: 7.705063803110948e-11
Position 107: 2.5590504460115624e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 11277: 0.823026460348267
Position 11584: 0.7690637698318409
Position 17741: 0.7568796636884585
Position 14588: 0.6132084468726557
Position 14478: 0.3095628881234335
Position 17349: 0.27654959458127737
Position 4673: 0.26335710231411896
Position 10950: 0.24963327487205025
Position 14632: 0.18094695469126623
Position 15128: 0.1342417773441576
Position 3798: 0.0938957636285109
Position 14614: 0.0671801928589517
Position 8032: 0.06485243314828537
Position 9723: 0.0585695869014172
Position 5641: 0.049630186345014114
Position 16774: 0.04773311449468756
Position 4442: 0.03979836885606195
Position 6062: 0.030889980468717212
Position 17994: 0.030138882276250882
Position 5487: 0.02894921530413825
Position 11850: 0.0279436010053024
Position 1131: 0.02499169355763948
Position 14557: 0.020761597852105896
Position 13392: 0.020246014740083907
Position 17537: 0.01870574284585377
Position 16486: 0.017041478576911146
Position 4395: 0.015409621633699718
Position 14836: 0.0150151676858473
Position 2703: 0.013285534692971349
Position 910: 0.013175526407057346
Position 1927: 0.010912539384125735
Position 2572: 0.010866740160798206
Position 16822: 0.010844760923046216
Position 16626: 0.010662392534031742
Position 17744: 0.008981789733174894
Position 1875: 0.008158920497025142
Position 1824: 0.007765400825093929
Position 5290: 0.007641894578124696
Position 7835: 0.0072514700299648755
Position 16106: 0.006398913214588881
Position 6019: 0.00629723257233607
Position 15703: 0.006140871244318641
Position 17051: 0.005436858486834816
Position 16550: 0.005166865606515289
Position 5334: 0.004255611945786666
Position 15622: 0.003913915940442682
Position 2557: 0.0034637670999956554
Position 3559: 0.0029778320424154675
Position 6483: 0.0029057526872256815
Position 4654: 0.0028692136675544065
Position 16316: 0.002803185388359683
Position 17485: 0.002743379253654287
Position 3620: 0.0022797884917735607
Position 15843: 0.002097332988557465
Position 4572: 0.0018428723224234074
Position 15515: 0.0017620240677304335
Position 15683: 0.001670692883671758
Position 2923: 0.001608636120488756
Position 2790: 0.0015363083375247624
Position 724: 0.0013714816745855655
Position 2700: 0.0013333239667963634
Position 11812: 0.0012871867425130465
Position 14513: 0.001127118523797219
Position 2978: 0.0010831689122164803
Position 1897: 0.0010578310794764297
Position 4376: 0.0010135849008333852
Position 5286: 0.0008934427243224351
Position 16151: 0.0008103396882564375
Position 882: 0.0007520586355055587
Position 14915: 0.0007306006389527501
Position 16521: 0.0005926084361820574
Position 14982: 0.0005754169299401248
Position 17771: 0.0005537429324780895
Position 14776: 0.0005107229101392606
Position 988: 0.00043834511138214795
Position 17067: 0.0003488280177987074
Position 17971: 0.0003400143090851095
Position 12051: 0.00033362410958375004
Position 17137: 0.0003265739130607041
Position 16370: 0.0003087438162545229
Position 933: 0.00029897264724407496
Position 3087: 0.0002965350483003725
Position 971: 0.000285518165525219
Position 11765: 0.0002551265737221066
Position 15309: 0.00024232640789862992
Position 1002: 0.00023649781605696236
Position 1879: 0.00014272937229438935
Position 15062: 0.00010396118587245679
Position 5083: 7.703176129733805e-05
Position 915: 7.58307583775621e-05
Position 875: 7.38321985092471e-05
Position 1055: 6.396941631349576e-05
Position 12957: 6.284678442871326e-05
Position 948: 6.272379678896624e-05
Position 1015: 6.0383586371599274e-05
Position 14855: 4.4319039765651425e-05
Position 13560: 3.913180387427651e-05
Position 870: 3.82432059672347e-05
Position 12564: 2.4690383459682446e-05
Position 14780: 1.535141153466056e-05
Position 1845: 9.683642590273012e-06
Position 749: 7.644281326507007e-06
Position 526: 2.6495311984887085e-06
Position 1060: 1.9843720245309077e-06
Position 1504: 1.8840203490536959e-06
Position 1185: 1.658593442028001e-06
Position 633: 1.5176797272046952e-06
Position 704: 1.3703810508172944e-06
Position 2579: 1.2242959296983103e-06
Position 1960: 1.203413903691753e-06
Position 494: 1.0561273035766808e-06
Position 2478: 1.0046957374579454e-06
Position 785: 9.69977934662193e-07
Position 1022: 7.872426393187121e-07
Position 608: 7.857477825801475e-07
Position 1163: 6.7674105855879e-07
Position 732: 4.364369114277228e-07
Position 2631: 4.1155420449638683e-07
Position 323: 3.419294589041934e-07
Position 3287: 2.995729111803071e-07
Position 1088: 2.1345762314298148e-07
Position 394: 1.5050296205820625e-07
Position 377: 1.488811971104343e-07
Position 1220: 1.0461909194459051e-07
Position 548: 5.92905075238973e-08
Position 544: 5.336076889731529e-08
Position 439: 5.022102428896271e-08
Position 532: 4.035904226223182e-08
Position 794: 3.703190486271563e-08
Position 1378: 3.141995685426854e-08
