Gene = Trmt44
index = 1144
Annotated 5SS: [  512   991  2368  4027  5200  6310  8649  9710 11048 12579]
Annotated 3SS: [  875  2147  3957  5091  6237  8541  9525 10614 12461 17014]
SMsplice 5SS: [  512   991  2368  4027  5200  6310  8649  9710 12579]
SMsplice 3SS: [  875  2147  3957  5091  6237  8492  9525 12461 18500]
top_k =  500
Partition function (log Z): 1.8080546637547745

Sorted 5' Splice Sites (High to Low Probability):
Position 12579: 0.9918888644285343
Position 991: 0.9715773411301796
Position 512: 0.8900631462113718
Position 4027: 0.8876760195534243
Position 5200: 0.714733623014996
Position 2368: 0.6653997510629152
Position 8649: 0.6379482831813794
Position 6310: 0.5991517085673579
Position 2942: 0.5640749403730451
Position 9710: 0.4571098322560362
Position 9647: 0.40965912610958705
Position 10815: 0.3180142625036937
Position 10047: 0.270639027033966
Position 2253: 0.16772156329955265
Position 11048: 0.16549769570149986
Position 10241: 0.12257381233552145
Position 12765: 0.11754801256666582
Position 121: 0.10691519222634356
Position 9996: 0.0947902323357502
Position 13013: 0.08982441400587156
Position 18394: 0.07461118345457633
Position 2362: 0.054970934401303836
Position 7424: 0.05325300043337673
Position 8725: 0.051853838642395546
Position 3398: 0.04686737984210139
Position 8447: 0.03951977386554273
Position 1684: 0.02932220933589038
Position 502: 0.02501634953944193
Position 10660: 0.022696063815543496
Position 8600: 0.01965917419141539
Position 5783: 0.01907636389286796
Position 4553: 0.018781637518143816
Position 1214: 0.016178040186764994
Position 9954: 0.014984825566709322
Position 10615: 0.012067923100050039
Position 4288: 0.011343404574166025
Position 5013: 0.01081812551603179
Position 9376: 0.00888568930971863
Position 7996: 0.008857993173471941
Position 4577: 0.008693492337599617
Position 10277: 0.008192849535325928
Position 9180: 0.00796613181551428
Position 10912: 0.007512915179204361
Position 4341: 0.007468793929593074
Position 6555: 0.007142104167097171
Position 38: 0.006580075348980536
Position 5061: 0.0059774745355594
Position 138: 0.005707066575515471
Position 5871: 0.005571393032375563
Position 15622: 0.005516245627206539
Position 4496: 0.005122871899473924
Position 4620: 0.004977978335161164
Position 1073: 0.004179827254898707
Position 726: 0.0037178005663223235
Position 9616: 0.0036725348521146174
Position 2926: 0.0032253216488162145
Position 337: 0.002977992761441152
Position 1089: 0.0026700690281186604
Position 177: 0.002665720848488889
Position 10809: 0.002646463532568804
Position 3811: 0.0021467295241164486
Position 13329: 0.002047597695369747
Position 650: 0.0015029245223449246
Position 4685: 0.0014900478634034063
Position 12593: 0.0013624886092295759
Position 43: 0.001359822329043976
Position 94: 0.0012808346494296609
Position 4094: 0.001017710185559313
Position 9625: 0.0009872281737332575
Position 1718: 0.0009633812802464672
Position 9725: 0.0007966968135192126
Position 3789: 0.0007572136768723664
Position 2384: 0.0006615430654058692
Position 10092: 0.0005856399891675187
Position 1155: 0.0005223683729677239
Position 5931: 0.0004911597544861168
Position 3406: 0.0004616331857369748
Position 1904: 0.00045553775928395445
Position 4061: 0.0004159386679265743
Position 3296: 0.00041291510301429097
Position 1023: 0.0003798314236562231
Position 5773: 0.0002795595472697435
Position 2408: 0.00023161271755785392
Position 1657: 0.0002304056245993384
Position 197: 0.00017084471242572892
Position 520: 0.00016537446853632956
Position 195: 0.00013751190250315315
Position 100: 0.00013655571437563721
Position 700: 0.00012276770406335102
Position 711: 0.00010486024421144198
Position 352: 9.58210646631471e-05
Position 12642: 9.390692172377356e-05
Position 1100: 9.336784346692971e-05
Position 1329: 8.859514489449965e-05
Position 270: 8.597367349668735e-05
Position 102: 8.32322418595157e-05
Position 401: 7.957536901163201e-05
Position 1041: 7.770511823979044e-05
Position 1383: 7.09570638727582e-05
Position 386: 6.986155427254148e-05
Position 1667: 6.570197436842348e-05
Position 1240: 6.311183831964395e-05
Position 955: 6.133161257338938e-05
Position 812: 5.6547559304019723e-05
Position 552: 3.1492061024214086e-05
Position 4017: 2.7417819346998884e-05
Position 739: 2.2024346603083356e-05
Position 396: 2.0294293758872034e-05
Position 448: 2.028331653306298e-05
Position 1117: 1.8136642510109014e-05
Position 728: 1.6123808198680565e-05
Position 4227: 1.3223088488828099e-05
Position 730: 1.0531085576345795e-05
Position 938: 9.717338106483427e-06
Position 797: 9.26040251375618e-06
Position 4101: 8.787056459843593e-06
Position 1699: 7.304521091026646e-06
Position 705: 7.159405317846505e-06
Position 523: 5.755851757165198e-06
Position 505: 4.86397501035187e-06
Position 597: 4.7369831475670594e-06
Position 832: 2.881774416971672e-06
Position 737: 2.803403775561509e-06
Position 878: 2.3888629232158913e-06
Position 842: 2.175132639982292e-06
Position 4117: 1.463942342748377e-06
Position 2127: 1.2511373049384274e-06
Position 885: 2.1009710819394513e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 12461: 0.9620645515142668
Position 875: 0.9330571100163658
Position 9525: 0.8668932395353491
Position 3957: 0.8539893884879939
Position 5091: 0.6916806650792304
Position 6237: 0.5750994981240753
Position 2147: 0.4150918208183333
Position 9946: 0.37873855984339555
Position 2827: 0.3566268616330945
Position 10614: 0.33572748520138107
Position 8492: 0.33078180266634083
Position 8541: 0.3057400646794996
Position 18500: 0.2750283061397482
Position 2176: 0.25504274609222327
Position 18290: 0.24553918237845668
Position 2211: 0.1864765842256769
Position 12948: 0.11385139216029729
Position 17014: 0.0956342184751098
Position 2880: 0.07310976675052455
Position 12653: 0.06891704296977778
Position 10220: 0.0681378611549301
Position 8644: 0.06499450288547402
Position 15712: 0.0615524269167258
Position 2837: 0.059570799728228624
Position 12677: 0.05126605013528795
Position 13182: 0.04974835794983204
Position 9881: 0.049344256478458644
Position 408: 0.04846731242327766
Position 10965: 0.04774812168590428
Position 8300: 0.046895487064089365
Position 10532: 0.04386057363899308
Position 2856: 0.0437988038229911
Position 16047: 0.0406637096133067
Position 10895: 0.03740879264083
Position 12479: 0.034616278462477064
Position 7177: 0.03362311467517497
Position 17958: 0.030555029102531384
Position 3295: 0.030480137719994183
Position 4426: 0.029393053106131415
Position 10657: 0.024415051527584355
Position 13899: 0.024384225769004404
Position 5642: 0.02401170516130494
Position 18146: 0.023056533238751998
Position 10782: 0.022855151648832853
Position 1518: 0.02203440114370886
Position 3925: 0.021478536709298838
Position 2720: 0.021117407424416118
Position 4955: 0.020159108471452716
Position 13131: 0.019560273130260295
Position 17474: 0.019305932180483862
Position 10755: 0.01915788000897951
Position 17372: 0.018710534912014496
Position 914: 0.018530553223662243
Position 15775: 0.01818661855564063
Position 6244: 0.01722923429950907
Position 7207: 0.01721064951831305
Position 15519: 0.016205195882857956
Position 16563: 0.015533510570125064
Position 17052: 0.014554417333093837
Position 5032: 0.014389327750365402
Position 1114: 0.01198699693617712
Position 13478: 0.011812857417793502
Position 12898: 0.011600665266196972
Position 2178: 0.009640742387090317
Position 9312: 0.008885689309718635
Position 3323: 0.008509519887369851
Position 9838: 0.00846950219992413
Position 4185: 0.008230594823776331
Position 9094: 0.007966131815514284
Position 4201: 0.007804352006112948
Position 12792: 0.007728776552714808
Position 4466: 0.007612312084435854
Position 15408: 0.007487901375412438
Position 812: 0.007185158996960828
Position 7908: 0.006933180707033093
Position 9913: 0.006849134599474922
Position 6196: 0.006367383530579545
Position 1567: 0.006078198631404475
Position 12694: 0.005918869501152762
Position 2230: 0.005637090989898947
Position 17724: 0.005621088964964776
Position 2321: 0.005245152780260375
Position 3233: 0.005185558894852232
Position 2657: 0.00509439125722213
Position 14415: 0.0049668290611253165
Position 6469: 0.004786538839405798
Position 3680: 0.004733199847198252
Position 917: 0.004728518236530465
Position 4000: 0.0042294251713779945
Position 17487: 0.003945991251246922
Position 2662: 0.003933663353127475
Position 15344: 0.0038662541480660923
Position 983: 0.0038545042683052664
Position 885: 0.0033457692081026286
Position 9592: 0.0032293529047064022
Position 14395: 0.002906272212237579
Position 2252: 0.0028112161418360356
Position 2324: 0.002773045433454152
Position 14741: 0.0027121027672470026
Position 14030: 0.0025602356252943867
Position 2180: 0.0023123628038463034
Position 12849: 0.002216023186937339
Position 5048: 0.0019467997579664226
Position 3697: 0.0018674212361092395
Position 3762: 0.0017866302634709356
Position 7283: 0.0017273486131852021
Position 3892: 0.0017084023969370088
Position 16238: 0.0016840325159151748
Position 259: 0.0016442691085561852
Position 3612: 0.0016431117450069904
Position 443: 0.0016251344413917002
Position 12834: 0.001548793862746193
Position 9499: 0.0015384996387451033
Position 4860: 0.0014620111815080424
Position 3213: 0.0014384745256850948
Position 4935: 0.0014184308467078384
Position 4447: 0.0013286852770524455
Position 1127: 0.0012544042095812963
Position 7895: 0.0012262870974164427
Position 12763: 0.0011876383232212605
Position 1481: 0.0011586210879889543
Position 3326: 0.0011550672522116414
Position 6472: 0.0011362109097522708
Position 13285: 0.0011050513159838432
Position 5761: 0.0010840411519285223
Position 15032: 0.0010163597810561556
Position 2674: 0.000953772742158219
Position 3877: 0.0009371653979417249
Position 484: 0.0008505176211217614
Position 6126: 0.0008411315051522153
Position 189: 0.0008339169197505813
Position 6084: 0.0008115948133573034
Position 2191: 0.0008041090450539548
Position 2227: 0.0007778995422427937
Position 13054: 0.0007548905224939979
Position 2684: 0.0007490946451763162
Position 2839: 0.0007054467359302455
Position 7876: 0.0006985253690224043
Position 7349: 0.0006918876267035145
Position 756: 0.0006838174870746937
Position 2244: 0.0006838055564588969
Position 1650: 0.0006724011997605118
Position 624: 0.000657649092292306
Position 2096: 0.0006393688304902192
Position 1078: 0.0006345936685182201
Position 825: 0.0006212609606778771
Position 9676: 0.0006061375155827637
Position 3976: 0.0005969226499685264
Position 4187: 0.0005719487205957408
Position 8698: 0.0005692125853292896
Position 3787: 0.0005482709088158662
Position 4386: 0.0005455780621833987
Position 737: 0.0005124414493579418
Position 347: 0.0004665479295964872
Position 4180: 0.00046582773586757514
Position 415: 0.0004352126943284245
Position 1947: 0.00043126200265412493
Position 1053: 0.0004298864469713353
Position 3243: 0.0004250044455988576
Position 3164: 0.00039056082868332674
Position 600: 0.00039037211579256325
Position 2270: 0.00037277733329157985
Position 937: 0.000368602730806407
Position 837: 0.0003554057378314736
Position 1529: 0.0003518365037291721
Position 2659: 0.0003315212990237072
Position 5012: 0.0003236388112407661
Position 5684: 0.0003227299137659083
Position 766: 0.00031172059345153447
Position 986: 0.00030124958811969185
Position 2480: 0.00029674206403134
Position 13117: 0.0002909988909108674
Position 2867: 0.0002646025420538717
Position 2754: 0.0002564263505075469
Position 1623: 0.00024682942550058903
Position 10228: 0.00023757231129442824
Position 281: 0.00023554517366195486
Position 1903: 0.00021410274148877222
Position 3811: 0.0001617026015441537
Position 3370: 0.00015760457645747961
Position 423: 0.00015068043150970285
Position 5111: 0.0001492411681159234
Position 1791: 0.00013606385037608432
Position 569: 0.00013459980220773593
Position 2884: 0.0001302707983097923
Position 856: 0.0001293013010705265
Position 2726: 0.00012642580124039575
Position 268: 0.0001228251233253251
Position 1736: 0.00012167764402007053
Position 1522: 0.00012153284041683416
Position 2925: 0.00012117393905315164
Position 3784: 0.00011390994427064584
Position 2550: 0.00011309113477185923
Position 1050: 0.0001108557356757417
Position 4577: 9.367756026876583e-05
Position 4539: 9.272186371006497e-05
Position 12838: 9.188955771630984e-05
Position 742: 9.002464034075678e-05
Position 842: 6.718148216455221e-05
Position 605: 6.444164487512617e-05
Position 12713: 6.131205928625956e-05
Position 1081: 5.954864200086439e-05
Position 1278: 5.717923799591558e-05
Position 337: 5.3728922319189736e-05
Position 12903: 5.072475637519017e-05
Position 210: 4.005280819122949e-05
Position 1538: 3.940580244045537e-05
Position 120: 3.6342123189456105e-05
Position 1850: 3.470615071388282e-05
Position 10198: 3.3323302658334544e-05
Position 460: 3.2932677251383666e-05
Position 689: 3.128973637878831e-05
Position 711: 2.8638553407456978e-05
Position 246: 2.8379724273327762e-05
Position 270: 2.7053647159551937e-05
Position 464: 2.456488161667871e-05
Position 262: 2.1838687597364947e-05
Position 1704: 2.03389422665271e-05
Position 774: 1.9922525802769763e-05
Position 2103: 1.9687990209812268e-05
Position 1328: 1.937139499074774e-05
Position 216: 1.9095025739202368e-05
Position 295: 1.800521704562355e-05
Position 6405: 1.6025087768090677e-05
Position 948: 1.4801841801677928e-05
Position 1064: 1.4160045885821384e-05
Position 426: 1.2771403149304378e-05
Position 1088: 1.0817265498172987e-05
Position 287: 7.277527729034426e-06
Position 1180: 7.168061566209024e-06
Position 264: 7.156091291011736e-06
Position 1916: 6.9927976180359504e-06
Position 4121: 6.847285655690016e-06
Position 6384: 6.195624854561525e-06
Position 744: 5.949072955604896e-06
Position 891: 5.855124614808603e-06
Position 2058: 5.6857596084369266e-06
Position 195: 5.592425859192354e-06
Position 925: 5.228343342068731e-06
Position 1083: 4.6192996861836485e-06
Position 1217: 4.5329747157722504e-06
Position 1351: 3.2020882503731385e-06
Position 4117: 3.044086353934194e-06
Position 1292: 2.7656365440863747e-06
Position 641: 2.412544986347795e-06
Position 486: 2.067466566995693e-06
Position 650: 1.2790276103237628e-06
Position 626: 9.329112079799603e-07
Position 231: 7.884433796181482e-07
Position 664: 7.510178861704092e-07
Position 157: 4.2195189439270505e-07
Position 111: 4.211417143813337e-07
Position 717: 2.5750530017038256e-07
Position 839: 1.7094521560986172e-07
Position 1255: 8.596756139995696e-08
Position 1251: 7.23983362641973e-08
Position 1308: 5.097645384444717e-08
Position 784: 1.615010167392762e-08
Position 565: 1.2163726204764876e-08
Position 492: 2.599467721736799e-09
Position 113: 3.946610282607348e-10
Position 233: 9.208110155960486e-11
Position 167: 5.7699160440568173e-11
Position 132: 3.74602203864667e-11
Position 134: 1.4086553435929618e-11
Position 505: 1.2100598162700496e-11
Position 496: 4.9967375112630715e-12
