Gene = Zfp511
index = 1202
Annotated 5SS: [ 195  482 1010 1229 3034]
Annotated 3SS: [ 407  807 1103 2913 3830]
SMsplice 5SS: [ 195  482 1010 1229 3034]
SMsplice 3SS: [ 407  705 1103 2913 3830]
top_k =  500
Partition function (log Z): 2.7562977270969786

Sorted 5' Splice Sites (High to Low Probability):
Position 195: 0.9889721489485013
Position 1229: 0.9692728461288231
Position 3034: 0.7102475221969146
Position 1010: 0.6712958782814633
Position 482: 0.5794905649012663
Position 2429: 0.26070660486062613
Position 3486: 0.21238274794296938
Position 3081: 0.12379979268974899
Position 723: 0.10868391596044413
Position 3054: 0.09848885602678471
Position 3527: 0.03351610879162193
Position 1170: 0.015221800860025158
Position 1233: 0.013113556518734863
Position 1874: 0.011612562839246143
Position 591: 0.0063406214076322095
Position 1014: 0.006105895257445197
Position 3119: 0.0058155878160971765
Position 830: 0.0057338152818794995
Position 669: 0.005696403648394114
Position 2519: 0.004723505637728775
Position 3640: 0.004579366504191425
Position 545: 0.004439193096203945
Position 2460: 0.0035293312968755573
Position 1030: 0.002227541388438816
Position 1750: 0.00205477179994869
Position 2510: 0.001963126769096645
Position 162: 0.001919570374848332
Position 1834: 0.0015774866873010523
Position 2110: 0.0014823501376613388
Position 664: 0.0012637779017962542
Position 1851: 0.0011052489447849988
Position 1323: 0.000921362317991878
Position 456: 0.0008961396571513598
Position 579: 0.0008476117380768005
Position 1682: 0.0008446578401525739
Position 3038: 0.0008269650079773455
Position 1408: 0.0007548192904373674
Position 2291: 0.0007354750788564019
Position 3952: 0.0006537240080996781
Position 3744: 0.0005737789941374223
Position 2146: 0.0005354417294106352
Position 809: 0.0005006903009413194
Position 660: 0.000458286928039821
Position 328: 0.0003911251482355997
Position 199: 0.000364901699860238
Position 39: 0.0003304396430177964
Position 220: 0.000325816208869212
Position 458: 0.00032520866024454275
Position 730: 0.00030456316956852913
Position 1931: 0.00028901695955148033
Position 2443: 0.0002812010611727313
Position 1904: 0.00023970933763185504
Position 2709: 0.00022515310309814663
Position 950: 0.00020696036732287856
Position 921: 0.0001945287279633626
Position 1044: 0.00015391829339612468
Position 848: 0.000136009620492902
Position 979: 0.0001339005348863322
Position 2136: 0.00013357194780693079
Position 3611: 0.00013079428972132437
Position 258: 0.0001294750796743554
Position 758: 0.00011627502121712748
Position 157: 6.457197469710405e-05
Position 431: 5.4725692156748944e-05
Position 1184: 5.3822424936597e-05
Position 850: 4.5800424138429546e-05
Position 825: 4.1341540411191744e-05
Position 656: 3.778271077146188e-05
Position 417: 3.7668292569330856e-05
Position 264: 3.382293767629793e-05
Position 349: 3.148317960239031e-05
Position 817: 2.9242056488431963e-05
Position 1285: 2.678325205272147e-05
Position 336: 2.0095937630216812e-05
Position 404: 1.5828379361099017e-05
Position 13: 1.2795823319342593e-05
Position 277: 1.0616482477563752e-05
Position 44: 6.6762703682836044e-06
Position 373: 5.764846745667886e-06
Position 36: 3.685047814998207e-06
Position 356: 3.2295269340051883e-06
Position 108: 2.62352495245018e-06
Position 3040: 2.319170781448284e-06
Position 395: 1.3469023851029558e-06
Position 292: 1.1419354172964413e-06
Position 397: 1.2291951258475208e-07
Position 1041: 1.1594614865912462e-07
Position 3490: 1.1342743167125691e-07
Position 3603: 1.0975621298967195e-07
Position 840: 1.0007342692714946e-07
Position 3085: 9.398255447775066e-08
Position 699: 1.8563625841950963e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 1103: 0.969952447453299
Position 2913: 0.9670933890045266
Position 3830: 0.6418891785407803
Position 407: 0.6078749777960735
Position 705: 0.40156234615982217
Position 2290: 0.26527257041756125
Position 3377: 0.15222164876986222
Position 807: 0.1233827464761609
Position 3139: 0.11161613029431207
Position 3450: 0.08915816503333679
Position 863: 0.07828281541368856
Position 3858: 0.0741435496841834
Position 829: 0.05545266951606986
Position 985: 0.04967031102734933
Position 3467: 0.04796724667730183
Position 3319: 0.03464277308537302
Position 440: 0.02329566190572019
Position 1123: 0.021056958129501147
Position 848: 0.013640819685517653
Position 1729: 0.010630709235178592
Position 866: 0.010447239689102038
Position 2918: 0.010317139086479576
Position 4039: 0.01022679085448847
Position 3704: 0.009551701189586556
Position 3399: 0.009390161932670402
Position 656: 0.007910667948527851
Position 384: 0.006713661498503512
Position 624: 0.006104065747922037
Position 3285: 0.0056176489768135565
Position 2227: 0.005557221440663449
Position 1669: 0.0037390811808942124
Position 3553: 0.0032754008494569656
Position 1109: 0.003214187471230822
Position 2024: 0.003207058683504391
Position 3597: 0.002970742538294504
Position 2412: 0.00253574709900639
Position 306: 0.0024310466704409333
Position 2871: 0.0024165565772130294
Position 1632: 0.0016213279650304545
Position 2832: 0.0015787790241643947
Position 3118: 0.0013650120168031536
Position 3419: 0.0012569735773345877
Position 3617: 0.0012325954878142837
Position 579: 0.0011931540887659836
Position 4134: 0.0010671304721448817
Position 3632: 0.0010504575289755926
Position 3767: 0.0008837721898521439
Position 2088: 0.0008763265467385869
Position 1131: 0.000834900317671188
Position 1603: 0.000741761487513949
Position 1299: 0.0007344829491005794
Position 711: 0.0006937421126857158
Position 4070: 0.0006775221626215331
Position 3015: 0.0006463968058743264
Position 1702: 0.0006217925392231318
Position 2269: 0.0006087859464865644
Position 2571: 0.0005559901223332248
Position 758: 0.0005171597376338419
Position 3865: 0.0005104992866513174
