Gene = Pik3r4
index = 822
Annotated 5SS: [  392  1940  5770  7870 11057 12008 15563 18453 20216 24904 26144 26927
 29780 33878 35291 39287 42202 43193 43425]
Annotated 3SS: [ 1165  5635  7286 10921 11785 15388 18306 20011 24701 25955 26715 29613
 33712 35078 39154 42100 43103 43315 44084]
SMsplice 5SS: [  361  3291  5770  7870 11017 15563 18453 20216 24904 26144 26927 29780
 33878 35164 37398 38957 39287 42202 43193]
SMsplice 3SS: [ 3080  5635  7696 10921 15388 18306 20011 24701 26041 26796 29613 33712
 35078 37268 38841 39154 42100 43103 43315]
top_k =  500
Partition function (log Z): 26.88235942924509

Sorted 5' Splice Sites (High to Low Probability):
Position 18453: 0.9808740406549253
Position 37398: 0.9756586859869555
Position 15563: 0.9721383319484419
Position 29780: 0.9629518656411706
Position 24904: 0.9620435623140102
Position 33878: 0.9414474338406077
Position 43193: 0.9310796531869909
Position 11017: 0.9009091850306779
Position 42202: 0.8946140033129708
Position 7870: 0.8822295206956897
Position 26927: 0.8757924909839981
Position 5770: 0.8737572006831635
Position 39287: 0.8337675323450906
Position 3291: 0.7913559317308824
Position 361: 0.7872659204370142
Position 20216: 0.7660107694008275
Position 26144: 0.751662480559811
Position 35164: 0.6292419980124708
Position 2208: 0.6105322317759191
Position 16081: 0.5359402913421442
Position 43425: 0.5332806544727208
Position 36040: 0.5182540076558558
Position 10133: 0.5120462419030944
Position 38957: 0.5021230645399631
Position 42990: 0.37459317502949774
Position 1940: 0.35598417418378436
Position 12008: 0.30961807612341097
Position 40922: 0.29381734570785484
Position 35291: 0.2718035453291653
Position 28287: 0.21729881127605
Position 22998: 0.21607383393945426
Position 4686: 0.18341050786536375
Position 20240: 0.1806859060071211
Position 20923: 0.17800892917470168
Position 28500: 0.12487230033117801
Position 16379: 0.11892496924723002
Position 26505: 0.11600562340013912
Position 39073: 0.10798888310659237
Position 22046: 0.10205997352984317
Position 11057: 0.0926200641936351
Position 11892: 0.08502714248190513
Position 42247: 0.08442367635953474
Position 426: 0.07782073714632763
Position 14793: 0.07485834091633306
Position 1944: 0.07334393036549178
Position 36745: 0.06517165965229699
Position 392: 0.05901049665702662
Position 1666: 0.05803605913673932
Position 2190: 0.057909243823276606
Position 27205: 0.05773225873663202
Position 42520: 0.0563785239197715
Position 32213: 0.049373835921502726
Position 35598: 0.04821098936778925
Position 699: 0.04782819982475259
Position 38551: 0.04632062117812526
Position 5430: 0.04513985484800192
Position 26741: 0.04490802709491181
Position 37793: 0.044775960418200624
Position 13397: 0.04005185206925294
Position 21825: 0.038478021302076
Position 28545: 0.03755432898124775
Position 8398: 0.037002170195764815
Position 23293: 0.03617840293163393
Position 30308: 0.0353673552398928
Position 27209: 0.034608113981247836
Position 24820: 0.03442221955412246
Position 15028: 0.03275434016789762
Position 42642: 0.032547484404107416
Position 23968: 0.031932122880449575
Position 23899: 0.03191435657419917
Position 36675: 0.030787683424537353
Position 30392: 0.029684787424884427
Position 43619: 0.02966170673443052
Position 33990: 0.02965612855506476
Position 26716: 0.02958639492121062
Position 22275: 0.02771631414578285
Position 151: 0.027572789649976448
Position 1725: 0.027123380896749098
Position 4948: 0.025960454984379076
Position 1820: 0.02556925676684624
Position 34236: 0.024873649026049906
Position 36823: 0.024496472553864425
Position 16295: 0.02408875969646315
Position 19342: 0.022371910887734322
Position 11564: 0.022292011382445517
Position 15202: 0.02164929930436808
Position 43449: 0.020948746286438297
Position 20054: 0.02093683141189761
Position 33238: 0.020217613057017667
Position 5555: 0.01991871556274134
Position 23493: 0.019011589497501168
Position 33805: 0.018996020094970558
Position 6404: 0.01824792804531249
Position 8101: 0.01782306802279536
Position 39793: 0.017666910603012547
Position 29785: 0.01757491711499156
Position 22976: 0.017574240321478436
Position 16995: 0.016711761007330947
Position 33409: 0.0165865263278649
Position 12298: 0.016163855055261904
Position 919: 0.016138096884518803
Position 2960: 0.015362061264784184
Position 15634: 0.015040430944192175
Position 27473: 0.013924876327037984
Position 31687: 0.012995555164510557
Position 12088: 0.012545148725582827
Position 1518: 0.0123612597633182
Position 19284: 0.012210630973899878
Position 42838: 0.01141145273199617
Position 7409: 0.01122036650334103
Position 6981: 0.011172535709751758
Position 14483: 0.010615024190009304
Position 7306: 0.010183321935864173
Position 15602: 0.010079647336567016
Position 28060: 0.010034142320810175
Position 30299: 0.00973662336573565
Position 21096: 0.00952621417376053
Position 11751: 0.009325676063436544
Position 35196: 0.008887979859994254
Position 36778: 0.008871536087527136
Position 37768: 0.008849855550711981
Position 18143: 0.008739416166450303
Position 39277: 0.008589342724355745
Position 19466: 0.008358913470225791
Position 37230: 0.008176318181191716
Position 14747: 0.007953581176366412
Position 20617: 0.007830966027077951
Position 3696: 0.007718906862378368
Position 40157: 0.007638959925605842
Position 1672: 0.007612329526399051
Position 1636: 0.007554727679739775
Position 12896: 0.007416495846462919
Position 30903: 0.007038435719685144
Position 4963: 0.006452973041072695
Position 10066: 0.005950901223494834
Position 1366: 0.005724991299309643
Position 21877: 0.005700528847973362
Position 42711: 0.005486521295281032
Position 35179: 0.00543207431516343
Position 26203: 0.005388908785681545
Position 22530: 0.004981404881474936
Position 8863: 0.004916224781609004
Position 22388: 0.004798960592593038
Position 11033: 0.004560508428235249
Position 28248: 0.0045307936845918806
Position 27766: 0.004313706480834249
Position 32086: 0.004292276401284497
Position 28127: 0.004085555224028423
Position 2302: 0.0038013163347197904
Position 43219: 0.003712621988348202
Position 34038: 0.003623173283897932
Position 3216: 0.003543712959773736
Position 44244: 0.0035015377845281715
Position 18416: 0.003454352484191502
Position 39693: 0.003282642039815637
Position 12514: 0.003054652156245691
Position 5426: 0.002898854120858866
Position 11821: 0.002832905873380711
