Gene = Gyg
index = 530
Annotated 5SS: [   99  2367  4144  4558 17080 29839]
Annotated 3SS: [ 2230  3968  4394 16952 29618 32231]
SMsplice 5SS: [   99  4144  4558 17080 29839]
SMsplice 3SS: [ 3968  4394 16952 29718 32231]
top_k =  500
Partition function (log Z): -15.587001734026533

Sorted 5' Splice Sites (High to Low Probability):
Position 4558: 0.9643270849418155
Position 17080: 0.9583270064806199
Position 99: 0.9315824257223908
Position 4144: 0.6642959309975695
Position 2367: 0.37758554362737
Position 8219: 0.27933635613843283
Position 2276: 0.21346434408849646
Position 7814: 0.10447084698330707
Position 1789: 0.0894444137321483
Position 504: 0.060326956573690055
Position 922: 0.05618622253187386
Position 3907: 0.03805772569385457
Position 4546: 0.02497436269858491
Position 7163: 0.019906144602808717
Position 1401: 0.017948999931660534
Position 4907: 0.01641403231008124
Position 7389: 0.01496183137620029
Position 1637: 0.012857017316503351
Position 6402: 0.01097188467067841
Position 299: 0.010854346869188037
Position 3879: 0.009879385423628366
Position 2565: 0.009775363233815547
Position 3562: 0.00928209854943862
Position 2350: 0.009261354819520564
Position 2863: 0.007735410218352002
Position 573: 0.0076081381985777735
Position 17114: 0.007599461778161102
Position 4594: 0.006010389675474062
Position 1785: 0.0055650029301054635
Position 4025: 0.004945663775117701
Position 4006: 0.004202149290326164
Position 158: 0.002997175838747409
Position 4180: 0.0025335738518280377
Position 4118: 0.0024720250569663735
Position 225: 0.0020663936979823734
Position 110: 0.0019941036551858545
Position 4095: 0.0019786310075959167
Position 255: 0.0017778107651789778
Position 4107: 0.0013097569808655876
Position 1273: 0.0011505985996290112
Position 1738: 0.0010124426611658611
Position 1628: 0.0008548001296800272
Position 1849: 0.0007830205405368121
Position 400: 0.0007149828098998007
Position 1545: 0.0007001048756543188
Position 2329: 0.0005380870297928536
Position 1674: 0.0005326596424802114
Position 1610: 0.0003799610268036529
Position 1520: 0.00037665031680162147
Position 951: 0.00035500983120575124
Position 344: 0.00032248216223569766
Position 984: 0.0003085328217314263
Position 118: 0.00029348223548277837
Position 216: 0.00027557354316308676
Position 128: 0.00026674174573421746
Position 1446: 0.00022344030916039286
Position 9021: 0.00021934797850279116
Position 1383: 0.00016305473637054862
Position 1474: 0.00015790270137528085
Position 8721: 0.00015663626535992678
Position 9732: 0.0001312905191888769
Position 6111: 8.651889347100161e-05
Position 5353: 6.319795476897258e-05
Position 1139: 5.398340523614281e-05
Position 6087: 2.9718211235998978e-05
Position 5211: 2.9668464688837026e-05
Position 2737: 1.3715109209567882e-05
Position 612: 7.794887581017925e-06
Position 281: 3.744906263697115e-06
Position 796: 3.1673319516861167e-06
Position 533: 2.078075953600197e-06
Position 604: 1.8155439192517098e-06
Position 172: 1.7438435816837019e-06
Position 626: 1.6411819683625147e-06
Position 8481: 1.601763351292552e-06
Position 48: 8.37414087905054e-07
Position 1266: 4.080631673452314e-07
Position 1285: 3.4253079892922e-07
Position 876: 1.0353960444303662e-07
Position 906: 1.0637900706662844e-08
Position 443: 1.5425450206122604e-09
Position 460: 7.386067327261767e-10
Position 542: 2.826809749782762e-12
Position 589: 3.811966358452653e-13
Position 760: 3.3353351193417514e-13
Position 452: 3.199356002934899e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 16952: 0.9856781251747297
Position 4394: 0.9636617372854785
Position 3968: 0.5573701940260639
Position 2230: 0.5335428564405699
Position 8101: 0.26743377311634653
Position 17456: 0.18443772608551637
Position 22592: 0.16994142278588792
Position 17435: 0.12568770096633863
Position 18826: 0.12218344644611268
Position 3865: 0.0930508786068378
Position 7727: 0.09145508361733043
Position 20449: 0.09047412013208003
Position 4009: 0.06201653416421662
Position 18787: 0.04610930192989025
Position 2199: 0.04216560679617703
Position 17837: 0.04057986446975311
Position 385: 0.03407910583980366
Position 18615: 0.03284268856455405
Position 4431: 0.028832939792814375
Position 19292: 0.02866832637119963
Position 17289: 0.028232932105050238
Position 1665: 0.02820229820355316
Position 837: 0.026439285537893216
Position 18729: 0.025366748998525167
Position 1636: 0.021579131631373278
Position 21118: 0.021273442281633657
Position 19132: 0.019802455960032904
Position 17523: 0.017250539219904545
Position 1422: 0.015932720582953697
Position 4753: 0.013873866245079369
Position 17414: 0.01307575194230106
Position 6909: 0.012969170713736064
Position 1469: 0.01268470971617754
Position 8160: 0.012367269125386571
Position 1532: 0.012086825831610429
Position 1317: 0.010720434992668263
Position 2235: 0.010597516894235394
Position 3973: 0.010089061373765555
Position 796: 0.00988954368396641
Position 2432: 0.009480603071806655
Position 7594: 0.009458418635456978
Position 6979: 0.008936995602928743
Position 7095: 0.007982790661338739
Position 1613: 0.006444834611700833
Position 2275: 0.006363790087097446
Position 1549: 0.005991345521270765
Position 6314: 0.005875393420100636
Position 2307: 0.004800883931882396
Position 7135: 0.004779282151629051
Position 3979: 0.004163465485598929
Position 1216: 0.004026758326505214
Position 7631: 0.0038916241158745524
Position 3373: 0.003500309390786377
Position 2762: 0.0034963809356545862
Position 10452: 0.003063067898669481
Position 4426: 0.002871496591139831
Position 3449: 0.0027696589453530666
Position 12610: 0.002401069872484407
Position 2700: 0.002266419005206158
Position 1563: 0.002242656468047329
Position 760: 0.002200164952646554
Position 904: 0.0021901107062262284
Position 4022: 0.0021761387945904193
Position 6278: 0.0021663069959109095
Position 1180: 0.00200306741518115
Position 1682: 0.0017139814330886512
Position 6197: 0.0016083023816455102
Position 1652: 0.0014335232399942102
Position 8637: 0.0014096809551690332
Position 8384: 0.001389449414811603
Position 1513: 0.0013876776993902954
Position 6298: 0.001361092095767713
Position 3504: 0.0013487215004778998
Position 11468: 0.0012617312564420944
Position 615: 0.0011928829606391463
Position 1283: 0.0011420700661143055
Position 4841: 0.0011273631205013274
Position 3340: 0.0010753444046397544
Position 859: 0.0009522894245010509
Position 2111: 0.0009375657881423783
Position 4794: 0.0008207855007659737
Position 4135: 0.0008180720646512534
Position 320: 0.0007646899710903594
Position 6933: 0.000728377985054449
Position 8860: 0.0007180140981338344
Position 10861: 0.0007151093810249557
Position 2819: 0.0007039168271983248
Position 2035: 0.000699582737611351
Position 2134: 0.0006847574249557228
Position 4770: 0.0006489127499849129
Position 2601: 0.0006055724791227225
Position 705: 0.0006029678641403412
Position 1009: 0.0005950771559880678
Position 3384: 0.0005880643081815175
Position 2676: 0.0005777649247652429
Position 2349: 0.000547495131337126
Position 1093: 0.0005387605970912534
Position 323: 0.00047665739117407806
Position 849: 0.00045419063016784655
Position 2080: 0.00037921425828633633
Position 1242: 0.00036893800725029777
Position 2063: 0.00035548922821869997
Position 1689: 0.0003329733339282007
Position 298: 0.00030382242636461205
Position 8641: 0.0002624785810033275
Position 12027: 0.0002604359704832759
Position 10339: 0.00022258453672038475
Position 10163: 0.00019509707576752616
Position 9095: 0.00017377964479236202
Position 10825: 0.00016851810592150414
Position 6450: 0.00015800243019490216
Position 1072: 0.00015703362718128637
Position 2312: 0.0001568624690220429
Position 6667: 0.00015604368862743713
Position 9664: 0.00015263745834122411
Position 1574: 0.00014372948157365426
Position 9591: 0.00013534395195986105
Position 1568: 0.00013469081396050113
Position 5258: 0.00013385139508087626
Position 5410: 0.00010423828098023032
Position 211: 8.730949599519008e-05
Position 8364: 8.092152040668174e-05
Position 685: 7.606407685871143e-05
Position 291: 6.753493216878764e-05
Position 5918: 5.984035202546171e-05
Position 681: 5.7595911142171524e-05
Position 5769: 5.4608089246856856e-05
Position 1341: 5.1886922178300096e-05
Position 1260: 5.040590735836248e-05
Position 1300: 4.744850464883573e-05
Position 523: 4.645856746271391e-05
Position 1236: 4.554769175567934e-05
Position 870: 3.6456345875089174e-05
Position 460: 3.616010724595694e-05
Position 5021: 3.536288070449848e-05
Position 488: 3.217787055167071e-05
Position 5880: 3.180657628793513e-05
Position 5863: 3.07028289456208e-05
Position 1771: 3.0048692435907262e-05
Position 8555: 2.7571719361844294e-05
Position 1270: 2.5827207324187547e-05
Position 1272: 2.4277602071040885e-05
Position 5125: 2.3772392642984805e-05
Position 5517: 2.3241872611585884e-05
Position 244: 2.0582838625289533e-05
Position 5306: 1.6066550304075524e-05
Position 5088: 1.459177788231837e-05
Position 6003: 1.3252438339884109e-05
Position 6565: 1.2628155727042716e-05
Position 6534: 1.2274916339960997e-05
Position 2780: 9.98727418422835e-06
Position 6026: 9.820961961959419e-06
Position 5948: 7.223769067045884e-06
Position 5714: 5.627044730490632e-06
Position 395: 2.8753199833622578e-06
Position 4775: 2.8317360524601945e-06
Position 954: 2.7840397296209136e-06
Position 1947: 2.4757262535265577e-06
Position 443: 2.34301505986022e-06
Position 2057: 2.2390396379357285e-06
Position 5275: 1.910625159839946e-06
Position 690: 1.5702556019225351e-06
Position 466: 1.4680638285118352e-06
Position 249: 1.2941494090570453e-06
Position 1966: 9.59865536320326e-07
Position 1888: 9.076741983338148e-07
Position 4799: 7.998280260098306e-07
Position 392: 4.408604681542452e-07
Position 501: 3.749732837499649e-07
Position 634: 3.014300315296568e-07
Position 4228: 2.304275040282125e-07
Position 530: 1.6595047866307932e-07
Position 1113: 1.5071398374674856e-07
Position 572: 1.0360513330012464e-07
Position 875: 1.0159376701264057e-07
Position 473: 9.195941511758937e-08
Position 416: 6.990189917128848e-08
Position 551: 6.302749689627851e-08
Position 200: 5.352530661868278e-08
Position 161: 4.031220356549024e-08
Position 317: 3.778655976016947e-08
Position 213: 3.0060510251944646e-08
Position 424: 2.2542127501331913e-08
Position 179: 1.6274992243776995e-08
Position 536: 1.6055658947795085e-08
Position 177: 1.1134343415411128e-08
Position 695: 6.931776311123682e-09
Position 4890: 5.720701723037498e-09
Position 503: 3.431123675724224e-09
Position 1427: 2.1848094340855907e-10
Position 5215: 8.180198470618407e-12
Position 4964: 5.10145154788748e-12
