Gene = Cytl1
index = 313
Annotated 5SS: [ 191 1888 2192]
Annotated 3SS: [1842 2062 3692]
SMsplice 5SS: [ 191 2192]
SMsplice 3SS: [2062 3692]
top_k =  500
Partition function (log Z): 1.3313537698225173

Sorted 5' Splice Sites (High to Low Probability):
Position 191: 0.9983836784654567
Position 2192: 0.9974625235166621
Position 1906: 0.1876885881792516
Position 3805: 0.12501271913311032
Position 1888: 0.11465236448531406
Position 1910: 0.07115179529054691
Position 600: 0.06163863792947133
Position 1857: 0.0489796283114516
Position 1919: 0.03748607230611058
Position 1197: 0.036608700030146275
Position 749: 0.035056980613273656
Position 3781: 0.0342113490303923
Position 682: 0.02543312669681586
Position 3568: 0.023342717821462747
Position 3857: 0.015593224285603165
Position 624: 0.015025894453591402
Position 3371: 0.010465210635988566
Position 3428: 0.008556332993581228
Position 3272: 0.008175039584897511
Position 1914: 0.007831112622601163
Position 2404: 0.007546566239319217
Position 3512: 0.0067512787181909385
Position 3610: 0.005135385494996958
Position 695: 0.0037919899174357068
Position 1310: 0.003359379444936136
Position 1720: 0.0028375540949540285
Position 1034: 0.0024098409335559785
Position 2642: 0.002213220870990958
Position 3990: 0.001708886278747767
Position 588: 0.0016443996748407514
Position 3350: 0.001369204778334141
Position 2614: 0.0012497596587496805
Position 3530: 0.0012247997155948288
Position 2196: 0.00108181630648186
Position 3496: 0.0010323651927011046
Position 1067: 0.0009888714981879652
Position 1698: 0.0009226458320653933
Position 3950: 0.0008359928312562398
Position 1180: 0.0008107009421521857
Position 1732: 0.0006612556442255278
Position 1969: 0.0006609209099547999
Position 3196: 0.0006089528229743769
Position 144: 0.00045738447875276857
Position 1980: 0.000424102393966556
Position 1784: 0.00036002964803202674
Position 1852: 0.00033417265081638265
Position 2161: 0.00033300958379769296
Position 3821: 0.00030591309911653003
Position 3202: 0.0002996459638386466
Position 886: 0.0002673856993858666
Position 1597: 0.0002401045597663838
Position 3133: 0.00023316411623769233
Position 3824: 0.00019317028811790702
Position 1930: 0.0001885712799816106
Position 1924: 0.00017942206753107792
Position 1724: 0.00017724562830015515
Position 375: 0.0001418603852762348
Position 1621: 0.00011960168769829148
Position 3831: 0.00010108036823955192
Position 3876: 9.651362538794547e-05
Position 388: 6.215354845516251e-05
Position 1778: 3.5724867465860474e-05
Position 3438: 3.27791654668143e-05
Position 2150: 2.9849899993074672e-05
Position 2442: 2.4821717234681977e-05
Position 2438: 2.4180759876930895e-05
Position 2448: 2.309086065032769e-05
Position 2440: 2.262738578140713e-05
Position 2446: 2.220234906228516e-05
Position 2444: 2.206756962565272e-05
Position 3543: 2.02198563845166e-05
Position 3212: 1.858869771377983e-05
Position 2587: 1.769914380863848e-05
Position 3395: 1.5356556740006832e-05
Position 2450: 1.5269704535703295e-05
Position 74: 6.414642673603667e-06
Position 195: 3.6138103267230714e-06
Position 363: 2.5461854104070104e-06
Position 1678: 1.7655881671674186e-06
Position 3183: 1.40603389111229e-06
Position 100: 1.0020148181508755e-06
Position 65: 9.950433087173075e-07
Position 2220: 8.181164322207863e-07
Position 13: 7.14387690627361e-07
Position 95: 5.814215647719153e-07
Position 3754: 5.335928776137523e-07
Position 71: 3.753151778226608e-07
Position 468: 3.495404337751174e-07
Position 68: 3.045127352294196e-07
Position 458: 2.554726020205332e-07
Position 440: 6.516114922807453e-08
Position 489: 4.914310631103139e-08
Position 546: 3.8359516012910025e-08
Position 639: 2.5847180737997143e-08
Position 52: 2.220073236878397e-08
Position 306: 2.707288102427457e-09
Position 351: 2.433403893218104e-09
Position 31: 2.7893408287693457e-12
Position 313: 9.83843056589851e-16
Position 298: 4.487925393749835e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 3692: 0.7895667361025478
Position 2062: 0.7857832430973964
Position 1842: 0.3787947138234711
Position 3949: 0.15942513427914048
Position 2039: 0.11170659552210083
Position 2110: 0.09396242836332494
Position 497: 0.07481639584267175
Position 1654: 0.06748372226653139
Position 4132: 0.05440779617834931
Position 3711: 0.04644340372608053
Position 3325: 0.04316468107648948
Position 4195: 0.02545866625187238
Position 3402: 0.023725375564514324
Position 2330: 0.02265913564197506
Position 1095: 0.022391824927977255
Position 3068: 0.015986733594440687
Position 463: 0.01559309918309058
Position 522: 0.014473356751372155
Position 562: 0.013871744617173047
Position 1126: 0.013263024031358372
Position 1782: 0.013054413619866246
Position 4266: 0.01277765815274295
Position 649: 0.010764542283028361
Position 3899: 0.009033208160692982
Position 1732: 0.008305844449590894
Position 2083: 0.006888263179620455
Position 446: 0.006192675712877024
Position 3586: 0.00594464402775287
Position 1578: 0.005548206307174186
Position 3565: 0.004810444816156062
Position 3644: 0.003931081759052846
Position 3300: 0.003547278136749131
Position 3365: 0.0033915718054077794
Position 3480: 0.00321239561733157
Position 3132: 0.0027270323128052677
Position 3183: 0.001904137428830557
Position 2366: 0.0018542351003607302
Position 2591: 0.0017831361715406992
Position 2277: 0.0017517539328972954
Position 2721: 0.0017168437687773144
Position 1053: 0.0016236396340177262
Position 3506: 0.001542034239151359
Position 3721: 0.0014940434163487155
Position 4239: 0.00146162760707203
Position 2545: 0.001301186086844673
Position 1268: 0.0013007988323973257
Position 1697: 0.0012430372589830963
Position 4227: 0.0012198036941547447
Position 832: 0.0012182315435341614
Position 920: 0.0011336372797489994
Position 3762: 0.0011185277772089296
Position 902: 0.0010994288518801178
Position 575: 0.0010331770454157846
Position 1159: 0.0009292727690427289
Position 296: 0.0009087462664854411
Position 1664: 0.0008864656766541709
Position 652: 0.000872747041955171
Position 2611: 0.0007346072030096091
Position 3994: 0.0007118487867840563
Position 3868: 0.0006882702418481052
Position 3427: 0.0006159482805310452
