Gene = Glmp
index = 437
Annotated 5SS: [ 179  909 1290 1607 3091]
Annotated 3SS: [ 653 1091 1387 2833 3179]
SMsplice 5SS: [ 179  993 1290 1607 3091]
SMsplice 3SS: [ 907 1091 1387 2833 3179]
top_k =  500
Partition function (log Z): -0.7162963320840396

Sorted 5' Splice Sites (High to Low Probability):
Position 1290: 0.9965153657627862
Position 179: 0.9545093149771219
Position 3091: 0.8829176210825709
Position 1607: 0.6582193696371113
Position 993: 0.45808251173078574
Position 3318: 0.29707386764107013
Position 3466: 0.276665607901789
Position 1520: 0.09723781488568763
Position 654: 0.0900910415015336
Position 1612: 0.04771159883435536
Position 909: 0.04372353217921815
Position 997: 0.04174458493398751
Position 3834: 0.03470451002930027
Position 3965: 0.0326438047455586
Position 2640: 0.02991533507735215
Position 3639: 0.02267235847694522
Position 57: 0.020999490712312715
Position 4565: 0.01911444363959341
Position 1002: 0.017107076208331958
Position 1634: 0.011317604679919172
Position 268: 0.010253164656620644
Position 2793: 0.009840879464948361
Position 1023: 0.009294494487434777
Position 1018: 0.009058132883178114
Position 1475: 0.008842251006546842
Position 981: 0.008000277864571739
Position 3250: 0.00626076498240748
Position 2451: 0.005556970771383608
Position 3556: 0.005171743661467121
Position 1619: 0.005070098473973504
Position 3327: 0.0039283779748366925
Position 605: 0.003778047911575784
Position 820: 0.0036214631311894067
Position 3661: 0.003571335340325138
Position 1642: 0.0031149921766931983
Position 771: 0.0029171523370350363
Position 666: 0.0026525013845877655
Position 1459: 0.0025922397979134247
Position 1966: 0.0025554291037028737
Position 3902: 0.0025034209440396105
Position 2007: 0.002415264586488803
Position 830: 0.0022454612261817004
Position 4539: 0.0021428978380343446
Position 2726: 0.0020839619040504955
Position 1466: 0.0020519801954960028
Position 1995: 0.001996257229064534
Position 317: 0.0019285193228664801
Position 1834: 0.001695326933002069
Position 5213: 0.001495840122789426
Position 340: 0.0014295092996959205
Position 4093: 0.001188304926935662
Position 2227: 0.001170188957910343
Position 1748: 0.0011668595438296978
Position 777: 0.0011128127442580644
Position 915: 0.000937755334397946
Position 1647: 0.0008602073736880817
Position 3738: 0.0008348487326812174
Position 799: 0.0007836109863628599
Position 570: 0.000758239642045513
Position 1512: 0.0006906604700154416
Position 952: 0.0005250340659056129
Position 396: 0.00046767167856586736
Position 1762: 0.00046632622330337176
Position 1808: 0.00044937810357948056
Position 858: 0.00043338883922057204
Position 801: 0.00035301855157066965
Position 1845: 0.0003021325583172259
Position 3007: 0.000278123495935851
Position 741: 0.0002610915246637345
Position 1157: 0.0002368895796965456
Position 3104: 0.00019218939769009906
Position 415: 0.00017635886351542428
Position 2634: 0.0001758152200645401
Position 15: 0.00017075589126588363
Position 3522: 0.0001555660137342998
Position 1172: 0.00015190941274421244
Position 714: 0.0001500602656787325
Position 743: 0.00014076852326617848
Position 208: 0.0001184713391539093
Position 3391: 0.00011443813573309949
Position 808: 0.00010889326841845549
Position 768: 9.385109560876259e-05
Position 1329: 8.56216749741129e-05
Position 39: 8.490660255840072e-05
Position 355: 8.314834352728164e-05
Position 3562: 7.680437472950619e-05
Position 1011: 7.301291225614199e-05
Position 134: 6.0883940270120715e-05
Position 126: 5.2860700975698824e-05
Position 61: 4.8086692185531664e-05
Position 456: 4.571594346433099e-05
Position 3211: 4.0077185452031826e-05
Position 1451: 3.970189434264662e-05
Position 3333: 3.8956842405558895e-05
Position 810: 3.073917623844799e-05
Position 1118: 2.6252886012867473e-05
Position 1242: 2.557699734184411e-05
Position 305: 1.770711563171455e-05
Position 199: 1.7232297183563593e-05
Position 3508: 1.3401981352417837e-05
Position 261: 1.0418840761017406e-05
Position 1219: 9.785861732464068e-06
Position 92: 8.183584593528196e-06
Position 51: 7.439167780952321e-06
Position 10: 4.503321015392057e-06
Position 1335: 3.8337776287423754e-06
Position 69: 3.4302122554830894e-06
Position 436: 2.5920961216199954e-06
Position 303: 1.6541347259457877e-06
Position 373: 1.5294578672755617e-06
Position 543: 1.1534938067360492e-06
Position 310: 1.0351896344505205e-06
Position 138: 1.0345495071029267e-06
Position 332: 4.696860287572261e-07
Position 509: 1.560825028874618e-07
Position 99: 1.3314118438638336e-07
Position 136: 1.3268453329261605e-07
Position 519: 4.419729778705497e-08
Position 575: 4.624118541304202e-09
Position 881: 3.252394168978972e-09
Position 1410: 1.0326016293701896e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 1091: 0.9601438673705683
Position 2833: 0.8216789411294656
Position 1387: 0.6964416770371138
Position 907: 0.5260559221502926
Position 3426: 0.47939091576302134
Position 3179: 0.45622718305204185
Position 3737: 0.1947092112360052
Position 4427: 0.1819296871876626
Position 5382: 0.10410809107404007
Position 3232: 0.07021918573443657
Position 1517: 0.07007593169710384
Position 569: 0.053103759561083944
Position 5080: 0.052519927875519595
Position 2938: 0.04472189195757964
Position 1556: 0.04129739240407221
Position 5805: 0.037805706916218894
Position 653: 0.0369359592106759
Position 2908: 0.027197107051225272
Position 3013: 0.02561379578659553
Position 2540: 0.021980875985763197
Position 3314: 0.020292833475768567
Position 1245: 0.01829654212630904
Position 509: 0.01580592327510057
Position 2495: 0.01509644197328597
Position 874: 0.010560038442210727
Position 5394: 0.008145137358259082
Position 869: 0.007414486833213984
Position 1423: 0.006926051068202701
Position 160: 0.006895942963310061
Position 590: 0.006847663717024627
Position 2319: 0.006555609795966526
Position 1606: 0.006358909576795013
Position 5724: 0.006124123962067055
Position 1404: 0.0059996455532398615
Position 5774: 0.005527023778595598
Position 1537: 0.005500077139671255
Position 1233: 0.005367410413364011
Position 1445: 0.005063511557036735
Position 5610: 0.005057293842783449
Position 5857: 0.004921904431026865
Position 6058: 0.004906625488694854
Position 3689: 0.004815121485882778
Position 143: 0.004697542165635598
Position 2996: 0.004531000316776425
Position 551: 0.004467466687011924
Position 751: 0.004449855311706248
Position 4658: 0.0044292654751715965
Position 1519: 0.004080657683540012
Position 692: 0.003970436625835922
Position 4085: 0.003809757953933872
Position 1723: 0.003782102075703935
Position 1172: 0.0037149419639331597
Position 5076: 0.0036724832002767833
Position 714: 0.0032600037046073486
Position 519: 0.003111943780387393
Position 1935: 0.00310631673975508
Position 5633: 0.0024372316867730852
Position 1448: 0.002096610759345707
Position 3359: 0.00192498308745898
Position 2657: 0.0016287883826368336
Position 1761: 0.0016165001043442948
Position 1108: 0.001567371749350934
Position 797: 0.0014688264878935306
Position 1394: 0.001391952166047569
Position 2603: 0.0013811300612097633
Position 2544: 0.0013358504669757475
Position 765: 0.0012596285855482972
Position 3961: 0.0012544833000019313
Position 2104: 0.001164857245989511
Position 2842: 0.0011617838389123235
Position 4461: 0.001124469111933987
Position 2363: 0.0010127310553659603
Position 5929: 0.0009286870352839342
Position 256: 0.0009141268371044783
Position 871: 0.0008814999101307894
Position 2547: 0.0007999782675180986
Position 968: 0.000791538222077432
Position 2888: 0.0007393004648643122
Position 1133: 0.000733403578661613
Position 2684: 0.0006974077813404249
Position 1523: 0.0005585975908801855
Position 596: 0.0004143267950233019
Position 4617: 0.00039716620791597167
Position 1833: 0.0003630192399042818
Position 4690: 0.0003576346149341116
Position 1124: 0.0003446365054138415
Position 3747: 0.0003293672645692757
Position 3875: 0.000300227325874682
Position 2334: 0.0002941060353598098
Position 4050: 0.0002826920558836213
Position 881: 0.00027059581099382266
Position 2792: 0.0002600990380830976
Position 1140: 0.0002509119132069244
Position 232: 0.0002306773730088843
Position 553: 0.00022138238502801268
Position 1783: 0.00020550349152126927
Position 3466: 0.00019890238249103249
Position 399: 0.00017865210233994436
Position 431: 0.00016188220582656677
Position 1100: 0.0001439961384711358
Position 1219: 0.00012796412923161943
Position 1700: 0.00011104877269343879
Position 748: 0.00010555717807797802
Position 4002: 0.00010224266573057078
Position 665: 9.357281300084592e-05
Position 3434: 8.561338045487505e-05
Position 2644: 6.242423103263555e-05
Position 2567: 5.553965398252931e-05
Position 913: 5.5113886262475896e-05
Position 126: 4.8522934933763126e-05
Position 344: 3.931211160430656e-05
Position 3268: 2.94753364251987e-05
Position 1276: 2.9437659714960838e-05
Position 922: 2.7270621014316128e-05
Position 404: 2.5924747037367087e-05
Position 390: 2.318593102639581e-05
Position 440: 2.100986869821895e-05
Position 609: 2.0054736717188503e-05
Position 820: 2.0033166289799553e-05
Position 721: 1.804329470157554e-05
Position 410: 1.7560536090275424e-05
Position 1044: 1.496498928206353e-05
Position 3253: 1.33363850910527e-05
Position 799: 9.092450897279365e-06
Position 1459: 6.4951923338146205e-06
Position 294: 3.461794956484701e-06
Position 379: 2.800069329648091e-06
Position 303: 2.7325489506896114e-06
Position 327: 2.512308147293416e-06
Position 447: 2.3896066195339077e-06
Position 2126: 2.0667854391710325e-06
Position 164: 1.549596030410584e-06
Position 1463: 6.649316328582675e-07
Position 258: 6.492010645676913e-07
Position 267: 2.8199717851998044e-07
Position 167: 2.3340845571090012e-07
Position 205: 2.0210750406078525e-07
Position 1611: 1.1416630321673647e-07
Position 1481: 9.315069717733986e-08
Position 199: 5.4846307460229187e-08
Position 298: 5.0439415645603545e-08
Position 169: 4.9946904875497827e-08
Position 178: 4.2407001039054883e-08
Position 317: 3.3329605085142817e-08
Position 280: 1.9784546534572656e-08
Position 278: 7.723212382877134e-09
Position 296: 7.030539323167166e-09
Position 183: 2.699833277563123e-09
Position 337: 1.2703491728138847e-09
Position 282: 9.04554166940833e-10
Position 310: 8.452108577866464e-10
