Gene = Dbf4
index = 321
Annotated 5SS: [  250  1496 10596 12707 14223 14483 16915 17846 19105 19637 23029]
Annotated 3SS: [ 1322 10415 12655 14152 14405 16877 17799 18975 19524 22903 24553]
SMsplice 5SS: [  250  1496 10596 12707 14223 14483 15433 19105 23029 23957]
SMsplice 3SS: [ 1322 10415 12655 14152 14355 15352 18975 22903 23854 24046]
top_k =  500
Partition function (log Z): 4.630638438836295

Sorted 5' Splice Sites (High to Low Probability):
Position 1496: 0.9971547792698645
Position 14483: 0.9842229419172351
Position 19105: 0.9578453798462296
Position 23029: 0.944029374187359
Position 12707: 0.8945994412200751
Position 10596: 0.8866477751183269
Position 15433: 0.7616681353203971
Position 14223: 0.6949800335371374
Position 17846: 0.5145198756704756
Position 250: 0.46607112647873067
Position 17003: 0.3548046350360343
Position 14969: 0.3360248636213256
Position 169: 0.31553837892716347
Position 23957: 0.3135071879147561
Position 15182: 0.2860009311243188
Position 14251: 0.2560413099743956
Position 18348: 0.22454876213774838
Position 18630: 0.22001911602795382
Position 9995: 0.20187669980860215
Position 19643: 0.15919575554408605
Position 10864: 0.1536157985517086
Position 19637: 0.13984821728318184
Position 16915: 0.11577500515803771
Position 8390: 0.10905786825878963
Position 184: 0.10549626335213098
Position 1025: 0.10238589796787596
Position 2622: 0.08572720733361959
Position 3034: 0.07299138468436157
Position 19867: 0.06323070147362703
Position 17071: 0.04597825405175787
Position 5901: 0.044421211131882625
Position 15194: 0.04389422169559324
Position 579: 0.03459504041938197
Position 10248: 0.03398231502517894
Position 15235: 0.030709414606291417
Position 22323: 0.029978241186080008
Position 10942: 0.026709463230361993
Position 20096: 0.01940939346667034
Position 13248: 0.01935778609562958
Position 577: 0.01762693392416366
Position 8376: 0.017140260366905392
Position 15493: 0.01509949067561581
Position 560: 0.014009735991206976
Position 20980: 0.013897373315835536
Position 1172: 0.012771057068417796
Position 188: 0.011945097233654552
Position 15772: 0.011735806394129716
Position 12778: 0.011562011262347663
Position 15219: 0.010689261078026424
Position 12711: 0.010627548535537492
Position 18225: 0.009935857416257332
Position 15417: 0.00982097372810426
Position 23241: 0.006149976271611749
Position 23359: 0.005373040056669737
Position 19417: 0.004948034385100308
Position 16651: 0.004911618410239684
Position 13078: 0.0048640587720629545
Position 18721: 0.004704227411504108
Position 12838: 0.00459406196809026
Position 11527: 0.0043716901513207
