Gene = Fam72a
index = 397
Annotated 5SS: [ 950 2829 6031]
Annotated 3SS: [ 2750  5905 10931]
SMsplice 5SS: [ 950 6031]
SMsplice 3SS: [ 5905 10931]
top_k =  500
Partition function (log Z): -10.702767385282637

Sorted 5' Splice Sites (High to Low Probability):
Position 2829: 0.6169207861592617
Position 950: 0.6038978825145558
Position 6031: 0.6020890306016927
Position 221: 0.31511413187237375
Position 11039: 0.15936683114623046
Position 2869: 0.14312827409535217
Position 11048: 0.1348661195221506
Position 10368: 0.10731362423368097
Position 834: 0.0794351273495031
Position 8313: 0.05925521882755608
Position 1115: 0.045822398920153135
Position 11084: 0.03861563876595686
Position 4304: 0.038294111765868194
Position 3324: 0.030773483402243
Position 550: 0.02148103371854122
Position 2461: 0.018078514315145407
Position 420: 0.016659831695013356
Position 2076: 0.01563169958051742
Position 207: 0.015523230895017741
Position 1595: 0.015064590364290831
Position 1406: 0.014124954602353978
Position 260: 0.011969897161130227
Position 532: 0.011362179709137318
Position 11014: 0.010231176309824754
Position 1917: 0.009475915586509058
Position 1127: 0.008824151264522021
Position 6007: 0.005740946289417449
Position 53: 0.005526852682417979
Position 2376: 0.00518012508574613
Position 257: 0.0045242392203980455
Position 1011: 0.004248133192241558
Position 11073: 0.004004725002340774
Position 4315: 0.003511409752933222
Position 1251: 0.0033594381052256305
Position 491: 0.0030928950840684913
Position 6744: 0.002643455192517374
Position 859: 0.002630046847645889
Position 6526: 0.002504630067040071
Position 4670: 0.0021672550530330327
Position 622: 0.0016690377138163285
Position 2158: 0.0014914114901023567
Position 2997: 0.0014561914655986683
Position 7472: 0.0014369999726993076
Position 98: 0.0012806996146670219
Position 5330: 0.0010239760180648216
Position 1119: 0.0005999950262240395
Position 1633: 0.00043446185884313504
Position 541: 0.00038865434221395053
Position 1284: 0.00037912721744405017
Position 3345: 0.00033573039793147663
Position 505: 0.00033496181308794056
Position 3200: 0.0003022302570274036
Position 570: 0.0001427424338927322
Position 366: 0.0001189443245796011
Position 611: 0.00011225263159622508
Position 867: 0.00010957078078159531
Position 788: 8.185575410708652e-05
Position 2798: 6.798414405479559e-05
Position 814: 6.391806742054059e-05
Position 417: 4.7129417028089825e-05
Position 754: 4.415109544820907e-05
Position 847: 3.264502820120751e-05
Position 324: 3.262835138771841e-05
Position 656: 2.0126762384977238e-05
Position 189: 1.3474559372661157e-05
Position 845: 1.2474589083772293e-05
Position 1255: 1.1742488763495758e-05
Position 96: 1.0860956947424928e-05
Position 734: 8.120563587668674e-06
Position 1101: 7.46133048506523e-06
Position 7: 4.506459428761889e-06
Position 704: 2.869076035192954e-06
Position 800: 2.7549604123764806e-06
Position 963: 1.438024046972389e-06
Position 343: 6.804317707580057e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 10931: 0.9759980072815087
Position 5905: 0.48322212932204883
Position 2750: 0.45256158369984567
Position 2699: 0.27241920207181175
Position 11241: 0.17444033934188027
Position 11133: 0.12130565478156491
Position 5944: 0.1005585830298982
Position 10195: 0.08619185146802823
Position 8161: 0.05545957424465742
Position 738: 0.04587810609307058
Position 1030: 0.04363782906148806
Position 3059: 0.035171548917468
Position 4155: 0.030336077938104184
Position 933: 0.028623298374895145
Position 2755: 0.02804919974084905
Position 5849: 0.023872315840313293
Position 10291: 0.021728205657109874
Position 672: 0.019490926254262766
Position 11743: 0.0187434524519723
Position 694: 0.016452913873349705
Position 1434: 0.011524296224065849
Position 11103: 0.01044201027430343
Position 1964: 0.008879981758436437
Position 4209: 0.00878866850635175
Position 2157: 0.008550994470561776
Position 11262: 0.008423027666872236
Position 700: 0.007980655292040202
Position 8010: 0.007887254544456329
Position 2785: 0.0075595591692581565
Position 1838: 0.007430050513693441
Position 11828: 0.0065295317271341245
Position 825: 0.006330808918265238
Position 2199: 0.004963010583977579
Position 2397: 0.00459283995261297
Position 11108: 0.0037021172319673464
Position 7348: 0.003546458367576386
Position 4376: 0.0033885365865979527
Position 2063: 0.0033156204095095613
Position 6450: 0.0027889745013104073
Position 6646: 0.0027315216215335566
Position 1185: 0.002487796889575955
Position 1520: 0.002298299030653457
Position 2771: 0.002110855826282605
Position 11303: 0.0019087205212391057
Position 10964: 0.0018048223323737878
Position 1806: 0.0016135036229730294
Position 4248: 0.0016099880455194982
Position 5207: 0.0016075399560390668
Position 11791: 0.0015330185401419766
Position 1494: 0.0015283342103355416
Position 2261: 0.0014190989631083788
Position 680: 0.0013879996731869203
Position 4081: 0.0012214917277598822
Position 5762: 0.0010794844411116293
Position 11550: 0.0009518281676817642
Position 7390: 0.0009020870856501478
Position 1777: 0.0008501447000010016
Position 1383: 0.0008325269759770407
Position 2049: 0.0007335709921416538
Position 874: 0.0007310267767214384
Position 2202: 0.0007177037341508893
Position 1139: 0.000699701810257316
Position 7993: 0.000688044333567244
Position 880: 0.0006655054189236299
Position 7782: 0.0006534393289784835
Position 1729: 0.0006396481940043467
Position 2122: 0.0006058029986211321
Position 974: 0.0005775297859254123
Position 8800: 0.0005771627553467127
Position 1323: 0.0005432264609619549
Position 5302: 0.0005276061607525107
Position 867: 0.0005004028916076178
Position 7736: 0.0004122112145421225
Position 1917: 0.0003996732491253377
Position 1677: 0.00035942246198451166
Position 611: 0.0003516145201739972
Position 1222: 0.00034369261098469176
Position 3841: 0.00027327817435923723
Position 8844: 0.00022009854934676188
Position 1272: 0.0002151127161928011
Position 8758: 0.00021413188649030014
Position 8893: 0.00019484137846742427
Position 1147: 0.00019446026296972077
Position 6109: 0.00018425200431028857
Position 1043: 0.00018245527255013943
Position 7386: 0.00015442713406293426
Position 3861: 0.00014305500233562578
Position 8056: 0.00013077778768860385
Position 918: 0.0001236001177742814
Position 7007: 0.00012359915817165376
Position 1110: 0.00011838401638699956
Position 1293: 0.00011416830234839569
Position 1062: 0.00011196707400653688
Position 890: 7.518012475142108e-05
Position 7249: 7.494599425170281e-05
Position 6078: 6.874323666236901e-05
Position 5390: 6.412083741580436e-05
Position 3693: 5.05764376494164e-05
Position 5050: 4.268791148097228e-05
Position 2854: 2.2405108638839122e-05
Position 3750: 1.3494268152605867e-05
Position 361: 1.3335672801358293e-05
Position 3067: 7.236280045387825e-06
