Gene = Mospd3
index = 689
Annotated 5SS: [ 303  774 1068 1451 3894]
Annotated 3SS: [ 500  991 1220 3728 3990]
SMsplice 5SS: [ 303  774 1068 1451 3894]
SMsplice 3SS: [ 692  991 1250 3728 3990]
top_k =  500
Partition function (log Z): -2.1033907291315552

Sorted 5' Splice Sites (High to Low Probability):
Position 3894: 0.8798547473371602
Position 774: 0.7321000504310686
Position 1451: 0.7128722026722434
Position 303: 0.6572947088839657
Position 1068: 0.6533047459543193
Position 321: 0.22543741388419555
Position 811: 0.17434581551494055
Position 602: 0.15083150171702908
Position 1843: 0.07946425504097586
Position 1727: 0.06359226615668123
Position 2455: 0.031215323801831944
Position 1080: 0.028444774412582766
Position 156: 0.025297534407400627
Position 54: 0.01791925240990237
Position 1972: 0.008531130235055962
Position 1182: 0.008083220307597807
Position 1021: 0.005601885675134199
Position 606: 0.00515701251030868
Position 145: 0.005054037028240598
Position 326: 0.004450035918460302
Position 3911: 0.003882652795128813
Position 3602: 0.002980176220568554
Position 2711: 0.0028800027597881118
Position 221: 0.002838108314335042
Position 1769: 0.0023782996268073044
Position 377: 0.0022375251323750764
Position 2025: 0.0021938949750338298
Position 1356: 0.0018688746648401248
Position 3624: 0.0010642584589757535
Position 2918: 0.0010598928606647498
Position 3854: 0.0007867685299234916
Position 179: 0.0007697854032083089
Position 2658: 0.0006554907476117053
Position 3845: 0.0006532962830461082
Position 2010: 0.0005234982620029845
Position 1868: 0.0004845042839339437
Position 815: 0.00036090024463461887
Position 237: 0.000285686675488203
Position 1850: 0.00026861815022800493
Position 1315: 0.0002671473459273233
Position 2862: 0.00022721490168014206
Position 1053: 0.0002184316451605408
Position 436: 0.00016457196209248304
Position 66: 0.00015200054441512996
Position 3875: 0.00014967452684916342
Position 882: 0.00013281029119611366
Position 309: 0.0001314925729462259
Position 628: 0.00012105408935535592
Position 183: 0.00011680875465276164
Position 218: 6.804773655659192e-05
Position 1072: 5.8385586740709666e-05
Position 1042: 5.182564880764248e-05
Position 1112: 4.724375674254788e-05
Position 975: 4.591717523765434e-05
Position 1473: 3.595234754768542e-05
Position 1152: 3.452771420544227e-05
Position 422: 3.3654362830617114e-05
Position 838: 3.2879494599028645e-05
Position 913: 3.285829180065205e-05
Position 548: 3.230108352475915e-05
Position 1475: 2.347602346182871e-05
Position 576: 2.2036002081431612e-05
Position 1477: 1.9771926244492317e-05
Position 836: 1.9632895815241286e-05
Position 668: 1.955711789010434e-05
Position 900: 1.6888653515276662e-05
Position 78: 1.6407926688322894e-05
Position 26: 1.1167773478984119e-05
Position 1479: 6.79087911438952e-06
Position 1471: 6.6796323898605415e-06
Position 473: 6.526346882087131e-06
Position 1481: 5.211788915803244e-06
Position 433: 2.9680402347613393e-06
Position 19: 2.5534731394040103e-07
Position 493: 1.174300758557899e-11
Position 523: 6.931306867084396e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 3990: 0.7731209745911564
Position 3728: 0.7211332009849182
Position 991: 0.6616665715511142
Position 692: 0.570736145117291
Position 1250: 0.4063022214570551
Position 653: 0.317537203917986
Position 1220: 0.2138230802074373
Position 3779: 0.1848088360505113
Position 4063: 0.13280609928855827
Position 1594: 0.0567535861807284
Position 1608: 0.051497770408802525
Position 500: 0.049104283088575784
Position 3817: 0.045726866862343826
Position 2364: 0.029300506459762638
Position 533: 0.02892910645449061
Position 1644: 0.025878070442111604
Position 1354: 0.023094623074534255
Position 1348: 0.02288548915957678
Position 1821: 0.022306109162797762
Position 1003: 0.01859349714462144
Position 1266: 0.017541696305871306
Position 1271: 0.013343806524600963
Position 404: 0.01294950646542342
Position 699: 0.010524837625909462
Position 3417: 0.010461585584340717
Position 964: 0.008983524865723128
Position 1374: 0.007636707063649927
Position 1137: 0.006287856922421215
Position 561: 0.004541617499019868
Position 514: 0.0035625517328883786
Position 1720: 0.0032308542574540156
Position 1700: 0.0026434499037151287
Position 4067: 0.002591263243578573
Position 2533: 0.0024719128596853482
Position 417: 0.002423536911484216
Position 231: 0.0020867205113904905
Position 2337: 0.0020744320622679744
Position 260: 0.0019304703769453106
Position 3705: 0.0018993843625259156
Position 1033: 0.0018827339885361509
Position 589: 0.0016608594514271944
Position 1368: 0.0015647838941126463
Position 1402: 0.001528963356646687
Position 709: 0.0014007716450836697
Position 2599: 0.0013935420214499742
Position 4030: 0.0013282440857325828
Position 155: 0.001122281553749139
Position 3657: 0.0011187420219287757
Position 1327: 0.0010370811783256952
Position 3107: 0.0010342359529307535
Position 2414: 0.0010069842597109475
Position 1773: 0.001005636819654878
Position 177: 0.0007666918026269889
Position 2756: 0.000730127995517968
Position 2826: 0.0007039647166381639
Position 1284: 0.0005880351207597655
Position 1900: 0.000519628577930289
Position 429: 0.0005055802789370903
Position 727: 0.0004166587208060316
Position 160: 0.00039179224282580137
Position 3739: 0.00038910098163485394
Position 3753: 0.00037209932146955
Position 3893: 0.0002938895595357375
Position 4327: 0.0002889542127789995
Position 4370: 0.00022826191508779222
Position 445: 0.0002096399240221685
Position 368: 0.0002032625755060619
Position 179: 0.0001779196689263838
Position 949: 0.000163250373771523
Position 433: 0.00014118017930382952
Position 4338: 0.00013489464428045184
Position 926: 0.00013039529226818063
Position 940: 0.00012111435681216433
Position 376: 9.670298155194478e-05
Position 595: 9.435812585355954e-05
Position 711: 8.132708507477217e-05
Position 172: 7.940092075207198e-05
Position 773: 7.558981874847203e-05
Position 197: 7.35769464734391e-05
Position 563: 7.33310064102602e-05
Position 215: 7.26606987138248e-05
Position 225: 7.145862284227674e-05
Position 860: 7.00366977553355e-05
Position 3461: 6.336126833440098e-05
Position 298: 6.241004432316545e-05
Position 187: 5.809548515425762e-05
Position 1305: 5.1431139761530985e-05
Position 125: 3.65865902848309e-05
Position 1293: 3.627599497692693e-05
Position 3432: 3.563966102567861e-05
Position 1166: 3.53516725702081e-05
Position 714: 3.515732018352529e-05
Position 346: 3.456071984005e-05
Position 204: 3.2720896758560874e-05
Position 848: 3.24838140037707e-05
Position 867: 3.1109933600777744e-05
Position 190: 2.3150622464700383e-05
Position 2751: 2.3023481200411782e-05
Position 373: 2.27724068585591e-05
Position 1322: 2.102211582851526e-05
Position 132: 1.969420969221042e-05
Position 2446: 1.8448792983893397e-05
Position 361: 1.6596685782628254e-05
Position 2454: 1.6355934260888106e-05
Position 1296: 1.5487677349146396e-05
Position 120: 1.3786384109129274e-05
Position 1420: 1.3106153298037218e-05
Position 1035: 1.2107549891356172e-05
Position 1604: 1.0051004184469102e-05
Position 1790: 7.237395607647864e-06
Position 174: 6.2595254015627595e-06
Position 1152: 5.294768689899893e-06
Position 282: 4.572133470994844e-06
Position 875: 4.0636841227486725e-06
Position 1072: 4.0132019531219174e-06
Position 862: 3.643155831521934e-06
Position 1662: 2.6064457027290676e-06
Position 1727: 2.4484725568479023e-06
Position 302: 2.3816541352851106e-06
