Gene = 2010109A12Rik
index = 26
Annotated 5SS: [ 206 1677]
Annotated 3SS: [1580 6710]
SMsplice 5SS: [206]
SMsplice 3SS: [4708]
top_k =  500
Partition function (log Z): -10.545302785887136

Sorted 5' Splice Sites (High to Low Probability):
Position 206: 0.7499550869439311
Position 2435: 0.18886984314966307
Position 4763: 0.1118903496772586
Position 264: 0.10268712872457604
Position 365: 0.06018322671868025
Position 1677: 0.060105396302981166
Position 524: 0.05030829949650521
Position 4638: 0.03469242087766862
Position 699: 0.03432405593120562
Position 5711: 0.03338482856030796
Position 528: 0.0328334814159967
Position 2499: 0.018321494167024693
Position 6502: 0.012593704006901284
Position 3421: 0.007894794278350707
Position 259: 0.004067791377989016
Position 5586: 0.0029851994943862906
Position 2776: 0.0027799794410691605
Position 2699: 0.0027288925351377853
Position 3251: 0.0017606696782975725
Position 1867: 0.0008843881768262849
Position 175: 0.000650157352768989
Position 2187: 0.00047080992867598684
Position 1412: 0.00029160468198790907
Position 1970: 0.0002528163682416306
Position 1859: 8.629535373079804e-05
Position 2520: 7.328568758410803e-05
Position 557: 7.002078318719023e-05
Position 799: 6.001115515568599e-05
Position 306: 2.303450059395037e-05
Position 275: 9.265668064906841e-06
Position 40: 9.237380424222163e-06
Position 357: 6.815915891081617e-06
Position 108: 6.568451686851034e-06
Position 254: 5.7882894346420735e-06
Position 186: 4.983471202693875e-06
Position 87: 4.763695629163216e-06
Position 85: 4.2696327724231265e-06
Position 308: 3.1064690298392983e-06
Position 184: 2.900243274077657e-06
Position 389: 2.544512484897697e-06
Position 561: 2.2771078597461255e-06
Position 1048: 2.1418045582163993e-06
Position 2493: 2.0005521808717203e-06
Position 399: 1.880047186200487e-06
Position 63: 1.7631132112755712e-06
Position 448: 1.4999871039949841e-06
Position 295: 1.4232583568866704e-06
Position 19: 1.3378695653554681e-06
Position 290: 1.064150298001051e-06
Position 467: 1.0485163444074713e-06
Position 42: 8.756193543098609e-07
Position 506: 2.073296520673254e-07
Position 13: 1.6475894667203625e-07
Position 11: 2.88641804732544e-08
Position 397: 1.0117574357527923e-09
Position 416: 9.50108585609893e-10
Position 708: 5.278871511506963e-10
Position 669: 3.9109405742766054e-10
Position 688: 2.606720005034042e-10
Position 718: 2.0910718203946988e-10
Position 703: 8.04891423886507e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 4708: 0.38566994600301946
Position 6710: 0.21826221921225664
Position 2351: 0.14685437355351819
Position 5547: 0.08294472161693237
Position 4495: 0.05745665024123668
Position 3823: 0.05382240588208566
Position 2606: 0.04214010562939043
Position 6052: 0.04155985272309613
Position 6402: 0.03913342799851719
Position 5887: 0.03406773336323953
Position 6430: 0.03137937219701338
Position 1580: 0.03123721297703633
Position 2271: 0.030919686179191327
Position 423: 0.029109382582141328
Position 4865: 0.028509392827789633
Position 6376: 0.027606997888121602
Position 2268: 0.0268792191967667
Position 3251: 0.02557742813183832
Position 3877: 0.023498210745599293
Position 1507: 0.018283318601944328
Position 4862: 0.01763583757816814
Position 2305: 0.012690127841381354
Position 524: 0.008315056667837275
Position 3047: 0.006910524802222744
Position 3142: 0.005772259590734232
Position 6738: 0.005136225533689187
Position 5798: 0.0050375322295537085
Position 1667: 0.0047668008024982925
Position 795: 0.004580568006895964
Position 6838: 0.004476477234726526
Position 4736: 0.004285664796425351
Position 5855: 0.003854272291606603
Position 5443: 0.003663708921298735
Position 2382: 0.0036608809249409043
Position 445: 0.002912738601110391
Position 2698: 0.002812069069903653
Position 5239: 0.002801253861581595
Position 5299: 0.0026567685793572383
Position 5390: 0.002624136343849278
Position 625: 0.001998250527367883
Position 3279: 0.0019322956572940212
Position 4714: 0.001791856321865498
Position 3792: 0.001770299115115921
Position 4148: 0.0013941020270796683
Position 4587: 0.0013862925708156256
Position 4799: 0.00133926179027873
Position 642: 0.0013256976514734952
Position 387: 0.0012159216630129176
Position 2620: 0.0011992782165153035
Position 2511: 0.0011730328200046253
Position 4510: 0.0010422117897247996
Position 738: 0.0008789672246511984
Position 3944: 0.0008682968344758891
Position 1671: 0.0008365899156181808
Position 3465: 0.000814263242346217
Position 5103: 0.000738011608916258
Position 6014: 0.0007366423441541989
Position 5167: 0.0006892872731843203
Position 2454: 0.0006785009832096567
Position 3324: 0.0006540594291031428
Position 957: 0.0006402725164269846
Position 2423: 0.0006201780877218186
Position 5132: 0.0005890626527338801
Position 2406: 0.0005883260121951931
Position 1233: 0.000545195131011716
Position 4757: 0.0005250152299486187
Position 4298: 0.0005226893111456327
Position 1931: 0.00048250273358653906
Position 1587: 0.0004642768662326306
Position 2274: 0.00044732209918190016
Position 407: 0.0004298700670019428
Position 1273: 0.0004246463708981889
Position 3737: 0.0004153783973145775
Position 846: 0.00034003989632523863
Position 2166: 0.0003376519014554422
Position 1819: 0.000314716729839479
