Gene = 4930444P10Rik
index = 48
Annotated 5SS: [  352 12496 14758 24526]
Annotated 3SS: [12331 14624 24469 27050]
SMsplice 5SS: [  352 10909 12496 14758 24526]
SMsplice 3SS: [10817 12331 14675 24469 27050]
top_k =  500
Partition function (log Z): -6.713825185266293

Sorted 5' Splice Sites (High to Low Probability):
Position 352: 0.9980897517667215
Position 10909: 0.934813091469079
Position 14758: 0.9049422320238791
Position 24526: 0.8671983719116715
Position 12496: 0.8591583504771333
Position 1579: 0.3269542309013393
Position 16453: 0.2864131891688103
Position 13334: 0.2791458599350767
Position 23346: 0.20812537022214134
Position 23330: 0.17291653943600493
Position 23249: 0.1719233674267931
Position 9031: 0.16315258373350236
Position 13283: 0.11899553713145217
Position 3878: 0.10261156853903529
Position 25104: 0.09496457152812524
Position 11992: 0.08514895205940416
Position 10925: 0.06461225748455679
Position 811: 0.056417828896809706
Position 24906: 0.05565005586480286
Position 7966: 0.042504103035993133
Position 15544: 0.0374318749715938
Position 24531: 0.03279522712928471
Position 18346: 0.028281493139766606
Position 18456: 0.024510603011913157
Position 2745: 0.02230772063716831
Position 655: 0.02050633489258399
Position 7941: 0.013093440900482273
Position 4950: 0.011407960813889126
Position 780: 0.009435753390426313
Position 1784: 0.009136425439733437
Position 4000: 0.00781587259490612
Position 25979: 0.007552870107890453
Position 2973: 0.006479251994642178
Position 3836: 0.005854435305931352
Position 14801: 0.00456054316786592
Position 2957: 0.004353841865042373
Position 4437: 0.00379625944189346
Position 3847: 0.0034721280722553177
Position 776: 0.003311404980323404
Position 13957: 0.002856138958036793
Position 7399: 0.0028471288489845745
Position 7410: 0.002744608090441061
Position 3059: 0.002665203509436206
Position 750: 0.002576406375745412
Position 14762: 0.0024745772884546915
Position 972: 0.002473884643455765
Position 1574: 0.0024671705461030455
Position 4677: 0.0024565335972236138
Position 4967: 0.0023118415839546522
Position 2826: 0.002245981807742863
Position 4373: 0.0021486627828694056
Position 11168: 0.0017378162502825806
Position 14300: 0.001208979883517521
Position 16463: 0.0010332265598282139
Position 3831: 0.0008088104144119986
Position 4475: 0.0008015742628653635
Position 1509: 0.0007649168418776958
Position 15555: 0.000628103662470238
Position 520: 0.0006267213745279228
Position 301: 0.0005473125326243868
Position 515: 0.00027885004681387155
Position 764: 0.00022494575524384532
Position 506: 0.00021833723305164266
Position 305: 0.00021713518316902885
Position 16717: 0.0001243780058819833
Position 596: 8.936880764388383e-05
Position 3110: 6.836295688183118e-05
Position 570: 4.561025104867677e-05
Position 150: 4.132474034652231e-05
Position 1394: 3.087239338757758e-05
Position 745: 2.8365782837940942e-05
Position 296: 2.4252868842713142e-05
Position 356: 1.8807654382184742e-05
Position 335: 1.3688055056837675e-05
Position 2475: 1.1752161313844205e-05
Position 1488: 9.755093762977446e-06
Position 1242: 8.483068846509941e-06
Position 1117: 6.69850103108805e-06
Position 229: 4.809873330317775e-06
Position 1205: 4.485701426288051e-06
Position 619: 4.266298567986907e-06
Position 1086: 3.5604468238846293e-06
Position 575: 2.816290419022717e-06
Position 186: 2.7610402058018204e-06
Position 1986: 2.5193162968286705e-06
Position 1005: 2.454307222569685e-06
Position 2348: 2.416234522975683e-06
Position 833: 2.412386832112767e-06
Position 670: 2.110825562772015e-06
Position 144: 1.887773513345932e-06
Position 243: 1.4913133744421102e-06
Position 1634: 1.264576001950906e-06
Position 141: 8.758687197127529e-07
Position 510: 6.885118852041134e-07
Position 4: 3.2919962611288565e-07
Position 434: 2.604356404977703e-07
Position 6: 5.479549427245185e-08
Position 522: 4.937956215656398e-08
Position 703: 6.632325898518513e-11
Position 1753: 1.910003649763068e-11
Position 1596: 1.594276635067324e-11
Position 1628: 7.957701925213325e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 24469: 0.9078796754477391
Position 14675: 0.8662041073391202
Position 12331: 0.6359018519874091
Position 23068: 0.5678930946644937
Position 10817: 0.5138698969293277
Position 27050: 0.49197970898137555
Position 10814: 0.40728313297002455
Position 16204: 0.29666608759151614
Position 13219: 0.25765599607667933
Position 25021: 0.2548028839721834
Position 24754: 0.18459338727616814
Position 1463: 0.1672957766587305
Position 27100: 0.1652481424976585
Position 3736: 0.11120907688096363
Position 12328: 0.0972718304573528
Position 8973: 0.08264441847054593
Position 11883: 0.0817736506626869
Position 8769: 0.08050816526295641
Position 1321: 0.07970908074821612
Position 12261: 0.06888335537351266
Position 13195: 0.0652990294016671
Position 18119: 0.0570687896271704
Position 1442: 0.05659388378680799
Position 7852: 0.05559754393647538
Position 15435: 0.036666482638604794
Position 10820: 0.036027746931162605
Position 10823: 0.034053530710625085
Position 703: 0.03371984783613487
Position 569: 0.03276633431821414
Position 12418: 0.02821903409631779
Position 2658: 0.026168135178294732
Position 13029: 0.025708306363812886
Position 13121: 0.024501174267423185
Position 640: 0.02368788952378369
Position 14529: 0.020916283037093426
Position 12830: 0.015414034065334549
Position 1555: 0.014508805768526513
Position 14360: 0.012043488181180081
Position 12240: 0.01119975958520377
Position 1384: 0.010234993741116123
Position 2825: 0.00997548673400797
Position 4771: 0.009925876171115804
Position 13073: 0.009915731963017801
Position 12449: 0.009109272325406008
Position 3759: 0.00905660756721762
Position 10826: 0.008764710945741733
Position 12454: 0.008548540187593353
Position 14444: 0.008023753973277679
Position 25844: 0.007552870107890453
Position 16389: 0.005801838212525498
Position 7275: 0.005592019416482162
Position 26268: 0.004934575101366244
Position 1729: 0.004828831307770528
Position 14383: 0.004799942896764109
Position 4561: 0.004713841589182857
Position 4299: 0.004002578856525007
Position 11792: 0.0033784672382103894
Position 4321: 0.0027425798813913416
Position 1522: 0.0025094859668839784
Position 25044: 0.002014224307320293
Position 2902: 0.0017582698222549827
Position 13862: 0.0015578391653920654
Position 16404: 0.001553195424528424
Position 4746: 0.0015366624658192057
Position 1679: 0.0014598987662144973
Position 519: 0.0014452312940573119
Position 13910: 0.0013232629511088835
Position 16803: 0.0013206262975774784
Position 14169: 0.0012151059003030513
Position 841: 0.0012112208522927779
Position 11051: 0.0010246636265765273
Position 15336: 0.0009986375005064207
Position 427: 0.0006256486644058343
Position 1351: 0.0005519454313942335
Position 1422: 0.0005466286310717735
Position 713: 0.0005361153693623661
Position 15166: 0.0004980227314640802
Position 14996: 0.0004944129649898561
Position 460: 0.00047464371213233
Position 1357: 0.0004381897956977031
Position 1241: 0.0004305138273719299
Position 16617: 0.0003560011848557489
Position 875: 0.0003054958053093314
Position 3982: 0.0002813406442846944
Position 16891: 0.00020645358201336334
Position 14946: 0.00019436598552732926
Position 2500: 0.00019260899643395573
Position 472: 0.00018472759050937028
Position 1413: 0.0001536849272262576
Position 16524: 0.00015230318411062866
Position 11005: 0.00012044473423095528
Position 449: 0.00011316920261778422
Position 11080: 7.721062573248755e-05
Position 16553: 6.833407628551904e-05
Position 608: 6.088787863147034e-05
Position 1397: 4.965463092544867e-05
Position 810: 4.0908730594820395e-05
Position 15046: 3.177231564326783e-05
Position 16232: 2.7513904615212598e-05
Position 642: 2.6900522068340625e-05
Position 12042: 2.6506468211011486e-05
Position 654: 2.3412511052936598e-05
Position 15918: 2.317435325985004e-05
Position 17229: 2.3022611943145968e-05
