Gene = Dag1
index = 317
Annotated 5SS: [  179 10858 45946]
Annotated 3SS: [10800 45547 54296]
SMsplice 5SS: [  334 10950 45946]
SMsplice 3SS: [10800 45834 54296]
top_k =  500
Partition function (log Z): -37.50158657501314

Sorted 5' Splice Sites (High to Low Probability):
Position 10950: 0.8662705750495434
Position 334: 0.5092544376201862
Position 179: 0.28473564879136587
Position 5611: 0.256430881938673
Position 478: 0.20233377967155478
Position 7620: 0.18847547809702786
Position 17143: 0.15572628462903038
Position 12954: 0.11118112530126761
Position 10858: 0.09365699315190276
Position 14268: 0.08057968887608866
Position 12925: 0.04668005911718333
Position 10149: 0.03994653605811913
Position 1921: 0.037246683848615604
Position 2962: 0.02540686701177653
Position 5847: 0.019036403852073544
Position 1505: 0.018918187406840745
Position 3279: 0.012575450572119565
Position 4035: 0.01195009580363115
Position 9428: 0.011653164255544553
Position 1809: 0.008873975344732455
Position 5007: 0.0075971898720327774
Position 2983: 0.007581246573096171
Position 245: 0.00048827987250413317
Position 1511: 0.00039480104067060064
Position 534: 0.00035120526587054395
Position 338: 0.00035082776804864395
Position 1343: 0.0003416521153017373
Position 12574: 0.0002789770390403182
Position 8: 0.000220989595569974
Position 1177: 0.00014438810589851428
Position 639: 0.00011356813196702846
Position 1416: 0.00010724041877526526
Position 363: 8.491468034960523e-05
Position 837: 8.172113446692033e-05
Position 500: 7.989713299225913e-05
Position 687: 6.304546164803381e-05
Position 833: 6.123446095537348e-05
Position 2142: 5.3470831006246076e-05
Position 327: 2.683909456574185e-05
Position 1058: 2.4714350944102186e-05
Position 1642: 2.0626607003661052e-05
Position 853: 2.0225356976472393e-05
Position 1219: 1.6801373513195715e-05
Position 1677: 1.3785140995649314e-05
Position 260: 1.1017716572929254e-05
Position 529: 1.0400676317807156e-05
Position 4765: 7.93221199514158e-06
Position 676: 6.9104625545312545e-06
Position 1096: 6.75936636419428e-06
Position 865: 6.281388296331609e-06
Position 504: 1.3379438818156965e-06
Position 1969: 1.504166375234415e-07
Position 2510: 6.944492725561039e-08
Position 1877: 5.759253783263165e-08
Position 2388: 4.2328735409269915e-08
Position 1471: 3.0519826952842995e-08
Position 280: 1.1073014011034696e-08
Position 932: 1.0464672106343039e-08
Position 1037: 9.56833960396367e-09
Position 1077: 8.27555018814179e-09
Position 324: 7.641751537990725e-09
Position 183: 6.098129450509223e-09
Position 82: 5.5837307448134145e-09
Position 122: 5.130894081597664e-09
Position 114: 5.107355246298536e-09
Position 112: 4.439403769179352e-09
Position 271: 1.1544486108077577e-09
Position 89: 9.73972831279542e-10
Position 66: 9.494417852757956e-10
Position 282: 7.458610364114195e-10
Position 663: 2.761897949605327e-11
Position 620: 2.5155768967545938e-11
Position 670: 2.332841369077974e-11
Position 706: 1.7334063590394788e-11
Position 637: 1.5541455500650987e-11
Position 468: 1.5399121401032195e-11
Position 777: 7.256687532438308e-12
Position 769: 5.833401873381917e-12
Position 795: 5.04248498597242e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 10800: 0.9585910635773903
Position 17598: 0.532015622832559
Position 5505: 0.22142084293449663
Position 12849: 0.1955028801850233
Position 7491: 0.18954195992837838
Position 16988: 0.1743638897447814
Position 14220: 0.13378769705739516
Position 20311: 0.05444961968673719
Position 10047: 0.041004588429260934
Position 1736: 0.03949217240797892
Position 17169: 0.03779211807752389
Position 5543: 0.03523963226310917
Position 15729: 0.03458112956846013
Position 14651: 0.030477763041443624
Position 13348: 0.030058674030417894
Position 2807: 0.02973151396390402
Position 16638: 0.02572731870414469
Position 12332: 0.0255811340588707
Position 10816: 0.020625421338675027
Position 9161: 0.015953555413533615
Position 13298: 0.014662432673961617
Position 1358: 0.01421844655583743
Position 14624: 0.012800171674254984
Position 14676: 0.012338954519637728
Position 13611: 0.009526695555416144
Position 5740: 0.009013896257756048
Position 4849: 0.007834689593151343
Position 5755: 0.00660198938923698
Position 1785: 0.006400476939520258
Position 11387: 0.006190421186362618
Position 3255: 0.006121793604496165
Position 14521: 0.005681588505658339
Position 3869: 0.005393293070933238
Position 12019: 0.005384404159267262
Position 2955: 0.005022754426878006
Position 12366: 0.0045200355885609755
Position 5736: 0.0038939701648022518
Position 3947: 0.0034980114553942354
Position 11665: 0.0034128687399630274
Position 3163: 0.003003177068253039
Position 13384: 0.0028721516395191406
Position 15161: 0.002854397350440026
Position 3095: 0.002268878657838314
Position 6030: 0.0015215999880953965
Position 11581: 0.0014641200422933912
Position 10427: 0.0012845975632795163
Position 3819: 0.0011722542718225872
Position 1404: 0.001156752047250619
Position 1322: 0.001103376754404089
Position 11683: 0.0010924506917498573
Position 3200: 0.0009710642531513557
Position 11858: 0.0009609120093880283
Position 3775: 0.0009409691752934473
Position 6309: 0.0008227436347060093
Position 11123: 0.000698705781232882
Position 1823: 0.0006213689449662294
Position 11075: 0.0005949612821148876
Position 1327: 0.0005917469211859737
Position 2823: 0.000566786057825087
Position 6584: 0.0005259699454541109
Position 3929: 0.0005248984497173264
Position 6517: 0.0005050395987490758
Position 3824: 0.0004933192586236126
Position 1409: 0.00039017784530049704
Position 1312: 0.0003457516105305495
Position 833: 0.00033978580692126136
Position 1379: 0.00028788401395026257
Position 1230: 0.0002268051246106304
Position 7022: 0.0001338497119946114
Position 3278: 8.571943987326555e-05
Position 2803: 7.00818730609119e-05
Position 2526: 6.023216732921485e-05
Position 397: 4.973529329097079e-05
Position 7918: 4.919088656663894e-05
Position 3328: 4.758065271530923e-05
Position 2444: 3.745982522634151e-05
Position 7355: 3.5926917830588456e-05
Position 1300: 3.056184598436476e-05
Position 3549: 2.9073333132203132e-05
Position 4795: 2.7145418289232426e-05
Position 537: 2.2852459783339786e-05
Position 1950: 1.722869211924722e-05
Position 852: 1.6369687921252584e-05
Position 4680: 1.5851849706702675e-05
Position 887: 1.543829721575507e-05
Position 1333: 1.2989695897115805e-05
Position 1387: 1.2718319377989342e-05
Position 3302: 1.2066147502412326e-05
Position 759: 1.0271620603429666e-05
Position 4323: 8.337123600591455e-06
Position 3068: 8.028063164529014e-06
Position 1967: 4.590480575670158e-06
Position 2914: 3.250560269151708e-06
Position 2016: 3.1629203100149637e-06
Position 2663: 2.7828729548965234e-06
Position 932: 2.6359142048514035e-06
Position 511: 2.4449936255853116e-06
Position 1894: 2.317534727908782e-06
Position 2509: 2.09125457643586e-06
Position 297: 1.5412222080853638e-06
Position 1135: 1.4707589778755647e-06
Position 482: 1.407203566224377e-06
Position 997: 1.185825641087984e-06
Position 543: 8.994598468915753e-07
Position 2083: 6.59789829328618e-07
Position 2062: 6.193043678446388e-07
Position 1974: 5.950621873923494e-07
Position 406: 5.559903136015565e-07
Position 1680: 5.361144732682411e-07
Position 1750: 2.944698178442427e-07
Position 2874: 2.612668550668668e-07
Position 300: 1.731903813717392e-07
Position 1274: 1.4566883537303806e-07
Position 1298: 1.421585072918854e-07
Position 1431: 1.0103783481848466e-07
Position 2003: 8.748610312471562e-08
Position 1195: 6.154941291500356e-08
Position 1294: 3.8490708073048886e-08
Position 2297: 3.507015116674972e-08
Position 1504: 2.1253945921586536e-08
Position 1251: 9.305057628202319e-09
Position 271: 8.43427782419407e-09
Position 1457: 8.348469332529758e-09
Position 2346: 7.900113167290565e-09
Position 338: 7.249571816443925e-09
Position 2385: 7.046675776290086e-09
Position 1067: 5.19254419894987e-09
Position 1167: 3.4156553429036915e-09
Position 2262: 2.697577462171483e-09
Position 260: 2.474586855777679e-09
Position 1088: 2.2207760795794686e-09
Position 1048: 1.3615979999172484e-09
Position 1212: 1.038978938741306e-09
Position 248: 8.858881917471431e-10
Position 1208: 6.432620055415982e-10
Position 909: 6.016209091913995e-10
Position 1093: 5.07896588250694e-10
Position 1023: 5.077246553143556e-10
Position 239: 5.470595824918392e-11
Position 118: 3.100446892969561e-11
