Gene = Ankmy1
index = 121
Annotated 5SS: [   77   463  3408  6838 14460 16284 16771 18072 19165 21156 21927 23592
 24576 25896 26372 31234 32098]
Annotated 3SS: [  305  3217  6693 13989 16066 16611 17640 18992 21014 21785 23483 24443
 25781 26205 31160 31936 32587]
SMsplice 5SS: [   77  3408  6838 14072 16700 19165 21156 21927 23592 24576 25896 26372
 31234]
SMsplice 3SS: [ 3217  6693 13989 16611 18992 21014 21785 23483 24443 25781 26205 31157
 31526]
top_k =  500
Partition function (log Z): 16.773576336146128

Sorted 5' Splice Sites (High to Low Probability):
Position 23592: 0.9986852329166951
Position 6838: 0.9925783156756807
Position 3408: 0.9836979734578937
Position 21156: 0.9684521293768157
Position 14072: 0.9475532680231918
Position 21927: 0.9453297212948751
Position 24576: 0.9132107203581159
Position 25896: 0.9108215150961595
Position 19165: 0.7405523032721926
Position 16700: 0.6995994952771695
Position 31234: 0.562066975396331
Position 26372: 0.5560263150957985
Position 77: 0.37830809347210304
Position 16284: 0.372911093548611
Position 14460: 0.30983494030324243
Position 16771: 0.2946411033780952
Position 2517: 0.289177573663909
Position 18281: 0.2711996314670471
Position 12150: 0.22539218908856606
Position 188: 0.2253342447180265
Position 463: 0.22119892596488058
Position 23997: 0.21179127842176002
Position 405: 0.202577125009968
Position 26376: 0.1887339276967625
Position 20106: 0.16947289342022617
Position 24789: 0.14691496980671861
Position 19111: 0.12532726855458043
Position 25715: 0.11764739874191504
Position 24837: 0.11571249927666981
Position 17452: 0.09341370464393664
Position 26260: 0.09195471992129951
Position 19037: 0.09015374259552007
Position 16127: 0.07950471577761102
Position 387: 0.07619660245492096
Position 66: 0.07033229450284312
Position 18072: 0.06989637160049117
Position 20035: 0.06929900464249758
Position 21600: 0.0646982521479345
Position 15034: 0.06307946370181321
Position 18505: 0.05467008544845877
Position 18648: 0.04649881830006153
Position 21317: 0.040723962020332835
Position 18794: 0.03904484010591347
Position 21424: 0.03836065588079272
Position 5298: 0.03763449330748737
Position 22295: 0.03638422327580582
Position 2668: 0.03601566380991374
Position 24808: 0.03478588878038578
Position 3764: 0.03462073321626429
Position 19364: 0.03262789252422427
Position 32128: 0.030621497622971085
Position 31611: 0.030066515808014452
Position 14122: 0.028369415317520817
Position 20286: 0.024941788953174344
Position 30614: 0.02462125665065979
Position 21148: 0.024043897721738313
Position 4857: 0.023732877881732006
Position 1036: 0.023147288361071286
Position 10820: 0.020030953300262867
Position 3883: 0.019129197348254048
Position 15951: 0.017198562781350978
Position 489: 0.017193646215251254
Position 29802: 0.016144857223639137
Position 28039: 0.015351590840257093
Position 21386: 0.014743760000071677
Position 306: 0.014612188674271694
Position 25315: 0.014369647229367209
Position 22737: 0.013395780666819929
Position 2273: 0.013308348393203084
Position 8286: 0.012984345000624094
Position 13280: 0.012704535215978613
Position 10844: 0.011836805580857538
Position 5074: 0.011762829251312201
Position 24910: 0.011405040775009622
Position 21962: 0.011321103164470984
Position 14839: 0.010107925124478386
Position 3134: 0.009738894914985599
Position 22397: 0.009437289252962694
Position 3925: 0.009107281674561494
Position 8629: 0.008987960862998684
Position 10868: 0.008872078080620256
Position 22797: 0.007980053203448948
Position 21283: 0.007977279860887676
Position 5951: 0.007739138100905423
Position 8949: 0.0077231574479246536
Position 4527: 0.007109772847524289
Position 15043: 0.006908856003735983
Position 18450: 0.00672751936883656
Position 49: 0.006516180973806128
Position 25635: 0.006455060890455171
Position 8639: 0.006303401660381165
Position 9179: 0.005667345095763273
Position 6115: 0.005523523304715133
Position 3445: 0.005309380992302745
Position 14191: 0.005273244587317344
Position 17525: 0.004802626069586233
Position 23175: 0.0046486219629439975
Position 20585: 0.004395526642149353
Position 22093: 0.004361391188819101
Position 19060: 0.003782354442288662
Position 1464: 0.0034639829251069685
Position 4908: 0.0031024820851404938
Position 21904: 0.002931577700359161
Position 922: 0.0028964478999845044
Position 23796: 0.0028926995189498786
Position 15682: 0.002881924681542581
Position 21166: 0.002857632071305731
Position 18850: 0.002687385249489335
Position 32098: 0.0026629800892673593
Position 17735: 0.002610926116406889
Position 3747: 0.002582391104005968
Position 3789: 0.0025433226357332605
Position 1249: 0.002441341959610114
Position 2023: 0.0024279443652470752
Position 22374: 0.0023556173463545587
Position 25229: 0.002322493844346606
Position 919: 0.002302419488378117
Position 268: 0.0020506097212930558
Position 2320: 0.001957059969147935
Position 14642: 0.0019564835705969293
Position 580: 0.0019283648313614275
Position 4606: 0.0019082950975228248
Position 14454: 0.001822948488267492
Position 498: 0.001419344158824452
Position 16704: 0.0013425357408735786
Position 491: 0.0013384279329315095
Position 24824: 0.0012303562596416287
Position 21390: 0.001220247348507461
Position 24280: 0.0011458009129231479
Position 2982: 0.0011161910955568718
Position 22249: 0.0010837529653223968
Position 1420: 0.0009746982446607749
Position 409: 0.0009573329438468092
Position 2007: 0.0009417454790885115
Position 21681: 0.0008951761097075652
Position 21400: 0.0008273980834969251
