Gene = Ndufs2
index = 741
Annotated 5SS: [  129  1032  6176  7849  8413  8608  8836  9178  9983 10517 10766 11850]
Annotated 3SS: [  924  5984  7727  8224  8529  8749  9057  9852 10420 10681 11791 12034]
SMsplice 5SS: [  129  1032  5202  6176  7849  8413  8836  9178  9983 10517 10766]
SMsplice 3SS: [  924  5092  5984  7727  8224  8749  9057  9852 10420 10681 12034]
top_k =  500
Partition function (log Z): 20.18083891309903

Sorted 5' Splice Sites (High to Low Probability):
Position 129: 0.9921367497120087
Position 9178: 0.991314171297552
Position 7849: 0.9847315141811227
Position 8413: 0.9842275039799908
Position 1032: 0.9252989576189665
Position 10766: 0.913611188285942
Position 10517: 0.8638969552313198
Position 9983: 0.8612553300189765
Position 5202: 0.707149077060324
Position 6176: 0.6248216943639577
Position 8836: 0.5549335852237558
Position 7631: 0.44450315103758187
Position 2753: 0.3449391045303245
Position 8608: 0.31097615235341697
Position 6184: 0.2800855617558851
Position 8684: 0.26550741872751904
Position 5911: 0.2441120130148534
Position 4629: 0.23673538313284553
Position 11850: 0.22215858529823393
Position 8890: 0.18312717984512322
Position 5890: 0.1477979924941365
Position 2765: 0.1121958472748574
Position 6098: 0.08532418436639835
Position 8854: 0.08526730928787579
Position 4599: 0.07147835282581638
Position 9938: 0.05764691279545132
Position 3833: 0.03925291415035619
Position 2691: 0.038717146650568184
Position 10171: 0.025511274216938395
Position 1858: 0.02174375167940837
Position 5127: 0.020229741656220577
Position 2769: 0.019581689256610947
Position 5459: 0.01937406961983954
Position 9606: 0.018578905617278665
Position 8659: 0.01668169180259891
Position 5303: 0.0157349907479177
Position 6647: 0.013251070336651821
Position 5488: 0.012754699945074294
Position 9773: 0.012196375168063414
Position 2364: 0.011023205352031726
Position 6687: 0.009305839745636958
Position 4076: 0.008779816988152734
Position 6570: 0.008537778795245114
Position 11726: 0.00844274189646592
Position 9527: 0.008202369290324871
Position 4133: 0.008172864261858134
Position 9653: 0.008011502086506427
Position 2063: 0.007028281759887533
Position 6593: 0.006716241334399826
Position 9953: 0.005957320249616478
Position 8086: 0.005603675071051278
Position 7467: 0.005398016760544393
Position 1252: 0.00526971264059983
Position 9701: 0.004971029042477244
Position 5405: 0.004501555143695827
Position 11614: 0.00425636935032597
Position 10030: 0.004203924880730315
Position 5789: 0.003964741734238583
Position 7518: 0.0037999904264041876
Position 8417: 0.003738508382462876
Position 11359: 0.002915385815534978
Position 8093: 0.0028364005972083945
Position 6708: 0.002770902738181435
Position 9853: 0.0025151137777378895
Position 5859: 0.002138346708637711
Position 7095: 0.0021116389393313444
Position 8599: 0.0019838431271156387
Position 28: 0.00194050042032023
Position 9131: 0.0017096605992871837
Position 6272: 0.0015796824382911666
Position 116: 0.0015751195158472517
Position 7947: 0.0014058905979461433
Position 722: 0.0013861115578105028
Position 6712: 0.0013683566559790034
Position 11374: 0.001202503868601293
Position 1895: 0.0011711988729885573
Position 5394: 0.0011483344964623686
Position 3611: 0.0010511476468648153
Position 12133: 0.0010469392472938364
Position 10780: 0.0010376511858408064
Position 2706: 0.0009810577029378985
Position 96: 0.0009406257564499475
Position 5141: 0.000879656160133784
Position 7186: 0.000867797261226357
Position 6157: 0.0008594484165247798
Position 3708: 0.0008076433140135097
Position 10734: 0.0007148675606738899
Position 1954: 0.0006958649315610902
Position 706: 0.0005515453247419196
Position 9187: 0.0005149900939765044
Position 4157: 0.0004788581120332878
Position 11098: 0.000435181754808638
Position 82: 0.00043104711292497286
Position 2839: 0.0004100134660465922
Position 3524: 0.0004072416075218173
Position 8864: 0.0003738628576998476
Position 237: 0.0003709772348451706
Position 592: 0.00036100172595779703
Position 280: 0.0003570644008155853
Position 690: 0.00032448452698899833
Position 4413: 0.0003018252655627953
Position 9699: 0.0002893274544257437
Position 611: 0.00028010641884623923
Position 8042: 0.00024173369350419935
Position 6286: 0.00021870172055523532
Position 6498: 0.00020754078223636884
Position 143: 0.00020353973565771208
Position 9546: 0.00018116374495300098
Position 9153: 0.00013689128443612587
Position 615: 0.00013684171354564272
Position 1058: 0.00011730688589176593
Position 8664: 0.00011027315311849415
Position 397: 0.00010669998262548906
Position 175: 0.00010451872095382136
Position 518: 9.611222528875796e-05
Position 1241: 9.348856867378651e-05
Position 272: 8.539993886473178e-05
Position 156: 7.74297465381191e-05
Position 679: 7.361920378092615e-05
Position 70: 6.436878140254051e-05
Position 2407: 4.751333256342506e-05
Position 1802: 4.680161313817325e-05
Position 1036: 4.571565907855452e-05
Position 2044: 4.4752369199310746e-05
Position 528: 3.93595999947692e-05
Position 1264: 3.3174956316123524e-05
Position 449: 3.063659602655851e-05
Position 927: 2.3758398988184805e-05
Position 855: 2.0849353761579234e-05
Position 773: 2.0679631830995638e-05
Position 1797: 1.7812545001111425e-05
Position 985: 1.7398909011375403e-05
Position 1475: 1.6993352311458037e-05
Position 818: 1.6553883202985297e-05
Position 815: 1.4464676305548628e-05
Position 356: 1.3726502981869607e-05
Position 206: 1.34456759606963e-05
Position 1655: 1.304246466658056e-05
Position 1444: 1.240612654003615e-05
Position 743: 8.599538311555962e-06
Position 843: 6.11292149405847e-06
Position 8340: 6.064581414309665e-06
Position 9600: 1.588620622960239e-06
Position 898: 1.1811496971788177e-06
Position 1051: 9.987029797784095e-07
Position 1848: 8.243919541616322e-07
Position 1961: 6.971924240562287e-07
Position 65: 3.4466238126450315e-08
Position 16: 1.1550365201477155e-10
Position 296: 8.285687614279445e-11
Position 340: 1.7652819594153074e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 7727: 0.9751427744136119
Position 9057: 0.9422958742453823
Position 9852: 0.9235515487681053
Position 5984: 0.8711816570146018
Position 12034: 0.8351500037023948
Position 10681: 0.8001642524183317
Position 10420: 0.7959849533922063
Position 924: 0.7957153727416201
Position 8749: 0.7694563084782333
Position 8224: 0.6103875204778925
Position 5092: 0.6074971091400876
Position 8529: 0.5753299370119886
Position 2594: 0.4616311080678966
Position 7538: 0.42077995194400963
Position 4502: 0.300655776082425
Position 11791: 0.2365886328141424
Position 8169: 0.21570918332490713
Position 5746: 0.19612187540064865
Position 5788: 0.19335174081278553
Position 5108: 0.1609109056966757
Position 8326: 0.15267707277613474
Position 6043: 0.11175479227905635
Position 10599: 0.09365331965294284
Position 903: 0.08185112069748693
Position 10345: 0.05289118462964685
Position 9587: 0.03327341245869067
Position 1736: 0.028294772326240426
Position 10909: 0.027090225582802104
Position 11606: 0.024828135624083522
Position 6425: 0.02380856899822849
Position 2623: 0.023130107755238428
Position 11754: 0.022980952209799684
Position 3728: 0.022863670345973017
Position 11939: 0.019302983844800524
Position 8509: 0.018450218949847032
Position 6570: 0.01821483317643688
Position 9130: 0.017069574646221483
Position 11184: 0.01683194564109194
Position 9080: 0.016715817750264882
Position 7567: 0.01557564978796152
Position 9028: 0.014895175846925172
Position 997: 0.01280878129141624
Position 926: 0.01251042741928096
Position 9433: 0.012510051190316295
Position 8495: 0.011832185906251933
Position 2543: 0.011418391361139557
Position 2711: 0.010680104032673918
Position 8650: 0.010554536698499215
Position 3993: 0.010063630918766968
Position 8725: 0.009702955076313776
Position 6001: 0.008545508871801145
Position 10359: 0.00844350332509067
Position 10716: 0.0083330480261389
Position 9874: 0.008280654545655401
Position 8807: 0.00796081679809348
Position 10685: 0.007914961729242163
Position 7920: 0.00749498380497057
Position 10086: 0.007190691403474364
Position 7060: 0.006948102013794187
Position 7424: 0.00691719142363041
Position 3629: 0.006767443294770917
Position 2515: 0.006514374869978557
Position 5772: 0.006389705175886384
Position 7781: 0.006301196683420103
Position 11434: 0.0062664013671444975
Position 11514: 0.006141761269605192
Position 3448: 0.005913964641542245
Position 9772: 0.005795744944124323
Position 3936: 0.0056197115470893715
Position 2278: 0.005450848756349835
Position 937: 0.00543185776986154
Position 5400: 0.004821975391557712
Position 8189: 0.004796432128744225
Position 11681: 0.004721137823613343
Position 9834: 0.004654457840944162
Position 9409: 0.004463963730098115
Position 9904: 0.004456997016412442
Position 11644: 0.0044086054939273854
Position 1152: 0.004313370108241238
Position 10865: 0.004267599165945126
Position 10249: 0.004205024255907033
Position 10297: 0.00410241065660603
Position 10719: 0.0040897773296398295
Position 3605: 0.0038202635499125534
Position 7699: 0.003593961663136508
Position 855: 0.0035179016771022496
Position 4540: 0.003492274619290381
Position 8670: 0.0034720361322713917
Position 12042: 0.0033306186247154517
Position 7615: 0.003170251136540137
Position 5303: 0.0030721255640186727
Position 11269: 0.002985263403026413
Position 602: 0.0029558140674249595
Position 10953: 0.0026026404196024303
Position 8781: 0.00256223651653241
Position 5863: 0.0025227132766941925
Position 11602: 0.0023306905906003922
Position 5126: 0.0023299226179433904
Position 9871: 0.002260151049897257
Position 943: 0.0022130379467846786
Position 568: 0.0021474376272119667
Position 4598: 0.0021327945855362535
Position 8141: 0.00204655802379238
Position 8654: 0.0018476667469871858
Position 9074: 0.0018153424226470514
Position 11350: 0.001758562234364669
Position 7276: 0.0017427573192493541
Position 4444: 0.0016580493482710387
Position 11438: 0.0016427151869992359
Position 8330: 0.0016174161311766258
Position 852: 0.0016154481701600115
Position 8766: 0.0015464437481380593
Position 2626: 0.0015462972309734856
Position 5021: 0.0014891615513157785
Position 10253: 0.0014789381148911237
Position 3951: 0.001431872991823408
Position 1995: 0.0014119219769328669
Position 9501: 0.0014047495646577301
Position 4967: 0.001403751129043897
Position 8574: 0.001384926046227387
