Gene = Ro60
index = 912
Annotated 5SS: [  148  6643 10479 11295 11636 15799 16716 17126]
Annotated 3SS: [ 6041 10257 11147 11497 15681 16601 16978 19173]
SMsplice 5SS: [  148 11295 11636 15799 16716 17126]
SMsplice 3SS: [11147 11497 15681 16601 16978 19173]
top_k =  500
Partition function (log Z): -2.4015156206516397

Sorted 5' Splice Sites (High to Low Probability):
Position 11636: 0.9904544145784694
Position 16716: 0.8904536566881294
Position 11295: 0.8852359214784725
Position 148: 0.7595508638327502
Position 17126: 0.706783208404466
Position 15799: 0.6861231162480637
Position 10479: 0.5437911092086207
Position 6643: 0.4604180154757757
Position 19294: 0.440313311564221
Position 23024: 0.40780367056276406
Position 10662: 0.3595114920702348
Position 154: 0.23629560068091335
Position 11805: 0.19535179558281093
Position 21787: 0.18396089545539995
Position 7081: 0.18036825748395352
Position 13645: 0.1322297668136771
Position 400: 0.09848064066649198
Position 19505: 0.09684718883844039
Position 17090: 0.08072763091485881
Position 16840: 0.045314076960652774
Position 11316: 0.03956100259337294
Position 4594: 0.03415890704455612
Position 22828: 0.032287402752631644
Position 8978: 0.026711236981538978
Position 17723: 0.026686086843305062
Position 11301: 0.026636043128362655
Position 19791: 0.026548158246465902
Position 16525: 0.02483542679930403
Position 19066: 0.023432265789684423
Position 17282: 0.023161950639442503
Position 16695: 0.022798583524921964
Position 10433: 0.02260358157159973
Position 14671: 0.02179811676656028
Position 2725: 0.020242996504943628
Position 13555: 0.018338493252389194
Position 15755: 0.018137295544702448
Position 13894: 0.014362783051904249
Position 18344: 0.01242281310584638
Position 3877: 0.010780513978089877
Position 4556: 0.010195013193423532
Position 18067: 0.008257204013197834
Position 5121: 0.007792724581395665
Position 12377: 0.007658242976221551
Position 6190: 0.00735232263124129
Position 15724: 0.0067325996659275515
Position 15984: 0.005231223698129602
Position 16535: 0.0041463482429793894
Position 11247: 0.004069651850692394
Position 12182: 0.0037716300706644927
Position 96: 0.0036961370009922097
Position 16901: 0.003179074216460842
Position 16845: 0.0031507649320408147
Position 15773: 0.0028063374700423886
Position 13507: 0.0027777281793550266
Position 15845: 0.002761537848958092
Position 13467: 0.001979252429992349
Position 16013: 0.0019073154298435016
Position 17396: 0.0013599718806322726
Position 18655: 0.0007249360109359345
Position 17220: 0.0006190075590154599
Position 15223: 0.000511712796698987
Position 13553: 0.00042721979597020994
Position 13794: 0.0004096902779858297
Position 236: 0.00021554358863648472
Position 17116: 0.00015078041851085376
Position 12459: 0.00014231054862677697
Position 114: 6.880963230424473e-05
Position 12522: 6.459407209829023e-05
Position 127: 5.7218996564693486e-05
Position 16632: 1.4107986861263346e-05
Position 16668: 1.3645351140045696e-05
Position 509: 1.0509108079597676e-05
Position 612: 9.52098868853874e-06
Position 158: 9.39382285603779e-06
Position 13573: 3.166207429733417e-06
Position 11785: 8.593619344349814e-07
Position 63: 2.6152208004325655e-07
Position 11777: 1.9518252235195484e-07
Position 192: 1.2974011804413369e-08
Position 202: 4.415286315260064e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 11497: 0.969784167949168
Position 16601: 0.9563919648951577
Position 11147: 0.9183913383726168
Position 16978: 0.7380977925868955
Position 15681: 0.7170397893298027
Position 19173: 0.648670910205447
Position 10257: 0.5663946907802204
Position 22795: 0.44547645073718223
Position 6452: 0.4277811431289159
Position 10585: 0.35951149207023475
Position 21655: 0.23409300798934687
Position 22944: 0.17063085765030667
Position 11738: 0.15180182615515034
Position 19237: 0.14595394825968197
Position 13457: 0.1288942163484194
Position 6936: 0.10833168895412003
Position 25295: 0.09875361076178238
Position 253: 0.09594832460868688
Position 25975: 0.08493859542846312
Position 6966: 0.05909403143015397
Position 16974: 0.05325251636530595
Position 19404: 0.05034576847714376
Position 24798: 0.05012875184166105
Position 4485: 0.04029038005863122
Position 23204: 0.03706626792488313
Position 6365: 0.03263687234685983
Position 24922: 0.032052052411608266
Position 11168: 0.03065534033174315
Position 16377: 0.02944383930384908
Position 24756: 0.028181565400473712
Position 8837: 0.026711236981538985
Position 17204: 0.025776732576367176
Position 18909: 0.025131880186532386
Position 24598: 0.02381124561632013
Position 11704: 0.0235609227933739
Position 11534: 0.021506548491918753
Position 17501: 0.021088277682178053
Position 13496: 0.0182964523617157
Position 24317: 0.015084952999264267
Position 24268: 0.01499587705015543
Position 17913: 0.01476468254764731
Position 18282: 0.013050726872096892
Position 6941: 0.012942537099679545
Position 13365: 0.012090367185692428
Position 19634: 0.012030436014083525
Position 20035: 0.011623145818108185
Position 14456: 0.010906298121632832
Position 23153: 0.010702652931684134
Position 2652: 0.010072489405899512
Position 22037: 0.008894488315245665
Position 20261: 0.0085353739471639
Position 23425: 0.008159303460553788
Position 13667: 0.008143035276534915
Position 6041: 0.007352322631241294
Position 17026: 0.006790758024701037
Position 3778: 0.006623482121037853
Position 10951: 0.006472538667012257
Position 11749: 0.00638508501706926
Position 11420: 0.006163535843481313
Position 11784: 0.005820289245277363
