Gene = Cxcl15
index = 309
Annotated 5SS: [  95  795 3493]
Annotated 3SS: [ 664 3408 6715]
SMsplice 5SS: [  95  431  795 3493]
SMsplice 3SS: [ 331  664 3408 8190]
top_k =  500
Partition function (log Z): -3.179137804161492

Sorted 5' Splice Sites (High to Low Probability):
Position 95: 0.9296153406207192
Position 795: 0.8559618003281811
Position 3493: 0.8406339036422917
Position 431: 0.7759215066037044
Position 4266: 0.10986965868566059
Position 5493: 0.0894434292543724
Position 5852: 0.0702918726692175
Position 7029: 0.05385184127755888
Position 8063: 0.04486132273527771
Position 259: 0.02849647937263359
Position 820: 0.022112765066066995
Position 990: 0.021436242173970294
Position 8068: 0.01364195771043961
Position 891: 0.012437443351152192
Position 5765: 0.011880240263491448
Position 129: 0.011509736049547347
Position 3782: 0.011307828372759563
Position 475: 0.00791033127587868
Position 7117: 0.007471271121652497
Position 2702: 0.006730042955186294
Position 4404: 0.006520893709507463
Position 1123: 0.006000535511418331
Position 6777: 0.005911859232015673
Position 5611: 0.003631635735026375
Position 5777: 0.0030933756904617353
Position 6770: 0.0027096018322782223
Position 1072: 0.0024224112097642053
Position 168: 0.0021338250127807953
Position 5270: 0.0016990780442242665
Position 8264: 0.00157060894985779
Position 1398: 0.0015636632946799155
Position 754: 0.0014926574618698875
Position 6921: 0.0013655186229574454
Position 7040: 0.0011774229459227134
Position 1995: 0.0009828276341185401
Position 4037: 0.0009802088381422752
Position 5497: 0.000976792177152195
Position 790: 0.0009382033134894747
Position 4134: 0.0009131009347824316
Position 985: 0.0008581582175831427
Position 8268: 0.0008534054412206706
Position 460: 0.0007825693319739082
Position 848: 0.000757393809897216
Position 5407: 0.0007512319152732362
Position 2798: 0.0007036881359020965
Position 5997: 0.0006995986867428707
Position 54: 0.0003889313256585924
Position 515: 0.000339217132874472
Position 4856: 0.00024804167567909927
Position 435: 0.00024369910193438576
Position 171: 0.00020385502188199287
Position 562: 7.091755642659947e-05
Position 263: 6.14723691474292e-05
Position 450: 6.117609334265823e-05
Position 340: 5.701590052836473e-05
Position 369: 4.678965867041533e-05
Position 799: 3.6256611147369385e-05
Position 73: 3.4714177697822955e-05
Position 268: 2.6740441957805566e-05
Position 253: 2.216011069723466e-05
Position 481: 2.1612602956960242e-05
Position 603: 1.9748929822185093e-05
Position 19: 1.7926371647344966e-05
Position 802: 1.3206024634876694e-05
Position 233: 1.2139518398741628e-05
Position 583: 9.036859038759975e-06
Position 566: 8.677873579717677e-06
Position 530: 7.764596007151214e-06
Position 237: 7.26430496856961e-06
Position 242: 6.973217276381222e-06
Position 319: 6.008724119678542e-06
Position 532: 3.0971304790791125e-06
Position 571: 3.059983641682733e-06
Position 597: 1.6560761282505883e-06
Position 701: 1.6165392421870936e-06
Position 3461: 1.1240225827195415e-06
Position 573: 1.0787897201838518e-06
Position 500: 1.0246030905475963e-06
Position 895: 5.184425092453529e-07
Position 2896: 2.8055484517542995e-07
Position 2229: 1.9663086350309754e-07
Position 1402: 1.6291922035459262e-07
Position 1406: 1.1505003949671768e-07
Position 664: 6.84394793172615e-08
Position 695: 4.5312555169005596e-08
Position 840: 1.1741923123688789e-08
Position 560: 4.853531932145299e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 664: 0.8552464014495197
Position 331: 0.7040082542240992
Position 3408: 0.6799669701309577
Position 8190: 0.6240671608927361
Position 6715: 0.3764165120619712
Position 3395: 0.09663891780458876
Position 5639: 0.09100238975940426
Position 5378: 0.08099123197633736
Position 4074: 0.06717900711354652
Position 7976: 0.049098065098421906
Position 293: 0.04398999726737919
Position 5334: 0.03774451909823357
Position 3332: 0.03534291503774827
Position 708: 0.030514116722640778
Position 4010: 0.028374310775394106
Position 894: 0.014067600291298226
Position 865: 0.010282192826234231
Position 7954: 0.009958023351245123
Position 361: 0.007928233994211602
Position 3869: 0.007285590018982896
Position 6249: 0.006649043089323014
Position 3370: 0.006610957635707304
Position 8509: 0.006302628181241736
Position 4374: 0.005997799926100492
Position 3413: 0.005939551618180023
Position 914: 0.005507866722479307
Position 5688: 0.004740297112536731
Position 5130: 0.0045873286123035185
Position 2428: 0.004111121750732746
Position 3573: 0.00405452782829863
Position 3981: 0.003825454506419184
Position 4119: 0.003556216814847188
Position 2964: 0.0033735500861944248
Position 3312: 0.0033412989390690364
Position 3756: 0.003241611853376613
Position 5800: 0.0029890123368538682
Position 3547: 0.0027944201982612995
Position 4334: 0.002763152677692462
Position 3375: 0.0026959183571478315
Position 547: 0.0021073403275084566
Position 3141: 0.0020852271276704864
Position 500: 0.0019426866732394645
Position 3230: 0.0018898458772903329
Position 3284: 0.0017878466657234111
Position 3934: 0.0016893904158911829
Position 4088: 0.0015273578544495005
Position 877: 0.001456136419821824
Position 3047: 0.001349344449068689
Position 195: 0.0013008433715155315
Position 3410: 0.0012972771218292083
Position 2652: 0.0012806626254141089
Position 4198: 0.0012354526114544964
Position 6139: 0.0010565756238788177
Position 685: 0.0010436638310126532
Position 3660: 0.0010055953228687786
Position 4855: 0.0009665341934655113
Position 3256: 0.0009429896179713443
Position 7254: 0.0008733502524478117
Position 1056: 0.0008161765100410721
Position 782: 0.0007699633461687097
Position 5305: 0.0007505745767687778
Position 2701: 0.0007463406467386078
Position 3584: 0.0007246718862393817
Position 1895: 0.000706989211019816
Position 7625: 0.0006858397895500944
Position 2592: 0.0006629186008183114
Position 6100: 0.0006576366431046951
Position 2433: 0.0006501531153482123
Position 597: 0.0006457822482803143
Position 4124: 0.0006198462990979712
Position 3656: 0.000618530391000875
Position 5851: 0.0005738713328332192
Position 4561: 0.0005248596187062334
Position 6033: 0.0005227623930449834
Position 8341: 0.0005213127775132369
Position 1182: 0.0004575328844324744
Position 1191: 0.00045301906712519487
Position 5257: 0.00044644192135293693
Position 7696: 0.00039061689208936146
Position 3696: 0.0003504248409246344
Position 4225: 0.0003259782458434012
Position 6293: 0.0003185863836920793
Position 299: 0.00030354187750571517
Position 7103: 0.00026036571151254916
Position 7223: 0.00024779439855171666
Position 367: 0.00022327441231826422
Position 6879: 0.00021015903486144329
Position 6556: 0.0001963869273292437
Position 3854: 0.00019476145596023986
Position 1891: 0.0001921492805823222
Position 2369: 0.00017891742830123376
Position 6253: 0.00017778785274977015
Position 641: 0.0001761114583798339
Position 982: 0.00017546672194915282
Position 639: 0.00015089652304902702
Position 242: 0.00014418451294744713
Position 2543: 0.00013670166227376147
Position 621: 0.00013407572225808233
Position 1317: 0.00012807853247031494
Position 1950: 0.00011713649324551134
Position 1932: 9.970239608289549e-05
Position 3626: 9.489396002839521e-05
Position 5076: 9.176861188439967e-05
Position 566: 9.00746510604566e-05
Position 2480: 8.927985879776584e-05
Position 5549: 8.776433142132336e-05
Position 968: 8.467139269718428e-05
Position 518: 7.9544923403349e-05
Position 221: 7.393847388747513e-05
Position 515: 6.42115238456699e-05
Position 2894: 6.144487476054494e-05
Position 338: 5.744884373315694e-05
Position 128: 5.700713502422174e-05
Position 1280: 5.6812752020193226e-05
Position 3466: 5.1332622931602896e-05
Position 161: 5.111656943189127e-05
Position 268: 4.8387444961154256e-05
Position 167: 4.569679412239299e-05
Position 253: 4.53221756472651e-05
Position 4524: 3.4654402999091946e-05
Position 4781: 3.2027915545903234e-05
Position 212: 2.261327008483301e-05
Position 2725: 1.875443066933692e-05
Position 428: 1.750201349064267e-05
Position 310: 1.6969517556048226e-05
Position 2910: 1.3848546424685556e-05
Position 1777: 1.2580972678781664e-05
Position 1959: 1.0333945034139272e-05
Position 1747: 7.0935606268464115e-06
Position 233: 6.978458802863926e-06
Position 369: 3.901824907587429e-06
Position 4244: 3.832039048519934e-06
Position 340: 3.1788165033706326e-06
Position 450: 2.6823836035171977e-06
Position 218: 2.5297061904788492e-06
Position 470: 2.341158811515388e-06
Position 346: 2.066955905656544e-06
Position 226: 1.3131738884714542e-06
Position 687: 1.1798492155255065e-06
Position 263: 8.98607270014969e-07
Position 3693: 5.303339447408821e-07
Position 765: 3.7598204019551564e-07
Position 603: 2.2205524925620747e-07
Position 608: 2.0505776919384237e-07
Position 786: 1.5477229370072345e-07
Position 521: 1.1262902685701375e-07
Position 474: 7.081020483317263e-08
Position 615: 6.551056762765173e-08
Position 2085: 4.22530012596339e-08
Position 1265: 3.895682462492101e-08
Position 1047: 3.8673581623088886e-08
Position 1023: 3.7571694743377604e-08
Position 971: 3.6923402022845314e-08
Position 2145: 2.9630352563718457e-08
Position 2158: 2.7153176879539807e-08
Position 2055: 2.570729244653217e-08
Position 790: 2.10487342390373e-08
Position 2046: 1.6670130685629484e-08
Position 989: 1.6050445326700797e-08
Position 927: 4.119018359403784e-09
Position 148: 3.373012389560559e-10
Position 145: 1.6445407788798692e-10
Position 435: 1.3205061738516377e-10
Position 85: 7.497350776980302e-11
Position 99: 9.573099863658395e-13
