Gene = Gpr160
index = 520
Annotated 5SS: [  108 21383]
Annotated 3SS: [21284 39759]
SMsplice 5SS: [  108 19572 20387 21383 33697 34092]
SMsplice 3SS: [19457 20252 21284 33558 33991 39759]
top_k =  500
Partition function (log Z): -29.324385831126424

Sorted 5' Splice Sites (High to Low Probability):
Position 108: 0.587509362010565
Position 296: 0.32875447676676733
Position 53: 0.1649648593135218
Position 13: 0.06169517411931651
Position 301: 0.0433985296068804
Position 2364: 0.04133550821147331
Position 8573: 0.04100282060215566
Position 8481: 0.03641640253724624
Position 11799: 0.032464760613440204
Position 11779: 0.028590127773444936
Position 4392: 0.014120290816346031
Position 189: 0.01309180848762571
Position 3094: 0.0031190622427431803
Position 405: 0.002346832396209057
Position 4914: 0.0011300295125252502
Position 6357: 0.0010911949584100698
Position 687: 0.000980488522293677
Position 44: 0.000522280725562918
Position 1405: 0.0005197787645840281
Position 1248: 0.0005080477259264318
Position 584: 0.0003664481399399668
Position 409: 0.0003653184734218925
Position 57: 0.0003292310996326372
Position 971: 0.0001781667592798241
Position 1262: 0.000159878858444798
Position 178: 8.012751494177906e-05
Position 96: 6.799544837870789e-05
Position 305: 2.2978912562766556e-05
Position 643: 1.671439976772783e-05
Position 1975: 5.002118575655372e-06
Position 2274: 4.388708788515187e-06
Position 2004: 2.8762676505917186e-06
Position 2212: 2.6067276092839314e-06
Position 2863: 2.2891380450985435e-06
Position 215: 1.714046107302492e-06
Position 253: 1.6319659321719867e-06
Position 235: 1.4769980565322136e-06
Position 140: 1.4636534249555805e-06
Position 145: 1.1202241707501115e-06
Position 530: 1.1107624793015344e-06
Position 834: 9.865553672449846e-07
Position 382: 7.357437226168692e-07
Position 1813: 2.422868134411682e-07
Position 482: 1.883713051378248e-07
Position 1348: 1.5638908605672308e-07
Position 496: 1.4058118511433048e-07
Position 237: 1.4036126148438184e-07
Position 219: 1.381754687761477e-07
Position 123: 7.42570292964648e-09
Position 357: 5.518470375770635e-09
Position 485: 2.1065839390396763e-10
Position 309: 2.917075735843646e-11
Position 314: 1.7493800812157328e-11
Position 307: 1.2306919286567853e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 12081: 0.34112366159727336
Position 169: 0.20651109610948973
Position 14339: 0.2023740943009596
Position 11667: 0.08231804994505248
Position 8398: 0.06729960481490498
Position 6924: 0.06480214287913127
Position 4988: 0.04356671986896245
Position 8466: 0.0380285821799636
Position 1924: 0.03635502426102247
Position 2234: 0.036201693284358516
Position 6126: 0.03151568788704087
Position 2095: 0.02978934711272128
Position 6647: 0.02357138927898518
Position 2980: 0.019278598228584156
Position 4060: 0.015966496438479933
Position 4133: 0.015601647177714461
Position 7167: 0.013440650722265551
Position 3678: 0.011951143479896589
Position 5642: 0.010300843533098306
Position 4753: 0.009149094739757996
Position 5093: 0.008159196225932298
Position 4166: 0.007463374496786989
Position 4316: 0.006182406369562186
Position 10187: 0.006036214488970375
Position 2547: 0.0059465405777661936
Position 6944: 0.005411642179800925
Position 1244: 0.005401289682046516
Position 9579: 0.005242326147616053
Position 9230: 0.003598242773596231
Position 8961: 0.003544811277204644
Position 1247: 0.003166170710449035
Position 9008: 0.0031476958178603617
Position 5294: 0.003101846932827501
Position 2238: 0.0030745946580123308
Position 2418: 0.002645134944231602
Position 8170: 0.0026114531407272885
