Gene = Dnaaf5
index = 341
Annotated 5SS: [  613  1445  2742  3254 11711 13189 15981 20120 24051 27843 31351 34497]
Annotated 3SS: [ 1259  2616  3134 11477 12975 15836 19950 23902 27691 31193 34304 35286]
SMsplice 5SS: [  613  1445  2742  3254 11711 13189 15981 20120 22353 24051 24908 27843
 31351 34497]
SMsplice 3SS: [ 1259  2616  3134 11477 12975 15836 19950 22051 23902 24798 27691 31193
 34304 35733]
top_k =  500
Partition function (log Z): 26.670986829133653

Sorted 5' Splice Sites (High to Low Probability):
Position 27843: 0.9983173490372342
Position 3254: 0.9974551503284507
Position 15981: 0.9968205488011191
Position 2742: 0.9960008052925698
Position 31351: 0.9932543869236385
Position 13189: 0.969711628579898
Position 20120: 0.9364054860920055
Position 34497: 0.8721001866334747
Position 11711: 0.8710946286061352
Position 22353: 0.8684924800805242
Position 613: 0.7835440395848651
Position 1445: 0.7684324729701378
Position 24908: 0.7548269575090603
Position 24051: 0.6539926581245044
Position 29534: 0.3326785424696524
Position 1188: 0.308830348233377
Position 11408: 0.3035950253373114
Position 12609: 0.26935875650561314
Position 35420: 0.25110760799878346
Position 20659: 0.24156063934171912
Position 33721: 0.22120116406824222
Position 25271: 0.21212611259713038
Position 12898: 0.1789843218722885
Position 180: 0.17242006766881798
Position 16567: 0.15902403755963618
Position 24067: 0.1534611011639997
Position 24084: 0.1292847384578184
Position 139: 0.12590332030875964
Position 20283: 0.12356412980460774
Position 31629: 0.12205971530274852
Position 2414: 0.12119174598127423
Position 11112: 0.10031857327082488
Position 8901: 0.09453541766015036
Position 14485: 0.09433918089327153
Position 5995: 0.09084739453589812
Position 16815: 0.0890063971508439
Position 13545: 0.08866200611052803
Position 28825: 0.08117362320809705
Position 31584: 0.07256164804288205
Position 3653: 0.07231570383880126
Position 31696: 0.06541523066989928
Position 33455: 0.05798962501480458
Position 15773: 0.05706619828466328
Position 12778: 0.04699298839140259
Position 29376: 0.046458573690263814
Position 33800: 0.042040835124363435
Position 561: 0.04077972883547208
Position 195: 0.03886423248042772
Position 16578: 0.03851999019815281
Position 28867: 0.03511698325740404
Position 30494: 0.031301880757105265
Position 30115: 0.030131027865167578
Position 21774: 0.02571690616091661
Position 2270: 0.0254144208896696
Position 19449: 0.023396475171700314
Position 32939: 0.023176592317017162
Position 6040: 0.02229186792093396
Position 2382: 0.02221545948615147
Position 16524: 0.019474129305080502
Position 33378: 0.019103737766428118
Position 12815: 0.01876306470914898
Position 32898: 0.01848715932926656
Position 21068: 0.018152161345618336
Position 31953: 0.015984801255674162
Position 16714: 0.01582822525214875
Position 13846: 0.01577533513689439
Position 14281: 0.013883371986723462
Position 2456: 0.013882895479651072
Position 18851: 0.013461603167960832
Position 16486: 0.01328900561804624
Position 31649: 0.011559808705875255
Position 22134: 0.011414313470226272
Position 22275: 0.011209457613942037
Position 1196: 0.0109072607280147
Position 21139: 0.009855023811949465
Position 16961: 0.00974928684294332
Position 22191: 0.009714745716298472
Position 22765: 0.009688268021004375
Position 34554: 0.008698850992086034
Position 13607: 0.008668850868718578
Position 16433: 0.008248276013248738
Position 1331: 0.008160462998621863
Position 16449: 0.007608977706911637
Position 1712: 0.007399063987499581
Position 20395: 0.007369609635259434
Position 11531: 0.007355244512955143
Position 21563: 0.006722323100119438
Position 581: 0.0066783000096305115
Position 1969: 0.006676415836593925
Position 20023: 0.006432661623119603
Position 13850: 0.005821009446000379
Position 2070: 0.005058012227000524
Position 33489: 0.004787929014160334
Position 2124: 0.004722346530887691
Position 11702: 0.004589384270300295
Position 23445: 0.004430792531877702
Position 11582: 0.0041810676003068625
Position 35524: 0.00411956021613352
Position 1155: 0.00375594752991529
Position 1225: 0.003593315223905142
Position 19113: 0.003339798097978782
Position 35328: 0.0032934806587965183
Position 13193: 0.0032846031796570562
Position 16480: 0.0031281846313938825
Position 12352: 0.002977687062678405
Position 17246: 0.002719873134438573
Position 16777: 0.0026633264611879036
Position 2762: 0.002638522974659657
Position 31365: 0.002590692292030203
Position 2432: 0.0025697080332129168
Position 14865: 0.002515336375051676
Position 5212: 0.0024122016029845808
Position 683: 0.0023321567305531993
Position 4137: 0.002310266091559776
Position 22178: 0.0022975084552753103
Position 688: 0.0021357324641257335
Position 35426: 0.0021223810675959935
Position 6825: 0.001955096084076998
Position 3289: 0.001954822981034698
Position 31369: 0.0019509317028098775
Position 29121: 0.0018938636998038893
Position 6506: 0.0018725749380804498
Position 31341: 0.0018607841204934215
Position 15930: 0.0018466717391481223
Position 4146: 0.001629950470556786
Position 1065: 0.0016236238102271987
Position 22188: 0.001615926384177257
Position 28935: 0.0016157819824949163
Position 13300: 0.0015729104823044618
Position 48: 0.0014447617450460278
Position 4516: 0.0012882539375352194
Position 1337: 0.0012655278500526815
Position 30131: 0.001176748872707827
Position 35235: 0.0009187676244574896
Position 21264: 0.0008305232859015246
Position 20992: 0.0008253497466130075
Position 5409: 0.0007840923182615005
Position 28871: 0.0006500290138893119
Position 1742: 0.0005570609082250146
Position 3064: 0.000545858746172921
Position 3339: 0.000507455138154962
Position 1391: 0.0004899659689149086
Position 1887: 0.0004437721241170899
Position 1616: 0.00041483829597045946
Position 15963: 0.00037016752121613587
Position 34669: 0.0003264194716594508
Position 1026: 0.0003139097119992642
Position 3044: 0.00029153685913075716
Position 910: 0.0002637494141784242
Position 3008: 0.00025926828643958266
Position 2345: 0.0002509059753983174
Position 3042: 0.00024128354609849364
Position 5259: 0.0002402440263645505
Position 2164: 0.00023661031052668602
Position 3003: 0.0002339432227452194
Position 4476: 0.000233748722515533
Position 2981: 0.00021232958505504278
Position 667: 0.00020386965856489665
Position 2617: 0.00019531326954671917
Position 35158: 0.00016320074741645691
Position 2720: 0.00011822914578203401
Position 619: 0.00011320862644056302
Position 15936: 0.00010828853341435764
Position 3005: 9.65187496099701e-05
Position 2746: 9.14683054007036e-05
Position 3293: 8.151488512961951e-05
Position 31959: 5.0079178376233664e-05
Position 519: 3.927784349174302e-05
Position 732: 3.8469291754991755e-05
Position 781: 3.768303088252467e-05
Position 16094: 3.21184058964827e-05
Position 2968: 2.9438736795411553e-05
Position 849: 2.830969791232133e-05
Position 2934: 2.416976462334083e-05
Position 637: 2.3080119233641077e-05
Position 28947: 2.267513387852924e-05
Position 16134: 1.9138812329359525e-05
Position 28259: 1.4297868969225986e-05
Position 2748: 1.419243372811977e-05
Position 3163: 1.3705448687330698e-05
Position 648: 1.358719739993364e-05
Position 16254: 1.1835586110870164e-05
Position 872: 1.0671911613106485e-05
Position 241: 9.585255939909988e-06
Position 601: 8.46567735625303e-06
Position 28117: 6.803850467832537e-06
Position 3261: 6.420418698436922e-06
Position 835: 5.779449665846422e-06
Position 897: 4.946160158932197e-06
Position 20206: 3.5421279700951493e-06
Position 364: 3.386259786224036e-06
Position 1016: 3.3400587721251995e-06
Position 675: 3.0265407249472383e-06
Position 4213: 1.9298871344632098e-06
Position 442: 1.739183730063713e-06
Position 888: 1.7000059115365911e-06
Position 474: 1.4272343212091362e-06
Position 3973: 1.0454477688270979e-06
Position 3330: 9.813235853959677e-07
Position 886: 9.433410465185619e-07
Position 3899: 8.203566592303661e-07
Position 1093: 7.126145096987446e-07
Position 3258: 5.329887210585657e-07
Position 4179: 4.77491309194543e-07
Position 16040: 2.9710176121188165e-07
Position 745: 1.705592910018989e-08
Position 453: 5.229132225806034e-09
Position 946: 8.115056814467487e-10
Position 800: 2.38231558817978e-19

Sorted 3' Splice Sites (High to Low Probability):
Position 31193: 0.9987952500666014
Position 19950: 0.987871521872402
Position 3134: 0.9799635415690799
Position 12975: 0.9694839133772644
Position 2616: 0.9300840390785298
Position 22051: 0.880707822054964
Position 11477: 0.8744418602225448
Position 34304: 0.8419062547239186
Position 15836: 0.8412868035094001
Position 23902: 0.8121655793323551
Position 35733: 0.6848452436232565
Position 24798: 0.6503702150951061
Position 27691: 0.5689385463059301
Position 27749: 0.3872442024659836
Position 1259: 0.3500562868511229
Position 35286: 0.33251878579243777
Position 11277: 0.3163734901044634
Position 1009: 0.27071848901702383
Position 16365: 0.2523824347054565
Position 12504: 0.2464932596228613
Position 29370: 0.23394138882247612
Position 1321: 0.1884492529490573
Position 33614: 0.17041538480657986
Position 20533: 0.1640808363926107
Position 12708: 0.1485531761883879
Position 1092: 0.14650301401105248
Position 31477: 0.14045176493301464
Position 35319: 0.1317057458264155
Position 29320: 0.12101699867840476
Position 477: 0.1149527376257397
Position 2310: 0.11444995610248992
Position 5913: 0.11313926245683216
Position 15872: 0.1108225743565
Position 31535: 0.10925074488075277
Position 24736: 0.10564657617402073
Position 12856: 0.10109204062125775
Position 11006: 0.10031857327082488
Position 23948: 0.09865950352351585
Position 8870: 0.09453541766015036
Position 14410: 0.09431313056983609
Position 28745: 0.09156933274089216
Position 25009: 0.08695385469743445
Position 33345: 0.07694553785666265
Position 20205: 0.06802683335843834
Position 16682: 0.06548693313094871
Position 33660: 0.061776678316457154
Position 2536: 0.06070590984424624
Position 13454: 0.060521746603389354
Position 3445: 0.06016158534794911
Position 35866: 0.055316653137841634
Position 1306: 0.05369061547475414
Position 458: 0.04556956611596581
Position 25091: 0.04490125910859755
Position 15893: 0.04451415891077202
Position 25043: 0.036605246278599325
Position 25174: 0.036279780879138114
Position 32853: 0.03452761117280565
Position 13416: 0.0325684026934337
Position 33639: 0.031856984357447236
Position 2344: 0.027072064530863922
Position 15512: 0.026570637232315206
Position 20587: 0.025110642813268823
Position 34247: 0.024892207599198968
Position 27695: 0.02315793771083867
Position 20323: 0.022947773770810122
Position 12549: 0.022865496882751878
Position 1292: 0.021138198143921958
Position 34128: 0.020871036743128943
Position 15663: 0.020781838692423175
Position 1372: 0.018622105584919692
Position 13762: 0.018612013903426764
Position 30305: 0.018441789645167076
Position 20924: 0.018111417485516933
Position 1330: 0.0180857474231652
Position 27759: 0.017317612655941735
Position 1422: 0.016877824735049476
Position 29965: 0.01585676252691483
Position 22095: 0.015481609612874989
Position 30045: 0.015451014210960581
Position 23832: 0.01520215543919561
Position 31481: 0.01516698683467535
Position 2217: 0.014627702550091468
Position 14162: 0.013909422310158912
Position 31756: 0.01353708604384931
Position 30308: 0.012860091111938183
Position 18780: 0.012778137027624918
Position 2202: 0.01198545587509077
Position 28792: 0.011904592242568861
Position 19413: 0.01174937127474584
Position 382: 0.011537945173630344
Position 2005: 0.01142124654512829
Position 16610: 0.011079834015183495
Position 16710: 0.010906328777529914
Position 35289: 0.010833935823095102
Position 20450: 0.010805513986062108
Position 21035: 0.010716837317732708
Position 15707: 0.010713251248168567
Position 3033: 0.009621124579826905
Position 19397: 0.009201128849627798
Position 35705: 0.00897521668243269
Position 21655: 0.008703356768145109
Position 22003: 0.008540736603155527
Position 20115: 0.007774118383585757
Position 21748: 0.007742664702166084
Position 970: 0.00752922592445874
Position 227: 0.006915184096357133
Position 33028: 0.006890042405895852
Position 21378: 0.00668011174011074
Position 16920: 0.006549068763240886
Position 29375: 0.00642022605833798
Position 16432: 0.006342068287533624
Position 31541: 0.006180453431133778
Position 1535: 0.0057598108824338445
Position 23971: 0.005595463734711829
Position 28640: 0.005451576228343063
Position 21768: 0.005446243292096878
Position 3100: 0.0053931838315746826
Position 20479: 0.0053814003922301335
Position 20568: 0.0053733335428032955
Position 32818: 0.005315948370393132
Position 1803: 0.005249528829467575
Position 16698: 0.005123702797636151
Position 20472: 0.005004374716914859
Position 2578: 0.004618073312635805
Position 3510: 0.004596276119650763
Position 20354: 0.0045514664345869225
Position 22666: 0.0045475925968974954
Position 35905: 0.004535839512745166
Position 28355: 0.004504332494788552
Position 23204: 0.004430792531877698
Position 29423: 0.004307797138071645
Position 29512: 0.004225490717946928
Position 28700: 0.0041882916424280155
Position 1968: 0.0041476526579982895
Position 25214: 0.004080669988127235
Position 2123: 0.003954694021874212
Position 29024: 0.0038593667248095556
Position 31819: 0.003847047664808306
Position 3482: 0.0037447194135286424
Position 36282: 0.0037083513035636555
Position 33582: 0.0036526112968260156
Position 20492: 0.0036280049961725583
Position 36037: 0.0035047147236866266
Position 19039: 0.0033397980979787832
Position 2381: 0.0031296795860973484
Position 3138: 0.0030607865653321264
Position 23961: 0.0030333751442558274
Position 12132: 0.002977687062678405
Position 13681: 0.0028418009409517143
Position 29133: 0.0028359109830634593
Position 21539: 0.0027284039152526375
Position 17150: 0.002719873134438574
Position 22618: 0.002669114792274062
Position 14711: 0.0025153363750516785
Position 3948: 0.002488194306163122
Position 22614: 0.0024715606318328146
Position 19213: 0.0024459750473266742
Position 20189: 0.002418937453075267
Position 13375: 0.002287733064539215
Position 16408: 0.0022875240311921335
Position 1239: 0.002248118230470018
Position 16754: 0.0022330026690175466
Position 29476: 0.00222658794946746
Position 29229: 0.002197212787141839
Position 2625: 0.002185446658845705
Position 32828: 0.00217475712284879
Position 24992: 0.002115467885166705
Position 1863: 0.002107600231301273
Position 2136: 0.002094463459292564
Position 23746: 0.002082420572286965
Position 1380: 0.0019548674938303567
Position 1242: 0.0018876203300911153
Position 3553: 0.0018458551743694945
Position 34609: 0.0018067956107151192
Position 35266: 0.0017494444338937286
Position 2160: 0.0017327727989651478
Position 13522: 0.0017008028996771296
Position 16736: 0.0016704868724849913
Position 34850: 0.0016698026623221593
Position 5102: 0.001654016566850849
Position 27494: 0.001637474843945115
Position 886: 0.0015969528740492182
Position 1569: 0.0015910768982473347
Position 15897: 0.0015550264376392973
Position 6325: 0.0014781199309060432
Position 16890: 0.0013119210031925141
Position 20541: 0.0012355382188348955
Position 35099: 0.0011576136140650517
Position 4361: 0.0011564148417618195
Position 21420: 0.001138448843264573
Position 3038: 0.0011014757088986266
Position 3598: 0.0010745840370802251
Position 31092: 0.0010438732438370541
Position 3068: 0.0010434367221145888
Position 6756: 0.0010218915049260424
Position 35937: 0.0010028167171882362
Position 2913: 0.0009494562669809253
Position 2556: 0.0008815098423045424
Position 35030: 0.0008470027605029578
Position 21163: 0.0008305232859015245
Position 2251: 0.0007955184509412808
Position 20337: 0.0007906272368498258
Position 3563: 0.0007891684200542913
Position 34923: 0.0007449550354486346
Position 1497: 0.0007363065934931843
Position 16382: 0.0007225737890959949
Position 1261: 0.0007034829686669359
Position 18743: 0.000683466140335916
Position 5211: 0.0006508874793541772
Position 31623: 0.0006025482641709544
Position 6678: 0.0006007467271037895
Position 1068: 0.0005560775365624284
Position 1222: 0.000551925447218449
Position 4055: 0.0005050755046289731
Position 31564: 0.0004662799863332809
Position 5131: 0.000449707482467909
Position 2893: 0.00042199143612764445
Position 774: 0.0004205281683686432
Position 28613: 0.0004111117371904632
Position 4093: 0.00039891056076713915
Position 28594: 0.0003971470375723134
Position 6374: 0.00039445500717440516
Position 32469: 0.0003793712639413156
Position 36002: 0.0003405045546338355
Position 6761: 0.00033245785204716495
Position 4333: 0.000310848663811472
Position 4957: 0.0002960477504484553
Position 35342: 0.00028921709640916324
Position 16565: 0.00028294327401258375
Position 425: 0.00027914427913328517
Position 2553: 0.00025916079478263313
Position 5314: 0.000258252410953741
Position 1205: 0.00022638329704103847
Position 1282: 0.00021154041245137313
Position 1540: 0.00019926048999901298
Position 2921: 0.00018581853962506265
Position 32586: 0.0001595805795389993
Position 4059: 0.0001546395207622884
Position 20265: 0.00015065817240648516
Position 28789: 0.00014648163229457397
Position 13734: 0.00014252973851628243
Position 3803: 0.00014209363320178398
Position 3736: 0.00014113734820489724
Position 13381: 0.00013035326199001588
Position 16516: 0.00012974548808932374
Position 5027: 0.00012762625753550463
Position 13347: 0.00012181845621729893
Position 274: 0.00012017182043886523
Position 1129: 0.00011099144099342383
Position 2971: 0.00010904437149731396
Position 1014: 0.00010654170516948918
Position 1120: 0.00010204589088117557
Position 984: 9.906985044038768e-05
Position 19799: 9.775630288819425e-05
Position 645: 9.733642436903562e-05
Position 12882: 9.619055675475363e-05
Position 2711: 9.348077447627937e-05
Position 12946: 8.419647103418075e-05
Position 32713: 7.124922331360762e-05
Position 687: 7.077858632925044e-05
Position 19757: 6.599410491064234e-05
Position 1126: 6.460823064193348e-05
Position 3850: 6.271016001119733e-05
Position 33050: 5.960863597985654e-05
Position 4373: 5.47391544774595e-05
Position 3954: 4.8357852087866125e-05
Position 3485: 4.546464299934104e-05
Position 434: 4.3474229552459754e-05
Position 2714: 3.933555187301795e-05
Position 572: 3.897394678717495e-05
Position 1444: 3.6185386800465606e-05
Position 32110: 3.54896077959466e-05
Position 31733: 3.246195884607592e-05
Position 1880: 3.235351958994773e-05
Position 437: 3.1568021759738556e-05
Position 16387: 3.126913497906467e-05
Position 1053: 3.126849092483323e-05
Position 1574: 3.096308533024485e-05
Position 3320: 3.0745567121289117e-05
Position 2691: 2.9875115201359104e-05
Position 2933: 2.9383376617415327e-05
Position 3364: 2.7714359657915777e-05
Position 3544: 2.765202455511983e-05
Position 30976: 2.474536728464508e-05
Position 1763: 2.3304191397943026e-05
Position 1075: 2.2443196735750922e-05
Position 3323: 2.1922702099166092e-05
Position 31825: 2.1734570801269324e-05
Position 31462: 2.1605999617298652e-05
Position 27422: 2.1575054594851012e-05
Position 931: 1.9331994860179174e-05
Position 16078: 1.9138812329359525e-05
Position 735: 1.6076136086418965e-05
Position 22061: 1.4263449447957047e-05
Position 287: 1.3819944767743813e-05
Position 28010: 1.3556363587024946e-05
Position 1670: 1.184171603989672e-05
Position 16164: 1.1835586110870164e-05
Position 20487: 1.0469895743808687e-05
Position 20452: 1.0266580090293885e-05
Position 3162: 9.350827176549562e-06
Position 1044: 6.932414706124022e-06
Position 28163: 6.909033182699959e-06
Position 857: 6.907274961662822e-06
Position 28931: 6.222017311797814e-06
Position 20803: 4.280100931199014e-06
Position 872: 3.700631524885616e-06
Position 3183: 3.1390770671327323e-06
Position 3054: 2.576854713286389e-06
Position 3174: 2.515796402072604e-06
Position 3142: 2.1614786030799103e-06
Position 1210: 1.7653640040577354e-06
Position 4096: 1.7477628577444224e-06
Position 179: 1.7290677147034436e-06
Position 1525: 1.5060629224401328e-06
Position 3186: 1.1764175038755578e-06
Position 3572: 1.0604233335218793e-06
Position 781: 9.517805424627567e-07
Position 3926: 9.347305006462128e-07
Position 1626: 6.662793309886317e-07
Position 581: 5.390581432389276e-07
Position 3180: 5.304349990854467e-07
Position 3385: 4.809054509248376e-07
Position 3192: 4.6122575958734305e-07
Position 3769: 3.8143087998173486e-07
Position 3003: 3.80874178317017e-07
Position 795: 3.6325550292356436e-07
Position 27921: 3.2764077227565007e-07
Position 27959: 3.08681895057971e-07
Position 1527: 3.0680375300355704e-07
Position 3582: 2.9521750546303926e-07
Position 1547: 2.9243694620070237e-07
Position 588: 2.753875319545506e-07
Position 714: 2.7349012367935835e-07
Position 2975: 2.5670539686056584e-07
Position 3149: 2.376341119214143e-07
Position 4042: 1.7552123541980925e-07
Position 3204: 1.38790932507086e-07
Position 617: 1.2772221119737745e-07
Position 3210: 9.620494524480523e-08
Position 3634: 9.045456162061522e-08
Position 2944: 8.672451955277003e-08
Position 3418: 8.545000918385567e-08
Position 3354: 8.24929626103861e-08
Position 3989: 8.074597318444084e-08
Position 3490: 8.020326052890602e-08
Position 3615: 7.81555370562544e-08
Position 3249: 6.89793475519826e-08
Position 2812: 6.592334850200282e-08
Position 3281: 5.872338782787304e-08
Position 3278: 5.3103417370794926e-08
Position 2988: 4.423499704781237e-08
Position 4075: 2.8534801345856417e-08
Position 3378: 2.8449514348181698e-08
Position 2977: 2.2272495103114732e-08
Position 3868: 2.213291268793839e-08
Position 28439: 2.446142236958334e-09
Position 28547: 2.3762318178557183e-09
Position 704: 2.2270732588046925e-09
Position 653: 1.1299741869866317e-09
Position 667: 9.666582427579871e-11
Position 131: 5.520397380254514e-11
Position 167: 4.67585412171872e-11
Position 2814: 8.440459972198186e-12
Position 176: 1.2970989062560693e-12
Position 191: 2.431365063037752e-13
Position 189: 1.9956519201421039e-13
Position 143: 3.995429731769277e-15
Position 139: 2.6201130527692356e-15
