Gene = Iqce
index = 588
Annotated 5SS: [  197  2694  5371  8964  9585 10779 12423 12566 14594 16051 16334 19003
 19977 21663 24305 24963 27301 28042 30572 31035 31912 36371]
Annotated 3SS: [ 2645  5324  8834  9449 10707 12308 12514 14522 15977 16283 18838 19920
 21432 24199 24871 27129 28017 30451 30912 31810 36169 36884]
SMsplice 5SS: [  197  2694  5371 10779 12423 12566 14594 16051 21663 24305 24963 27301
 30572 31035 33357 37034]
SMsplice 3SS: [ 2645  5324 10707 12308 12514 14522 15977 21520 24199 24871 27129 30451
 30912 33257 36884 38271]
top_k =  500
Partition function (log Z): 21.168341579609557

Sorted 5' Splice Sites (High to Low Probability):
Position 24305: 0.994020387789194
Position 12423: 0.9927295269222794
Position 10779: 0.9860007372078246
Position 12566: 0.9824702480874435
Position 37034: 0.9623017299047387
Position 31035: 0.950071027865627
Position 16051: 0.9424766938474811
Position 30572: 0.9209563031543905
Position 24963: 0.9086772420226846
Position 33357: 0.8570580422553935
Position 5371: 0.8477705885448216
Position 2694: 0.8395645126516355
Position 197: 0.8323211286328002
Position 27301: 0.7561754560823094
Position 8964: 0.6599046404246672
Position 21663: 0.6507474714765397
Position 19977: 0.5755284877482763
Position 14594: 0.5184318225546721
Position 437: 0.43880148637713173
Position 19003: 0.4376748071415471
Position 9585: 0.310070876850925
Position 28042: 0.30971398727837446
Position 16334: 0.3091181972866719
Position 31912: 0.287845849490741
Position 14620: 0.20511954260331117
Position 28126: 0.1608153781598371
Position 35659: 0.15721460391628037
Position 36260: 0.15661790302902515
Position 19409: 0.1206219044575619
Position 23857: 0.11039802159201678
Position 28139: 0.10723046137888781
Position 27200: 0.09341674763576036
Position 8290: 0.08159221242991097
Position 2496: 0.07957546844309796
Position 22050: 0.0780192363128096
Position 17848: 0.07223522267269418
Position 15900: 0.06818382786882991
Position 24782: 0.067591358364853
Position 21436: 0.06324832139521529
Position 36371: 0.05557863905797462
Position 36308: 0.05106042517306362
Position 36764: 0.05052701909260051
Position 22088: 0.03583525929195053
Position 38317: 0.035559360905582114
Position 2554: 0.03503664057142284
Position 35557: 0.03340119221182933
Position 34946: 0.03243222018784737
Position 15550: 0.030643999420238335
Position 25697: 0.02786273112134161
Position 22330: 0.023089262114756468
Position 35790: 0.023048127177356676
Position 36326: 0.022790267938051532
Position 10946: 0.022554968513324104
Position 23635: 0.022506129121146072
Position 29338: 0.022430183819139794
Position 26012: 0.022087278671458477
Position 8092: 0.020883061401975597
Position 11154: 0.020324664352257618
Position 1689: 0.02025608633843863
Position 36784: 0.020156151844535924
Position 38479: 0.01852532977175199
Position 25073: 0.01794411073558699
Position 13278: 0.016882805982715913
Position 4749: 0.01500080256522126
Position 38339: 0.01490936575368499
Position 28170: 0.014082875194603049
Position 15755: 0.013775183590477033
Position 28136: 0.012048402958419604
Position 1594: 0.011920358733436293
Position 37755: 0.011189870879408304
Position 37745: 0.011178741928634377
Position 14359: 0.010406194026962875
Position 9641: 0.010162061567113386
Position 30369: 0.009851707597177847
Position 11120: 0.008693274914463471
