Gene = Gfy
index = 433
Annotated 5SS: [  81  787 2046 2478]
Annotated 3SS: [ 641  879 2303 2937]
SMsplice 5SS: [  81  787 2046 2478]
SMsplice 3SS: [ 641 1922 2303 2937]
top_k =  500
Partition function (log Z): -0.19794690112258928

Sorted 5' Splice Sites (High to Low Probability):
Position 81: 0.9957596496484882
Position 787: 0.9711782997018866
Position 2478: 0.8623202215101072
Position 2046: 0.8444907162866074
Position 2567: 0.06092577189404912
Position 545: 0.054302995856666515
Position 1603: 0.037524471901890476
Position 1269: 0.015705764579493624
Position 498: 0.015213515766876528
Position 1035: 0.005627264157261033
Position 1967: 0.004230948456270341
Position 691: 0.004097782916962548
Position 791: 0.0037405224463374215
Position 1773: 0.002757084266971048
Position 2096: 0.002352932566409146
Position 2114: 0.0021386869579025076
Position 326: 0.0021282653992544943
Position 882: 0.001904621157549283
Position 2279: 0.00172001067252214
Position 1461: 0.0016651740160921295
Position 2996: 0.0015527938568308623
Position 1874: 0.0010756559629751033
Position 754: 0.0010254348280306553
Position 1233: 0.0009384974905685912
Position 806: 0.0009248230420826727
Position 346: 0.0009134217040996974
Position 948: 0.0008959156679523595
Position 223: 0.0008115085748937756
Position 373: 0.00041043894746052226
Position 190: 0.0003664739262953932
Position 2033: 0.00035637178060648784
Position 2434: 0.00031338971598679407
Position 178: 0.00030012485311784034
Position 443: 0.00023152650105236308
Position 2340: 0.00022498617856347877
Position 585: 0.0001811671899196588
Position 617: 0.0001607377961315028
Position 515: 0.0001582073632142693
Position 299: 0.00012120822914174541
Position 462: 0.00011387082098558027
Position 314: 9.753276144278664e-05
Position 3000: 9.297206506982909e-05
Position 296: 8.641839319989112e-05
Position 438: 7.579428607933021e-05
Position 188: 6.768003909703506e-05
Position 158: 6.437900470967512e-05
Position 500: 5.588052129552467e-05
Position 421: 4.957987040826696e-05
Position 823: 4.8129362814610725e-05
Position 700: 4.728340818477037e-05
Position 732: 4.7159351826907364e-05
Position 810: 3.664326270535605e-05
Position 555: 3.55791018310904e-05
Position 548: 3.1148392053461236e-05
Position 2482: 1.7138653332388214e-05
Position 989: 1.609129044839204e-05
Position 111: 9.143402069890494e-06
Position 145: 7.887462878321145e-06
Position 201: 7.2944766393132276e-06
Position 1382: 7.168750313966419e-06
Position 1378: 7.026896734838986e-06
Position 1369: 6.884362611084177e-06
Position 57: 4.310494590018818e-06
Position 231: 3.723383602821101e-06
Position 36: 3.7194349650920166e-06
Position 707: 3.360067003381351e-06
Position 686: 2.032919816903468e-06
Position 793: 1.3071749172359452e-06
Position 954: 1.2003625901331909e-06
Position 206: 8.269655327900799e-07
Position 627: 5.139387502207678e-07
Position 601: 5.117855768095936e-07
Position 738: 1.7442118484227202e-07
Position 2571: 2.3957089606120802e-08
Position 60: 1.6441302316774717e-08
Position 856: 4.540667219149441e-09
Position 812: 4.3758016190197685e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 641: 0.9632377663989522
Position 2937: 0.7481316769121659
Position 2303: 0.46027641280072185
Position 2372: 0.4428057148527105
Position 1922: 0.34179569490446876
Position 1966: 0.28419749506253406
Position 1847: 0.11457165070868602
Position 2960: 0.08483779688797219
Position 1984: 0.061208095010128756
Position 3083: 0.03970510406820132
Position 349: 0.03299171812022036
Position 497: 0.026037974862088177
Position 2427: 0.025591701496390368
Position 2790: 0.025266213252487263
Position 3023: 0.02064944124121513
Position 2604: 0.018694251201683568
Position 1506: 0.017534212417236784
Position 1187: 0.012707637561461621
Position 1934: 0.011425426818514826
Position 2566: 0.010624773736375706
Position 222: 0.010490203586553691
Position 879: 0.01039081999047191
Position 1856: 0.009939679300805962
Position 721: 0.008805232479397842
Position 1926: 0.008717391574115082
Position 1367: 0.008179954626943263
Position 1752: 0.008066287160300847
Position 1328: 0.0075116737457977985
Position 2420: 0.00727606259536514
Position 1520: 0.006186387039256519
Position 2433: 0.006071771205344333
Position 2909: 0.005334130229289693
Position 433: 0.004933728547233841
Position 3056: 0.0047228171023207515
Position 1954: 0.004442268610147083
Position 1882: 0.003529077441680243
Position 2319: 0.0031123679430765444
Position 1674: 0.0030675293317144153
Position 2795: 0.0029612425223591063
Position 1003: 0.002442566070759648
Position 1719: 0.002266134075014501
Position 2261: 0.002243966801255921
Position 584: 0.0020015918888068355
Position 616: 0.001734007988795094
Position 1437: 0.0016186828258337065
Position 1738: 0.0014268184179902067
Position 2463: 0.0013402011344633544
Position 2257: 0.001183391935735313
Position 2330: 0.0011204172460724236
Position 675: 0.0010025847282896906
Position 1970: 0.0009398330891846646
Position 2571: 0.0008856662530050518
Position 1043: 0.0008645061593854343
Position 752: 0.000819691911009156
Position 260: 0.0007930935933909391
Position 1592: 0.0007711707159536498
Position 1986: 0.0007614238619839819
Position 1466: 0.0006485354946622689
Position 2163: 0.0006308559491414379
Position 1189: 0.000570856880566807
Position 1992: 0.000521766383174751
Position 391: 0.0004739816554020662
Position 2894: 0.00045170958718666887
Position 2546: 0.0003869864806281168
Position 2829: 0.00037585029430731154
Position 2168: 0.00034358366058203054
Position 2266: 0.0003339644260161737
Position 1811: 0.0003327931880770464
Position 462: 0.0003079278544127707
Position 1898: 0.00030034607067645677
Position 3132: 0.00026622886341447146
Position 1073: 0.00026129815903468226
Position 397: 0.0002571427368151349
Position 1773: 0.00024697813453790216
Position 1056: 0.00024630466637927444
Position 1889: 0.00022662565805688214
Position 960: 0.00020325862596355017
Position 2141: 0.00020086989975268127
Position 686: 0.00018578415440323142
Position 373: 0.00018006576225205683
Position 185: 0.0001787120979708766
Position 474: 0.00017722644293907873
Position 1781: 0.00017430939376871676
Position 977: 0.00016403205616482598
Position 2522: 0.00015572250995561917
Position 2273: 0.0001540062579924041
Position 2278: 0.00013618262853207715
Position 1725: 0.000135049411683044
Position 3170: 0.0001303225116634799
Position 1207: 0.00012876919966897142
Position 2006: 0.000118711450129474
Position 1468: 0.00011843251442406211
Position 2751: 0.00010511052321994697
Position 145: 0.00010108141673541648
Position 2223: 9.889137647917256e-05
Position 1536: 9.498526098047248e-05
Position 2202: 8.3282549747092e-05
Position 1688: 8.2577527653719e-05
Position 1257: 8.196438020046413e-05
Position 1439: 7.922169691638522e-05
Position 1369: 7.755415671220628e-05
Position 2577: 7.723176077329623e-05
Position 3145: 6.765675837026e-05
Position 2658: 6.415676534524238e-05
Position 2148: 5.7374445328743e-05
Position 2194: 5.512076467715408e-05
Position 2198: 5.104187472771373e-05
Position 2921: 4.670398361251438e-05
Position 1121: 4.471452690000774e-05
Position 2150: 4.461806256383182e-05
Position 1698: 4.401978771592342e-05
Position 2477: 4.1347259279930326e-05
Position 1015: 4.119701321430397e-05
Position 2230: 3.860855671481278e-05
Position 2283: 3.8356421429371255e-05
Position 1522: 3.075164747569206e-05
Position 421: 2.8244769034039123e-05
Position 304: 2.674770328712498e-05
