Gene = 6430531B16Rik
index = 71
Annotated 5SS: [ 209  722 1684 2281 2715 2894]
Annotated 3SS: [ 609 1532 2081 2626 2796 6147]
SMsplice 5SS: [ 215  722 1684 2281 2894]
SMsplice 3SS: [ 609 1532 2081 2796 6147]
top_k =  500
Partition function (log Z): -4.879138853023071

Sorted 5' Splice Sites (High to Low Probability):
Position 2281: 0.9529782609516726
Position 2894: 0.8902978913466076
Position 1684: 0.7796085898747943
Position 215: 0.3434807579830893
Position 4107: 0.29007956493220816
Position 290: 0.17364163909272276
Position 355: 0.16213204446449261
Position 209: 0.12751161419869714
Position 4206: 0.07820925559589563
Position 1230: 0.07802010905726464
Position 5229: 0.07286855789423424
Position 296: 0.05466980619715647
Position 1676: 0.039937587960413204
Position 2778: 0.032353617229592325
Position 4577: 0.028613384997554513
Position 750: 0.02606990504555798
Position 836: 0.02377777542610188
Position 6072: 0.021496009099133975
Position 799: 0.01811465379998404
Position 4409: 0.017061622320873295
Position 5223: 0.014772044131249076
Position 29: 0.014237764695888892
Position 1663: 0.01266181403027804
Position 460: 0.012128537605739042
Position 5267: 0.010665604843843763
Position 1061: 0.010622883048919358
Position 206: 0.009780688055033562
Position 5274: 0.009217467096002177
Position 4301: 0.0083819499220239
Position 3443: 0.007627397584135309
Position 1974: 0.007324307735590728
Position 200: 0.0058550772032901635
Position 4269: 0.005537210067152126
Position 5163: 0.005380314530523839
Position 682: 0.004749755473605263
Position 1588: 0.004664676465109343
Position 298: 0.004277871790723546
Position 1994: 0.004222780446958518
Position 3635: 0.0038660748824772473
Position 543: 0.0033930450943823257
Position 5762: 0.002635774824977889
Position 4000: 0.0025418152515453906
Position 2715: 0.0019373962642662457
Position 1496: 0.0017550335920374454
Position 4111: 0.0014063902169290635
Position 781: 0.0013325950228581
Position 1959: 0.0012433761787794604
Position 321: 0.0010343776229862086
Position 2209: 0.0009527226237690281
Position 3782: 0.0008766727089816241
Position 4063: 0.0006836736278225148
Position 329: 0.0006788957322493205
Position 2018: 0.0006331440237623688
Position 14: 0.0005565064269624534
Position 1763: 0.00048660522990951014
Position 1222: 0.00046861210073335
Position 669: 0.00045643425107505314
Position 302: 0.0004561355064763103
Position 508: 0.000447428188444671
Position 3014: 0.0004353237965845468
Position 2594: 0.00039493791828019905
Position 821: 0.00038307912958160666
Position 442: 0.0003735146816333557
Position 2241: 0.00036351958259636327
Position 2169: 0.0003553602008049623
Position 1715: 0.00035317052683506156
Position 2888: 0.0003172263092863769
Position 2702: 0.0002952007906620336
Position 80: 0.0002764041248494148
Position 651: 0.00025804867354703844
Position 1559: 0.000188833640656606
Position 803: 0.00018623291388050617
Position 1657: 0.000168545457940909
Position 1387: 0.00016648085739596138
Position 4154: 0.0001594078127140721
Position 411: 0.00011970730617327339
Position 540: 0.00011038481846540573
Position 850: 0.00010593397091464422
Position 2572: 0.00010327520360459892
Position 1614: 8.176435588976298e-05
Position 1625: 7.358459744212177e-05
Position 977: 7.060987290305126e-05
Position 4099: 7.02565393591295e-05
Position 1235: 6.28650976530894e-05
Position 874: 6.229976124502412e-05
Position 1688: 5.596653405196696e-05
Position 1585: 5.3080721017842795e-05
Position 3881: 5.006009095326299e-05
Position 1690: 4.129809152937335e-05
Position 2395: 2.4376139231175612e-05
Position 510: 1.709437378442355e-05
Position 2464: 7.0886839279071615e-06
Position 43: 5.604610391270159e-06
Position 339: 5.2918458467485946e-06
Position 358: 3.2552861461738073e-06
Position 454: 2.846602556290102e-06
Position 105: 2.3410336882557073e-06
Position 304: 2.175123386676698e-06
Position 41: 1.4880522054281643e-06
Position 465: 1.4768874714348159e-06
Position 377: 5.242555065248412e-07
Position 2250: 1.8145717352804402e-07
Position 968: 1.0738459981674736e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 2081: 0.9278886522526739
Position 1532: 0.7387156764374078
Position 6147: 0.4761298507941627
Position 2796: 0.4673079369604403
Position 2765: 0.3339369302315515
Position 3961: 0.2819703847760644
Position 5025: 0.257208146849455
Position 4187: 0.1551241841270717
Position 4149: 0.1152876686695905
Position 2626: 0.09592755329769496
Position 1567: 0.08778141923744504
Position 3938: 0.07739512233017039
Position 609: 0.06685048746720935
Position 6156: 0.035432219565094694
Position 6001: 0.03348880720229697
Position 1909: 0.022328840603921457
Position 4480: 0.01618135925016957
Position 4252: 0.01510705610474388
Position 3561: 0.01309955935352409
Position 5600: 0.012639163907325472
Position 5840: 0.01188493065712592
Position 4659: 0.009430522978060947
Position 5695: 0.0092357199324983
Position 2711: 0.008867114973855218
Position 2572: 0.008128516868155354
Position 4285: 0.00699345572686971
Position 1994: 0.006958429338345664
Position 2832: 0.006649545756397989
Position 2153: 0.006013006728144567
Position 4576: 0.005624539876663723
Position 3599: 0.004245760083014323
Position 1598: 0.004164604675045191
Position 3373: 0.00405266419224033
Position 4993: 0.0037010908059920415
Position 2777: 0.003636539088278295
