Gene = Cend1
index = 243
Annotated 5SS: [175]
Annotated 3SS: [1487]
SMsplice 5SS: [175]
SMsplice 3SS: [1015]
top_k =  500
Partition function (log Z): -7.7376345403139215

Sorted 5' Splice Sites (High to Low Probability):
Position 175: 0.6175594345903043
Position 217: 0.34583089213947976
Position 704: 0.13311762157232884
Position 362: 0.03133657906796962
Position 1634: 0.027836662745999035
Position 856: 0.004161981302333422
Position 536: 0.0039266849987694835
Position 469: 0.003910654720137937
Position 1507: 0.0032711141832529682
Position 1170: 0.0020888674845376976
Position 552: 0.0016406815155704398
Position 611: 0.00160178466021381
Position 2830: 0.0012370674875312655
Position 915: 0.001149592412984762
Position 1225: 0.0008115900268886124
Position 277: 0.0005785642464966607
Position 1445: 0.0005473682206519726
Position 709: 0.0004968538789636835
Position 1131: 0.00046387061639160834
Position 1253: 0.00044278379387417276
Position 511: 0.0004266659264535207
Position 101: 0.0003405360893466758
Position 619: 0.00022313700818702846
Position 294: 0.00012386159915989727
Position 937: 0.0001219351779573356
Position 201: 0.00012062452009583386
Position 824: 0.00010931463610972108
Position 1211: 1.4447396224052926e-05
Position 1105: 1.3795982363293456e-05
Position 222: 1.1404068158862399e-05
Position 444: 7.150754399936203e-06
Position 24: 6.392859296529436e-06
Position 1088: 6.187029756977166e-06
Position 476: 5.615052692882827e-06
Position 44: 3.911915942589238e-06
Position 513: 3.482927923682291e-06
Position 496: 3.287173924845926e-06
Position 241: 2.8038931878905212e-06
Position 4: 2.5722588408637793e-06
Position 2468: 2.2649360746546115e-06
Position 366: 2.2483690773112824e-06
Position 604: 2.1322766388237405e-06
Position 257: 1.7405276415766318e-06
Position 131: 1.6212879482556428e-06
Position 405: 1.4737146975638904e-06
Position 69: 7.955355434542674e-07
Position 723: 2.578962203578572e-07
Position 674: 9.308644447105142e-08
Position 52: 4.849009851558705e-08
Position 66: 4.668122801380178e-08
Position 286: 4.108216593211725e-08
Position 246: 2.185337342392468e-08
Position 123: 9.323899064286838e-09
Position 76: 7.465195584153778e-09
Position 484: 1.4238983334602407e-09
Position 391: 1.2112668600605432e-09
Position 346: 8.790903885757399e-10
Position 260: 8.179712575820773e-10
Position 534: 5.144529382416414e-13
Position 289: 9.114962664620864e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 1015: 0.39554897218985635
Position 1487: 0.15507020346662054
Position 766: 0.1514043369736885
Position 602: 0.13792065569548934
Position 2586: 0.03944361030383117
Position 1214: 0.03346999712248512
Position 2857: 0.025631325883441976
Position 2421: 0.023908004755112677
Position 965: 0.021421833834748032
Position 2021: 0.019335894587478236
Position 2638: 0.01595540469875694
Position 937: 0.010946402837297043
Position 2598: 0.010885843515060178
Position 1967: 0.009996348860538231
Position 1161: 0.009727954908211593
Position 534: 0.009559125483937333
Position 2923: 0.007244761889674218
Position 1067: 0.00680571273583184
Position 1812: 0.00654271180501902
Position 1535: 0.006523198418096137
Position 2811: 0.006035181275904595
Position 723: 0.005740442965191637
Position 2418: 0.0044675980079224836
Position 2239: 0.004426394927736331
Position 429: 0.004425162711526416
Position 2490: 0.00411851806229206
Position 447: 0.003956107120630379
Position 439: 0.003457056145190987
Position 771: 0.0032032418277702
Position 2381: 0.003056145014140806
Position 276: 0.0027405792338812546
Position 2790: 0.002169861453166218
Position 320: 0.002007695570531815
Position 1168: 0.001909409050340233
Position 1566: 0.001724791840234863
Position 732: 0.001612128688533924
Position 2885: 0.0015792528616633925
Position 658: 0.0014127968482176227
Position 1771: 0.0013909633488937603
Position 637: 0.0011506004152485871
Position 1994: 0.0010810870180021988
Position 1724: 0.0010539716642846823
Position 1546: 0.0010371907136632063
Position 254: 0.0009598073578952994
Position 683: 0.0008917858524196484
Position 1732: 0.000887740584406997
Position 1711: 0.0008548842524523522
Position 1314: 0.0008345816666005681
Position 323: 0.0008306992784916881
Position 1504: 0.0008115636494635353
Position 967: 0.000808718288454883
Position 257: 0.000802558111624794
Position 1699: 0.00079440149782533
Position 2049: 0.0007407878959982848
Position 1422: 0.0007241483838288913
Position 2200: 0.0006889381869926796
Position 1757: 0.000664571610906541
Position 2900: 0.0006602315183472056
Position 1573: 0.0006301109072076955
Position 2197: 0.0005416803297050353
Position 2983: 0.0005314530975324206
Position 1871: 0.0004916826709546057
Position 1281: 0.0004793488022492821
Position 2948: 0.00044953134301885917
Position 476: 0.0004215910164230834
Position 583: 0.00042002076513297337
Position 1642: 0.00040364947199243186
Position 687: 0.0003959705901058108
Position 1192: 0.00035835687538546187
Position 1649: 0.0003298049961863922
Position 2341: 0.0003142196929077196
Position 2255: 0.0002960494150117069
Position 454: 0.0002796664946166101
Position 641: 0.00027550063862840095
Position 2466: 0.00024549664298284616
Position 260: 0.0002371092643098928
Position 2289: 0.00023056606247962776
Position 2643: 0.00022847352073061017
Position 2266: 0.00022448254797151007
Position 2684: 0.00022041692931017894
Position 468: 0.00020458647932721598
Position 628: 0.00019788366718492264
Position 1370: 0.00018690749502703915
Position 1302: 0.00018236319678894482
Position 1511: 0.00016304313580239112
Position 2861: 0.00016008348646909273
Position 1660: 0.00014215996531300796
Position 1708: 0.00012886434939091972
Position 655: 0.00012828352331049103
Position 1603: 0.00011835998959522054
Position 1047: 0.00010961112201273915
Position 610: 0.00010346273316223347
Position 836: 8.250300718606272e-05
Position 745: 8.030322461028012e-05
Position 337: 6.629366580572762e-05
Position 391: 5.671857976036661e-05
Position 386: 5.43548442114945e-05
Position 674: 4.448767257125833e-05
Position 339: 4.372830663347167e-05
Position 566: 4.222547451318893e-05
Position 1424: 2.6542181417532436e-05
Position 585: 2.4989808939847895e-05
Position 298: 2.4901751920914558e-05
Position 644: 2.135163821940737e-05
Position 618: 1.8115340200351002e-05
Position 1428: 1.609516835484857e-05
Position 457: 1.4056086213783753e-05
Position 614: 1.1742393226229404e-05
Position 110: 1.146496841024492e-05
Position 572: 1.1447088950295853e-05
Position 358: 9.538387816905403e-06
Position 342: 8.965930990553968e-06
Position 694: 4.8204145806890245e-06
Position 1506: 3.838392389844567e-06
Position 1340: 1.9920904030083932e-06
Position 136: 1.949285283430551e-06
Position 374: 1.5842209032778481e-06
Position 353: 8.963515950397082e-07
Position 366: 2.653123641746829e-07
Position 371: 2.2539395321743005e-07
Position 66: 1.966635034108049e-07
Position 346: 1.8598476628008378e-07
Position 172: 3.5480816409072265e-08
Position 207: 2.2761066131450675e-08
Position 333: 1.7539132211342262e-08
Position 91: 1.7468229222660525e-08
Position 186: 1.0021873632402716e-08
Position 147: 6.7447192169096695e-09
Position 179: 6.6289667325360115e-09
Position 220: 3.9331742086949506e-10
Position 169: 1.5243063453746727e-11
Position 216: 1.3304856428889001e-11
Position 197: 8.82313857355827e-12
Position 154: 2.7851813229987145e-12
Position 160: 1.733099879929499e-12
