Gene = Lamtor2
index = 619
Annotated 5SS: [ 229  670 2329]
Annotated 3SS: [ 506 2238 3019]
SMsplice 5SS: [ 229 2329]
SMsplice 3SS: [2238 3019]
top_k =  500
Partition function (log Z): -7.877857056677326

Sorted 5' Splice Sites (High to Low Probability):
Position 2329: 0.8665554269781661
Position 229: 0.5236201771074684
Position 2648: 0.515124327963782
Position 670: 0.42431082643089124
Position 139: 0.2005331987392152
Position 125: 0.08727271390377708
Position 603: 0.07953386080601828
Position 295: 0.06810223262148693
Position 745: 0.045000283397977556
Position 682: 0.025066884898090423
Position 1265: 0.015582382030536633
Position 119: 0.012306245339087014
Position 1891: 0.01152669112925773
Position 320: 0.006861394459474236
Position 188: 0.005199340203943816
Position 1324: 0.004629941400789887
Position 39: 0.0037298495912836288
Position 2043: 0.0029822443453339097
Position 289: 0.0026340097327506276
Position 587: 0.0021556284569972904
Position 795: 0.0017469869338118961
Position 801: 0.0017293200206398422
Position 1762: 0.0016879402381889373
Position 389: 0.0015991613804145397
Position 677: 0.0012376737005961494
Position 568: 0.0007333689080075118
Position 641: 0.0006635750399674408
Position 145: 0.0005200976147399826
Position 133: 0.00045721282853820405
Position 63: 0.00042006470119234827
Position 129: 0.0002911319419169707
Position 2533: 0.0002723606640655401
Position 233: 0.00023394180390309957
Position 432: 0.00023203340633069214
Position 2302: 0.00020945623573137754
Position 2282: 0.0001856538998232588
Position 2673: 0.00011609637570253589
Position 399: 6.21488368104083e-05
Position 2907: 4.9903283624560835e-05
Position 282: 4.140646838757048e-05
Position 26: 3.658393462228406e-05
Position 168: 3.5072647134187124e-05
Position 401: 2.912532860147173e-05
Position 215: 1.8246677838729317e-05
Position 127: 1.6553695624203333e-05
Position 329: 1.3900093898907408e-05
Position 477: 8.61025992919198e-06
Position 481: 2.9657103730616785e-06
Position 545: 2.0657207513721022e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 2238: 0.8640115023981704
Position 3019: 0.7969550222107813
Position 506: 0.46666253299110677
Position 2558: 0.3180591799464567
Position 2522: 0.1947107726507948
Position 2577: 0.07126442870702736
Position 559: 0.039128056857741594
Position 2444: 0.025303197712939256
Position 1761: 0.01674146040221455
Position 2884: 0.015276814066815225
Position 2139: 0.013374775186189696
Position 2774: 0.009736088093179123
Position 1884: 0.007751120667952763
Position 2417: 0.006472930826874066
Position 2731: 0.006003558972075611
Position 2397: 0.0059015597630277345
Position 3025: 0.005366628501114035
Position 1799: 0.005205345619172657
Position 1041: 0.00491690731955196
Position 2636: 0.00409393998274516
Position 1163: 0.0039709393836980045
Position 1188: 0.0038426536731311542
Position 2599: 0.0031036324366991025
Position 187: 0.0025273516767996547
Position 1618: 0.0021791409597116122
Position 1142: 0.002036692797830297
Position 587: 0.0020027807650542908
Position 1085: 0.001913859428913887
Position 2795: 0.0018044439089987788
Position 2241: 0.0017371277761844288
Position 1128: 0.001524761675432678
Position 3037: 0.0014100760259264295
Position 1113: 0.001366739004875664
Position 744: 0.001000434385852069
Position 2676: 0.0007508056506904876
Position 2865: 0.0007395873842915159
Position 2963: 0.0005689663296524689
Position 2953: 0.0005129590590377951
Position 2108: 0.00043395230294004223
Position 477: 0.00043279178120794054
Position 2759: 0.0004029658595405436
Position 611: 0.00039607003291301774
Position 426: 0.00039521172717380817
Position 3068: 0.0003873767664409616
Position 2160: 0.00035200765337713445
Position 3065: 0.00031614355057289973
Position 1056: 0.0002732075071102162
Position 2033: 0.00022577460839477237
Position 1037: 0.00020935243230913968
Position 1841: 0.0001898542442231207
Position 2701: 0.00015099985229583641
Position 2982: 0.00015020539404639872
Position 958: 0.00013659746546854673
Position 522: 0.00013094057717457757
Position 2295: 0.00011508021627804201
Position 1525: 9.191868159505679e-05
Position 2429: 9.018008074102488e-05
Position 1439: 8.906068418697298e-05
Position 3079: 8.607136257029422e-05
Position 1333: 8.00056178407739e-05
Position 641: 4.875427866123533e-05
Position 1942: 4.4914335149599985e-05
Position 1206: 3.9775967718074664e-05
Position 1470: 3.0913909840241966e-05
Position 1376: 2.939226906502435e-05
Position 930: 2.5031036340728364e-05
Position 779: 2.486207153697217e-05
Position 1981: 1.5271331689648624e-05
Position 138: 1.1515706872690453e-05
Position 175: 9.559608748747106e-06
Position 292: 9.36716716850081e-06
Position 289: 5.663440970548584e-06
Position 220: 2.7661587467112963e-06
Position 215: 2.297056975800495e-06
Position 212: 2.240277083246168e-06
Position 685: 1.6095590170214917e-06
Position 143: 1.180132102054142e-06
Position 1199: 1.0307694106773976e-06
Position 195: 9.057949088070871e-07
Position 222: 8.08413748950121e-07
Position 342: 7.765821241183754e-07
Position 319: 6.342669912945178e-07
Position 200: 5.78366294106741e-07
Position 252: 5.185894478026494e-07
Position 377: 4.383774766489362e-07
Position 450: 3.974233889685542e-07
Position 256: 3.9308200215093273e-07
Position 637: 2.830522253718735e-07
Position 122: 2.526123030345877e-07
Position 458: 2.403564296890403e-07
Position 737: 2.391893366773893e-07
Position 682: 1.9912421442192181e-07
Position 1160: 1.7185983946552097e-07
Position 432: 1.5818520094322094e-07
Position 336: 1.376871811756328e-07
Position 241: 1.348294052111138e-07
Position 362: 1.1675368548047062e-07
Position 298: 1.1189733100498109e-07
Position 249: 9.704877304997289e-08
Position 233: 5.792019522249082e-08
Position 150: 4.167891607350125e-08
Position 158: 1.8145834048371027e-08
Position 397: 1.6685034022286394e-08
Position 107: 1.569174897365063e-08
Position 303: 1.1213330087121829e-08
Position 109: 4.690194917662162e-09
Position 101: 3.556258450563941e-09
Position 389: 2.1781035566733363e-09
Position 625: 2.141106284266987e-09
Position 435: 2.098972203045775e-09
Position 677: 5.726079597847597e-10
