Gene = Rpl37a
index = 923
Annotated 5SS: [ 34 511 935]
Annotated 3SS: [ 381  851 2211]
SMsplice 5SS: [  34  511  935 2050]
SMsplice 3SS: [ 381  851 1891 2211]
top_k =  500
Partition function (log Z): -3.3521926963601913

Sorted 5' Splice Sites (High to Low Probability):
Position 935: 0.9482420416683454
Position 34: 0.7811324069391182
Position 2050: 0.3464219244333236
Position 526: 0.26743446028011203
Position 704: 0.23213887636491506
Position 417: 0.20855711576123892
Position 454: 0.17944246139580108
Position 486: 0.155457819651887
Position 220: 0.11625682084383782
Position 1679: 0.04509178500746496
Position 178: 0.03035344403646493
Position 119: 0.025242869319315415
Position 400: 0.020529691421898186
Position 2070: 0.020282608807385447
Position 515: 0.01113099917822174
Position 87: 0.010602052547735693
Position 993: 0.008160049186628092
Position 1687: 0.007175069792953027
Position 1797: 0.006342030383504317
Position 916: 0.00600240748081527
Position 434: 0.005841342977731999
Position 1977: 0.0055772771322474615
Position 717: 0.0048251821803561735
Position 625: 0.00392571157291317
Position 46: 0.003627141994386051
Position 1611: 0.0031989659468605407
Position 223: 0.0026055321928321364
Position 2317: 0.0022482022091566832
Position 2055: 0.0020264118956810013
Position 1715: 0.002010132054060004
Position 96: 0.0018796083057002347
Position 2326: 0.0014632707425257135
Position 275: 0.0009910999348438023
Position 954: 0.0009839101203389013
Position 610: 0.0009115191983682168
Position 539: 0.0009048692763794619
Position 564: 0.0007505622005659354
Position 61: 0.0007502521505772936
Position 307: 0.0006998729056049603
Position 1219: 0.0004651196014087109
Position 708: 0.000439419027900598
Position 74: 0.0003672790217979972
Position 632: 0.0003649757540727276
Position 256: 0.00026791280866369984
Position 1992: 0.00025311306230213097
Position 122: 0.00023957098565847377
Position 1622: 0.00021775831697663065
Position 1780: 0.00021608899381942998
Position 2009: 0.00020562234473741914
Position 1619: 0.0002045683666752015
Position 1924: 0.00019389948528930536
Position 675: 0.0001734405744691596
Position 126: 0.0001596776809508113
Position 737: 0.00011738835637617569
Position 648: 0.00010318825738800616
Position 1178: 9.901833099055986e-05
Position 1773: 9.049218343482073e-05
Position 1426: 8.841790253522455e-05
Position 687: 8.840328587242172e-05
Position 2161: 8.035503230445684e-05
Position 137: 7.95573468664203e-05
Position 1667: 7.521666416794111e-05
Position 2040: 6.856754779708305e-05
Position 503: 6.227884902460163e-05
Position 592: 5.716928872168333e-05
Position 1735: 5.555785758088498e-05
Position 998: 4.578688135984292e-05
Position 131: 2.8314873626710992e-05
Position 20: 2.80664993186181e-05
Position 38: 2.6700129990763615e-05
Position 40: 2.5682533942187372e-05
Position 409: 2.5335483702704678e-05
Position 311: 1.6755200634542408e-05
Position 149: 1.535392885848824e-05
Position 142: 1.3612603537881528e-05
Position 166: 1.8616869355681592e-06
Position 1419: 1.9507990261754344e-07
Position 325: 8.282288818720535e-09
Position 331: 2.1272598933622333e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 381: 0.9380058525497598
Position 851: 0.8178697696517144
Position 1891: 0.5954511874619433
Position 2211: 0.520124563948155
Position 610: 0.12490514343615705
Position 2183: 0.09387960012538861
Position 834: 0.08480462643212157
Position 1548: 0.07384633712589721
Position 802: 0.030464215676368964
Position 2225: 0.025922572799566366
Position 1572: 0.01587880273734945
Position 2400: 0.014583691653636986
Position 781: 0.01262470966844391
Position 1644: 0.012580865549573121
Position 796: 0.011354330611374423
Position 1948: 0.01070954011245271
Position 2007: 0.009597702441092084
Position 1869: 0.00812610269365397
Position 2049: 0.006668542452208122
Position 1449: 0.006275073418041534
Position 1851: 0.005816006686045883
Position 1796: 0.005518599927766181
Position 108: 0.004767767452272715
Position 1478: 0.004159750883338532
Position 857: 0.003437756239369722
Position 1495: 0.00326957549924949
Position 1352: 0.0032564195654646117
Position 560: 0.002945041606593898
Position 1550: 0.0025088299675909364
Position 623: 0.002410575555898797
Position 2231: 0.0023955379572258495
Position 1893: 0.0017900301733183431
Position 1326: 0.001731304235753149
Position 1161: 0.001526135703305639
Position 744: 0.0014851762107182588
Position 318: 0.0012959171609652012
Position 510: 0.0011506896175185158
Position 2054: 0.0007153677055401296
Position 2464: 0.0006569171381731047
Position 1019: 0.0006523054980335321
Position 2126: 0.0006515994457761509
Position 1697: 0.0006245311924913226
Position 1518: 0.0005862197020779143
Position 1425: 0.0005453232473687187
Position 1818: 0.0004699307633091369
Position 614: 0.0004555445200079852
Position 1603: 0.00039866421314745044
Position 586: 0.0003588862062423985
Position 1729: 0.0003574353243613622
Position 122: 0.00034909614012160737
Position 1955: 0.00033780227960215393
Position 295: 0.00033696049030968107
Position 959: 0.00031028898204250193
Position 1115: 0.000304803586205033
Position 648: 0.0002786077786472183
Position 2085: 0.0002727188984572294
Position 191: 0.00026793893167872935
Position 909: 0.0002484195381384973
Position 1591: 0.00021661826182790868
Position 1896: 0.00020766600919418498
Position 555: 0.00019414073528458884
Position 1501: 0.00017465816178130375
Position 1606: 0.0001638738023128728
Position 1103: 0.0001571202198142255
Position 870: 0.0001552960381532273
Position 1556: 0.000153414622350544
Position 2034: 0.00014481149687681685
Position 399: 0.00013764544073534382
Position 2500: 0.00013251963655226288
Position 2414: 0.00012480669820729294
Position 1069: 0.00012443776560722467
Position 670: 0.00012415143811771856
Position 286: 0.000124019833415814
Position 530: 0.00012361124708686587
Position 280: 0.0001231194469409165
Position 2160: 0.00011536888885753759
Position 173: 0.00011152127450950973
Position 515: 0.00010879290550540412
Position 1898: 9.338336213130321e-05
Position 1079: 9.301906333626569e-05
Position 2469: 8.441086000577657e-05
Position 863: 8.147995862408298e-05
Position 1229: 7.793660571733929e-05
Position 1177: 7.737436498848103e-05
Position 2492: 7.259301981649106e-05
Position 713: 6.998483517444565e-05
Position 2247: 6.667804056418683e-05
Position 701: 5.926489340405815e-05
Position 1175: 5.849686576033418e-05
Position 639: 4.82400010963089e-05
Position 641: 3.2163826478478276e-05
Position 766: 3.1532891846332695e-05
Position 215: 3.1118575085785093e-05
Position 302: 2.4469485062002662e-05
Position 537: 1.8850709570018005e-05
Position 534: 1.2923024144891688e-05
Position 396: 7.730101499393988e-06
Position 1051: 9.40011266281277e-07
Position 1058: 6.565401350117927e-07
Position 417: 3.6401396690323255e-07
Position 1026: 2.8425696117522657e-07
Position 223: 9.984926818152338e-08
Position 87: 7.663664589658955e-08
Position 307: 4.5073013699720025e-08
Position 241: 3.486572991431502e-08
Position 679: 2.7960519346510624e-08
Position 459: 2.7494093456435987e-08
Position 473: 1.722814585944963e-08
Position 486: 6.825025954289894e-09
