Gene = Npat
index = 761
Annotated 5SS: [  142  8240 11924 13064 14592 15428 16926 18095 19433 19609 21175 22161
 26630 29786 29978 32901 34132]
Annotated 3SS: [ 8120 11862 12990 14550 15202 16837 18009 19340 19520 21077 22034 24994
 29669 29868 32839 32999 35523]
SMsplice 5SS: [  142  8240 11924 15428 16926 18095 19433 19609 21175 22161 29978 32901]
SMsplice 3SS: [ 8120 11862 15202 16837 18009 19340 19520 21077 22034 29868 32776 35523]
top_k =  500
Partition function (log Z): 8.097226233971512

Sorted 5' Splice Sites (High to Low Probability):
Position 22161: 0.9986122060010115
Position 29978: 0.9927739905288523
Position 19433: 0.9752132169021549
Position 18095: 0.9664168744796662
Position 8240: 0.9591463967675515
Position 142: 0.9506702899215396
Position 21175: 0.9361531618493333
Position 15428: 0.9315659961460855
Position 19609: 0.8836060565199196
Position 11924: 0.6867495698190571
Position 32901: 0.6157319918208646
Position 16926: 0.6110666548398217
Position 13064: 0.47081421512179067
Position 21011: 0.30496744941965914
Position 25937: 0.2514098083840188
Position 20047: 0.20525586562853668
Position 11996: 0.18003940110387712
Position 5365: 0.17602078489149206
Position 724: 0.15598907852872854
Position 21444: 0.12403359745688115
Position 3262: 0.1091650150434625
Position 25313: 0.10480522442907127
Position 35820: 0.10105235681051165
Position 21464: 0.10094788255712518
Position 14615: 0.09949560094575186
Position 13085: 0.08504594075879308
Position 30876: 0.08194380346491277
Position 7293: 0.08184251967014237
Position 24520: 0.07912061592292047
Position 19252: 0.07265910549171405
Position 26314: 0.0705800458466048
Position 26630: 0.06364754138779734
Position 19647: 0.05603739332474643
Position 2645: 0.05024300051188125
Position 33082: 0.04102308904831349
Position 1635: 0.04034798139586251
Position 20547: 0.03871514007338428
Position 21719: 0.0365752990772473
Position 2640: 0.03625253959462581
Position 16990: 0.03435780548428004
Position 21746: 0.03173516859112491
Position 34082: 0.026033919207866494
Position 19615: 0.025636071627243937
Position 32848: 0.025566296682946698
Position 21319: 0.025126735068331917
Position 4918: 0.02140971284069099
Position 29047: 0.020804044327697085
Position 14592: 0.020653151529701253
Position 21186: 0.016343570251018506
Position 19275: 0.015663072441005278
Position 19621: 0.015503172269486215
Position 21602: 0.01444293950286493
Position 25409: 0.014025786907946933
Position 19239: 0.011641140005870814
Position 19266: 0.011609600578090646
Position 35718: 0.011564041148056333
Position 21302: 0.008681543293796622
Position 21869: 0.00859653702802132
Position 26654: 0.00845573491100008
Position 135: 0.008276359855581353
Position 19637: 0.007992149954882365
Position 18473: 0.007393357853111812
Position 35661: 0.007292775711113008
Position 15268: 0.007087484919671816
Position 33121: 0.0055337722694379175
Position 20703: 0.004869322437795963
Position 18797: 0.004089129217082803
Position 21412: 0.004075074663948228
Position 26044: 0.0037832807187012352
Position 166: 0.003688691022150434
Position 19861: 0.0034803017934411694
Position 23719: 0.0032528410664340217
Position 806: 0.003205475721825947
Position 26254: 0.0031638594794459168
Position 19656: 0.002969033091429355
Position 20699: 0.0027009169892913097
Position 25007: 0.00254644787954279
Position 15416: 0.0024797018574582246
Position 17711: 0.0022272678758109314
Position 19440: 0.0020803175705564453
Position 23500: 0.0017872420585455149
Position 4609: 0.0017118685337418242
Position 19261: 0.001529428801429282
