Gene = Bcl10
index = 174
Annotated 5SS: [ 254 6433]
Annotated 3SS: [6143 8688]
SMsplice 5SS: [ 254 5633 6433]
SMsplice 3SS: [5493 6143 8688]
top_k =  500
Partition function (log Z): -6.004357695173905

Sorted 5' Splice Sites (High to Low Probability):
Position 6433: 0.9097228152001713
Position 254: 0.8903141764680657
Position 5633: 0.5210955017980322
Position 3347: 0.40726948831235044
Position 9605: 0.15417587128514973
Position 8998: 0.1307193855665445
Position 3595: 0.12205718157917965
Position 1140: 0.10218680817525522
Position 7425: 0.0912346584505847
Position 8034: 0.08992209880376946
Position 751: 0.08653204603382089
Position 3057: 0.0580248324629553
Position 7318: 0.043127493891971104
Position 8053: 0.04209663488819223
Position 2404: 0.038869862034132445
Position 1035: 0.028017941504466844
Position 6268: 0.026310661942803265
Position 453: 0.024652250009158064
Position 3026: 0.021900435697949056
Position 349: 0.018229328621654956
Position 5730: 0.01654665920527335
Position 6838: 0.012982391040225782
Position 3808: 0.01192395244878714
Position 6469: 0.011262606119050658
Position 2839: 0.010829154884175709
Position 3628: 0.010344740662509854
Position 3608: 0.01033648354327664
Position 3305: 0.010248256545841076
Position 8966: 0.010136491250918474
Position 6827: 0.009402786269483055
Position 8747: 0.009267987722404317
Position 5097: 0.008731266033749097
Position 7712: 0.008232185237607544
Position 71: 0.008076277312863731
Position 3750: 0.007634986449806442
Position 3268: 0.007399183336367437
Position 6393: 0.007132283375168632
Position 5358: 0.007037374347983764
Position 9125: 0.0054751059986086386
Position 3320: 0.003447502961158246
Position 3621: 0.0031362286292413734
Position 5933: 0.0027779022866403244
Position 440: 0.0026636817120695836
Position 2846: 0.002631207792877665
Position 8801: 0.00257693236806101
Position 8204: 0.0022227723595886284
Position 7233: 0.001992437365220077
Position 2934: 0.0018235484995131708
Position 684: 0.0017113304771839244
Position 2825: 0.0012797900894142978
Position 3102: 0.0012372178013537525
Position 719: 0.001215678685883963
Position 7390: 0.0011869898667806276
Position 3864: 0.0009855455094924543
Position 4720: 0.0009744032248152528
Position 7367: 0.0009099139396051936
Position 449: 0.0008437489053297613
Position 959: 0.0008029802059881581
Position 1185: 0.00048264138578266413
Position 9768: 0.0004820137296785165
Position 700: 0.00044345761258240024
Position 717: 0.0004401396241675276
Position 3515: 0.00043281630049545077
Position 4680: 0.00043205757119915163
Position 53: 0.00042721859943158655
Position 6977: 0.00039177680110167576
Position 242: 0.0003474484755181875
Position 67: 0.00030787519686572206
Position 3079: 0.0002977123982563138
Position 1481: 0.0002946393975485152
Position 258: 0.00026095387819704007
Position 2961: 0.00025471285727753453
Position 433: 0.0001764609797115256
Position 6488: 0.00010774467886589631
Position 7313: 6.758343169294035e-05
Position 40: 1.1531046876371195e-05
Position 484: 9.02690685804129e-06
Position 465: 7.910996763142753e-06
Position 47: 6.403012720080163e-06
Position 853: 6.116034883224104e-06
Position 491: 5.1975398634097506e-06
Position 1232: 3.7749577464135694e-06
Position 365: 2.9188844327075927e-06
Position 821: 1.941395941681942e-06
Position 103: 2.539299968085933e-07
Position 159: 2.0844573755686163e-07
Position 82: 1.4824944216437925e-07
Position 148: 5.084459476289013e-08
Position 214: 3.667133503358967e-08
Position 114: 2.7322283731494542e-08
Position 723: 2.7114967248189178e-08
Position 96: 1.6294517448562404e-08
Position 616: 7.260387519890102e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 6143: 0.8136075494366964
Position 8688: 0.6706026185585412
Position 5493: 0.5214491361485226
Position 3189: 0.4260464267924809
Position 9455: 0.3412497142204142
Position 6349: 0.14043825009993494
Position 7902: 0.13453518384734406
Position 7175: 0.11998090758791247
Position 977: 0.08531152823850945
Position 9276: 0.08389404957103823
Position 3524: 0.07447866285725102
Position 9746: 0.06623792772223158
Position 2960: 0.05125880070852944
Position 9669: 0.04312585362761942
Position 9713: 0.02968367421408304
Position 3194: 0.02532027280988943
Position 3168: 0.023202255927017714
Position 895: 0.02211160651810288
Position 2828: 0.019908371153527993
Position 575: 0.01950413083476447
Position 2281: 0.01838628180909837
Position 2678: 0.01691568410659677
Position 2312: 0.013462942447655125
Position 6768: 0.013459563456846825
Position 9726: 0.013094230069565138
Position 3381: 0.01267438499240011
Position 8958: 0.01210044638906791
Position 5622: 0.011925554591253208
Position 7345: 0.011013349110523964
Position 8122: 0.010987788614722131
Position 590: 0.009998905656921062
Position 3576: 0.009605397458097605
Position 6109: 0.007967641903863915
Position 348: 0.007852808238467443
Position 3124: 0.007566192448202239
Position 5245: 0.007037374347983764
Position 2929: 0.0066026367430562245
Position 7555: 0.006335699704013698
Position 6377: 0.006263087785427163
Position 5022: 0.006080562884643294
Position 7198: 0.005337591223452761
Position 5554: 0.00504984645246296
Position 3405: 0.0048013192646083405
Position 7236: 0.004785092832416746
Position 611: 0.0047188978983295875
Position 9424: 0.004511764632349895
Position 6733: 0.004480058334202818
Position 6703: 0.0043120877069685055
Position 2251: 0.004044598582275621
Position 796: 0.0037111708495137542
Position 3579: 0.0034576911746360683
Position 7480: 0.003325961745622109
Position 5875: 0.003084027531971498
Position 7232: 0.0029761909171190475
Position 10023: 0.002912183049640184
Position 3721: 0.0029109152537733817
Position 1049: 0.0027454643127913085
Position 4886: 0.002650703149105804
Position 606: 0.002466258447875036
Position 9981: 0.0023728222436307845
Position 1023: 0.0023457067754547338
Position 8746: 0.002204324398288456
Position 3750: 0.0020708442398021457
Position 6641: 0.002047202660344201
Position 3528: 0.0019470879341518155
Position 6736: 0.0017107816116375596
Position 2134: 0.001516852579282198
Position 750: 0.0014872725476955816
Position 2776: 0.001464212474012737
Position 4583: 0.0014305323071864674
Position 1083: 0.001321925910293588
Position 2188: 0.0012782232069290503
Position 3437: 0.0012535727135468526
Position 6948: 0.0011428734565720035
Position 713: 0.0008744015545322298
Position 376: 0.0008694277800321313
Position 400: 0.0008184288712970354
Position 2697: 0.0007619623871266478
Position 3531: 0.000594425664066439
Position 546: 0.0005155773872200704
Position 2970: 0.00046728907088134676
Position 7526: 0.0004429860958003632
Position 6545: 0.0004289849767164858
Position 8330: 0.00040205376291222014
Position 1375: 0.00034509757524569764
Position 7685: 0.0003209222973014563
Position 6665: 0.0003126370025075157
Position 2995: 0.00031202717812822434
Position 539: 0.00028887959525016857
Position 141: 0.00027873216487215777
Position 1032: 0.00025682781710483974
Position 2739: 0.0002356692631714065
Position 10009: 0.00023159535334636003
Position 2508: 0.00020341493387506443
Position 2756: 0.00019716407584189602
Position 2104: 0.0001512210004442918
Position 6700: 0.00013132871117788356
Position 648: 0.00012750713070401902
Position 928: 0.00012637540083991486
Position 608: 0.00011896308946129236
Position 332: 0.00010046777667363801
Position 1313: 6.9834461451352e-05
Position 175: 6.569499149882565e-05
Position 551: 6.470974903213878e-05
Position 1117: 5.6149634811551864e-05
Position 5889: 5.606831896280417e-05
Position 3147: 5.2989034759403415e-05
Position 1952: 1.9847566544786855e-05
Position 4267: 1.8526839737891455e-05
Position 1649: 1.5916658867423244e-05
Position 691: 1.5721269035231878e-05
Position 815: 1.158738354836135e-05
Position 2328: 6.813124369103671e-06
Position 2165: 6.778877851188799e-06
Position 656: 6.686947765357815e-06
Position 422: 5.886341071276136e-06
Position 103: 4.7598871641102265e-06
Position 410: 4.748531657172292e-06
Position 134: 3.8052564528611126e-06
Position 148: 3.4399322241983475e-06
Position 445: 3.076254097570215e-06
Position 229: 2.771846170900023e-06
Position 2255: 2.2674655018086967e-06
Position 737: 2.236532945651813e-06
Position 202: 2.114321743400574e-06
Position 281: 1.8803130569249498e-06
Position 327: 1.8473367068278117e-06
Position 684: 1.6733872826926425e-06
Position 805: 1.6602847642224031e-06
Position 120: 1.0829228423319042e-06
Position 356: 8.723603600436688e-07
Position 433: 8.342787808826696e-07
Position 2401: 7.229292078452852e-07
Position 226: 6.55614106552818e-07
Position 564: 4.087452254694004e-07
Position 291: 1.5678482939809545e-07
Position 114: 1.498993787620035e-07
Position 358: 2.1733044930562735e-08
Position 309: 7.547284045515932e-09
Position 314: 5.41770440759592e-09
Position 242: 4.394550259966388e-09
Position 918: 3.3472430145147697e-09
Position 247: 1.2867793792936875e-09
Position 250: 4.257473173299798e-10
Position 261: 2.8044868586710483e-10
