Gene = AI593442
index = 88
Annotated 5SS: [198]
Annotated 3SS: [1262]
SMsplice 5SS: [198]
SMsplice 3SS: [1262]
top_k =  500
Partition function (log Z): -8.486848495971671

Sorted 5' Splice Sites (High to Low Probability):
Position 198: 0.9094473419769845
Position 2726: 0.3322562127287583
Position 2526: 0.16709314939703498
Position 492: 0.10489566948265358
Position 263: 0.08453130776364279
Position 1649: 0.052697604730281435
Position 5929: 0.023482581077250344
Position 1626: 0.010480382605132382
Position 2272: 0.010452828767151246
Position 774: 0.010366194541913204
Position 1127: 0.00975350757300092
Position 2093: 0.00835254214388592
Position 2555: 0.006470443510528641
Position 741: 0.004890931494885253
Position 579: 0.0022878292662943415
Position 2549: 0.002118675920044006
Position 1475: 0.0019112969585661818
Position 1605: 0.0012414734124526487
Position 6329: 0.0011932263310161463
Position 1059: 0.0010963626785826374
Position 2531: 0.001016419438801626
Position 1415: 0.0009229183310298336
Position 1443: 0.0006879682715097198
Position 1141: 0.000623560605556375
Position 2534: 0.0005559188472059564
Position 1857: 0.0004159546547009844
Position 603: 0.00036337119454270587
Position 682: 0.00032298691653034477
Position 708: 0.000306616770677527
Position 1417: 0.00025484748122092714
Position 2090: 0.00024558514262717866
Position 1137: 0.00024490851584411775
Position 2135: 0.00021492277462338918
Position 1833: 0.0001891906656068293
Position 1836: 0.00014278383231185171
Position 1452: 0.00014049327252914018
Position 713: 0.00011007832671040874
Position 2345: 0.00010021510039787379
Position 1412: 8.729511076763913e-05
Position 211: 3.620299203198737e-05
Position 188: 1.3746274646741446e-05
Position 1054: 9.20938415116746e-06
Position 421: 5.437227143358055e-06
Position 1132: 3.8015381052983466e-06
Position 879: 2.5288532544985023e-06
Position 954: 1.777174280351747e-06
Position 772: 1.3859713754147594e-06
Position 912: 9.340177192576127e-07
Position 767: 9.173196716497773e-07
Position 122: 8.808984956459088e-07
Position 802: 7.791432635275222e-07
Position 115: 5.81234489265659e-07
Position 208: 5.515059005365359e-07
Position 78: 3.328065195794156e-07
Position 135: 3.033649587851827e-07
Position 329: 2.9262895086624016e-07
Position 574: 2.7134965848853576e-07
Position 93: 2.0163885245898155e-07
Position 999: 9.880444189310167e-08
Position 535: 8.03103955606749e-08
Position 370: 6.726389140101765e-08
Position 434: 6.498697939029992e-08
Position 496: 4.558845946677569e-08
Position 624: 3.365745331333824e-08
Position 245: 2.991513256086334e-08
Position 642: 1.4965613516763964e-08
Position 362: 1.0269382082450826e-08
Position 405: 1.6092660294312867e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 2635: 0.24889181279130176
Position 2415: 0.24653940783319103
Position 3374: 0.1905592290199758
Position 3262: 0.15665816808756894
Position 2604: 0.11182778555873532
Position 1262: 0.11072917204393402
Position 6583: 0.10194430803101522
Position 362: 0.07802577824697468
Position 4477: 0.05051433894353773
Position 5790: 0.050391780578608984
Position 2777: 0.027547546363633955
Position 289: 0.023328596137632364
Position 3528: 0.02294039592745431
Position 6371: 0.021856849694113768
Position 4628: 0.01924966901620958
Position 1494: 0.016603801467865716
Position 1987: 0.01434264425719928
Position 5737: 0.013944065250754546
Position 2142: 0.013441707173775483
Position 535: 0.013002507823114583
Position 447: 0.012031325891488483
Position 1464: 0.011984022079692788
Position 6095: 0.011830403853488113
Position 2455: 0.011458566114087161
Position 6403: 0.010625541724931508
Position 4653: 0.01008136458250024
Position 6288: 0.009712933133115333
Position 2018: 0.009166321622479089
Position 3627: 0.008734585956095697
Position 1499: 0.008323558382232003
Position 663: 0.007863021158875228
Position 2980: 0.007309432009001645
Position 3938: 0.007076838368746503
Position 4235: 0.006540924979644092
Position 1043: 0.005418075325539362
Position 1759: 0.004547365865143643
Position 4047: 0.004375530221366719
Position 4457: 0.003961384963171091
Position 4603: 0.003650869674397867
Position 1587: 0.00362679174955754
Position 1515: 0.0036074997418216927
Position 3062: 0.0034576850195652104
Position 6553: 0.0032858306145514037
Position 6549: 0.0032768503502751912
Position 995: 0.0030460580093537694
Position 3842: 0.0026548634773104897
Position 2797: 0.0024038285432657234
Position 1648: 0.0023511118003918894
Position 6324: 0.002225008394180631
Position 919: 0.0022239288634242262
Position 3470: 0.0018295359247199213
Position 2986: 0.0017741663813581098
Position 3759: 0.0017402844440220844
Position 1352: 0.0017106630828662953
Position 650: 0.0016042047273046032
Position 334: 0.0015786025424022177
Position 1327: 0.0015649491590879728
Position 4169: 0.001411113429829746
Position 2261: 0.0013931754803177012
Position 467: 0.0013781428860333935
Position 1764: 0.0012657683697910416
Position 2112: 0.0011369864753860341
Position 815: 0.0010991800908330901
Position 3686: 0.0010350309348484245
Position 1466: 0.0009637085237531686
Position 1470: 0.0009621146027565397
Position 3604: 0.0009553958497130948
Position 671: 0.0007777271613058015
Position 4720: 0.0007494723370982744
Position 1856: 0.0006983715513617781
Position 2371: 0.0006860056055805044
Position 4149: 0.0006443976799440072
Position 731: 0.0006240325171427302
Position 640: 0.000596621517892085
Position 398: 0.0005497610080687622
Position 1625: 0.0005141062078012444
Position 2345: 0.0003735180508767537
Position 339: 0.00035909938251639463
Position 303: 0.0003420063885686516
Position 864: 0.0002439775283528825
Position 667: 0.00021402269927718105
Position 2033: 0.00019803993050376942
Position 957: 0.0001848577229363769
Position 2461: 0.00016810596644051628
Position 370: 0.0001403159112540821
Position 1533: 0.00013527237202461793
Position 1614: 0.00013509058998688385
Position 1280: 0.00013022067098107353
Position 1019: 0.0001273507923322603
Position 1014: 0.00012087378054546041
Position 1287: 0.00010652923036883285
Position 393: 0.00010133960085319551
Position 1071: 0.00010048233393412974
Position 1393: 8.410876547398513e-05
Position 391: 7.65959639582412e-05
Position 311: 6.914947808251417e-05
Position 1087: 3.796935255333873e-05
Position 1121: 2.9182961267595738e-05
Position 1364: 2.2092280751190706e-05
Position 911: 1.9007087095219904e-05
Position 1036: 1.3242910159703992e-05
Position 514: 1.1623895453391067e-05
Position 554: 9.679580823606386e-06
Position 550: 8.753162606555478e-06
Position 999: 6.388279608098977e-06
Position 838: 5.770498589930642e-06
Position 1007: 5.113523426682773e-06
Position 737: 4.883289174368848e-06
Position 579: 3.860804339966117e-06
Position 852: 3.2084217980520986e-06
Position 1619: 2.7497371148460193e-06
Position 963: 2.7427343527074463e-06
Position 908: 2.21096963162704e-06
Position 681: 1.996145023058442e-06
Position 560: 1.711663613695951e-06
Position 677: 1.6691413511719638e-06
Position 954: 1.6588146742248053e-06
Position 926: 1.2001206034663902e-06
Position 685: 1.145752581206114e-06
Position 703: 1.0932410027766083e-06
Position 305: 7.810407340073984e-07
Position 696: 6.57877538001351e-07
Position 479: 8.144821064180965e-08
Position 486: 7.304618260410525e-08
Position 402: 3.2431010051632956e-08
Position 591: 2.100981506236029e-08
Position 267: 8.303087756442899e-09
Position 491: 7.4079619065281345e-09
Position 197: 5.229893689234934e-10
Position 637: 2.596349716837534e-10
Position 620: 1.585716347616237e-10
Position 236: 6.61592276300967e-11
Position 245: 7.589419254396815e-13
Position 251: 6.96432068148883e-13
Position 147: 6.737052091947541e-15
Position 222: 2.4329417768809096e-15
Position 257: 2.3476790390111286e-15
Position 159: 1.9246022586014196e-15
