Gene = Fam133b
index = 393
Annotated 5SS: [  110 10899 13985 14710 14856 15322 15861 17252 20490 21913]
Annotated 3SS: [10800 13905 14634 14822 15258 15767 17200 20402 21864 25148]
SMsplice 5SS: [  310 10899 13985 14710 15861 20490]
SMsplice 3SS: [10800 13905 14634 15767 20402 25148]
top_k =  500
Partition function (log Z): -4.98899821887308

Sorted 5' Splice Sites (High to Low Probability):
Position 15861: 0.9640479534696286
Position 14710: 0.9143119700202496
Position 13985: 0.8538096465045393
Position 10899: 0.8342746048887693
Position 310: 0.8184078074037545
Position 20490: 0.7489186464683996
Position 18515: 0.5047845293283693
Position 15322: 0.4980077620866735
Position 20519: 0.23589840038725857
Position 16177: 0.1789103128606819
Position 110: 0.17405904871600544
Position 18743: 0.16755198610213215
Position 1420: 0.12272616481914311
Position 23946: 0.11835387959948845
Position 17277: 0.10350369994152002
Position 14856: 0.09972279236051608
Position 23882: 0.09679085931949051
Position 17252: 0.09445398376590573
Position 9083: 0.08930355689356254
Position 19590: 0.07338089985188133
Position 2250: 0.06629306137159972
Position 19671: 0.06389564730433168
Position 2355: 0.05137503992136352
Position 15031: 0.0483599288958277
Position 4792: 0.04304971766079185
Position 18588: 0.03951423789652729
Position 10210: 0.03659650110100607
Position 25314: 0.025010354394731798
Position 17530: 0.017944560168619714
Position 21684: 0.015477550325566629
Position 21917: 0.012315282175298
Position 25309: 0.012216393684246365
Position 16117: 0.009839103455325075
Position 16868: 0.009677363592038848
Position 22197: 0.008655271155276405
Position 21899: 0.004213773016570765
Position 23247: 0.004164184440132079
Position 23973: 0.0029412669465496075
Position 319: 0.002712249551222509
Position 18670: 0.002570973243768466
Position 21289: 0.0025619760761456693
Position 21974: 0.002327929835133677
Position 21091: 0.0012360972693309404
Position 23004: 0.0011849849640788866
Position 1208: 0.0009785028465960205
Position 18617: 0.0009169518838453539
Position 4: 0.00066000411629423
Position 16969: 0.0006450494119530954
Position 336: 0.000601935581015169
Position 382: 0.00046189231952234244
Position 248: 0.00041365089533259403
Position 1162: 0.0003752114235839914
Position 409: 0.00036484081106369376
Position 18556: 0.00030830468310600456
Position 138: 0.0002486246476749629
Position 531: 0.00018313231745385226
Position 436: 0.00016487944688346254
Position 114: 7.817900958531632e-05
Position 237: 7.464554376273762e-05
Position 535: 7.238783436754887e-05
Position 635: 3.263356969432239e-05
Position 21156: 2.2071972514464544e-05

Sorted 3' Splice Sites (High to Low Probability):
Position 20402: 0.975607288309022
Position 14634: 0.9644627102831281
Position 15767: 0.933918318974503
Position 13905: 0.8538096465045393
Position 10800: 0.8342746048887693
Position 25148: 0.7949687901490334
Position 18407: 0.5799083032193043
Position 23780: 0.22332679244151635
Position 14980: 0.18630102269107113
Position 15980: 0.17761981149157688
Position 17200: 0.16281657236123953
Position 15299: 0.1422979726993161
Position 19475: 0.13909629191906644
Position 18616: 0.12545997224982194
Position 2028: 0.10077339330894775
Position 14973: 0.08795189245988748
Position 1331: 0.07897925306521757
Position 8956: 0.07379828703275848
Position 21864: 0.0735783644663274
Position 15006: 0.051827720282091365
Position 14822: 0.04659686731204348
Position 14890: 0.04578580298148089
Position 4715: 0.04304971766079185
Position 24044: 0.042892474260424474
Position 17083: 0.04031829607134641
Position 10005: 0.03659650110100607
Position 25731: 0.036306461963735534
Position 15611: 0.03013428173691858
Position 1288: 0.026865717874522636
Position 25429: 0.02651155583133456
Position 15026: 0.0186273038248659
Position 14800: 0.01655116082938227
Position 8995: 0.015505269860804066
Position 2304: 0.015379488259626834
Position 23800: 0.014665632783515573
Position 21598: 0.011826803057694006
Position 17473: 0.011276729483518363
Position 20600: 0.010439930579417875
Position 1347: 0.009961535222353312
Position 20194: 0.009632465978916746
Position 15998: 0.008435267745388
Position 21277: 0.008407972297822324
Position 16802: 0.007856691824403381
Position 21935: 0.007512341634661668
Position 18403: 0.006420374733053841
Position 23163: 0.005942645829130778
Position 21438: 0.005871408157179018
Position 21241: 0.004804617047259905
Position 18365: 0.0038486518166882967
Position 24101: 0.0031567692656954685
Position 1260: 0.00312460630600332
Position 21037: 0.0031139100356498296
Position 21537: 0.0031092400735786177
Position 24790: 0.003107606800803446
Position 16116: 0.002813307479167509
Position 20882: 0.0026958756101134367
Position 20836: 0.002526097742100637
Position 25337: 0.002509004483616911
Position 16697: 0.002482796589418087
Position 20733: 0.0023475754443622113
Position 22132: 0.0022171637410099325
Position 22861: 0.002210188083672849
Position 1307: 0.0017852007733173702
Position 20618: 0.0016466445342488776
Position 18637: 0.001560144987801699
Position 23040: 0.0014783850315907964
Position 20570: 0.0013654183860428856
Position 17049: 0.0011516599536327008
Position 1232: 0.0011402921541970113
Position 22488: 0.0011369026940661624
Position 23277: 0.001051395696659473
Position 24827: 0.0008329473338729313
Position 21514: 0.0007889969982366164
Position 21357: 0.0006569949760713164
Position 2128: 0.0006524454704352395
Position 2191: 0.0004982199150129225
Position 1377: 0.0004901614241538756
Position 17182: 0.0004121002450896597
Position 2050: 0.00036458198099425637
Position 22017: 0.00035088282631170857
Position 1131: 0.00026902659351290257
Position 20573: 7.311363095416435e-05
Position 17721: 1.4192815030063181e-05
Position 15924: 1.29501409477977e-05
Position 20106: 5.26602097172986e-06
Position 16004: 1.743261594262305e-06
Position 5415: 5.3882849788521144e-08
Position 20968: 1.0103203031374752e-08
Position 1675: 1.3720923346641578e-09
Position 1201: 4.2417391006179666e-11
Position 1411: 3.360736038078232e-11
Position 1161: 2.955098171668196e-11
Position 1315: 8.940388661322868e-12
Position 1107: 6.213734616197312e-12
Position 1012: 5.648954208879568e-12
Position 921: 3.1156642137514234e-12
Position 1110: 2.2719246652165093e-12
Position 1381: 1.4269758505345395e-12
