Gene = Tecpr1
index = 1067
Annotated 5SS: [  121  5102  6390  6713  7363  9371  9560 11043 12211 13756 15021 16222
 17199 17451 18991 20208 22604 22801 23886 24487 25061 25724 27264 27484]
Annotated 3SS: [ 4866  6206  6589  7236  9195  9458 10940 12064 13249 14874 16065 17048
 17292 18862 20104 22506 22720 23828 24305 24924 25630 27156 27363 27597]
SMsplice 5SS: [  121  1839  6347  6713  7363  9371  9560 11043 12211 15021 16222 17451
 18991 20208 22604 22801 24487 25061 27264 27484]
SMsplice 3SS: [ 1736  6206  6589  7236  9195  9458 10940 12064 14874 16065 17355 18862
 20104 22506 22720 24305 24924 27156 27338 27597]
top_k =  500
Partition function (log Z): 29.827028932497164

Sorted 5' Splice Sites (High to Low Probability):
Position 15021: 0.9983560777565559
Position 22604: 0.9975044509465413
Position 18991: 0.9864176784572455
Position 11043: 0.9518169569366749
Position 12211: 0.9505390157197928
Position 121: 0.9384927124855572
Position 27264: 0.9109509329181098
Position 7363: 0.9094910405496333
Position 27484: 0.8959026300981076
Position 20208: 0.8628061795870274
Position 16222: 0.8504908233633973
Position 22801: 0.8307656933687201
Position 17451: 0.8112858811267493
Position 9371: 0.7408419390966481
Position 24487: 0.6669547927771518
Position 25061: 0.6576903550818745
Position 17199: 0.6374249645468034
Position 9560: 0.6346266410804353
Position 6713: 0.5549828368929192
Position 13275: 0.4927068568844827
Position 1839: 0.4815844739447553
Position 23886: 0.3707056442708606
Position 6347: 0.3541482564412293
Position 6676: 0.3306199767057864
Position 4941: 0.3210220438174266
Position 11253: 0.31421880242968814
Position 13756: 0.30978072292682024
Position 5102: 0.2851930920952958
Position 6273: 0.25827571676561406
Position 27812: 0.23373793888655484
Position 1899: 0.18422335845044568
Position 21737: 0.14969303213888194
Position 9967: 0.14706512024180146
Position 16948: 0.13775588382372392
Position 28906: 0.13503422682856975
Position 3590: 0.11897363046791708
Position 11238: 0.11370157629612578
Position 7969: 0.11239733429088355
Position 28703: 0.11007605573785828
Position 7899: 0.09462694400182772
