Gene = Trip4
index = 1142
Annotated 5SS: [  238 10300 11980 23749 27786 29602 33846 35578 42205 44473 50431 51353
 55851 57310 69742]
Annotated 3SS: [10147 11745 23428 27615 29467 33632 35498 42074 44256 50303 51164 55725
 57217 69638 75227]
SMsplice 5SS: [  238  6859 11980 23573 27786 29602 35578 42205 42790 44473 45788 46118
 50431 51353 54677 55851 57310]
SMsplice 3SS: [ 6628 11745 23502 27615 29467 35498 42074 42677 44256 45673 45966 50303
 51164 54597 55758 57217 75227]
top_k =  500
Partition function (log Z): -42.609566062466186

Sorted 5' Splice Sites (High to Low Probability):
Position 238: 0.9672676033434
Position 6859: 0.826750647636601
Position 11980: 0.6242817691007534
Position 9679: 0.5364189787263693
Position 1107: 0.4965359380075107
Position 2219: 0.33499849576019475
Position 4889: 0.17296098766975798
Position 708: 0.07773158908876371
Position 7187: 0.06719440885125537
Position 9932: 0.04885695438825397
Position 9946: 0.0383279218447647
Position 6558: 0.037594712296256994
Position 9552: 0.03400368625305123
Position 6081: 0.033024497397703564
Position 6440: 0.032612620090871895
Position 9593: 0.025899615216092103
Position 10582: 0.023886290886119252
Position 234: 0.023366137259865978
Position 943: 0.010645659751453736
Position 10179: 0.010193311597806749
Position 1184: 0.00805132516271393
Position 6125: 0.007808691552017502
Position 11837: 0.00718005172779801
Position 1004: 0.005521067410028445
Position 11917: 0.004488330750438451
Position 422: 0.0027565282067108002
Position 7027: 0.0026015326253406644
Position 1948: 0.0014348834480407263
Position 1896: 0.0011771278445471137
Position 486: 0.0009999127578705885
Position 9511: 0.0005090825945387232
Position 838: 0.00046121577650785114
Position 1952: 0.0004457265953148273
Position 683: 0.00035697944659634947
Position 229: 0.0003191124843932184
Position 2415: 0.00029386370023694173
Position 499: 0.00028692547864134357
Position 817: 0.0002781082900073105
Position 4257: 0.00024627478448259287
Position 4664: 0.00023111367691311543
Position 649: 0.00022579309876877082
Position 7191: 0.00019134971648014252
Position 7201: 0.00018867244770586424
Position 1911: 0.00018388450105289616
Position 9997: 0.00015445633448715594
Position 7324: 0.00014059557436788632
Position 246: 9.486219183870111e-05
Position 9664: 9.29302831518033e-05
Position 1421: 8.460756886454374e-05
Position 536: 7.456260742510202e-05
Position 221: 7.015387932103103e-05
Position 865: 4.219691557979871e-05
Position 24: 4.205484317995091e-05
Position 7239: 3.965107701340343e-05
Position 8: 3.4080181642951845e-05
Position 1683: 3.213308445267427e-05
Position 570: 2.7259195447114647e-05
Position 28: 1.9718643291887386e-05
Position 159: 1.8380798618185516e-05
Position 436: 1.827652975099585e-05
Position 137: 1.6982837569251956e-05
Position 364: 1.602464387354163e-05
Position 786: 1.2754082253216672e-05
Position 712: 1.1830224260491059e-05
Position 1148: 6.7486876457602945e-06
Position 201: 5.550833047543503e-06
Position 1141: 4.869075558509715e-06
Position 1195: 4.7139766813507425e-06
Position 1126: 3.93715441028765e-06
Position 251: 3.333753773153516e-06
Position 170: 2.0261539878123197e-07
Position 173: 1.2503466538324494e-07
Position 304: 1.0270829657738412e-07
Position 1089: 8.81902004354057e-08
Position 344: 5.066420128665266e-08
Position 314: 4.764792233599566e-08
Position 261: 4.7442150519104926e-08
Position 501: 3.901013483090331e-08
Position 312: 3.4039527550832583e-10
Position 378: 1.8132231200992298e-10
Position 399: 2.298543003684184e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 6628: 0.7996525636598599
Position 11745: 0.6857248279318525
Position 9508: 0.5209357061720155
Position 1003: 0.48356001951485333
Position 15103: 0.36134340532459397
Position 23502: 0.25125291530936644
Position 4794: 0.17046182139584806
Position 2028: 0.15638134440747722
Position 9794: 0.15204019814623196
Position 9349: 0.09056805868714372
Position 15870: 0.0678781667041484
Position 7101: 0.06483997363570414
Position 2120: 0.06216718121491874
Position 10147: 0.057423995348321315
Position 569: 0.0539850242120261
Position 13202: 0.05100393249707436
Position 15126: 0.044334954571923525
Position 6334: 0.04196414008794355
Position 1809: 0.03244802715788751
Position 2072: 0.032228030934726044
Position 6425: 0.02924689790359571
Position 6034: 0.02444885515288948
Position 6643: 0.023590513642282606
Position 10434: 0.020660751911735897
Position 12057: 0.019487593289786782
Position 1855: 0.01944218800191339
Position 6006: 0.016456263370567166
Position 924: 0.014034959619476704
Position 2196: 0.012734584799369961
Position 589: 0.012517482387432317
Position 1889: 0.011914547726115632
Position 15205: 0.009465915507040793
Position 15162: 0.00942234160296182
Position 2043: 0.007894141743249209
Position 957: 0.005194107591834905
Position 522: 0.004963186305322903
Position 905: 0.004806878095118511
Position 6967: 0.003904253577264766
Position 6624: 0.0037131906178826885
Position 9471: 0.003341452163458998
Position 853: 0.0031531228681038618
Position 962: 0.002736228994973441
Position 15810: 0.002729583603934588
Position 4594: 0.002494616592886149
