Gene = Cd19
index = 234
Annotated 5SS: [ 141  629 1099 1499 2819 3108 3449 3871 4093 4250 4405 4553 5306 5533]
Annotated 3SS: [ 361  903 1219 2707 3058 3359 3768 3990 4180 4347 4495 5218 5425 5698]
SMsplice 5SS: [ 141  437  629 1099 1499 3449 4093 4250 4553 5306 5533]
SMsplice 3SS: [ 361  538  903 1219 3359 3990 4180 4347 5218 5425 5698]
top_k =  500
Partition function (log Z): 10.106111307276006

Sorted 5' Splice Sites (High to Low Probability):
Position 3449: 0.9447878646164081
Position 1099: 0.9203676404193087
Position 141: 0.8990558260965074
Position 4093: 0.8913242543807144
Position 5306: 0.8583917251620428
Position 4250: 0.8438494502929639
Position 629: 0.8049735018793411
Position 1499: 0.7667024416530488
Position 437: 0.6490689079608469
Position 4553: 0.6467695816644593
Position 5533: 0.5638861214514753
Position 3871: 0.45523527384309337
Position 3108: 0.2524598647661736
Position 5588: 0.143876373546717
Position 1494: 0.1350799445705484
Position 4405: 0.12858415836734136
Position 4271: 0.10100822920524556
Position 4417: 0.09711876366709639
Position 2819: 0.06945720551871432
Position 1742: 0.054532365172776084
Position 134: 0.03926367168408805
Position 1309: 0.03830141431146966
Position 3689: 0.0359114808209564
Position 161: 0.03581522634343785
Position 1369: 0.033039630928350314
Position 659: 0.028823106406588517
Position 2610: 0.02804693742185744
Position 3405: 0.024984654692987208
Position 5066: 0.020604285427886653
Position 1483: 0.02046684006403094
Position 3264: 0.01811946705871905
Position 429: 0.016208448201633252
Position 1032: 0.014524836690577771
Position 1004: 0.014435861619563737
Position 4995: 0.014135224234552077
Position 4466: 0.010086533507923295
Position 5144: 0.00825369891058231
Position 1264: 0.00748077501885092
Position 2948: 0.0065156217438110085
Position 983: 0.006296367357770108
Position 5525: 0.005840691051914456
Position 1050: 0.005738657888091294
Position 4083: 0.005601450947230097
Position 1380: 0.005230406396211044
Position 474: 0.005131508007019238
Position 2503: 0.00507382193677919
Position 759: 0.004719070572999388
Position 4515: 0.0045697005968616585
Position 4266: 0.003808413395817796
Position 1330: 0.002894439620320729
Position 965: 0.002818017452867127
Position 2662: 0.002638650727593135
Position 5765: 0.0024223823359430475
Position 5514: 0.0023218349286739793
Position 496: 0.001965669827363869
Position 1878: 0.0017509958126829446
Position 4255: 0.0015855772507883724
Position 640: 0.0015469874123813523
Position 4409: 0.0012578100018808065
Position 2220: 0.0011166640153798587
Position 2981: 0.001104874361722368
Position 98: 0.0010899163270408846
Position 71: 0.0010572679931721049
Position 1714: 0.0009249872373488055
Position 30: 0.0007845199027574264
Position 3168: 0.0007834509822451766
Position 1752: 0.0005371130958140796
Position 4275: 0.0005287645190562713
Position 5791: 0.0005217053612356358
Position 5974: 0.0004900780107083459
Position 2638: 0.00048023391176598747
Position 501: 0.0004115992442259719
Position 780: 0.0003740462244983653
