Gene = Sept11
index = 966
Annotated 5SS: [  161 46127 55146 61620 63576 67810 68856 71945 74251]
Annotated 3SS: [46011 54949 61432 63413 67712 68686 71811 74062 77901]
SMsplice 5SS: [  161  4888 35233 37359 38894 46127 50510 55146 61620 63576 64937 67810
 68856 71945 74150 74408]
SMsplice 3SS: [ 4795 35076 37263 38659 46011 50401 54949 61432 63413 64844 67712 68686
 71811 74062 74327 77901]
top_k =  500
Partition function (log Z): -48.66616830432812

Sorted 5' Splice Sites (High to Low Probability):
Position 4888: 0.8988992421496768
Position 7650: 0.7343072051181506
Position 161: 0.7163840877252067
Position 6819: 0.48358207083259713
Position 106: 0.2129379061321636
Position 1964: 0.12290043684986668
Position 3945: 0.06852901316782332
Position 7400: 0.057633957668795005
Position 146: 0.04778117615328132
Position 1739: 0.03956134353273593
Position 5124: 0.03553097627703311
Position 2000: 0.014966326716427728
Position 896: 0.014651018126753788
Position 3775: 0.014345961895195682
Position 5164: 0.013320794033863536
Position 4280: 0.012536642278625712
Position 8031: 0.010403611995503525
Position 10603: 0.008407503987900685
Position 1516: 0.0076552991933789664
Position 2506: 0.007005749418481205
Position 4287: 0.00647628706745999
Position 1808: 0.006186900166293974
Position 956: 0.005435936820023455
Position 9262: 0.004579152922798081
Position 3621: 0.0043781743570607224
Position 165: 0.003832897129587838
Position 1676: 0.003616537976367676
Position 8151: 0.00323863144743736
Position 9783: 0.0030988839389345835
Position 8147: 0.002573835485924996
Position 8074: 0.0023659364698529377
Position 3961: 0.0021817231347286874
Position 4598: 0.0021271078103426632
Position 2744: 0.001985720365578421
Position 231: 0.0019755544812389363
Position 102: 0.0017135823070301948
Position 4923: 0.001628674531121585
Position 295: 0.0016158107730565017
Position 10154: 0.0014812894882203212
Position 3241: 0.00146858222270287
Position 433: 0.0014158676869965225
Position 9357: 0.0013245220017008143
Position 9401: 0.0013202292001706245
Position 3528: 0.0012426143768383459
Position 1926: 0.0011338808897460445
Position 642: 0.0010008329810815985
Position 1856: 0.000998022622050708
Position 159: 0.000771869587442775
Position 2062: 0.0007675406403426306
Position 237: 0.0007423294514688413
Position 3186: 0.0006909024649290783
Position 1304: 0.0006609259550852343
Position 2344: 0.0006211362268888131
Position 2706: 0.0005889020264074615
Position 1207: 0.0005724538000811663
Position 4124: 0.0005378080391052405
Position 291: 0.0005164390646254419
Position 2775: 0.000513879369793535
Position 210: 0.0005097438931048775
Position 4092: 0.00048517079930470206
Position 3600: 0.00048267579105574907
Position 128: 0.00044168732051578694
Position 1376: 0.00041124298096903856
Position 3979: 0.00038809457156161397
Position 7057: 0.00038072686441611785
Position 3005: 0.00037387433001322335
Position 5712: 0.0003696439654965512
Position 6938: 0.00011881202784289107
Position 213: 3.934866357102035e-05
Position 7798: 3.826175153451913e-05
Position 7093: 3.6124862735381624e-05
Position 1581: 3.169383251794721e-05
Position 189: 2.84203775945547e-05
Position 597: 2.6453090031002014e-05
Position 513: 2.4584179330118247e-05
Position 1562: 2.27706870974855e-05
Position 721: 2.2606060587953905e-05
Position 633: 1.944714106839461e-05
Position 272: 1.725449476618682e-05
Position 1753: 1.4341458608806618e-05
Position 680: 1.4336803081836672e-05
Position 1470: 1.3394292432162692e-05
Position 811: 1.2538343801121565e-05
Position 1027: 6.9083201964917945e-06
Position 1575: 6.7513282565226634e-06
Position 1498: 6.5725213302425126e-06
Position 1249: 6.1835441789835595e-06
Position 1443: 4.011690427612793e-06
Position 1185: 3.635151913718037e-06
Position 986: 3.405186208761472e-06
Position 929: 3.3613861653766288e-06
Position 656: 1.2015410386471214e-06
Position 411: 9.468765657374048e-07
Position 275: 8.938298213527874e-07
Position 1170: 7.982877658911131e-07
Position 653: 7.751374978194128e-07
Position 912: 6.677527246721832e-07
Position 140: 5.037758103712482e-07
Position 400: 2.0728867479818496e-07
Position 744: 1.8516672825116e-07
Position 1509: 1.0206533533598176e-07
Position 1554: 9.886301574694574e-08
Position 100: 1.6145088628543705e-08
Position 1053: 1.3170918732545489e-08
Position 659: 1.2332283778048839e-08
Position 299: 1.1891476297155845e-08
Position 297: 1.0595901264890404e-08
Position 281: 4.33498042006802e-09
Position 319: 9.19883069511931e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 4795: 0.9246221723561371
Position 20343: 0.3681304154082114
Position 7567: 0.2670626580229726
Position 6724: 0.26647444399608394
Position 7516: 0.22850184630311285
Position 7490: 0.2007513768129166
Position 10052: 0.18275390055152368
Position 6701: 0.16908568855223913
Position 7951: 0.13426888547107166
Position 1777: 0.10228100473267157
Position 10027: 0.08388825519782513
Position 7463: 0.06392179963264813
Position 3890: 0.05572365883723505
Position 12745: 0.05333512655549076
Position 10443: 0.049141735976870625
Position 7255: 0.04338458647562582
Position 1886: 0.03929867709257291
Position 6610: 0.026685884066597467
Position 1594: 0.021225392568195785
Position 7123: 0.020359563047015517
Position 1293: 0.01552483732910444
Position 9899: 0.01542077275219116
Position 5012: 0.013451326447638832
Position 9506: 0.012004044605963271
Position 6738: 0.01176150721984724
Position 3774: 0.010109851698693311
Position 6569: 0.009626574559252568
Position 5024: 0.009488929577809679
Position 3679: 0.009155194638876055
Position 8574: 0.008482916758987442
Position 846: 0.008426276289102126
Position 4057: 0.0078074069006548695
Position 13596: 0.007702713345772924
Position 4742: 0.007573053379603432
Position 1509: 0.006866134500876752
Position 9822: 0.006709605529689647
Position 8382: 0.006619938613937315
Position 4203: 0.006295639856962156
Position 1548: 0.006163130994832914
Position 3424: 0.005758859646375695
Position 3643: 0.005593118938146323
Position 12725: 0.005507843674896346
Position 9493: 0.005401540966070254
Position 8817: 0.005100103488658787
Position 5060: 0.005084500223555835
Position 7277: 0.0044729779389401265
Position 11118: 0.004361074027142509
Position 1859: 0.004004099296215092
Position 5030: 0.003999245036409901
Position 9093: 0.003762192322294852
Position 2373: 0.0035473613056260424
Position 11875: 0.003131991960451935
Position 4182: 0.003113426813304701
Position 1325: 0.003080233618637694
Position 3926: 0.0026406414143141745
Position 4482: 0.0023983631830192557
Position 3710: 0.002393085611989614
Position 10153: 0.0023355947811418976
Position 3055: 0.002273609148900266
Position 1818: 0.0022191006182533547
Position 3454: 0.002141545636504042
Position 4990: 0.002096988577089114
Position 9233: 0.0020610723953985656
Position 708: 0.0019202046142026963
Position 7912: 0.0018579285788961019
Position 6807: 0.0018197986432183957
Position 7789: 0.0016616418221502155
Position 5076: 0.001542398824993938
Position 10602: 0.0014167609272007489
Position 9261: 0.0014006394069761346
Position 3801: 0.0012551441124050043
Position 2197: 0.001235800053497841
Position 1629: 0.001208478327897683
Position 8246: 0.0011361185774878399
Position 2680: 0.0011306658118250316
Position 8837: 0.0011205192695732144
Position 6068: 0.0011199181533948265
Position 1128: 0.0010626863569663375
Position 2581: 0.0010100593075944824
Position 8429: 0.000939527289728227
Position 5255: 0.0008681879745494352
