Gene = AI467606
index = 87
Annotated 5SS: [114]
Annotated 3SS: [809]
SMsplice 5SS: [114]
SMsplice 3SS: [851]
top_k =  500
Partition function (log Z): -7.693083272805431

Sorted 5' Splice Sites (High to Low Probability):
Position 114: 0.6547723589998672
Position 1397: 0.3051298482515376
Position 119: 0.23459073049176507
Position 1183: 0.19673614854408977
Position 2541: 0.1685874828466027
Position 107: 0.08876597992842014
Position 971: 0.04105611235094169
Position 1587: 0.025714664018491692
Position 967: 0.019144163177020994
Position 1224: 0.006601604921191599
Position 126: 0.005756592085019256
Position 310: 0.003988051538749684
Position 293: 0.0033063890488227404
Position 974: 0.00309538557834809
Position 251: 0.002931182376637995
Position 690: 0.002756030510468465
Position 447: 0.0021354843930116545
Position 2525: 0.0017975780853238543
Position 602: 0.0016178280968106291
Position 423: 0.0013088568137284312
Position 298: 0.001048922110677107
Position 2361: 0.0008969248230185687
Position 1442: 0.0008963483943689135
Position 232: 0.0008167786776276648
Position 682: 0.0007477966148211259
Position 887: 0.0005804929814329236
Position 598: 0.0004976809988420092
Position 314: 0.00035175100262548926
Position 902: 0.0001407918457417166
Position 965: 0.000117805826903751
Position 876: 4.9688837760388984e-05
Position 201: 3.787151726687787e-05
Position 993: 1.7652949240653528e-05
Position 869: 1.6969798669518842e-05
Position 701: 1.4088209326562419e-05
Position 773: 1.398229329323074e-05
Position 828: 1.1737730222459373e-05
Position 510: 9.020225448275271e-06
Position 430: 8.871037783157572e-06
Position 695: 6.937639172767961e-06
Position 723: 5.195822324435085e-06
Position 608: 5.049765357976877e-06
Position 166: 4.549240898538494e-06
Position 778: 3.852891075483503e-06
Position 155: 3.789776853314642e-06
Position 1622: 1.2071691415751924e-06
Position 614: 9.902086007510416e-07
Position 362: 7.049021788817672e-07
Position 673: 2.734137943572162e-07
Position 755: 1.6852370303304272e-07
Position 734: 1.1405196746177393e-07
Position 344: 3.089954772737073e-08
Position 462: 8.514713618569484e-09
Position 413: 2.881653090106812e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 1302: 0.33893818966246
Position 851: 0.277744850550518
Position 2623: 0.19640004031092226
Position 809: 0.1557399924960356
Position 2334: 0.12892816391630166
Position 1028: 0.12521931870870012
Position 2452: 0.10647378078137201
Position 2436: 0.08965400667753731
Position 1504: 0.08951103811474902
Position 1088: 0.045665877243347565
Position 1115: 0.0377633286539226
Position 2227: 0.023381788434260253
Position 1525: 0.02204161472512171
Position 1310: 0.0216811753967474
Position 550: 0.02040048505421213
Position 1955: 0.016370221872845966
Position 2388: 0.006860876013423652
Position 2403: 0.005969851060686769
Position 2202: 0.005892706198005933
Position 1274: 0.005073410689423681
Position 1441: 0.004327743517237696
Position 420: 0.003768655188084237
Position 2376: 0.00344858817760203
Position 1095: 0.0033194524741593317
Position 2082: 0.0031591928344219472
Position 2003: 0.002973934687363431
Position 1215: 0.0026236116321443157
Position 778: 0.002518022087623408
Position 362: 0.0024917552639557305
Position 2457: 0.002399162610983417
Position 2012: 0.002248057489690007
Position 2518: 0.002158630231431104
Position 1283: 0.002115480100502666
Position 856: 0.002040158577910296
Position 1318: 0.0016961956144418988
Position 1250: 0.001504040030702199
Position 1470: 0.0013005425782791763
Position 681: 0.0012924554551382288
Position 1608: 0.0011558671589952246
Position 1890: 0.0011094570825533963
Position 2288: 0.0010451641348258925
Position 1223: 0.0006802209331779137
Position 953: 0.0006353072629416653
Position 876: 0.000585030518681712
Position 1328: 0.0005583925644705934
Position 467: 0.0005515508905363513
Position 1331: 0.0005210852865615396
Position 1750: 0.00040454466509250565
Position 1791: 0.0004040254030923168
Position 1099: 0.00034260013832421545
Position 895: 0.0003368745630972513
Position 422: 0.00033535902984023106
Position 2467: 0.0002905707548526362
Position 916: 0.00028408572470728144
Position 212: 0.0002443553578902441
Position 2035: 0.00024261134077951027
Position 1703: 0.0002011436577948026
Position 887: 0.00019481787167429678
Position 1130: 0.00016367427406254717
Position 382: 0.00013762838927411833
Position 184: 0.00012812495404606106
Position 1133: 0.00012628678862723115
Position 1455: 5.6969264858828936e-05
Position 1363: 3.7538806416077475e-05
Position 192: 3.67095919248307e-05
Position 573: 2.6046945275310563e-05
Position 1475: 2.271665245438863e-05
Position 913: 2.003951296079004e-05
Position 376: 1.817234561085349e-05
Position 1158: 1.7406725323339163e-05
Position 245: 1.2925362888333838e-05
Position 934: 1.1072088606657703e-05
Position 189: 1.0495600711019226e-05
Position 285: 1.0406182835149298e-05
Position 598: 8.575393458245824e-06
Position 231: 8.223356919025225e-06
Position 472: 7.77841354645691e-06
Position 478: 6.045140605703462e-06
Position 623: 2.8255950570405744e-06
Position 1522: 2.3973067276118113e-06
Position 196: 1.6577303304746984e-06
Position 337: 1.5471349376087518e-06
Position 581: 1.2439608050419462e-06
Position 785: 1.1514406767925391e-06
Position 297: 9.91173303120002e-07
Position 214: 7.768570757094995e-07
Position 260: 3.4943113376574537e-07
Position 605: 3.1501276951226837e-07
Position 632: 2.638065182121839e-07
Position 584: 2.4970278014884973e-07
Position 902: 1.7413023686475022e-07
Position 256: 1.629538353362317e-07
Position 272: 1.11864093306791e-07
Position 201: 1.0290060988754615e-08
