Gene = Bri3
index = 187
Annotated 5SS: [286 679]
Annotated 3SS: [ 575 8774]
SMsplice 5SS: [286 679]
SMsplice 3SS: [ 575 8774]
top_k =  500
Partition function (log Z): -3.873305080932466

Sorted 5' Splice Sites (High to Low Probability):
Position 679: 0.993118179604517
Position 286: 0.9184481191412951
Position 2403: 0.4436876319371946
Position 2660: 0.4249345218956458
Position 6645: 0.3533412846283064
Position 3279: 0.29336673970592614
Position 2573: 0.25319564452289517
Position 8374: 0.11695333764698432
Position 7019: 0.06044871508719405
Position 3335: 0.05087330561824915
Position 7302: 0.029901943987512426
Position 2581: 0.027410293353202157
Position 1398: 0.018589378353324717
Position 4194: 0.017458890565150896
Position 1310: 0.016377740983976763
Position 4170: 0.015817470840449023
Position 3350: 0.015354553805999729
Position 4443: 0.013897232632362911
Position 3233: 0.0131001719184957
Position 4429: 0.012999203758859998
Position 7439: 0.012739560406980339
Position 6275: 0.009729553277108479
Position 215: 0.005712399257969283
Position 4209: 0.005388918806453831
Position 2597: 0.005364217112092061
Position 4370: 0.004272117852404104
Position 4233: 0.004029942081446046
Position 3213: 0.003195674356768231
Position 1147: 0.0025066958900587556
Position 1013: 0.002413591197735591
Position 3021: 0.002017204511212839
Position 1650: 0.0020111175862327834
Position 2879: 0.0016818637209513737
Position 2057: 0.0012871536068281197
Position 2288: 0.0010934064672233298
Position 5218: 0.0010549767234421146
Position 831: 0.0009868468920428335
Position 411: 0.0009587494052278226
Position 436: 0.0007807764642944622
Position 428: 0.000705626257500057
Position 631: 0.00047607334991644237
Position 1153: 0.00045655264491930426
Position 671: 0.0003592887458432117
Position 1124: 0.00035105527931678803
Position 1097: 0.00033986066779567893
Position 2263: 0.0003149276275001083
Position 417: 0.00028724084017436966
Position 341: 0.00026418423577887596
Position 2415: 0.0002394266710464457
Position 2368: 0.00019458345211273035
Position 307: 0.00017458052334971588
Position 1613: 0.00015498450139311577
Position 2257: 0.00013086408107596735
Position 698: 9.754178442101704e-05
Position 1680: 7.49001098037226e-05
Position 1051: 7.319312823496372e-05
Position 2743: 7.279371986884308e-05
Position 934: 6.70364211538134e-05
Position 1928: 6.610714082451776e-05
Position 426: 5.6135960620079024e-05
Position 2172: 5.037882298660032e-05
Position 2470: 4.8242462523214325e-05
Position 2080: 3.9782711065336535e-05
Position 2339: 3.527992502755323e-05
Position 482: 2.4989781140296826e-05
Position 60: 2.2517351664396535e-05
Position 279: 2.1922780669520888e-05
Position 161: 2.0123390626975147e-05
Position 1850: 1.655015700910577e-05
Position 2500: 4.4279846038643285e-06
Position 541: 9.190739373005786e-07
Position 683: 6.190218027445275e-07
Position 2600: 4.3751262627435974e-07
Position 754: 2.4118177723729044e-07
Position 656: 1.8916058244475556e-07
Position 650: 1.7958239370743535e-07
Position 764: 1.2107493028239975e-07
Position 902: 7.967615711731158e-08
Position 623: 5.0857915901436544e-08
Position 705: 2.2251682905092166e-08
Position 836: 1.819341440542978e-08
Position 724: 8.962927459214476e-09
Position 895: 6.51539776064905e-09
Position 907: 1.68100204864851e-09
Position 653: 1.2464537091216855e-09
Position 799: 1.1538117393757546e-09
Position 883: 1.0362972035260705e-09
Position 786: 9.028640348014721e-10
Position 769: 8.710297541002992e-10
Position 599: 2.03745751594559e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 8774: 0.963255464573015
Position 575: 0.8814629149924316
Position 2521: 0.4853984298835254
Position 2202: 0.38679743090661084
Position 6554: 0.3416994469335664
Position 2495: 0.22149815634270367
Position 3112: 0.20917174727134172
Position 8166: 0.11959389785509193
Position 2972: 0.05067977673888484
Position 7216: 0.04797720929811673
Position 6845: 0.04295604351320918
Position 3144: 0.0394973670556026
Position 2138: 0.03812988552644469
Position 4032: 0.0373023049982035
Position 3193: 0.028411527884897866
Position 3267: 0.019341034669019486
Position 588: 0.017748167829177295
Position 4317: 0.017579100085225483
Position 6957: 0.016962221439691453
Position 4297: 0.016344721773025078
Position 615: 0.016081499373697683
