Gene = Tsen34
index = 1148
Annotated 5SS: [ 125 1080 1463 1857]
Annotated 3SS: [ 832 1212 1598 6762]
SMsplice 5SS: [ 294 1080 1463 1857 4164]
SMsplice 3SS: [ 832 1195 1619 4059 6762]
top_k =  500
Partition function (log Z): -2.334864846270362

Sorted 5' Splice Sites (High to Low Probability):
Position 1463: 0.8914102310900159
Position 1080: 0.8887610056560007
Position 1857: 0.8783954579500656
Position 4164: 0.7089972379685175
Position 294: 0.5233645858209887
Position 650: 0.3359377550672181
Position 125: 0.2614210996381745
Position 2069: 0.13905854175284643
Position 933: 0.1006617275656795
Position 101: 0.07822750205568037
Position 639: 0.06288395876705367
Position 3642: 0.032405005532716843
Position 588: 0.027879993247951238
Position 2152: 0.02655155239883688
Position 1397: 0.021447052595832045
Position 6575: 0.017261309229173207
Position 3305: 0.014320249891926397
Position 5563: 0.013734013535802532
Position 5529: 0.010641174913713348
Position 5816: 0.010466941621446332
Position 6912: 0.00982560619567452
Position 6579: 0.007543841548488893
Position 1415: 0.005997688072237991
Position 1803: 0.005834154377845428
Position 107: 0.00583362117465711
Position 4699: 0.005744765243937189
Position 6583: 0.0052272947670293675
Position 81: 0.004874132813920471
Position 2088: 0.004745460669484118
Position 680: 0.004652986103825543
Position 2020: 0.0040468771528525144
Position 1836: 0.003879280121800237
Position 132: 0.0036373044684209774
Position 1133: 0.0031093286335360996
Position 1032: 0.0028754821598923003
Position 2852: 0.002841719881687211
Position 6947: 0.002801073481815567
Position 7038: 0.0026272948333704877
Position 4094: 0.002348404104330114
Position 37: 0.0018726901741884907
Position 873: 0.0016058679070762507
Position 3714: 0.0015840988144751452
Position 561: 0.0011687782035021148
Position 4106: 0.0009053582826592393
Position 741: 0.0009000464396967332
Position 672: 0.0008225742378248446
Position 2273: 0.0006428388715767886
Position 444: 0.0005674696694772146
Position 458: 0.0005651099261652325
Position 1391: 0.00046906422088829864
Position 89: 0.00043296218308134295
Position 712: 0.00041829644822340535
Position 3854: 0.00041557196353574804
Position 2501: 0.00040669116134723265
Position 852: 0.00035617795636196743
Position 378: 0.0003541929511680961
Position 541: 0.00034024714909050563
Position 489: 0.0002896315151963787
Position 5011: 0.0002498271169893718
Position 610: 0.0001850869408096642
Position 1144: 0.00017587841573851813
Position 659: 0.000164330644317241
Position 585: 0.00013165006192989042
Position 257: 0.00010558597442031229
Position 288: 9.549367179165943e-05
Position 1828: 8.189261186117297e-05
Position 366: 8.011621095839095e-05
Position 1833: 7.852072212306438e-05
Position 662: 6.676032643184148e-05
Position 1041: 6.0587148980550045e-05
Position 175: 5.337467034457599e-05
Position 1847: 5.083771319285176e-05
Position 1792: 4.151923112626116e-05
Position 208: 2.826664007654798e-05
Position 1634: 1.2770690997600982e-05
Position 244: 1.0901861513160926e-05
Position 1694: 5.5968981901046155e-06
Position 9: 1.7148228000513793e-06
Position 1424: 1.1232391513232228e-06
Position 1136: 7.109382180056254e-07
Position 1318: 5.571081844763247e-07
Position 1752: 1.1248315058547133e-07
Position 918: 1.154153234004923e-08
Position 1295: 2.7764480960827994e-10
Position 460: 1.1027553121807126e-10
Position 1103: 9.510353743671076e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 832: 0.9514579696924442
Position 4059: 0.7554509501199651
Position 1195: 0.5206545531812765
Position 6762: 0.49454355150862517
Position 1619: 0.4926330026451593
Position 1212: 0.22494477931804213
Position 1947: 0.2152020346558937
Position 202: 0.1798625661440288
Position 5647: 0.17556804829805636
Position 1598: 0.12624723185925765
Position 1586: 0.11882522345332013
Position 536: 0.06388005406710644
Position 5454: 0.06350724348685564
Position 1726: 0.0486568254298561
Position 3503: 0.04331846235718333
Position 5119: 0.041898051436352376
Position 488: 0.041642533953654665
Position 1166: 0.03631055439523434
Position 1236: 0.03482926939759116
Position 1650: 0.034129524509405734
Position 7112: 0.0305612791125443
Position 6482: 0.02624362099051152
Position 1219: 0.025170894288074556
Position 1669: 0.02448513860951289
Position 6899: 0.023029441408429274
Position 1273: 0.02222107857948558
Position 962: 0.019460016114663487
Position 4625: 0.0189722528526979
Position 1175: 0.016481646840026468
Position 1278: 0.01571417130021157
Position 517: 0.014375183363896437
Position 5249: 0.012641556690945622
Position 6833: 0.011894531478999382
Position 5090: 0.01173861207222519
Position 6849: 0.011192122435725455
Position 3239: 0.01030522371114523
Position 1765: 0.010259414204937044
Position 601: 0.009739100271852258
Position 6932: 0.009448778579962269
Position 1683: 0.00933206907586406
Position 1002: 0.007658304892768839
Position 5169: 0.006527571874439928
Position 836: 0.006497952527193971
Position 4822: 0.006124242765946725
Position 1026: 0.005914620142283068
Position 1776: 0.005187837797400049
Position 4949: 0.005005917148191673
Position 7054: 0.004906829509024306
Position 1655: 0.004885224150126084
Position 1240: 0.004685978962046243
Position 1733: 0.004565142642496523
Position 6512: 0.004371931871484849
Position 1700: 0.0042890490233402105
Position 4775: 0.004231925666990761
Position 2068: 0.004163531120457844
Position 560: 0.004155271060475467
Position 1299: 0.0038929329183463868
Position 1200: 0.0037071502949287743
Position 1548: 0.0036793706817507994
Position 6996: 0.003300558240952551
Position 1705: 0.0032883531820812723
Position 3157: 0.0032350078218900094
Position 1254: 0.002511918909263494
Position 1242: 0.0024508565613444726
Position 6660: 0.0022609742139493693
Position 2678: 0.0021218374569698397
Position 7212: 0.0020567993099396393
Position 1260: 0.0018856408733585125
Position 3592: 0.0018724775456272838
Position 1309: 0.0017187716973241555
Position 1005: 0.0016054148653826786
Position 6022: 0.0014472724531692485
Position 5067: 0.0014464526236404414
