Gene = Ndufa3
index = 735
Annotated 5SS: [  35  319 2135]
Annotated 3SS: [ 243 2056 2627]
SMsplice 5SS: [ 127  319 2135]
SMsplice 3SS: [ 243 2056 2627]
top_k =  500
Partition function (log Z): -2.1797331787237386

Sorted 5' Splice Sites (High to Low Probability):
Position 2135: 0.9785259866343032
Position 319: 0.8835034166853181
Position 127: 0.4941783339734526
Position 35: 0.313380568350164
Position 768: 0.20031926511378537
Position 967: 0.17525829439236337
Position 45: 0.07378690996135805
Position 1391: 0.036478300083969406
Position 599: 0.027151419881941707
Position 1905: 0.020805310268482032
Position 633: 0.010758767994285745
Position 67: 0.005466377898196962
Position 458: 0.004907264844541729
Position 178: 0.00426603843385803
Position 1342: 0.004227866331322761
Position 165: 0.002709922904306018
Position 959: 0.0021287252348235045
Position 2091: 0.0011714438004360775
Position 39: 0.0010610862102447278
Position 1360: 0.0009650915904596023
Position 1003: 0.0009630467915833692
Position 134: 0.0008066723734095378
Position 103: 0.0006374140047179222
Position 1490: 0.0004894055652246735
Position 83: 0.00046800258895677037
Position 1395: 0.00042584285742486565
Position 854: 0.0003794624246993466
Position 387: 0.00035769771945707316
Position 346: 0.000331417906092428
Position 2176: 0.0003132691431556932
Position 198: 0.00021375189868001247
Position 430: 0.00016643312505544854
Position 285: 0.00014898097692259244
Position 772: 0.0001378762567304776
Position 220: 0.0001365046675214629
Position 1632: 0.00012549825616797085
Position 95: 0.00012089227880959009
Position 820: 0.00011756128324919556
Position 365: 0.00011620725839624732
Position 156: 0.00010621693042758239
Position 662: 0.00010077345242283916
Position 1364: 8.864119207711843e-05
Position 1560: 8.452743102569247e-05
Position 558: 6.953877857756208e-05
Position 2399: 4.5642893523256986e-05
Position 109: 3.629116488171484e-05
Position 70: 3.570833701839057e-05
Position 2716: 3.226548478052305e-05
Position 2184: 1.2378797901544057e-05
Position 7: 1.223570996084106e-05
Position 484: 1.1837324028141189e-05
Position 2364: 1.1354794862923818e-05
Position 2381: 1.0658800065284667e-05
Position 568: 9.501875421750176e-06
Position 191: 4.807280455144131e-06
Position 323: 4.2354949504578264e-06
Position 291: 2.9366333552744276e-06
Position 294: 1.943098154897641e-07
Position 189: 1.907927160771185e-07
