Gene = Uri1
index = 1169
Annotated 5SS: [  433 22856 36673 37932 49937 50163 52222 54312 56150 57077]
Annotated 3SS: [22820 36593 37795 49844 50104 52052 53962 56009 56832 57844]
SMsplice 5SS: [  433  1294 22856 36673 37932 52222 54241 55923 56150]
SMsplice 3SS: [ 1200 22820 36593 37795 52052 54172 55796 56009 57938]
top_k =  500
Partition function (log Z): -39.46700939409191

Sorted 5' Splice Sites (High to Low Probability):
Position 1294: 0.7381883624406518
Position 433: 0.7248327320036693
Position 4873: 0.3711878184981212
Position 4868: 0.22575990821608635
Position 117: 0.16317039471969666
Position 186: 0.08901730989140093
Position 8191: 0.07333788162410503
Position 8041: 0.03469341103045979
Position 1289: 0.027468729326403155
Position 12733: 0.02343003059005125
Position 2447: 0.01945554930341816
Position 1306: 0.01555815277110855
Position 2157: 0.01327028220680264
Position 403: 0.006364813431216
Position 594: 0.005906493839787407
Position 144: 0.005215775313378107
Position 127: 0.0046714347916744685
Position 4059: 0.0036702515226146384
Position 4171: 0.003491003695344489
Position 4175: 0.003466561213524269
Position 8045: 0.0031983268712784483
Position 2183: 0.002790715900308332
Position 2910: 0.001172657134981869
Position 4896: 0.0007538632844583007
Position 616: 0.0006123525811443669
Position 973: 0.000541866789977679
Position 612: 0.0005341770466511102
Position 265: 0.00048541657396729927
Position 333: 0.00041648308032215777
Position 653: 0.0004090265071811294
Position 73: 0.00039104940203399824
Position 690: 0.00029371987770202836
Position 845: 0.0002569644302847163
Position 602: 0.00018948308319359505
Position 832: 0.00016302266964994392
Position 1678: 0.0001423860576663097
Position 978: 0.0001179239043079061
Position 476: 0.00011787979062675203
Position 761: 0.0001161630357831828
Position 828: 9.844200788288222e-05
Position 43: 9.750578023648882e-05
Position 71: 8.564841425451207e-05
Position 3374: 7.897222299440823e-05
Position 450: 6.26518912985681e-05
Position 213: 5.726078782305286e-05
Position 2187: 5.460665426180709e-05
Position 2407: 5.381460489347118e-05
Position 2734: 4.480526585070589e-05
Position 218: 3.932044794475339e-05
Position 981: 3.539983285654346e-05
Position 125: 3.191736319329857e-05
Position 790: 3.0360658626566514e-05
Position 522: 3.0258322477989496e-05
Position 938: 2.7032466628874183e-05
Position 18: 2.648350325338445e-05
Position 589: 2.4586753358822124e-05
Position 59: 2.290543262876336e-05
Position 787: 1.932169339638657e-05
Position 777: 1.8766820149030022e-05
Position 281: 1.1981137005462482e-05
Position 1003: 1.1014686341198186e-05
Position 292: 1.0653619195699142e-05
Position 1315: 1.0202685803029056e-05
Position 716: 9.56551116484431e-06
Position 934: 6.888032739124182e-06
Position 1420: 6.6968101256527306e-06
Position 605: 6.272856427259259e-06
Position 737: 5.2415256879104785e-06
Position 739: 4.6961723890606125e-06
Position 955: 4.366749825831235e-06
Position 1275: 2.817424785193293e-06
Position 1197: 2.0934513486363454e-06
Position 1368: 1.8759694188986492e-06
Position 1645: 1.5760176198636395e-06
Position 2133: 1.598719632767277e-07
Position 924: 3.445391051061807e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 1200: 0.7789149115641585
Position 4791: 0.5033884010252585
Position 8260: 0.3642003699002407
Position 13190: 0.19328274469934117
Position 12632: 0.12006876225274933
Position 7892: 0.09104932019333564
Position 10329: 0.08470859976672643
Position 8096: 0.04821273246441179
Position 4847: 0.04007253802292043
Position 12239: 0.023708264513391183
Position 4733: 0.020922411285584183
Position 2051: 0.020273423409662972
Position 6454: 0.01913661247518619
Position 2239: 0.019114333468940287
Position 10367: 0.017586281465656616
Position 11123: 0.01673890824095421
Position 4696: 0.014928688834788035
Position 3589: 0.012190018988125812
Position 3944: 0.010898793449814242
Position 4600: 0.010628251905281284
Position 4515: 0.010530006938286552
Position 5085: 0.009435962929137117
Position 8357: 0.009207559671054152
Position 286: 0.008959499248743702
Position 5986: 0.008950051098175961
Position 9121: 0.006588029215098906
Position 6836: 0.0064875619929669615
Position 9646: 0.00608551762323041
Position 10707: 0.00589071513727941
Position 9296: 0.005662541355753005
Position 8022: 0.005541708606921315
Position 5097: 0.005471284217767557
Position 4675: 0.004088399116149455
Position 8790: 0.0035827703556015676
Position 7382: 0.003568390983300721
Position 7437: 0.0035001339752557515
Position 8256: 0.0030832870726857807
Position 5256: 0.002975480988811943
Position 4652: 0.0028654664088984152
Position 2248: 0.002681741768636218
Position 6136: 0.002403078494678251
Position 2104: 0.0023294214948221164
Position 6476: 0.002309061091079675
Position 5323: 0.0021166948785953624
Position 4661: 0.0019543052017382883
Position 8656: 0.0016773241306010972
Position 5028: 0.001511652560831754
Position 6670: 0.0014448788869010313
Position 2566: 0.0012848084400442145
Position 4086: 0.0012107796747480772
Position 4054: 0.0011456461005354755
Position 5203: 0.0011105205251144188
Position 1133: 0.0010971646599528871
Position 5259: 0.0010910035044790678
Position 5008: 0.001008684632081906
Position 2733: 0.0009840239017677539
Position 2242: 0.0009762679564114075
Position 367: 0.0009320158224805917
Position 306: 0.0009069812768530695
Position 3633: 0.0008970002323046856
Position 7111: 0.0008787974024098719
Position 2268: 0.000854301793779476
Position 7159: 0.0008090154737956433
Position 1209: 0.0007689017590038778
Position 2783: 0.0006769164022986264
Position 1074: 0.0006531808154558974
Position 6927: 0.000586155021157923
Position 3053: 0.0005355627990147685
Position 2524: 0.0005210463770724419
Position 2136: 0.00042678012893659337
Position 2495: 0.0004197456065396829
Position 3855: 0.0003739827402787782
Position 1962: 0.00034329581339351137
Position 5425: 0.0003215494696068485
Position 1528: 0.00030918921378890024
Position 4895: 0.0003031234243293398
Position 1147: 0.00029054408935727
Position 1617: 0.000264955180601457
Position 3098: 0.00023323480253440845
Position 3585: 0.00020032741977443834
Position 2969: 0.0001982992782117414
Position 4313: 0.00019174030762855984
Position 6162: 0.00018624494781003772
Position 5059: 0.00013928650370019694
Position 1557: 0.0001197038619282947
Position 357: 0.00011513289960198978
Position 3891: 0.00011169300700545602
Position 1246: 0.00010859147248688788
Position 3604: 0.00010830641771248333
Position 4480: 9.191092940445981e-05
Position 1797: 9.095525098850527e-05
Position 1152: 9.04984157337681e-05
Position 2625: 7.901857222290083e-05
Position 3674: 7.608067696151887e-05
Position 3143: 7.377941200022881e-05
Position 3059: 6.46761600401062e-05
Position 2799: 6.336904727838505e-05
Position 3374: 6.279287751717507e-05
Position 2260: 5.3126336593118563e-05
Position 513: 5.0092941179195046e-05
Position 1869: 4.783897442353477e-05
Position 351: 4.578775467219005e-05
Position 345: 4.566132022217123e-05
Position 640: 4.219768713424879e-05
Position 400: 4.1012021533111604e-05
Position 2580: 3.7558802753652195e-05
Position 1406: 2.274425950420195e-05
Position 1840: 1.9740325702841007e-05
Position 3253: 1.969663313387191e-05
Position 1634: 1.5636764485967766e-05
Position 426: 1.4854597349942077e-05
Position 810: 1.4537812704244828e-05
Position 327: 1.451006244423595e-05
Position 1420: 1.3609084088459584e-05
Position 376: 1.2675499914948244e-05
Position 3261: 9.950161080913944e-06
Position 204: 9.353840805275922e-06
Position 402: 8.182257380013446e-06
Position 369: 5.683924555488622e-06
Position 1076: 4.211160091422277e-06
Position 1021: 4.033487525156462e-06
Position 532: 4.0032820392757355e-06
Position 1561: 3.841586154129817e-06
Position 1287: 3.8137280788090855e-06
Position 423: 3.3471565555889432e-06
Position 210: 2.564008893794335e-06
Position 1533: 2.339944956261362e-06
Position 2817: 2.0378707175419134e-06
Position 1036: 1.170591281496569e-06
Position 1081: 1.1054106092174138e-06
Position 965: 1.0564157836232637e-06
Position 1160: 9.849934345430714e-07
Position 2004: 5.126316607107646e-07
Position 232: 4.4145957276041564e-07
Position 206: 4.268715507673888e-07
Position 1637: 3.210818772000212e-07
Position 2422: 2.502875929102645e-07
Position 916: 2.3927645183764465e-07
Position 547: 2.3049581812358574e-07
Position 218: 2.1957329106357888e-07
Position 1079: 1.3808988956466116e-07
Position 432: 1.0849031541415399e-07
Position 555: 1.033331722138215e-07
Position 186: 1.0332056135576344e-07
Position 972: 3.399722515592191e-09
Position 1093: 2.2960267196438634e-09
Position 1289: 6.79218596594991e-10
Position 924: 4.2496248071761215e-11
Position 420: 4.746401161193148e-12
Position 208: 9.678225362792123e-13
